grid,velocity,T,density,Y_N2,Y_Ne,Y_CH2F2(1),Y_O2(2),Y_H2O(3),Y_OH(4),Y_H(5),Y_O(6),Y_H2(7),Y_HO2(10),Y_H2O2(11),Y_CO(12),Y_CO2(13),Y_HCO(14),Y_CH2O(19),Y_F(37),Y_HF(38),Y_CHF(40),Y_CHF3(41),Y_CF2(42),Y_CF3(44),Y_CHFO(46),Y_CF3O(47),Y_CF2O(48),Y_CF(49),Y_CFO(50),Y_CHFCF2(54),Y_CH2CF2(56),Y_CF2CF2(60),Y_CHF2-CH2(63),Y_CH3-CF2(64),Y_CHF2-CHF(66),Y_CH2F-CF2(67),Y_CHF2-CF2(68),Y_CHFCF[Z](71),Y_CF2CH(72),Y_CHF2(81),Y_CHF(88),Y_CF2(89),Y_CH2F(91),Y_[O]OC(F)F(128),Y_FC(F)C(F)F(130),Y_FC1OO1(136),Y_[O]C([O])F(138),Y_CHO2(142),Y_CFO2(143),Y_[O]C(F)F(146),Y_[O]O[C](F)F(147),Y_CF2O2(152),Y_O2(176),Y_F[C]C(F)F(182),Y_O[C](F)F(220),Y_C2F4O2(252),Y_F[C]C(F)F(276),Y_FC1OC1(F)F(286),Y_C2HF4O2(406),Y_CF3O2(416),Y_C3H2F5(444),Y_C2HF3O(467),Y_OO[C](F)F(503),Y_C2H2F3O2(603),Y_C2HF2O3(899),Y_FC1(F)OO1(932),Y_C2H2F3(962),Y_C2HF2O(1007),Y_C3H2F5O2(1017),Y_C3H2F5O2(1096),Y_C3H3F4(1175),Y_FC1(F)CO1(1224),Y_C2HF2O3(2126)
0.0,0.06998608630059913,298.0,1.3068567932600523,0.579323837825008,3.4039270282377007e-38,0.24468888431539618,0.175987274304845,4.091903807667285e-12,0.0,0.0,0.0,3.541457140384794e-09,1.456335797184284e-13,0.0,1.5279162233996931e-12,2.9785774581967934e-15,3.1940318668929e-29,0.0,2.674481009371107e-13,6.319229201953751e-12,3.9236058629577653e-14,0.0,2.0474019205028164e-14,9.879604919662383e-15,0.0,0.0,6.964535105225911e-16,0.0,3.888872946252742e-21,0.0,3.140911952597507e-14,2.915906555152441e-13,0.0,0.0,0.0,0.0,1.496391492371775e-15,0.0,0.0,5.023076936630175e-14,6.078838130769161e-25,0.0,7.42720788423017e-30,3.0024758365494465e-15,0.0,1.0151894021544114e-13,3.7757804751286944e-30,1.2622486790736311e-23,4.1648212761921727e-16,4.956779277784517e-36,4.093490545606216e-31,2.7063757884836932e-30,1.0044022598127782e-13,0.0,0.0,1.2814441776052492e-28,0.0,2.5291231098282774e-14,2.4247080351176564e-17,2.0628752742705055e-16,4.339605718592666e-15,0.0,1.1151466414835533e-30,0.0,0.0,0.0,0.0,0.0,3.975823812539758e-17,1.5276944396266263e-22,0.0,2.5850894906790425e-13,0.0
0.008,0.06998611430287106,298.0000018833904,1.3068562703735365,0.5793238110902055,1.8092281161969271e-37,0.2446888890729452,0.17598726941441625,1.1406278173315565e-10,0.0,0.0,0.0,3.007285748656628e-08,4.410762400262994e-12,0.0,3.3433794191050475e-11,3.1112979514618122e-12,1.2807795656594306e-27,0.0,1.2799626712023424e-20,1.9344543316189045e-10,1.3796086486328403e-21,0.0,1.2051819861230682e-21,4.0653697174547545e-21,0.0,0.0,4.219952364221299e-14,1.0181641590852174e-13,2.20382820497677e-19,0.0,3.161008096826311e-14,2.8943822532859135e-13,0.0,0.0,0.0,0.0,1.9299274403854627e-22,0.0,0.0,6.779216844547223e-20,2.570668125924501e-23,0.0,3.1646584858565357e-28,2.1023764361948704e-13,0.0,1.0151910527660447e-13,2.8617012114576596e-28,5.627025298988221e-22,2.8408046359293528e-14,3.178247563458146e-34,2.778890229282341e-29,2.24378752388566e-28,5.1823786602733415e-18,0.0,0.0,1.0438390115226864e-26,0.0,2.5291232107950706e-14,2.0012889217706626e-15,1.481951125722246e-14,6.696650950850718e-22,0.0,3.086297849308458e-29,0.0,0.0,0.0,0.0,0.0,5.4392243550892005e-15,1.8228021727042486e-20,0.0,2.5850895989391374e-13,0.0
0.016,0.06998636227124046,298.0000602801625,1.3068516400686874,0.5793235791071881,1.970726837632371e-37,0.24468893065470068,0.17598722455487914,3.261645483421323e-09,0.0,0.0,0.0,2.5537244791957997e-07,5.169620143495107e-12,0.0,9.982685735974155e-10,1.275269855024447e-10,2.091299339885046e-28,0.0,2.727418507485122e-27,5.9128976604180216e-09,4.8838749964897996e-29,9.733151084420188e-14,7.142111985672925e-29,1.6748843575695745e-27,0.0,0.0,7.468854598615811e-13,3.5840588210724945e-12,2.5579033143476983e-19,0.0,4.201629529767959e-14,2.8740816336109036e-13,1.0862752479047823e-33,1.1047430010927507e-29,0.0,0.0,6.952069126304382e-27,0.0,0.0,0.0,1.6017053100945759e-24,5.439349070077833e-14,2.261977576731571e-34,2.792358155747845e-14,0.0,1.0151913677915356e-13,3.4274430984036727e-31,9.886441778130357e-29,2.836705328414384e-14,0.0,4.891981848070569e-36,7.690195654509106e-35,5.1820404600396454e-18,0.0,0.0,1.0365392041760225e-26,0.0,2.5291241351608394e-14,2.003246467857038e-15,1.482030914928401e-14,9.670304931291974e-29,0.0,4.099401080993083e-30,0.0,0.0,0.0,0.0,0.0,5.4392627936019904e-15,1.1197276939839682e-22,0.0,2.585090552901101e-13,0.0
0.02,0.06998730044373658,298.00074339331724,1.3068341219007298,0.5793227581729439,1.9780519610662165e-37,0.24468908083329236,0.1759870361521411,3.7403299305156735e-08,0.0,0.0,0.0,1.0009883873986122e-06,9.737886465365576e-12,1.170693331759658e-11,1.2060144839401475e-08,2.0160254194226424e-09,5.0166072722581284e-29,0.0,2.6591555008507887e-27,7.228490161363606e-08,0.0,3.692112128918473e-12,0.0,0.0,0.0,0.0,1.6974333062544636e-11,4.4086552367160096e-11,2.6052788846031716e-19,6.967380061602406e-13,2.450856800509651e-13,2.8871010708985923e-13,2.2908032395510684e-31,2.3296945788841854e-27,1.568972847565687e-28,1.5510078179824125e-29,1.4727750773388926e-26,0.0,0.0,0.0,3.9565482901272824e-23,9.773427009918757e-13,2.9806311529111436e-37,3.996910738774186e-15,1.8791116081756906e-14,1.0151924767572873e-13,3.4370842582840345e-31,1.1057542446976671e-27,2.806370640130656e-14,0.0,5.797791360512823e-35,1.186067676139361e-33,5.182487078880518e-18,0.0,0.0,1.0412292348990268e-26,0.0,2.5291286738731014e-14,2.0608186873760306e-15,1.4843147198810945e-14,1.2944431906718818e-35,0.0,6.427645475666335e-31,0.0,0.0,0.0,0.0,0.0,5.4400664620829674e-15,3.7624018026214196e-23,0.0,2.5850938936863354e-13,0.0
0.022,0.069989774512423,298.0049092507825,1.3067879267341242,0.5793209070773029,1.973494300032781e-37,0.24468943318388303,0.17598643772324155,2.3110287648385775e-07,0.0,0.0,0.0,2.4211808925327934e-06,3.883579383641469e-11,8.962777958080303e-11,7.823782950684508e-08,1.6820769474316922e-08,0.0,3.321499948535727e-13,1.329365524127862e-26,4.7398640228596065e-07,0.0,3.809885766274737e-11,0.0,0.0,1.201428411071143e-12,0.0,2.0858489501351562e-10,2.897564655873101e-10,2.656753287954382e-19,8.46921305831586e-12,2.2772133896681758e-12,3.145487288097451e-13,9.12373525255237e-30,9.277316014444985e-26,1.6156628971763588e-26,1.5972077603570742e-27,7.800386264165953e-26,0.0,0.0,0.0,1.0393476680210352e-21,7.836910500863149e-12,3.423877969696511e-35,2.764316833212322e-14,1.0035805038116238e-12,1.0151950448534181e-13,3.686901209810482e-31,2.9045955947447233e-26,2.7086392481191692e-14,0.0,4.650389009724515e-34,9.540613687568768e-33,5.185227776980879e-18,0.0,0.0,1.1344343316914613e-26,0.0,2.5291551605758057e-14,2.955611596597204e-15,1.5181606386915018e-14,0.0,0.0,5.8943160544355516e-30,0.0,0.0,1.1823346625938167e-18,0.0,0.0,5.4538166579816195e-15,3.7111796745319036e-23,0.0,2.5851016943309707e-13,0.0
0.023,0.06999484343570898,298.0186516590579,1.306693291326074,0.5793178722125859,1.963742445244475e-37,0.24469003285501115,0.17598497268163632,8.28974135663721e-07,5.65205457849227e-19,1.2519709482430184e-24,0.0,4.128735472847727e-06,1.3389137077195022e-10,3.43647624575446e-10,2.9272954446486046e-07,7.855006456464855e-08,0.0,2.1477710915766806e-12,1.327958046870531e-25,1.7899677983926892e-06,0.0,2.1135269431152908e-10,0.0,1.0409056590239365e-31,1.1482098880634612e-11,0.0,1.387781343749192e-09,1.096209268778985e-09,3.0033253488536255e-19,5.0776128580628386e-11,1.2952656089296355e-11,4.675012442193706e-13,1.7927464238850357e-28,1.8220724093409734e-24,3.367260804517345e-25,3.329160410298762e-26,4.175728313397293e-25,0.0,0.0,1.355326427833414e-21,1.360914303699477e-20,3.504451174749636e-11,1.5544076453471232e-33,2.269606320619774e-13,7.32668625724221e-12,1.0151999590691056e-13,6.809031136221184e-31,3.802855979993332e-25,2.5291099029737342e-14,6.484673166949604e-36,2.0816543644615586e-33,4.277121588401321e-32,5.1942936190290706e-18,0.0,4.270101053794349e-34,1.6862198052031507e-26,0.0,2.52929971909664e-14,1.0140784526572714e-14,1.777686220910265e-14,3.360484443022799e-35,0.0,6.168600377800212e-29,0.0,0.0,1.0041257640207847e-17,0.0,0.0,5.573131810191435e-15,3.786382653638693e-23,0.0,2.585117927198132e-13,0.0
0.024,0.07001386553091196,298.08366175743373,1.30633827620955,0.5793087077403678,1.936981612247473e-37,0.24469183269329187,0.17597880671443503,3.488278266130857e-06,1.752230539643677e-17,3.0648470497852876e-23,0.0,7.434883257333008e-06,5.77498536332892e-10,1.5333103657532677e-09,1.2909970963085498e-06,4.4224056066214867e-07,4.0487919851467974e-27,1.2923210503160049e-11,2.381859263405851e-24,7.975733971090303e-06,0.0,1.4320991795136864e-09,0.0,1.9359344294271004e-29,9.480172244061069e-11,8.371897983101825e-25,1.1454909389439251e-08,4.894163595483461e-09,6.050854116877655e-19,3.718653265531904e-10,9.127251517615267e-11,1.7040704340174716e-12,5.47097455908725e-27,5.548196281819565e-23,1.0664239882531037e-23,1.0549011835604548e-24,6.619483164670158e-24,0.0,8.2583205802816e-32,1.084741997282433e-19,2.6015753232110026e-19,1.8798176836480533e-10,1.2832553785024395e-31,2.1214384229775363e-12,6.355618446767618e-11,1.0152210854206037e-13,6.799223298989708e-30,7.266556357806329e-24,1.98823472484759e-14,5.331547725943355e-34,1.1221196504696097e-32,2.3118754042316665e-31,5.237407328657744e-18,3.2512394463499665e-17,7.14214339484112e-32,6.149847940375823e-26,0.0,2.530577766097615e-14,8.946195243571084e-14,4.5173561211368705e-14,2.1696430444169116e-32,0.0,9.697360506939617e-28,0.0,0.0,9.327071970240696e-17,0.0,0.0,6.991071106909176e-15,4.7376195739581695e-23,0.0,2.58520128959976e-13,0.0
0.0245,0.07004637802533355,298.2070693650907,1.305731932030061,0.5792955298385248,1.9076126162751017e-37,0.2446942099367796,0.175967590759864,8.254674102338525e-06,1.0598719422372316e-16,2.1270558307330965e-22,1.8948397880388854e-16,1.024806059692205e-05,1.4109548621486485e-09,3.7697035217383774e-09,3.1574856541965605e-06,1.290945862962842e-06,7.520769169026866e-26,3.824244652800282e-11,1.4150327023976487e-23,1.964846256829405e-05,2.960979963471585e-30,4.809015821716733e-09,3.5858796226760405e-31,3.8583959375552373e-28,3.583442460933242e-10,7.527887632774188e-24,4.493072320480984e-08,1.2074111465312999e-08,1.7401189171312455e-18,1.32550688129994e-09,3.1645449845015637e-10,5.6011315675709416e-12,4.670932669408499e-26,4.717046733937615e-22,9.329757201331337e-23,9.237979423071501e-24,5.315774228282588e-23,0.0,1.7730097745200037e-30,6.611830542574377e-19,1.562841092352067e-18,5.293765163991288e-10,1.8867542024591943e-30,8.98677627959062e-12,2.580254860197982e-10,1.015270894267243e-13,3.916978413913947e-29,4.361909882835286e-23,1.517431774530504e-14,3.5173481644431e-33,3.1898342488518965e-32,6.5963828184767575e-31,5.320198275620254e-18,2.145861164982813e-16,1.2168932285094548e-30,2.0237083364796874e-25,0.0,2.535120345019097e-14,4.276147887000542e-13,1.570127552822693e-13,4.748592051393321e-31,4.820484821898015e-32,5.869060008542198e-27,0.0,0.0,3.9678924633506043e-16,4.357814155962113e-31,1.666139166706166e-27,1.3483583066139678e-14,9.206726720693164e-23,0.0,2.585439584668451e-13,0.0
0.025,0.07013536770073148,298.5602915654514,1.3040751872651666,0.5792637060619414,1.8570981885685226e-37,0.24469896255099644,0.17593594150625097,2.1220748388221664e-05,7.537956313310223e-16,1.9425113477298155e-21,7.330255236497601e-16,1.4374317282050088e-05,3.779296848189904e-09,1.011241189910379e-08,8.428007909712154e-06,4.21167541051763e-06,1.7441323532204e-24,1.2591499405552004e-10,9.985419444811073e-23,5.2874671856410196e-05,4.727874518349202e-29,1.837624328503135e-08,5.730600297428277e-30,1.0356340134617186e-26,1.5564091571896627e-09,5.71349427067207e-23,2.043446773471109e-07,3.254708626838125e-08,7.341449997741888e-18,5.415710569521115e-09,1.2538180482861026e-09,2.3249409669613316e-11,5.069659433796158e-25,5.058745066879831e-21,1.0344764728696566e-21,1.0271669692219467e-22,5.906338623149721e-22,0.0,5.058689156210541e-29,4.721117601602476e-18,1.1075675080003207e-17,1.6582544164999213e-09,3.599233955504012e-29,4.4515096457486905e-11,1.2186116319132754e-09,1.0154729912522095e-13,2.766221882155995e-28,3.084742897872513e-22,9.217023762703368e-15,3.134152061830991e-32,1.0265665692555041e-31,2.1395830890117713e-30,5.5640861098190355e-18,1.252369306000779e-15,2.712435506585011e-29,8.429397642490756e-25,0.0,2.5583230092479712e-14,2.4602775163637973e-12,8.023462126401002e-13,1.4091020539643097e-29,7.673648942569072e-31,4.5122233832733377e-26,3.6679833395133624e-14,0.0,1.972129209543246e-15,6.539008139644775e-29,2.9113851532955444e-26,5.52391580707979e-14,3.8955324012583793e-22,1.1099811098000708e-14,2.5865698882607973e-13,0.0
0.025500000000000002,0.07038370604673577,299.56945417037576,1.2994739627803078,0.5791844419534233,1.77431598024837e-37,0.24470671418701823,0.17584612772048328,5.639243672090083e-05,5.702725663274303e-15,2.2422577876674054e-20,2.1305451063396136e-15,2.0414761541006218e-05,1.0549704415748282e-08,2.802690246390097e-08,2.3274005604264842e-05,1.423563420321899e-05,4.4523795405435744e-23,4.286232341569886e-10,7.39588307088755e-22,0.0001471887828067065,5.867978170867772e-28,7.273131630500898e-08,7.128904101775171e-29,3.110284279142491e-25,6.987071551684902e-09,5.175117641587713e-22,9.612782482315755e-07,9.07801812632361e-08,3.737246399409176e-17,2.2909458278401384e-08,5.144854553909735e-09,1.0294359394193831e-10,6.190072611387207e-24,5.969851620335753e-20,1.2678480202685805e-20,1.268933430759947e-21,7.288454193554063e-21,0.0,1.6226530737593304e-27,3.6215912853420264e-17,8.185894067001333e-17,5.381627841516363e-09,7.530838795593223e-28,2.2674532284584826e-10,5.949661266533985e-09,1.0163530021758977e-13,2.0680494188453154e-27,2.2667408176843365e-21,5.537699181995604e-15,3.963751680944561e-31,3.6010283073249662e-31,7.636872132770347e-30,6.320578340323416e-18,7.150217845182876e-15,6.669675529375758e-28,3.771808064176927e-24,0.0,2.6767856702513428e-14,1.4641226758120836e-11,4.514955226784127e-12,4.770616607818883e-28,9.442856647814078e-30,3.92204002716624e-25,4.2467135230133164e-13,4.692213124964314e-13,1.0124577657063257e-14,3.1110513986519616e-27,4.75524908750834e-25,3.229708951586621e-13,2.4696095599292424e-21,6.966625753331472e-14,2.5922010029800104e-13,3.9003503771905874e-31
