grid,velocity,T,density,Y_N2,Y_Ne,Y_CH2F2(1),Y_O2(2),Y_H2O(3),Y_OH(4),Y_H(5),Y_O(6),Y_H2(7),Y_HO2(10),Y_H2O2(11),Y_CO(12),Y_CO2(13),Y_HCO(14),Y_CH2O(19),Y_F(37),Y_HF(38),Y_CHF(40),Y_CHF3(41),Y_CF2(42),Y_CF3(44),Y_CHFO(46),Y_CF3O(47),Y_CF2O(48),Y_CF(49),Y_CFO(50),Y_CHFCF2(54),Y_CH2CF2(56),Y_CF2CF2(60),Y_CHF2-CH2(63),Y_CH3-CF2(64),Y_CHF2-CHF(66),Y_CH2F-CF2(67),Y_CHF2-CF2(68),Y_CHFCF[Z](71),Y_CF2CH(72),Y_CHF2(81),Y_CHF(88),Y_CF2(89),Y_CH2F(91),Y_[O]OC(F)F(128),Y_FC(F)C(F)F(130),Y_FC1OO1(136),Y_[O]C([O])F(138),Y_CHO2(142),Y_CFO2(143),Y_[O]C(F)F(146),Y_[O]O[C](F)F(147),Y_CF2O2(152),Y_O2(176),Y_F[C]C(F)F(182),Y_O[C](F)F(220),Y_C2F4O2(252),Y_F[C]C(F)F(276),Y_FC1OC1(F)F(286),Y_C2HF4O2(406),Y_CF3O2(416),Y_C3H2F5(444),Y_C2HF3O(467),Y_OO[C](F)F(503),Y_C2H2F3O2(603),Y_C2HF2O3(899),Y_FC1(F)OO1(932),Y_C2H2F3(962),Y_C2HF2O(1007),Y_C3H2F5O2(1017),Y_C3H2F5O2(1096),Y_C3H3F4(1175),Y_FC1(F)CO1(1224),Y_C2HF2O3(2126)
0.0,0.05052678233050746,298.0,1.3761668360201778,0.5020496814502748,7.999697307654927e-33,0.3454373501419748,0.15251290037085366,5.5779009123699214e-12,4.860041216197209e-21,2.272509786239131e-17,0.0,6.802106047011409e-08,2.1948868860289336e-15,1.879017557659632e-15,2.835653708840302e-12,5.3917963604083005e-14,0.0,4.3151754410881014e-16,8.967316186593272e-15,7.223106043099609e-12,0.0,0.0,2.3649620272518702e-15,0.0,2.9425512298627967e-14,0.0,3.222486955321587e-16,1.4340357797488523e-14,2.827526179833338e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3086256354482307e-15,0.0,4.647736558670642e-15,0.0,0.0,1.5064284923565793e-14,0.0,6.042630746739656e-16,0.0,5.552485686781272e-15,2.0060061679554826e-34,0.0,0.0,7.712373601260185e-37,4.565280502757963e-32,3.0227008988055926e-31,0.0,1.1763287216727025e-16,0.0,0.0,1.0188398202966372e-17,0.0,2.800221739137115e-17,0.0,4.781410931638524e-15,0.0,8.481985490787222e-32,7.47922101063278e-16,1.2436037002396741e-16,2.2628393598789804e-19,3.4059999235342694e-14,2.153435021589737e-21,8.964635708435168e-17,1.6231633386411147e-22,1.8392497413255665e-14,0.0,2.0308273069544273e-28
0.008,0.05052707982522668,298.00000132512207,1.3761587333670349,0.5020493060342999,7.999410179348184e-33,0.3454374245591,0.15251282427795568,1.223491050609654e-10,7.334912974633951e-20,5.37143973922631e-23,5.199840795400829e-17,4.44769992010172e-07,5.034275718984904e-14,9.660095873354736e-14,6.490385137407859e-11,1.6053021590588694e-12,0.0,6.416900988743354e-16,2.1214082009125454e-22,1.6942153520115684e-10,0.0,9.12573230833764e-15,1.1397088845357538e-22,0.0,2.9241813646570705e-14,0.0,1.5004021949148367e-14,3.55843843296289e-14,1.212995600268698e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.351768349429367e-22,0.0,8.407395561661482e-22,7.91892129888503e-21,0.0,1.5728334740987963e-14,0.0,3.1704662796620734e-14,0.0,5.55248651588745e-15,0.0,0.0,0.0,3.703336562468501e-35,2.3981636507193743e-30,1.9363750269932598e-29,4.490787899114731e-18,1.1763294099834964e-16,0.0,0.0,1.0188410953368254e-17,0.0,1.7610267954935121e-15,0.0,4.407985097081099e-22,0.0,4.6549171502346926e-30,4.828964543674661e-14,8.430196310776617e-15,2.5038958173762635e-19,1.7900792214641537e-19,1.0242891202809023e-19,6.068695963410438e-15,1.0986563766468909e-20,1.8392507921348877e-14,0.0,1.430273256719888e-26
0.012,0.05052784802923709,298.000013616724,1.376137810777438,0.5020483370963781,7.998546992472032e-33,0.34543761679643387,0.1525126270990993,1.09781312397975e-09,1.3008068920683867e-20,1.7068467291301667e-27,8.882166693691211e-18,1.415666991059128e-06,1.4895967080153996e-13,1.0921980456258455e-12,6.052380534941097e-10,1.9552344405386328e-11,2.4381943937369533e-36,3.093432233391694e-15,7.001276648431879e-31,1.6162864768402102e-09,0.0,2.686143578868581e-13,1.1185511573040768e-29,0.0,3.0571855793454395e-14,0.0,2.1790029918454045e-13,2.2312201147058227e-13,7.492930721283226e-21,3.0321183991398812e-15,7.605534763722768e-14,0.0,1.0605030504209816e-33,1.0785342622178024e-29,0.0,0.0,2.5155806880095328e-29,0.0,3.09293719747148e-28,2.566276039383338e-22,3.3621664085689e-27,2.2909007549023173e-14,0.0,3.220719204689437e-14,3.9336427217707586e-16,5.552492536743752e-15,1.8743145061468073e-32,0.0,0.0,1.2000341371901059e-36,1.4778809680123029e-36,3.0470723335914766e-35,4.490791274953799e-18,1.1763312052086507e-16,0.0,0.0,1.0188394270040177e-17,0.0,1.7613892127370665e-15,0.0,8.237985852468773e-29,0.0,4.7287171781384645e-30,4.829001596654809e-14,8.430423655113593e-15,2.5116386681779455e-19,1.9078906259571166e-24,3.667013184965444e-24,6.068720338007444e-15,9.41396285279825e-23,1.8392569802647173e-14,0.0,5.416265686626652e-31
0.016,0.05053076289584741,298.0001697274338,1.376058428067103,0.5020446681357392,7.993854029053733e-33,0.3454383466255036,0.15251187078688813,1.2288224476527378e-08,2.873951608910359e-21,1.026001768013482e-27,1.535607675288141e-18,5.075465301800219e-06,1.1344396564048447e-12,1.3188141029614266e-11,7.057361620912177e-09,3.0235162795744505e-10,4.926065429655095e-32,4.204568991278574e-14,8.492411182387413e-30,1.9308789124260448e-08,0.0,5.293196722888187e-12,0.0,0.0,6.039893878023789e-14,0.0,5.043005542502432e-12,2.4930866733938224e-12,1.7200910733876555e-20,4.977980455731044e-13,1.778455740576204e-12,2.8054986380299494e-15,2.3997787140940245e-31,2.4405678953929214e-27,3.210364135359025e-29,3.173570337470369e-30,2.314335117994371e-29,0.0,0.0,5.068028879877692e-23,3.0106348977897247e-25,1.2975344420029543e-13,9.839275587307364e-41,3.2733480820722304e-14,5.590686514407305e-14,5.552515358473187e-15,1.8750486133050431e-32,7.697453161808894e-30,0.0,2.3697406358808617e-37,7.023510299391731e-36,1.472540411712492e-34,4.490858552912375e-18,1.1763386797286657e-16,0.0,9.232586243599299e-29,1.0188102081290778e-17,0.0,1.7727440957608922e-15,0.0,1.5839754809495782e-35,0.0,4.806972539752608e-30,4.8291653438306815e-14,8.432791465105641e-15,2.7134168639684357e-19,2.3115409047011199e-29,1.31576625529971e-28,6.068875299931298e-15,4.1570220465121396e-23,1.8393640859749914e-14,0.0,4.631330053055288e-33
0.018000000000000002,0.05053533875300582,298.00093253547243,1.375933828848026,0.5020389517170839,7.982281345851799e-33,0.3454394915420459,0.15251064671015402,6.182908229667932e-08,4.749344945566292e-21,3.496736519478595e-27,4.783811456266805e-19,1.070658307052195e-05,5.6027198817435085e-12,6.939110460498207e-11,3.6756489300115984e-08,2.008811225820383e-09,8.347670222774953e-32,2.7899159907961195e-13,1.4443759240081676e-28,1.0265270512843285e-07,2.0126361194746406e-35,4.2406861019628624e-11,2.436134130601652e-36,1.6642838947903877e-34,3.1497065043556673e-13,0.0,4.8676774423403957e-11,1.3080537719193969e-11,4.5784031682139324e-20,4.450232568423762e-12,1.486848869113311e-11,3.895965768538811e-14,9.923271930145297e-30,1.0091676630076408e-25,1.4238986170019873e-27,1.4075891834986828e-28,1.6919423913222748e-27,0.0,0.0,5.472331077061721e-23,7.822324572331925e-24,7.392931585237041e-13,4.070463794486634e-38,3.7224223358450786e-14,5.828550219791293e-13,5.552551684609862e-15,1.8922681994224608e-32,1.999787903571932e-28,0.0,2.559757628497829e-37,4.001620432964809e-35,8.255916074850666e-34,4.491260089855992e-18,1.176358893038339e-16,2.9412689687298666e-38,1.28200274491563e-27,1.0187164476640928e-17,0.0,1.90808959993442e-15,0.0,4.541608689297113e-37,2.9954901299635258e-37,5.49207763534469e-30,4.83087373125166e-14,8.463006416605354e-15,4.73327957132999e-19,2.5010127172892758e-30,0.0,6.070465235012177e-15,4.132825159311184e-23,1.8402968892564773e-14,2.1982890001687567e-19,4.628993970320813e-33
0.02,0.05054684397508483,298.00615339649227,1.3756206448034327,0.5020248993065051,7.938873864933084e-33,0.34544234619990166,0.15250734538965222,3.707936853770521e-07,1.3267135261539585e-19,1.954088047931804e-25,2.675758636781211e-19,2.413732412659866e-05,3.449449682059592e-11,4.36136167930661e-10,2.289441196887366e-07,1.6307998721652916e-08,6.787875452856633e-30,2.2798895122183115e-12,2.5175816069077697e-27,6.539506910627923e-07,2.182553806291805e-34,4.2031714470921396e-10,2.6418100874644524e-35,4.373290722566023e-32,3.2970175486489356e-12,3.239184790336582e-26,5.89365957302278e-10,8.245676090500649e-11,3.4561856752254657e-19,4.786898149340468e-11,1.5344220758420861e-10,4.626464177930384e-13,6.307873791473388e-28,6.4137840693260066e-24,9.434024024239683e-26,9.326353268650531e-27,1.2388758496958096e-25,0.0,8.308405717951662e-35,1.344072530270981e-21,3.0360791348958476e-22,5.579305506359233e-12,9.719906266775063e-36,9.905677296430806e-14,7.428130842493367e-12,5.552650878344967e-15,2.562338738924532e-32,7.7598104703008e-27,0.0,6.295950937094453e-36,3.0204605281710246e-34,6.227762930442696e-33,4.494158810967701e-18,1.1765384892020795e-16,1.8532586037492392e-35,1.5221099265457749e-26,1.0182228519776592e-17,0.0,4.105152261599618e-15,0.0,3.971564373712534e-35,3.247384743716061e-36,1.5774002620823912e-29,4.859049342651071e-14,8.995239897339805e-15,3.2403981585006582e-18,2.5182682664567645e-30,1.1867745255300697e-31,6.097485782633432e-15,4.152368125787102e-23,1.8520405101880836e-14,3.4713694829618464e-18,4.923600484628454e-33
0.022,0.0505783276459077,298.0418342210013,1.374764355449941,0.5019887975749503,7.77892673767895e-33,0.3454498650181097,0.15249693599065353,2.2978530842652366e-06,5.392589799487746e-18,1.7437983244600308e-23,1.609049361877816e-18,5.617618318176417e-05,2.2171848731627442e-10,2.8293271664785116e-09,1.4727553967299447e-06,1.361370449435378e-07,2.1945957384147543e-27,1.917788000670021e-11,7.581636155826846e-26,4.3009913153987195e-06,1.1710799071900362e-32,4.268657687701954e-09,1.4176119335926945e-33,1.803722718412137e-29,3.823107499945325e-11,7.083671318981911e-25,7.289762376616757e-09,5.37105881218112e-10,3.800267519946321e-18,5.248697191883165e-10,1.6205149662827567e-09,5.4282583578298675e-12,4.2920293504205506e-26,4.358802643001982e-22,6.658226159383288e-24,6.584098987155753e-25,9.343831348260932e-24,0.0,5.255051516364194e-31,5.453097126967092e-20,1.2635065782976219e-20,4.4014654497428916e-11,2.601320767469319e-33,9.41872558101744e-13,9.635637135367313e-11,5.5530305203468575e-15,3.0444901420811294e-31,3.2269424278190775e-25,0.0,2.5795683731823436e-34,2.3880020447015556e-33,4.9448546011154e-32,4.5143765103250625e-18,1.1789856375092044e-16,5.942210423452245e-33,1.7855420202427415e-25,1.0164425286060166e-17,0.0,3.9768526617136884e-14,1.2962960318611398e-14,1.7531351700923565e-32,1.7408670454862167e-34,2.0081143277878009e-28,5.3331685679514167e-14,1.8387867629809365e-14,4.115584690405987e-17,2.848147201275028e-30,6.981667226695298e-29,6.569029362126144e-15,4.4839507285065524e-23,2.0012180899673585e-14,4.8403458093527687e-17,1.0123282687095641e-32
0.023,0.05062074811761357,298.137548127821,1.3736122933724852,0.501946086863939,7.548715931899838e-33,0.34545893105074843,0.15248003498929466,7.045084903533704e-06,5.37401374409023e-17,2.7892967579928635e-22,7.543477832469591e-18,8.884422937224676e-05,7.020648071978201e-10,8.982710078426604e-09,4.646409438054759e-06,5.275977286382183e-07,8.477352160051465e-26,7.479229371234103e-11,7.145152780704698e-25,1.3802496748234985e-05,2.6388873114144127e-31,1.9441558003209234e-08,3.195155797426191e-32,8.202389110420002e-28,1.9602364329956992e-10,4.758704179879745e-24,3.925622331548396e-08,1.711062500360251e-09,1.9520728847777207e-17,2.5491083916332125e-09,7.626831031306619e-09,2.7867087263790578e-11,6.435899527372497e-25,6.514801693067258e-21,1.0276513707726915e-22,1.0169818489690197e-23,1.5187657461586265e-22,0.0,2.4779292353914612e-29,5.441037371835955e-19,1.2673997451458872e-19,1.632548039065431e-10,8.274732630634581e-32,5.178159047804221e-12,5.405797090869007e-10,5.554050252834914e-15,2.8854634349428025e-30,3.2332601854285647e-24,0.0,2.6491024545844907e-33,8.917260914354582e-33,1.859326453978988e-31,4.569366497787701e-18,1.1930527697944264e-16,2.198752333443877e-31,9.169709328218188e-25,1.0181764606711236e-17,0.0,2.6110033942038664e-13,1.0316457740143351e-13,8.533099037751372e-31,3.917421498472821e-33,1.499199564130093e-27,8.392011992419591e-14,8.171692392811084e-14,2.4066846907326544e-16,9.426124773370006e-30,3.152075717441334e-27,9.724424463931495e-15,6.6815951438649e-23,2.731487916343836e-14,2.8679183910828784e-16,4.5974685537967765e-32
0.024,0.050729281955665506,298.5106034773769,1.370673486791748,0.5018551133077779,7.059811291597805e-33,0.34547760698226293,0.15242969356625827,2.4205541635099645e-05,6.743161053965789e-16,6.118158246115835e-21,3.328998867491456e-17,0.00014412051722152532,2.5118958181565664e-09,3.2108381718079425e-08,1.6492797737632114e-05,2.361663231643497e-06,4.7801388521673454e-24,3.371482559196691e-10,8.629396409847694e-24,4.9944475349619836e-05,6.716473615183111e-30,1.0418830794899267e-07,8.139552061398676e-31,5.56016179619624e-26,1.198033586505513e-09,4.155514729294471e-23,2.530611532627423e-07,6.140921206120985e-09,1.2155412622305546e-16,1.4666901746329438e-08,4.238599434205422e-08,1.7028596826734543e-10,1.3106438185440501e-23,1.3100249899130707e-19,2.1453004218287707e-21,2.129305629469283e-22,3.318794808965621e-21,0.0,1.7496548406121768e-27,6.8644067089918104e-18,1.5768509963262398e-18,6.958323675036179e-10,3.703088022144122e-30,3.4966856276029916e-11,3.6445374303977025e-09,5.5597007656642476e-15,3.580691378150703e-29,4.01001991481319e-23,2.7277958620378103e-16,3.766669850248902e-32,3.9070130489949236e-32,8.266899261708754e-31,4.790294256348625e-18,1.3068412561272605e-16,1.1796155970619464e-29,5.6185814063356556e-24,1.0493278075332258e-17,0.0,2.164098999527968e-12,8.454785983817727e-13,6.291578586806654e-29,9.929361107128272e-32,1.6581193289264462e-26,3.5709331868161623e-13,6.716087021947853e-13,1.7056312293471553e-15,6.4494773501986755e-28,2.163687049306394e-25,3.8915734530266713e-14,2.7447617276519155e-22,7.738354854287369e-14,2.0510139288922573e-15,4.237138864887357e-31
0.0245,0.05086512161833338,299.10042598126313,1.367012984446577,0.5017619567209608,6.637304960099636e-33,0.34549399689143295,0.15236075175002128,4.9572220243972723e-05,2.968155629881317e-15,3.8224998082560643e-20,7.448806372507115e-17,0.00018607771049361136,5.3409287411364314e-09,6.751739045716848e-08,3.453173860093025e-05,5.807765294531451e-06,5.1902710457579755e-23,8.332164370246427e-10,3.67922306467699e-23,0.00010592802472317939,4.46285430960294e-29,2.9196687629070905e-07,5.415822541164473e-30,6.947809792066113e-25,3.7049619122562034e-09,2.0774939246775728e-22,8.150365563273659e-07,1.2953974149947863e-08,4.0187325580729044e-16,4.3335586452368665e-08,1.220291758687507e-07,5.264414119104184e-10,8.330208343045963e-23,8.161830762020307e-19,1.3776482724422917e-20,1.373754317195782e-21,2.1797587840528342e-20,0.0,2.2610328866407883e-26,3.0479838722974035e-17,6.781102705577568e-18,1.6530688805008264e-09,3.4141396945968955e-29,1.1345011544741187e-10,1.2150376508187108e-08,5.573701176856466e-15,1.5492287279015484e-28,1.7172842936332985e-22,9.145792680447592e-16,2.0306214394940835e-31,9.704969364287177e-32,2.0932666919601357e-30,5.160703137271618e-18,1.666249442302563e-16,1.2394602731654994e-28,1.7461565430986232e-23,1.153833605592358e-17,0.0,8.515537683145183e-12,3.224630915995691e-12,8.450699003938447e-28,6.559744388429649e-31,7.567713688796695e-26,1.30434532928531e-12,2.8017592020672685e-12,5.9148678710329915e-15,1.1581497384448861e-26,2.7741797771930676e-24,1.4364195840017103e-13,1.058104036348351e-21,2.1213705714957392e-13,7.158351573006997e-15,2.1610416659618482e-30
