grid,velocity,T,density,Y_N2,Y_Ne,Y_CH2F2(1),Y_O2(2),Y_H2O(3),Y_OH(4),Y_H(5),Y_O(6),Y_H2(7),Y_HO2(10),Y_H2O2(11),Y_CO(12),Y_CO2(13),Y_HCO(14),Y_CH2O(19),Y_F(37),Y_HF(38),Y_CHF(40),Y_CHF3(41),Y_CF2(42),Y_CF3(44),Y_CHFO(46),Y_CF3O(47),Y_CF2O(48),Y_CF(49),Y_CFO(50),Y_CHFCF2(54),Y_CH2CF2(56),Y_CF2CF2(60),Y_CHF2-CH2(63),Y_CH3-CF2(64),Y_CHF2-CHF(66),Y_CH2F-CF2(67),Y_CHF2-CF2(68),Y_CHFCF[Z](71),Y_CF2CH(72),Y_CHF2(81),Y_CHF(88),Y_CF2(89),Y_CH2F(91),Y_[O]OC(F)F(128),Y_FC(F)C(F)F(130),Y_FC1OO1(136),Y_[O]C([O])F(138),Y_CHO2(142),Y_CFO2(143),Y_[O]C(F)F(146),Y_[O]O[C](F)F(147),Y_CF2O2(152),Y_O2(176),Y_F[C]C(F)F(182),Y_O[C](F)F(220),Y_C2F4O2(252),Y_F[C]C(F)F(276),Y_FC1OC1(F)F(286),Y_C2HF4O2(406),Y_CF3O2(416),Y_C3H2F5(444),Y_C2HF3O(467),Y_OO[C](F)F(503),Y_C2H2F3O2(603),Y_C2HF2O3(899),Y_FC1(F)OO1(932),Y_C2H2F3(962),Y_C2HF2O(1007),Y_C3H2F5O2(1017),Y_C3H2F5O2(1096),Y_C3H3F4(1175),Y_FC1(F)CO1(1224),Y_C2HF2O3(2126)
0.0,0.046565809063643666,298.0,1.3857672104287166,0.4919542023367184,0.0,0.3585995620578116,0.14944609752150773,1.0441229417243643e-11,0.0,5.0866151007120445e-16,9.24247522198257e-16,1.3805708569357251e-07,1.794446472216724e-15,1.6457259292192872e-14,4.516088609823425e-12,9.385182019491531e-14,0.0,0.0,0.0,1.170274790443525e-11,0.0,1.3800011256748492e-14,2.410953823854245e-14,1.941481484481791e-14,0.0,3.053820421089818e-27,1.10808801915675e-15,0.0,0.0,1.7875991451988036e-14,0.0,8.186130024292808e-16,2.406336354799676e-34,2.4435513257503795e-30,1.1913848325488905e-31,1.1814131749021759e-32,0.0,0.0,0.0,5.771484713266316e-15,0.0,0.0,0.0,0.0,6.381184041012962e-15,6.023991645893311e-16,0.0,0.0,0.0,0.0,4.633392249479213e-31,3.068554504408831e-30,0.0,2.987148238091172e-17,0.0,4.6722274110802345e-31,0.0,1.2432493969610488e-14,0.0,5.383300146099465e-16,0.0,1.1970530390203372e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1850040922351545e-20,0.0
0.008,0.04656632712789214,298.00000214704045,1.3857517933671402,0.49195349970037366,0.0,0.35859970152050175,0.14944595314518094,2.1335981398334553e-10,0.0,1.4376017033389705e-21,0.0,8.450662406864002e-07,3.8103771549208085e-14,2.4529822528267374e-13,9.603928737078045e-11,2.3435570472431485e-12,0.0,1.531784510022221e-16,0.0,2.5550217725107776e-10,0.0,4.1643955920178107e-14,1.0896762667424278e-21,6.53864428667697e-21,0.0,1.377431022026597e-25,4.7962549970414295e-14,1.2554594696209999e-14,2.0142450241749447e-16,1.9968594568300123e-14,2.3255135421994428e-15,8.263197255506123e-16,1.0173594620607327e-32,1.0330292745982062e-28,5.236747569434499e-30,5.192857134049299e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.546229432879515e-15,6.023975816934318e-16,0.0,0.0,0.0,0.0,2.2624391896454687e-29,1.8267270329056325e-28,4.400464509708487e-18,2.9871506958887474e-17,0.0,2.683427903334796e-29,0.0,1.2432505944801093e-14,0.0,2.9485556834228556e-14,0.0,6.403922371832921e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1914094620633826e-20,0.0
0.012,0.04656758324584611,298.0000207841157,1.3857144139989765,0.4919517969214825,0.0,0.35860003975484905,0.14944560202295873,1.7935546892849006e-09,0.0,0.0,0.0,2.556357793527671e-06,1.5579789783709453e-13,2.1166194379355894e-12,8.373057532706233e-10,2.655176071271673e-11,0.0,3.1403617991488787e-15,0.0,2.282101492126878e-09,0.0,4.1137450945925284e-13,1.0043335791776273e-28,4.497034669255544e-27,0.0,1.379696583238443e-25,2.9371223446373607e-13,1.4863629999029423e-13,3.1339705599367894e-16,5.008459257915982e-14,1.6955237604916466e-13,1.0677419746448703e-15,2.297838909652498e-32,2.3369072199270806e-28,6.053604285089177e-30,6.000497650569915e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.384553000179235e-15,6.023989309052619e-16,2.0332145715802834e-33,0.0,0.0,0.0,1.9080594748885328e-36,0.0,4.400485604879947e-18,2.987158736207219e-17,0.0,3.4673806458693195e-29,0.0,1.2432535108108935e-14,0.0,2.9485770881247864e-14,0.0,9.307373558450813e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.30874435471108e-20,0.0
0.016,0.04657208099521256,298.00024262722286,1.3855805871652034,0.49194571185834085,0.0,0.3586012513000429,0.14944433324523948,1.872781980277108e-08,0.0,0.0,0.0,8.649933839920126e-06,1.4683783111682155e-12,2.313877001171245e-11,9.089674854874243e-09,3.8195019445705214e-10,0.0,4.735528446342756e-14,2.4109059352816355e-30,2.5419749033664426e-08,0.0,7.080930305142804e-12,7.440978839744515e-36,3.0483381908627773e-33,2.57869863405912e-14,1.3860324797883648e-25,5.733008996373777e-12,1.6841074866355364e-12,3.863009163166318e-16,6.380432022142157e-13,3.309903674842614e-12,6.2026893170026425e-15,6.037607895381337e-31,6.1402141798181166e-27,5.805671114617713e-29,5.740526029529095e-30,0.0,0.0,0.0,0.0,2.6302486542065756e-25,9.186887347182457e-14,0.0,0.0,7.537598837381228e-14,6.024041776928322e-16,2.0394090442474654e-33,6.637597240400098e-30,0.0,0.0,4.9065620648760326e-36,0.0,4.4005729391936134e-18,2.9871894207331574e-17,0.0,2.0140411416400859e-28,0.0,1.2432641527830667e-14,0.0,2.948948718445878e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.215161309210838e-20,0.0
0.018000000000000002,0.04657876078775999,298.0012601401661,1.3853818830976492,0.49193673719631803,0.0,0.3586030493257654,0.14944240085312233,8.890155274040063e-08,0.0,0.0,0.0,1.754912131487513e-05,7.0230675541354e-12,1.1438171919076863e-10,4.457475041512476e-08,2.3830326526107216e-09,0.0,2.9830924931460643e-13,1.0867764175360155e-28,1.2737705279708132e-07,0.0,5.303289966764829e-11,0.0,0.0,2.5487594783333696e-13,1.439623998597124e-25,5.1542701539840666e-11,8.37335744854494e-12,4.0892659264199515e-16,5.0162099528016596e-12,2.5817830152532026e-11,4.718883559479586e-14,2.2063713385753768e-29,2.2437899469410815e-25,2.056998407309672e-27,2.033478702368989e-28,2.5526899442150254e-27,0.0,0.0,0.0,6.399685149440426e-24,6.005762102370944e-13,2.370790707097061e-38,0.0,6.590077314701319e-13,6.024125540191432e-16,2.1765360947416957e-33,1.614753781408305e-28,0.0,0.0,3.207336159615505e-35,0.0,4.401087999844685e-18,2.987258526701862e-17,0.0,1.5320110439771086e-27,0.0,1.2432817828445366e-14,0.0,2.9526137626920014e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.457808030071579e-19,0.0
0.02,0.04659467523204631,298.0078157707154,1.384908704989261,0.49191578233718736,0.0,0.3586073038356618,0.14943752578327496,5.000619725119212e-07,1.670632640033429e-19,3.536777956549858e-25,0.0,3.784740694143102e-05,4.092284135695984e-11,6.725189113356673e-10,2.598751768058346e-07,1.8074531590296762e-08,8.026007992806041e-30,2.2813074871881948e-12,1.7664178406065654e-27,7.604744726980897e-07,0.0,4.905251548507886e-10,0.0,6.542039946325156e-32,2.7593822536182718e-12,2.1287115965194153e-25,5.812679862413387e-10,4.946325744871093e-11,4.1791348780649084e-16,4.9948469703633286e-11,2.48437198364337e-10,4.957919227766336e-13,1.2367473121735356e-27,1.2574414301703516e-23,1.1920265956264964e-25,1.1784393761117166e-26,1.6073605325820104e-25,0.0,2.4311582619593724e-33,1.7738917872517263e-21,2.2032866277369846e-22,4.380634432321026e-12,8.435085952294272e-36,0.0,7.73641186095062e-12,6.024376129149951e-16,6.948831833068203e-33,5.557184043889432e-27,0.0,8.307709266531411e-36,2.3398036033177877e-34,0.0,4.404631035953222e-18,2.987758354125504e-17,1.8606741615963586e-35,1.6091564696442918e-26,0.0,1.2433469778041854e-14,0.0,3.004984581332164e-14,5.423486221008662e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.872171085475213e-18,0.0
0.022,0.04663534078654905,298.0499623451595,1.3837010785327717,0.4918651593361624,0.0,0.3586178513699555,0.1494235025645338,2.9095154334032743e-06,6.139000315053427e-18,2.87574555565113e-23,5.1466174658664175e-19,8.415822423953001e-05,2.472618574890725e-10,4.08756381996493e-09,1.5664135939446876e-06,1.4113689333182038e-07,2.3818357140052363e-27,1.795282646311235e-11,4.619970780474591e-26,4.692296638378979e-06,3.5964259777748276e-33,4.65624445622677e-09,4.3535385167464074e-34,2.2846213365169343e-29,3.014319399184815e-11,1.0919449696308565e-24,6.7075131077260984e-09,3.019099008232543e-10,4.265784359098624e-16,5.111347997973851e-10,2.4505766394722347e-09,5.40591503099912e-12,7.390928346093403e-26,7.503839452364232e-22,7.382016398617436e-24,7.3003028658363105e-25,1.0590936653771208e-23,0.0,9.25034943662747e-31,6.575629188977308e-20,8.076810708788588e-21,3.247351522996507e-11,1.877910022778456e-33,7.341457905501474e-13,9.356984323232993e-11,6.025589352208673e-16,1.8211300444691323e-31,2.0350590351247651e-25,0.0,3.1070201953529756e-34,1.7386896795183135e-33,3.0158914281169955e-32,4.427986878836093e-18,2.993809955410986e-17,5.096525505358018e-33,1.7538797214772995e-25,0.0,1.2438073793349096e-14,9.891065265484275e-15,3.759583760232087e-14,2.099556366703395e-32,5.27227647920652e-35,1.596343849505101e-28,4.421762026783118e-15,0.0,0.0,3.3912851927911446e-31,1.1450896722193444e-28,0.0,0.0,0.0,4.9323542945600386e-17,0.0
0.023,0.04668568248792112,298.1565450525102,1.3822090184786857,0.4918094590955669,0.0,0.3586298012840514,0.14940301641684928,8.504498069840371e-06,5.543580219520751e-17,4.0768350105790843e-22,3.2159053332572567e-18,0.0001295768857633572,7.458644031966423e-10,1.2347927551131304e-08,4.702503324169236e-06,5.183526614569691e-07,7.911956892503172e-26,6.6343659057144e-11,3.9116272087348363e-25,1.4338787180172089e-05,1.0535748081009725e-31,2.0047041052191577e-08,1.2757018334637728e-32,8.903022398432446e-28,1.4581060314226832e-10,5.784536428761056e-24,3.403348311331007e-08,9.14985187154452e-10,4.946046815496323e-16,2.3433609856313954e-09,1.0892256978956626e-08,2.6166995185555652e-11,9.977876184343448e-25,1.009368710040706e-20,1.0250296747277585e-22,1.014540142553188e-23,1.5462224959187911e-22,0.0,3.726668486382281e-29,5.947400174061793e-19,7.336476415328588e-20,1.1426220922871954e-10,5.156453425260975e-32,4.229154361588475e-12,4.945345913734002e-10,6.029535377783414e-16,1.6384696103665146e-30,1.845929672674294e-24,0.0,2.8793198043364523e-33,6.162932553510078e-33,1.2229000431775027e-31,4.48802383209051e-18,3.026008290974003e-17,1.6221545255048028e-31,8.491590792355122e-25,0.0,1.2457259231308833e-14,1.3726502400643725e-13,7.935176962548726e-14,8.74766242896771e-31,1.5419250449989164e-33,1.1758813418634635e-27,3.6772519070193814e-14,0.0,0.0,8.793328519524619e-30,4.596328813292584e-27,0.0,0.0,0.0,2.746143984884263e-16,0.0
0.024,0.046803333240468564,298.5498211273622,1.3787345258396944,0.49169997957209954,0.0,0.35865325181470836,0.14934753881762985,2.7676538678132706e-05,6.218921845069798e-16,7.650658020439283e-21,1.3504567821783971e-17,0.00020408085877517628,2.52557477736478e-09,4.1717438789174e-08,1.5777233450684878e-05,2.1844274106436865e-06,3.7566375713514676e-24,2.81519856244394e-10,4.200014669626629e-24,4.908261491860862e-05,2.3992284178681495e-30,1.0092625243845479e-07,2.9077746057540776e-31,5.0719634724817523e-26,8.351977032080226e-10,4.237750959339205e-23,2.0550690786014409e-07,3.1030449799480745e-09,9.633903472151484e-16,1.2650888757150072e-08,5.681465542544811e-08,1.4990327323206378e-10,1.8072711429349283e-23,1.8040195645140792e-19,1.9016151619067962e-21,1.8880223805413161e-22,2.997801554878731e-21,0.0,2.209532766769632e-27,6.711012639502914e-18,8.166059924138789e-19,4.587672008075149e-10,1.9549563873714838e-30,2.6718183877184873e-11,3.1232814219679927e-09,6.052356223829059e-16,1.8278707663385025e-29,2.0472695673763313e-23,1.5333799592009337e-16,3.579068770584493e-32,2.5467248830756634e-32,5.305697687378435e-31,4.7169196590193174e-18,3.269498449498976e-17,7.341753147975475e-30,4.877250211353303e-24,0.0,1.2583434270219133e-14,1.1615738861113137e-12,4.011148002050562e-13,5.415712653217851e-29,3.4950287780086503e-32,1.1602846774086068e-26,3.0715071323608984e-13,2.708924252511756e-13,5.110872093632192e-16,7.052880085149102e-28,2.702449453493124e-25,0.0,0.0,2.044147549930114e-14,1.837260559402087e-15,1.9659313559786583e-31
0.0245,0.04693858344821597,299.1406278824,1.3747618027512603,0.491596824795597,0.0,0.35867360121144803,0.14927728246043748,5.466647068959263e-05,2.538342021785491e-15,4.260766862763785e-20,2.8955138084255544e-17,0.00025919684221135085,5.175833299985143e-09,8.446476891621033e-08,3.180642742017185e-05,5.147433175401685e-06,3.624279238447933e-23,6.665649703449894e-10,1.6599393822400685e-23,0.00010027230423975191,1.456882491455735e-29,2.70128260153514e-07,1.7680831329336665e-30,5.613749531890006e-25,2.459258003302823e-09,1.7773260587797645e-22,6.296718825807104e-07,6.300779823340374e-09,2.18114303442385e-15,3.564442619995305e-08,1.5606549880246564e-07,4.414028375829842e-10,1.0564164253312581e-22,1.0336603176627685e-18,1.1224387926644674e-20,1.1196204125511374e-21,1.8075717792438573e-20,0.0,2.5263772835425997e-26,2.7633690611874957e-17,3.264453714613154e-18,1.0451650314705977e-09,1.6151179643039512e-29,8.026813280188498e-11,9.902183490933332e-09,6.107591328731474e-16,7.352618509690425e-29,8.148190789142147e-23,6.578304757927227e-16,1.7212912736102417e-31,6.065681186882073e-32,1.2940158179427867e-30,5.082096381445641e-18,3.991175451731727e-17,6.87416885633355e-29,1.4434382514335753e-23,0.0,1.2917634581339497e-14,4.363592012447521e-12,1.369293935072088e-12,6.4313939381466455e-28,2.109583190303067e-31,4.840256107379509e-26,1.1866273007194747e-12,1.4193676447430866e-12,2.7343873567391495e-15,1.0833948434199488e-26,3.0821017415175963e-24,2.857621221424035e-14,2.116527905712645e-22,9.337759707346444e-14,6.08916976685462e-15,1.3241544270590769e-30
