grid,velocity,T,density,Y_N2,Y_Ne,Y_CH2F2(1),Y_O2(2),Y_H2O(3),Y_OH(4),Y_H(5),Y_O(6),Y_H2(7),Y_HO2(10),Y_H2O2(11),Y_CO(12),Y_CO2(13),Y_HCO(14),Y_CH2O(19),Y_F(37),Y_HF(38),Y_CHF(40),Y_CHF3(41),Y_CF2(42),Y_CF3(44),Y_CHFO(46),Y_CF3O(47),Y_CF2O(48),Y_CF(49),Y_CFO(50),Y_CHFCF2(54),Y_CH2CF2(56),Y_CF2CF2(60),Y_CHF2-CH2(63),Y_CH3-CF2(64),Y_CHF2-CHF(66),Y_CH2F-CF2(67),Y_CHF2-CF2(68),Y_CHFCF[Z](71),Y_CF2CH(72),Y_CHF2(81),Y_CHF(88),Y_CF2(89),Y_CH2F(91),Y_[O]OC(F)F(128),Y_FC(F)C(F)F(130),Y_FC1OO1(136),Y_[O]C([O])F(138),Y_CHO2(142),Y_CFO2(143),Y_[O]C(F)F(146),Y_[O]O[C](F)F(147),Y_CF2O2(152),Y_O2(176),Y_F[C]C(F)F(182),Y_O[C](F)F(220),Y_C2F4O2(252),Y_F[C]C(F)F(276),Y_FC1OC1(F)F(286),Y_C2HF4O2(406),Y_CF3O2(416),Y_C3H2F5(444),Y_C2HF3O(467),Y_OO[C](F)F(503),Y_C2H2F3O2(603),Y_C2HF2O3(899),Y_FC1(F)OO1(932),Y_C2H2F3(962),Y_C2HF2O(1007),Y_C3H2F5O2(1017),Y_C3H2F5O2(1096),Y_C3H3F4(1175),Y_FC1(F)CO1(1224),Y_C2HF2O3(2126)
0.0,0.056007060322339916,298.0,1.2949971832850868,0.5933746961113561,1.5017568557606252e-40,0.2263696505775125,0.18025565068413038,5.379536263869962e-12,6.826760496496941e-18,0.0,5.635069276477572e-13,2.6108909353466764e-09,0.0,0.0,3.825727830381238e-13,0.0,5.704483981150235e-29,3.652063987667139e-12,0.0,3.454399594819309e-12,1.0831158322669775e-13,0.0,0.0,3.432600659625305e-15,6.084638360446177e-13,7.433556145202198e-28,0.0,1.8925614070828373e-13,3.3750094870921064e-22,2.657309233259038e-13,5.676353216655315e-13,7.86087687429525e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5513920574928486e-15,1.698506527251541e-24,0.0,1.8433312372686286e-29,2.9711136849281394e-14,6.885802612965805e-14,0.0,1.0290916965901344e-29,3.5418765840990644e-23,1.4602463847605944e-15,3.719800063364465e-35,0.0,0.0,0.0,7.091381719066565e-19,5.845489626124042e-38,4.3943472073589923e-29,2.4999627438057137e-17,0.0,0.0,8.413051404341379e-17,9.284275208524504e-14,1.7743671441216035e-35,3.597817879333638e-30,1.3161930822601678e-15,0.0,2.529316356801579e-20,6.275891808121364e-14,0.0,1.6804363424991291e-15,3.3400863754308885e-21,0.0,5.964822036171754e-13,0.0
0.008,0.05600707334080288,298.00000092779,1.2949968822748452,0.5933746804732244,5.691857521291178e-40,0.2263696532461494,0.18025564790804677,6.723243920408124e-11,1.0903710430645116e-16,0.0,7.807700771952086e-14,1.8200639598779604e-08,0.0,0.0,1.1962438797953557e-11,0.0,1.8301957450783935e-27,3.652076896194768e-12,0.0,8.4608854318377e-11,3.0387911096565812e-21,0.0,0.0,1.2259135184890268e-21,6.858126828176028e-13,3.782787845317178e-26,0.0,2.1392775583884415e-13,1.5269402028412102e-20,2.65882548502721e-13,5.676731384990709e-13,7.78742752078946e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.015964708366464e-19,5.719531905901289e-23,0.0,6.254173849160503e-28,1.6388219487213294e-12,6.886950692907436e-14,0.0,6.389555805706541e-28,1.2574401501184428e-21,7.911387507848633e-14,1.8805593764179642e-33,0.0,0.0,5.301377513837332e-18,7.091394933818452e-19,2.9550890625413785e-36,2.850507366472175e-27,2.4999626811036057e-17,0.0,0.0,5.189992636282029e-15,8.447409679117705e-21,1.0706809511903826e-33,2.406138413834527e-28,8.889217593147776e-14,0.0,0.0,3.281565098296084e-19,0.0,1.1774495064557866e-13,2.3403344275505934e-19,0.0,5.964822179796674e-13,0.0
0.012,0.056007110216364474,298.00000981268596,1.2949960296368996,0.5933746369549737,7.659350363390334e-40,0.22636966070949782,0.18025563984477203,6.014233570550543e-10,2.9104795367857556e-17,0.0,2.07624652459217e-14,6.090124208606533e-08,0.0,1.0165783684223641e-13,1.187283789016539e-10,1.3142691834007948e-11,4.862136941837052e-28,3.652235259446317e-12,3.7306446549649555e-27,8.47167662772922e-10,1.7370398190703249e-28,0.0,0.0,8.91899136821981e-28,6.862944971590798e-13,3.8325892547917517e-26,0.0,4.446667789619088e-13,2.0810473068944987e-20,2.683392428244251e-13,5.682635285677816e-13,7.75126567622388e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2530450810258284e-19,0.0,0.0,7.180642681140463e-34,2.2762969724403504e-12,6.90908955178391e-14,0.0,0.0,1.9672095472960505e-28,7.910855981709958e-14,1.523316032877602e-33,0.0,0.0,5.30769206941757e-18,7.091694407481188e-19,2.0047448152044435e-36,2.8373233286698707e-27,2.499960923370262e-17,0.0,0.0,5.190032077407293e-15,1.5575504397412341e-27,2.9426534399052374e-34,3.3420895664826985e-28,8.8892644928481e-14,0.0,0.0,3.477604398466804e-24,0.0,1.17745204123296e-13,2.0366952995485372e-21,0.0,5.964822581134852e-13,0.0
0.016,0.056007272172097194,298.00012332994106,1.2949922849078848,0.5933744556191044,9.161380828224322e-40,0.22636969221697503,0.18025560178724379,6.980561396186345e-09,7.826976917165746e-18,1.7291618606000336e-25,5.5432471884329215e-15,2.3107858049968063e-07,0.0,1.7567349794417177e-12,1.4668223484069308e-09,2.6794269632461727e-10,1.3215446258000754e-28,3.654876489480613e-12,6.319647852435687e-27,1.0567163776109671e-08,8.21621463891127e-33,0.0,8.980376777069345e-34,1.9982598535753617e-33,6.976528596669983e-13,3.8823492454641094e-26,1.673802390609475e-12,3.3988815463027566e-12,2.4454714220363518e-20,3.221935547652054e-13,5.807344211876499e-13,7.724270267847068e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.716791050115635e-20,0.0,3.004219486370747e-14,3.269450317002664e-39,2.446455314682467e-12,7.485741407646635e-14,0.0,0.0,0.0,7.902270686626298e-14,4.081964653353158e-34,1.808780928273725e-36,1.1356375319572717e-35,5.3077679094656585e-18,7.100933898322106e-19,5.618428957972731e-36,2.8274373349338182e-27,2.4998728291543064e-17,0.0,0.0,5.191199926115713e-15,3.0217607530482e-34,1.3585125095779852e-34,3.591953141386504e-28,8.889275149360648e-14,0.0,0.0,4.147527111796004e-29,0.0,1.1774528362697145e-13,8.081302231018926e-22,0.0,5.96482423284366e-13,0.0
0.018000000000000002,0.05600760628461878,298.0006814853079,1.2949845596507263,0.5933741268881656,9.686801614003204e-40,0.22636975101162002,0.18025551086814787,3.6347972925944337e-08,3.4234193917436804e-18,1.6587883201890136e-25,2.3921878134169572e-15,5.066828476108948e-07,2.5909016894051913e-13,9.859856405789027e-12,8.018539450922988e-09,1.8805331130029356e-09,6.47482062617941e-29,3.671727680696534e-12,6.360194653257605e-27,5.8243315117603635e-08,1.6018341766733964e-32,1.6828072656512887e-12,1.938909413316304e-33,4.731700896793435e-33,7.994913751007194e-13,4.000868640391366e-26,1.9382695293424787e-11,1.795209091108867e-11,2.7075385425448043e-20,7.716355471885928e-13,6.810799701468565e-13,7.790243773800148e-14,1.7741338501893468e-32,1.804257506087648e-28,9.654759601541217e-30,9.544140925416399e-31,1.3215304484063834e-28,0.0,0.0,3.7873818377404143e-20,4.557690181408108e-25,2.1452617135801445e-13,6.901100782180103e-39,2.4840663240207884e-12,1.3190425859208212e-13,0.0,0.0,1.2929430284000182e-29,7.874068860698046e-14,1.7737319678161429e-34,1.291658574504064e-35,2.3930377579735453e-34,5.308143657358466e-18,7.209153482485153e-19,1.5808364074234343e-35,2.8515893685049845e-27,2.4995519891936794e-17,0.0,0.0,5.205056311909153e-15,1.6782613279226655e-35,2.6517966488902722e-34,3.647374954201856e-28,8.88938039216149e-14,0.0,0.0,4.137091523564733e-30,5.878942761468757e-30,1.1774586980065685e-13,8.01635463350406e-22,0.0,5.964827136635103e-13,0.0
0.02,0.05600890981820675,298.0045266310935,1.294954420590515,0.5933730947369618,1.0014805608654575e-39,0.22636994313192468,0.18025508695173703,2.263996736147023e-07,1.5484624537847908e-18,1.922853005409715e-25,1.0263608409533106e-15,1.1936737031870449e-06,1.7602893090533792e-11,6.545641268044669e-11,5.265715397790524e-08,1.6025741800707803e-08,6.011742992063359e-29,3.820696815438879e-12,8.528752720619735e-27,3.8593207276747253e-07,6.823302638883375e-32,2.076714849435233e-11,8.25921378958702e-33,2.2029205535586848e-32,2.0508769270087456e-12,5.659495332933992e-26,2.490753679437348e-10,1.1839252369904794e-10,4.3896140246931274e-20,5.922510887008006e-12,1.7910829845934168e-12,8.80238000633828e-14,3.1807645816966526e-30,3.2343490341526226e-26,5.0399298297540724e-27,4.982343748856385e-28,1.0197202659837136e-26,0.0,0.0,1.6697530622885507e-20,1.8859779576424942e-22,1.7535516727575312e-12,2.848397097084062e-36,2.5198319622297338e-12,9.033834714469561e-13,0.0,0.0,5.347284792470475e-27,7.706368303226455e-14,7.824717091359981e-35,1.0561077770771652e-34,2.144140836849637e-33,5.310738854411021e-18,8.935563866968313e-19,5.75700520405e-35,3.222157649621206e-27,2.497546449762353e-17,0.0,1.465510704910965e-16,5.429100208455304e-15,5.493210456373805e-35,1.1295323739344704e-33,3.7030786359092233e-28,8.89116161336899e-14,0.0,0.0,4.1401860817528004e-30,3.1583685051202004e-29,1.1775552234473626e-13,8.018396888498842e-22,0.0,5.964835952938953e-13,0.0
0.022,0.05601540053675331,298.0310131193712,1.2948043692709235,0.5933691662987527,1.0093414455490435e-39,0.22637069143126667,0.18025264012446368,1.4562317972801786e-06,1.9523221727120584e-18,1.2719359927242264e-24,4.296570769494987e-16,2.906021817090337e-06,1.3582040905841857e-10,4.469049336825892e-10,3.567725667344209e-07,1.400949965774064e-07,2.5872083691277404e-28,5.137538907462575e-12,1.08120039009039e-25,2.638047534908716e-06,3.2300890919848168e-31,2.229299143851837e-10,3.91009425903528e-32,2.97704431341178e-31,1.742672771648567e-11,3.1053558584560194e-25,3.228161059771898e-09,8.115476480813143e-10,2.3562652020353546e-19,6.495042227681992e-11,1.4068858116684777e-11,2.1399927284115875e-13,1.9300417322326506e-28,1.9607894675914254e-24,4.268566150955252e-25,4.2206811733995397e-26,1.9110443785280597e-25,0.0,0.0,1.4303844872138292e-20,9.918855430413646e-21,1.4593603552761933e-11,1.1364810787062739e-33,2.817663101761718e-12,1.1335804075739952e-11,0.0,2.1001470214303597e-31,2.8117582932435993e-25,6.853064065423645e-14,6.738951543662815e-35,8.806825543009604e-34,1.811244491300856e-32,5.328661913754504e-18,3.6475289883165414e-18,6.033018721298952e-34,7.835307681809793e-27,2.4859847167993832e-17,0.0,1.4414678883516447e-14,9.051889537454353e-15,4.859663325085264e-34,5.345773716091763e-33,4.267621818275251e-28,8.922361852377824e-14,0.0,5.46894317118737e-18,4.1763673179405844e-30,1.5688431342192716e-28,1.1792890386353035e-13,8.044640827810203e-22,0.0,5.964870381911555e-13,0.0
0.023,0.05603064834192554,298.1027263088815,1.2944520098845225,0.5933617852445855,9.945659870123225e-40,0.22637203194195488,0.1802463866635797,4.5936437066714145e-06,1.406380878384403e-17,1.3948874333444687e-23,2.737746299836843e-16,4.720334885539689e-06,4.532997784642732e-10,1.475509035238068e-09,1.171593582315008e-06,5.636013835877026e-07,2.7125006350680556e-27,9.666357042578551e-12,1.1102979997570117e-24,8.722597557465461e-06,1.0357862802467297e-30,1.051101327118013e-09,1.2540663209573429e-31,1.0125179080396638e-29,9.017952964658475e-11,2.041081261128882e-24,1.8086747482056824e-08,2.6916820639648943e-09,1.1411473504368401e-18,3.259416930993003e-10,6.651941448066504e-11,8.088597477133591e-13,3.0593241092657397e-27,3.100496231057604e-23,7.168251052810265e-24,7.091869468719543e-25,2.4085392558515365e-24,0.0,3.1502944068855115e-32,8.105371779062893e-20,1.0971373096912595e-19,5.6368011700795716e-11,4.1982717272412993e-32,4.4074242198928676e-12,6.553073747827054e-11,0.0,2.722622267476724e-30,3.1087445091391927e-24,5.70757882786032e-14,3.888068469241517e-34,3.4202548368323536e-33,7.067589177651536e-32,5.37748827987351e-18,2.0462516580092314e-17,1.6788954320991695e-32,2.963492700297804e-26,2.4646106056278903e-17,0.0,1.0677804729804337e-13,3.146796372006923e-14,1.375247943591283e-32,1.7131400011088033e-32,8.064490234226527e-28,9.132268417658281e-14,0.0,4.3976666102451645e-17,4.35998672750805e-30,5.11857062457426e-28,1.1913437852237213e-13,8.166348193595467e-22,2.267008725740322e-16,5.964948729670467e-13,0.0
0.024,0.0560874592729016,298.3853543862622,1.2931408607437613,0.5933382908699455,9.45172552039714e-40,0.226375674197742,0.1802220680389777,1.6301082301541662e-05,1.870117042156636e-16,2.580272402571526e-22,2.882422813608375e-16,7.886163816922198e-06,1.6982954990046335e-09,5.5118815015337544e-09,4.351681705251444e-06,2.6305797034127583e-06,1.0774688589698657e-25,3.1923885572307265e-11,1.519320734092277e-23,3.264878204744251e-05,6.537828351172972e-30,5.846700302475444e-09,7.921103914413603e-31,7.48873257677624e-28,5.73005787463345e-10,1.9718684618904122e-23,1.217635233582926e-07,1.0112429334464983e-08,7.279698201205039e-18,1.950217231537946e-09,3.824989978802347e-10,4.7411412820322655e-12,6.71028863269827e-26,6.735658412813589e-22,1.6237915989282899e-22,1.61008945897443e-23,5.285821035115887e-23,0.0,3.687595313736992e-30,1.0557986530342033e-18,1.5207533492817606e-18,2.513965496539015e-10,2.188677421615097e-30,1.647152982088777e-11,4.586410983019799e-10,0.0,3.8379218858923834e-29,4.301841793166335e-23,3.4459349124989554e-14,5.451939364799858e-33,1.5587077169927077e-32,3.247977685808966e-31,5.574084037680664e-18,1.628366439633878e-16,9.963234320322116e-31,1.741875508945769e-25,2.3962556693022883e-17,0.0,9.34055750046432e-13,2.2370759838809809e-13,1.0848086343021432e-30,1.0787134278632278e-31,5.079933530187705e-27,1.108514515866515e-13,0.0,3.388119052804738e-16,8.515840011944914e-30,3.6338134218130046e-27,1.307259468790674e-13,9.134460613425285e-22,2.6244979146773337e-15,5.965309713364985e-13,0.0
0.0245,0.05617629998507679,298.8379496185992,1.2910958069518488,0.5933057421564634,8.863045617710734e-40,0.22637923071455082,0.1801831389485688,3.412493041266826e-05,8.748652523175721e-16,1.6151618867308422e-21,4.900625072696042e-16,1.0351667759650685e-05,3.7034810522904743e-09,1.1938654827124428e-08,9.39816124206262e-06,6.667211320081191e-06,1.182177147606265e-24,7.567084901896577e-11,7.077579961421118e-23,7.087482641300258e-05,3.396411124059865e-29,1.6846056360397225e-08,4.119461491867301e-30,1.0150219311661285e-26,1.8333524928846059e-09,1.123839389391529e-22,4.056361333067982e-07,2.2011063430963135e-08,2.547927687423548e-17,5.939064702780916e-09,1.134907832366808e-09,1.4966449837078636e-11,4.46832907141881e-25,4.4170031757070796e-21,1.0965412331091745e-21,1.0911827638140733e-22,3.635888559439311e-22,0.0,5.217441511941582e-29,4.964763256542138e-18,7.086852625877812e-18,6.168512834044539e-10,2.2383376887869258e-29,5.170032181630669e-11,1.5756425715401133e-09,0.0,1.7999245718938658e-28,1.999464218038171e-22,2.1226820347364168e-14,2.891627031423213e-32,3.9598409162621085e-32,8.34183166379667e-31,5.9031511966864526e-18,6.320922868054002e-16,1.1449289149090295e-29,5.52381738066741e-25,2.3178606905672847e-17,0.0,3.812091798126446e-12,8.651244948630936e-13,1.5823669281466833e-29,5.582513676052756e-31,2.2106060869279333e-26,1.8134274853589628e-13,6.139314391284268e-14,1.2210440302135826e-15,6.628729718092978e-29,2.2719388699445113e-26,1.739329951162411e-13,1.254377829272589e-21,9.326356407780374e-15,5.966128690652332e-13,4.1125176254177663e-32
