grid,velocity,T,density,Y_N2,Y_Ne,Y_CH2F2(1),Y_O2(2),Y_H2O(3),Y_OH(4),Y_H(5),Y_O(6),Y_H2(7),Y_HO2(10),Y_H2O2(11),Y_CO(12),Y_CO2(13),Y_HCO(14),Y_CH2O(19),Y_F(37),Y_HF(38),Y_CHF(40),Y_CHF3(41),Y_CF2(42),Y_CF3(44),Y_CHFO(46),Y_CF3O(47),Y_CF2O(48),Y_CF(49),Y_CFO(50),Y_CHFCF2(54),Y_CH2CF2(56),Y_CF2CF2(60),Y_CHF2-CH2(63),Y_CH3-CF2(64),Y_CHF2-CHF(66),Y_CH2F-CF2(67),Y_CHF2-CF2(68),Y_CHFCF[Z](71),Y_CF2CH(72),Y_CHF2(81),Y_CHF(88),Y_CF2(89),Y_CH2F(91),Y_[O]OC(F)F(128),Y_FC(F)C(F)F(130),Y_FC1OO1(136),Y_[O]C([O])F(138),Y_CHO2(142),Y_CFO2(143),Y_[O]C(F)F(146),Y_[O]O[C](F)F(147),Y_CF2O2(152),Y_O2(176),Y_F[C]C(F)F(182),Y_O[C](F)F(220),Y_C2F4O2(252),Y_F[C]C(F)F(276),Y_FC1OC1(F)F(286),Y_C2HF4O2(406),Y_CF3O2(416),Y_C3H2F5(444),Y_C2HF3O(467),Y_OO[C](F)F(503),Y_C2H2F3O2(603),Y_C2HF2O3(899),Y_FC1(F)OO1(932),Y_C2H2F3(962),Y_C2HF2O(1007),Y_C3H2F5O2(1017),Y_C3H2F5O2(1096),Y_C3H3F4(1175),Y_FC1(F)CO1(1224),Y_C2HF2O3(2126)
0.0,0.07953067487598979,298.0,1.3183719427862055,0.5659230256462203,1.5599811109282133e-44,0.26216060327671686,0.17191636895696097,6.592199082507545e-13,1.1367460759874964e-19,7.719689226259974e-16,1.0149753471453522e-14,2.117789126714027e-09,0.0,6.48613836782313e-14,2.1524293106481545e-13,1.5763991284033062e-14,0.0,4.790753465916999e-14,0.0,1.1922649141118253e-12,1.491859917046141e-18,1.8530615517917266e-14,3.521723371287137e-14,0.0,1.965355092095112e-14,5.66456656023473e-28,6.849105826525525e-16,1.1249459145029555e-14,4.310716776183463e-24,0.0,9.139363327265953e-16,0.0,0.0,0.0,0.0,0.0,2.3920464575775146e-16,0.0,0.0,2.3896392665988925e-15,0.0,4.846154765628936e-16,1.061693052546275e-33,0.0,0.0,0.0,1.9955439726854447e-32,1.8145905034182878e-27,3.1417949932717233e-21,0.0,6.982425479605615e-31,4.6150582470189e-30,3.311432018813458e-15,0.0,0.0,0.0,3.0825592557296084e-26,7.61545525735817e-16,3.3828421445370816e-18,0.0,1.2230544827599509e-14,1.6268851973942142e-36,1.4066738520303568e-31,0.0,0.0,0.0,0.0,0.0,1.5322825528806133e-16,4.279607147583873e-22,7.477673184529677e-16,0.0,0.0
0.008,0.07953069652216063,298.00000037264607,1.3183715839596353,0.5659230074883382,5.388135226107882e-45,0.2621606066079374,0.1719163656091482,2.2763277214168094e-11,2.6045148941545448e-18,1.1238792951706496e-21,1.893308545313851e-15,2.021958189114368e-08,0.0,1.4364851805155754e-12,8.416422237296142e-12,5.21654778938742e-13,0.0,4.793782992413665e-14,0.0,4.164893461053059e-11,4.166887692612844e-26,1.941275169963079e-14,2.4496254940460267e-21,0.0,1.967466681407366e-14,9.307721451225833e-26,4.8409726531662025e-14,5.113544139318363e-14,2.545986053554581e-22,0.0,9.634284435300179e-16,0.0,0.0,0.0,0.0,0.0,3.547625130357726e-23,0.0,0.0,0.0,0.0,1.2769242324640978e-15,4.3889280665793765e-32,0.0,0.0,0.0,0.0,1.3359226882275275e-26,0.0,0.0,5.56627456513351e-29,4.494418538061071e-28,5.062175465115423e-18,0.0,0.0,0.0,3.079503066628981e-26,7.615455533731204e-16,3.192325396810765e-16,0.0,1.6011423819209615e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5387165189404936e-14,4.2985173594369125e-20,7.477675297093488e-16,0.0,0.0
0.016,0.07953090575512575,298.00001332360813,1.3183681155387,0.5659228328395273,3.591954571854962e-45,0.2621606387425229,0.17191633285407826,7.435119732418611e-10,4.600269129211933e-19,5.3574764922485044e-27,3.329579869018077e-16,1.930464374681515e-07,0.0,1.7783982450730285e-12,2.907772702485024e-10,2.3696411443677724e-11,0.0,4.933127796792069e-14,0.0,1.4558935717672052e-09,9.486536168901855e-34,6.920783359299665e-14,1.7141806539765206e-28,0.0,2.099943770799825e-14,8.123283593180843e-26,1.39287047776352e-13,1.444521877785638e-12,0.0,0.0,3.898682235841382e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.288971102317221e-21,0.0,3.179592363407041e-14,4.188258860622327e-38,0.0,0.0,0.0,0.0,0.0,0.0,2.9452712769838423e-35,5.797172251244762e-36,0.0,5.062140437054382e-18,0.0,0.0,0.0,3.078523084875725e-26,7.615459538093555e-16,3.1945351023981337e-16,0.0,2.106342091671375e-28,4.0791484328480314e-36,0.0,0.0,0.0,0.0,0.0,0.0,1.5387218889996398e-14,2.6327822502564684e-22,7.477816921941618e-16,0.0,0.0
0.02,0.0795317153083338,298.00018688480674,1.3183546958789023,0.5659221697294151,3.34621364923183e-45,0.26216076181047054,0.17191620079702422,9.650707446592979e-09,1.3992028829820763e-19,1.0146820109820564e-26,1.0118392901021834e-16,8.334270436802411e-07,0.0,5.805653529298147e-12,3.971645307389696e-09,4.247056278751626e-10,0.0,7.364957548897301e-14,1.0153931110309816e-28,2.0158730953102567e-08,8.750231826204195e-34,1.1295041368944339e-12,1.304839953632612e-34,0.0,5.399101230517127e-14,8.214723343666238e-26,2.5414931040002528e-12,1.987316579567263e-11,0.0,1.5345882375958993e-13,6.928832585638537e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.912022944573051e-21,0.0,5.299979298455022e-13,0.0,0.0,9.694099390221152e-15,0.0,0.0,0.0,0.0,8.952376487985219e-36,3.0982668879012167e-35,0.0,5.0622487836337915e-18,0.0,1.3281381260415721e-36,0.0,3.1282216252792106e-26,7.615518067953181e-16,3.276605555771375e-16,0.0,5.795670938928333e-35,1.4064277424684237e-35,0.0,0.0,0.0,0.0,0.0,0.0,1.538738374818062e-14,1.0593044966247404e-22,7.481618454632186e-16,0.0,0.0
0.022,0.07953364708868726,298.0013932110093,1.3183226745865386,0.5659206764445807,3.2945322034681414e-45,0.26216104516053534,0.1719158499026743,6.691659679260914e-08,7.651173327986528e-20,2.801214339103473e-26,4.9870674211843356e-17,2.179945083677452e-06,1.1134292724309873e-11,3.422522180822312e-11,2.8883964587312827e-08,3.994453660976035e-09,0.0,2.919333040898101e-13,2.3400196803844963e-27,1.4850392346237769e-07,1.4438635026052797e-33,1.2683162246979873e-11,1.7477018921281097e-34,4.189359531938742e-34,4.7304578546041e-13,1.0272120455065388e-25,3.485205181227542e-11,1.4634400417584546e-10,0.0,2.3913732156335584e-12,8.139917975270816e-13,0.0,9.562860700149107e-31,9.724997380169456e-27,1.3422968374585927e-27,1.3269270421610745e-28,0.0,0.0,0.0,9.938203116113187e-22,1.539955662048614e-22,4.7301855866154785e-12,1.4188945813649444e-36,4.20669249553181e-15,2.268106946492897e-13,0.0,0.0,4.243000850899042e-27,0.0,4.655255421683886e-36,2.765371140201414e-34,4.15207773671239e-33,5.063018528492261e-18,0.0,7.124034318288682e-36,0.0,3.7601434595141656e-26,7.616274613040525e-16,4.735103613764065e-16,0.0,2.0201056352989123e-36,2.3206664933054327e-35,9.369082362124523e-31,0.0,0.0,0.0,0.0,4.487394831800961e-31,1.539022024584947e-14,1.0479341837218126e-22,7.533995958585028e-16,0.0,0.0
0.023,0.07953695831144374,298.0058866071523,1.318267791208485,0.5659184152047514,3.286295217800942e-45,0.26216149053757665,0.1719151343585805,2.6531795584826246e-07,2.0519256991995171e-19,3.2616588036894428e-25,4.4273300177837585e-17,3.932234704914507e-06,5.3204636728829143e-11,1.3859984383975625e-10,1.1941561446219413e-07,2.0775556723603903e-08,0.0,1.3261656471516132e-12,3.077477921863026e-26,6.209613677855396e-07,7.506965258752563e-33,7.851898919929656e-11,9.086744640088817e-34,1.4307438400032417e-32,3.2391755355933113e-12,1.508837100227441e-25,2.6021727144645883e-10,6.119267873452682e-10,4.539484365139353e-21,1.618439334181525e-11,5.240734969268718e-12,6.713794734390266e-14,2.946138105097995e-29,2.995631657137499e-25,4.361678097388845e-26,4.311888994504188e-27,2.3623366285411896e-26,0.0,0.0,1.8168626495657355e-21,3.1019960093196217e-21,2.3486515285920296e-11,1.421924808015705e-34,5.252862444671127e-14,1.8087971164756308e-12,0.0,5.913518555465891e-32,8.546397174046122e-26,0.0,8.541448633351255e-36,1.3735062161409021e-33,2.6661557552807567e-32,5.065904119130144e-18,0.0,1.0426858771855846e-34,2.3860030530025665e-27,7.821060470205395e-26,7.621921111618334e-16,1.8053050465420087e-15,0.0,1.5696053401048707e-35,1.2065259689450042e-34,1.5314462572862578e-29,0.0,0.0,0.0,0.0,3.618991822996045e-30,1.5417822980134207e-14,1.0499650362237982e-22,7.908303105636829e-16,0.0,0.0
0.024,0.07954776507287556,298.02969624825204,1.3180887014037335,0.5659122760504908,3.3390441164529235e-45,0.26216274282286933,0.17191235214338751,1.2478978112437968e-06,3.685597252814653e-18,8.457135127463077e-24,9.680787566490212e-17,7.556669367179821e-06,2.7087021589299683e-10,6.831045292925731e-10,5.882290832903375e-07,1.315456771590549e-07,5.364721416616211e-28,8.204146509251497e-12,6.720520210502929e-25,3.097230241667376e-06,1.511360442706606e-31,6.006361116468159e-10,1.8295167883061495e-32,2.0399083112540385e-30,2.8505006901264772e-11,4.1195600993073694e-25,2.431104745998497e-09,3.05230510990284e-09,6.884675771307087e-20,1.3412371184150658e-10,4.1799558779396157e-11,6.977978790869065e-13,1.1986803694398272e-27,1.2178313652359676e-23,1.842845638533006e-24,1.8221534531361147e-25,1.2997488166999335e-24,0.0,7.707047211038095e-33,2.6015880935567008e-20,7.823246114225372e-20,1.414109171919133e-10,1.8307255328773432e-32,5.668635116116114e-13,1.7704430151224144e-11,0.0,1.8942157281743768e-30,2.154979971393732e-24,0.0,1.2551881963765636e-34,8.284367093509647e-33,1.6867817480971532e-31,5.081250151514942e-18,1.8551120114135708e-17,1.1557456361111834e-32,2.4803449660621833e-26,4.392658403176769e-25,7.680902071143847e-16,1.8462387168146706e-14,2.6150408396045135e-15,1.926644080750186e-33,2.428470629011389e-33,3.1660112282165604e-28,0.0,0.0,0.0,0.0,7.521818043990047e-29,1.578906906172238e-14,1.0770103541995228e-22,1.1599992047980617e-15,0.0,0.0
0.0245,0.07956535811433917,298.0799703802232,1.3177972533624709,0.5659040587137577,3.497158177469228e-45,0.2621644137461772,0.1719072369654832,3.1952726014782227e-06,2.553901067657773e-17,6.55584284428385e-23,2.354267591377666e-16,1.0820774210318413e-05,7.216452385797727e-10,1.8155682873724105e-09,1.5571106594397995e-06,4.1954452522184763e-07,1.35245040389982e-26,2.621403365199255e-11,4.657461487362725e-24,8.273069909392876e-06,1.4897997807640803e-30,2.218426243099861e-09,1.8036454915895685e-31,5.012682596601341e-29,1.1819152173488796e-10,1.5691523813842198e-24,1.0543091944792925e-08,8.153501014141297e-09,3.0189174364918066e-19,5.269804701030879e-10,1.5957446189331247e-10,2.928542729604967e-12,1.2231682958212125e-26,1.2405888209456314e-22,1.932791761440098e-23,1.9118517466088628e-24,1.454987295866556e-23,0.0,2.1986752524295532e-31,1.7626892824247646e-19,5.577636255360152e-19,4.341437807415829e-10,3.4805946909729556e-31,2.675234788878355e-12,7.957606543460725e-11,0.0,1.3614428997251535e-29,1.535876840937391e-23,0.0,9.03074543339647e-34,2.55302472488981e-32,5.239888958266777e-31,5.113820742410373e-18,1.0357108788960364e-16,2.4608348801664877e-31,1.0413781081387058e-25,1.6917713284836477e-24,7.91990033660959e-16,9.86519170807461e-14,3.7939983347052657e-14,5.177615931113696e-32,2.392685192921036e-32,2.3047217379286996e-27,1.2529703681835e-15,0.0,5.491275949951622e-17,2.7482077201620752e-31,7.584131580059572e-28,1.771028328645753e-14,1.2123082580730777e-22,2.571348175408766e-15,0.0,0.0
0.025,0.07961445824585925,298.23819272727275,1.316984537218683,0.5658844708976613,4.04216753481009e-45,0.2621681239589484,0.1718920125486558,8.987765188513604e-06,2.1699416419550352e-16,6.598217064451192e-22,6.554326506442045e-16,1.582665572402785e-05,2.117989716944296e-09,5.331069649651053e-09,4.548699679908961e-06,1.5134533345965627e-06,3.963011384913645e-25,9.506397630066753e-11,3.945793747635594e-23,2.4415699518524115e-05,1.9110296641772563e-29,9.438151068674525e-09,2.314521468938864e-30,1.7422905042075728e-27,5.723625585342399e-10,1.0595426771921488e-23,5.3643630024793e-08,2.4065213507649178e-08,1.523558559406752e-18,2.4019123504916467e-09,7.04477042351555e-10,1.4184516194322655e-11,1.6009780851103796e-25,1.6150764439423802e-21,2.6008388772321906e-22,2.575889059882893e-23,2.0682650979117433e-22,0.0,8.31335797470906e-30,1.4883004068397678e-18,4.7874091710882416e-18,1.5001885581483456e-09,8.788054876370639e-30,1.4926766462765474e-11,4.211465699778449e-10,0.0,1.1719410053578525e-28,1.3169540857363264e-22,2.893566518490867e-16,9.223452197918185e-33,8.928667135155709e-32,1.843736283776951e-30,5.217648895680813e-18,6.466981641362076e-16,7.227167241474903e-30,5.051425198504736e-25,7.912231683484313e-24,9.290919730191205e-16,6.398458498816449e-13,2.6653235094143006e-13,2.0169565861790954e-30,3.0648555578617906e-31,2.1664461709692663e-26,2.109290117417671e-14,0.0,8.619595363254187e-16,1.0866045628613314e-29,1.0363709109161183e-26,3.1603696602595e-14,2.1894150598964986e-22,1.023253551729452e-14,0.0,0.0
0.025500000000000002,0.07975923691944918,298.7356027365655,1.3145939541063836,0.5658341990144438,5.785832560934436e-45,0.26217606827335654,0.17184546818677085,2.6193265433269604e-05,1.9824932285166956e-15,8.086160951397091e-21,1.9043051663333738e-15,2.349622634799453e-05,6.457954401508231e-09,1.622040693573439e-08,1.3774374119427331e-05,5.662811647611537e-06,1.333814933259647e-23,3.578933132020538e-10,3.552476458108339e-22,7.469197441623144e-05,2.637737817987405e-28,4.1612659574281334e-08,3.1984919368995706e-29,6.819931034732435e-26,2.8689787786010024e-09,1.014808569592241e-22,2.823149526858564e-07,7.363622365905269e-08,8.423092938763259e-18,1.1337642344750675e-08,3.2220411343972674e-09,7.090004651610771e-11,2.3044372378409968e-24,2.2858690042865297e-20,3.812926276389002e-21,3.791229918495535e-22,3.1496693725253526e-21,0.0,3.5303675741614e-28,1.3656449828172183e-17,4.327748946668498e-17,5.37749438353064e-09,2.4391721348185227e-28,8.562675709670901e-11,2.3041128685780207e-09,0.0,1.0658462398855033e-27,1.1869415464830127e-21,1.5185863428512738e-15,1.3735175009402416e-31,3.324595971297198e-31,6.930177237426635e-30,5.55726326001962e-18,4.111287286572095e-15,2.3682628197497607e-28,2.5373185388183156e-24,3.909187393620652e-23,1.7145430023497864e-15,4.286533711046223e-12,1.7436008515255968e-12,8.965872894263309e-29,4.2120945242547824e-30,2.2793882533467747e-25,1.597569878033567e-13,1.8696591750183298e-13,5.540037536665004e-15,5.747096821433668e-28,1.7056613121413635e-25,1.3192933427383642e-13,9.50630351002178e-22,5.175964852481969e-14,0.0,1.3853951924119678e-31
