grid,velocity,T,density,Y_N2,Y_Ne,Y_CH2F2(1),Y_O2(2),Y_H2O(3),Y_OH(4),Y_H(5),Y_O(6),Y_H2(7),Y_HO2(10),Y_H2O2(11),Y_CO(12),Y_CO2(13),Y_HCO(14),Y_CH2O(19),Y_F(37),Y_HF(38),Y_CHF(40),Y_CHF3(41),Y_CF2(42),Y_CF3(44),Y_CHFO(46),Y_CF3O(47),Y_CF2O(48),Y_CF(49),Y_CFO(50),Y_CHFCF2(54),Y_CH2CF2(56),Y_CF2CF2(60),Y_CHF2-CH2(63),Y_CH3-CF2(64),Y_CHF2-CHF(66),Y_CH2F-CF2(67),Y_CHF2-CF2(68),Y_CHFCF[Z](71),Y_CF2CH(72),Y_CHF2(81),Y_CHF(88),Y_CF2(89),Y_CH2F(91),Y_[O]OC(F)F(128),Y_FC(F)C(F)F(130),Y_FC1OO1(136),Y_[O]C([O])F(138),Y_CHO2(142),Y_CFO2(143),Y_[O]C(F)F(146),Y_[O]O[C](F)F(147),Y_CF2O2(152),Y_O2(176),Y_F[C]C(F)F(182),Y_O[C](F)F(220),Y_C2F4O2(252),Y_F[C]C(F)F(276),Y_FC1OC1(F)F(286),Y_C2HF4O2(406),Y_CF3O2(416),Y_C3H2F5(444),Y_C2HF3O(467),Y_OO[C](F)F(503),Y_C2H2F3O2(603),Y_C2HF2O3(899),Y_FC1(F)OO1(932),Y_C2H2F3(962),Y_C2HF2O(1007),Y_C3H2F5O2(1017),Y_C3H2F5O2(1096),Y_C3H3F4(1175),Y_FC1(F)CO1(1224),Y_C2HF2O3(2126)
0.0,0.061827501755282184,298.0,1.3612703832407786,0.5179943810959792,0.0,0.32464899646361917,0.1573565858831776,1.097140358804988e-11,3.559486321279478e-20,8.964852805584578e-17,0.0,3.651716501572668e-08,0.0,1.6097144112435495e-14,7.276241227916164e-12,2.0547229120677143e-13,8.30671826332938e-31,0.0,3.79777846035297e-15,2.1431457309584644e-11,2.3993138210301776e-16,0.0,4.981528598861489e-14,1.1173314694974742e-15,0.0,1.5913421684510203e-28,2.211804819260534e-15,8.744581672236947e-15,0.0,4.193927962322931e-14,1.6959627342377985e-14,3.35150984127363e-15,0.0,0.0,0.0,0.0,0.0,1.0469914372079918e-14,0.0,0.0,3.824067290592767e-27,1.7059148860334337e-15,9.393442851510124e-32,2.483944173882621e-16,3.748875942867949e-15,1.3053202086299155e-14,3.167849131552319e-32,7.672261130131886e-26,2.852757746617842e-18,4.24026961487187e-37,9.609030336045071e-31,6.357452951237411e-30,0.0,0.0,0.0,1.5295461522075744e-30,2.091661192820416e-24,0.0,0.0,2.3600221236579603e-17,0.0,2.2310718899009633e-37,6.780214087603557e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.379702808048705e-16,0.0
0.008,0.061827737842903234,298.00000427507996,1.3612651852629134,0.5179941343607352,0.0,0.32464904503399794,0.15735653673946318,2.888934408965802e-10,6.504019067219983e-19,2.402891709076871e-22,4.65440321995232e-16,2.8276337863886936e-07,0.0,3.772243341825629e-13,2.0052367657571334e-10,7.727512402378421e-12,4.085994888946455e-29,0.0,1.1967082803098423e-22,6.042495271469694e-10,7.833531312695734e-24,5.99330168907915e-14,2.826409238326246e-21,4.734298863518309e-22,0.0,1.0976533682646657e-26,1.240330745910178e-13,3.301761472195012e-13,0.0,5.030186435929936e-14,2.858583552253737e-14,3.381634397354301e-15,0.0,0.0,0.0,0.0,0.0,1.0469928751186515e-14,0.0,5.8383621099557476e-21,1.4555495818202312e-25,8.276644314589367e-15,3.5831305484372705e-30,1.768756003098961e-14,4.288478945749162e-15,1.305320715050147e-14,1.5556174530022155e-30,2.9800957863225185e-24,1.7409275474568755e-16,2.7321243634387096e-35,6.069772346073262e-29,4.900977831220815e-28,4.633370130490463e-18,0.0,0.0,1.1358579708317134e-28,2.091682227316196e-24,0.0,0.0,1.6767842313645332e-15,0.0,3.643341427635551e-35,2.5969631517093942e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37970594107784e-16,0.0
0.016,0.06182958545162786,298.000128830071,1.3612245075788816,0.5179922085622036,0.0,0.32464942560974347,0.1573561457862744,7.61435420233735e-09,7.5396785024768e-20,1.7606983395034871e-26,5.349391968268107e-17,2.1895527799663508e-06,7.235135841099785e-13,6.758644973112167e-12,5.52884595647693e-09,2.844270441691259e-10,5.207211185157302e-30,4.179641915347762e-14,5.679367562155596e-29,1.7036682105093443e-08,2.5832116990110864e-31,3.186280043237871e-12,1.6167295155643442e-28,2.023479841818459e-28,2.7975500215847948e-14,1.1160206689489807e-26,3.263768679956423e-12,9.32061011563216e-12,0.0,4.63228602044126e-13,5.803708337285088e-13,6.358142395462056e-15,4.907632158364352e-32,4.991054259208608e-28,1.7040266560020666e-29,1.684498055068254e-30,3.4469963394456786e-29,1.0469961961516075e-14,0.0,1.3807210859745762e-21,7.041948995874218e-25,2.3191643312180895e-13,2.486333044522344e-36,2.2502218357189506e-14,3.615858518669693e-14,1.3053238902186035e-14,4.408005016617499e-32,1.8587374722502938e-29,1.7293706304147725e-16,6.459212813870771e-36,1.6320918543521014e-35,2.840624968241898e-34,4.633478679398742e-18,0.0,0.0,2.135609182236124e-28,2.0924552405140673e-24,0.0,0.0,1.6842429268585738e-15,0.0,7.85655110954272e-36,3.3050227136795115e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.379852450614978e-16,0.0
0.02,0.06183539438231522,298.0015052344433,1.3610966317947049,0.5179862240923956,0.0,0.32465062216514434,0.15735484910974665,8.094057079635322e-08,2.9383985689218665e-20,2.9899598295935113e-26,1.1466853783035764e-17,7.965085267926586e-06,1.1715983270574789e-11,7.360580363728911e-11,6.12903591202283e-08,4.1360952086358594e-09,2.701309434640285e-30,6.653334858774736e-13,1.3140781334325007e-27,1.9283965265475716e-07,1.0829655216187943e-33,5.688408413750383e-11,1.5015145011521582e-34,1.3488240906658565e-33,6.282855358345894e-13,1.3997294480863e-26,6.985152319696511e-11,1.0474647854884948e-10,1.773017129567338e-21,8.161135125778766e-12,1.047002777226549e-11,6.665572671170673e-14,1.4160371910953708e-29,1.4400402883845936e-25,5.290382577651873e-27,5.229810464043576e-28,5.900058254242652e-27,1.0470132691355629e-14,0.0,4.1768964082251707e-22,1.2669471355624456e-22,3.1690466208584676e-12,1.3532787630080181e-36,3.098761351910205e-14,7.460360735689559e-13,1.3053342288612532e-14,4.6996904633664694e-32,3.303994244422099e-27,1.6734637704674807e-16,1.9548977047568902e-36,1.750810926151514e-34,3.5872789078653573e-33,4.634255171177144e-18,0.0,1.9843097227682425e-36,2.238666500902611e-27,2.1115907016148808e-24,0.0,0.0,1.8840427436645745e-15,0.0,1.644958776254713e-35,4.7832554277234575e-30,0.0,0.0,8.225270213381792e-20,0.0,0.0,0.0,0.0,0.0,8.383129521094284e-16,0.0
0.022,0.061846818274418035,298.0094504476235,1.3608452204156096,0.5179749055786195,0.0,0.32465294442717985,0.15735194825062754,4.662756476769704e-07,4.769767942892991e-19,8.759347254101626e-25,6.671095184464388e-18,1.8156596558735957e-05,7.198721899942019e-11,4.4333531926725485e-10,3.6701813828651735e-07,3.190749516664621e-08,5.813487529625933e-29,5.1981014255602766e-12,3.240232667480867e-26,1.1772430038305719e-06,6.568858274533757e-33,5.314735608905432e-10,7.951192189995286e-34,1.9598101877331413e-31,6.777309682634653e-12,4.711989802705632e-26,7.926262627531355e-10,6.350557881365918e-10,2.9917101542324823e-20,8.184064147393336e-11,1.0157091391114394e-10,6.851769065406052e-13,8.444463684050084e-28,8.585286151994268e-24,3.2617105191737524e-25,3.224568820873866e-26,3.7109920655934547e-25,1.0471320638236396e-14,3.1649925916666535e-33,4.476147537308346e-21,4.716582125329053e-21,2.319112380737591e-11,3.087879609958498e-34,1.2672797062696971e-13,8.829600336688853e-12,1.305359535932718e-14,1.5296096133481557e-31,1.2297453687432374e-25,1.563287609741527e-16,2.1039624340126063e-35,1.2818028041071751e-33,2.6354446804889076e-32,4.638874958470066e-18,0.0,2.6761079140284586e-34,2.3009593628574565e-26,2.3148987290856635e-24,0.0,2.5476008814008218e-15,4.611845057112586e-15,2.1356504473536835e-34,9.975318184114798e-35,2.9105629674896134e-29,0.0,0.0,7.763576520509449e-18,0.0,3.557568498240105e-30,0.0,0.0,0.0,8.422547686425252e-16,0.0
0.023,0.061863136532549615,298.0343516187248,1.3604862574614127,0.5179601083874491,0.0,0.3246560819490831,0.1573469247987274,1.575058155357919e-06,5.755864160825496e-18,1.4396610630606952e-23,1.7797894466219688e-17,2.9697062741052554e-05,2.525342137255348e-10,1.558091551430923e-09,1.2815487461823619e-06,1.3896502723255336e-07,2.7692111179991273e-27,2.2805879310364172e-11,3.6851869897797995e-25,4.17931777939048e-06,1.0517833212147397e-31,2.7472587474667237e-09,1.2731952823741646e-32,1.2195795752700057e-29,3.980534051388874e-11,2.8716867898222324e-25,4.8957758815587405e-09,2.2411384082054467e-09,1.8207069473929606e-19,4.528485050947783e-10,5.439230769867343e-10,4.0054679691021355e-12,1.589059559805702e-26,1.6141924690898069e-22,6.337930716786559e-24,6.266997004113593e-25,7.609302399533472e-24,1.0476753097781814e-14,1.8363635979824337e-31,5.3229527616428905e-20,5.848154863790219e-20,9.643840911402125e-11,1.3437944338067815e-32,7.141728979545856e-13,5.6872613486305036e-11,1.3054243177598428e-14,1.3938771581416955e-30,1.5242619597904453e-24,1.5689141302392405e-16,2.5384002249679346e-34,5.3393627229869017e-33,1.101002981883954e-31,4.65350241001534e-18,3.2845678178704112e-18,1.3456762436852374e-32,1.345152211594551e-25,3.4000634053582036e-24,0.0,3.026508849790586e-14,2.3914658268672412e-14,1.4359743255788993e-32,1.5965505140549297e-33,2.5819611926931354e-28,0.0,0.0,5.593421450854511e-17,0.0,7.41224701768126e-29,0.0,0.0,0.0,8.671430647874841e-16,0.0
0.024,0.06190732124940093,298.1465807259106,1.3595152489486957,0.5179253449262392,0.0,0.3246635314922179,0.15733053918279577,6.197547133622675e-06,9.545677437285528e-17,3.710948359498075e-22,8.62061534167508e-17,5.0965553120287315e-05,1.0351868552983138e-09,6.409379250871197e-09,5.233192658056738e-06,7.247887306177217e-07,2.3535961871825394e-25,1.1984977996206284e-10,5.9485137073251496e-24,1.738402729285911e-05,3.5080941438629626e-30,1.727596056657287e-08,4.247753669796438e-31,1.2701156131520959e-27,2.872913562242099e-10,2.944843557954976e-24,3.7313363745399745e-08,9.26070346436785e-09,1.3451902556437508e-18,3.0668100906127806e-09,3.55453363616991e-09,2.8849984263698287e-11,4.287858769645935e-25,4.3391005246172506e-21,1.767013874627379e-22,1.748792665666264e-23,2.2463922963628564e-22,1.0513115988804484e-14,1.994214823222683e-29,8.815538279493818e-19,9.772899282819386e-19,4.780606483970552e-10,9.220721626941391e-31,5.719778755327502e-12,4.535004573683458e-10,1.3058087206199636e-14,2.2619669439211094e-29,2.5445939985083403e-23,2.621414694651927e-16,4.5103235319664823e-33,2.668600781925245e-32,5.533464426359275e-31,4.720159074916001e-18,3.571669950760685e-17,1.1068304249776195e-30,9.695703566951652e-25,1.1406373565473958e-23,0.0,3.134633940147361e-13,2.1242631228071626e-13,1.621543971105972e-30,5.318063316757068e-32,3.9669827673013374e-27,1.4800663949145408e-14,2.943411867418059e-14,4.7466640323311155e-16,8.46084846101786e-30,4.150282691506656e-27,0.0,0.0,5.941402284147451e-15,1.085181319467508e-15,1.7010350592784162e-32
0.0245,0.06196717704035608,298.3500143543028,1.3582020603121483,0.5178855440428767,0.0,0.3246715777217811,0.1573053756615194,1.3997645957353186e-05,5.149276507643221e-16,2.7370392926608015e-21,2.2615780321250456e-16,6.831893759272471e-05,2.413543150552607e-09,1.4924228335383716e-08,1.2126964089182741e-05,1.9994225125535638e-06,3.501307368907562e-24,3.3242283516923866e-10,3.1630690184024025e-23,4.080210832741024e-05,3.098561490137946e-29,5.479354386665159e-08,3.7537350251435065e-30,2.1778342345062538e-26,1.0132052613661149e-09,1.8680697924513146e-23,1.3734836445766828e-07,2.1637213517392466e-08,5.156954378778615e-18,1.0295556949056214e-08,1.1609832627843191e-08,1.0162300587932511e-10,3.308148082200202e-24,3.3246479212580375e-20,1.393654148746654e-21,1.3815066161974601e-22,1.844384676420006e-21,1.0609764917192089e-14,3.537393959858745e-28,4.766617146949501e-18,5.2417226040187955e-18,1.2709677469233945e-09,1.1564555049108751e-29,2.1806344213679654e-11,1.7301898182693355e-09,1.306895032920065e-14,1.2138240732435145e-28,1.3627463102925404e-22,5.469602339000538e-16,2.778718910130255e-32,7.203708546221388e-32,1.5047861825195131e-30,4.843435240110495e-18,1.5671094518647968e-16,1.5883222249087286e-29,3.420987816477472e-24,3.476801737384108e-23,0.0,1.4324495710884961e-12,9.259053788535212e-13,2.971720095596476e-29,4.687667612262734e-31,2.2697736300345168e-26,8.22974466268204e-14,3.2508971675481706e-13,1.8910746707362353e-15,1.9472852698815193e-28,5.825734476591656e-26,0.0,0.0,5.11255603616082e-14,1.8284480620711377e-15,1.9472862649461754e-31
0.025,0.06210956290070546,298.90837662909934,1.3550884006639017,0.5178042260215141,0.0,0.3246854653069286,0.1572418205521403,3.411629645507398e-05,3.2405862940504603e-15,2.6092975052112045e-20,5.95072700489564e-16,9.295658655612307e-05,6.12006006503196e-09,3.765097451405478e-08,3.0435899310646574e-05,6.116031615072139e-06,6.753266291073786e-23,1.023058260047009e-09,1.9307116915766283e-22,0.00010388758409442409,3.129036995788072e-28,1.9626080792894903e-07,3.795657836588306e-29,4.958305285767628e-25,4.0893517811740375e-09,1.4335490277427871e-22,5.815861646636291e-07,5.481440063622338e-08,2.3642761984878564e-17,3.9315379697977367e-08,4.2985035045093055e-08,4.0952289771038127e-10,3.218394558672842e-23,3.173882156643451e-19,1.3778428833105295e-20,1.3718692520716734e-21,1.8831756415264347e-20,1.0984825373056743e-14,8.395362304216491e-27,3.0234613655094315e-17,3.213948825068291e-17,3.728519810617298e-09,1.8121487772351163e-28,9.671731922877085e-11,7.625831636618363e-09,1.3115888936223804e-14,7.487535831551563e-28,8.324678509021428e-22,1.4840742690396722e-15,2.432752666408358e-31,2.2048034313562896e-31,4.675954893977612e-30,5.197827101697544e-18,7.978874508390431e-16,2.9369456549783973e-28,1.3857776067216657e-23,1.3370573977838267e-22,0.0,7.69032266536486e-12,4.758096264205234e-12,7.371538129416678e-28,4.7092106136152345e-30,1.6132186109809204e-25,4.73442374892899e-13,2.106968921103509e-12,8.740617224186853e-15,6.935584615541342e-27,1.1738671593727757e-24,2.320213222764386e-13,1.693280694425684e-21,2.562710914171992e-13,5.448948345754423e-15,1.4691523967300166e-30
0.025500000000000002,0.062468132003880135,300.4349519775283,1.3473101814071542,0.5176282407478138,0.0,0.3247052765825845,0.1570775374015143,8.579499574181952e-05,2.1567489324869977e-14,3.003759937814045e-19,1.519089367842642e-15,0.00012784214097870598,1.6206003191986652e-08,9.801278264399136e-08,7.888868539841068e-05,1.9358192849724142e-05,1.4240662875940467e-21,3.2574561315944783e-09,1.197683446926259e-21,0.00027314154716554385,3.198059551208152e-27,7.274896624124886e-07,3.8921220107246934e-28,1.2623945077811271e-23,1.7069527717150075e-08,1.2439529620553006e-21,2.545929673957825e-06,1.4343480884391002e-07,1.2634662470823125e-16,1.553344382228927e-07,1.646886577701604e-07,1.7068200064985847e-09,3.5961656011860554e-22,3.3690114208370394e-18,1.5250968151812245e-19,1.5367675225182786e-20,2.0742723558837093e-19,1.2435459267369539e-14,2.250024922703802e-25,2.058255899383652e-16,1.9909123426353612e-16,1.1317507422657806e-08,3.03614539297231e-27,4.37618431475147e-10,3.473472399804193e-08,1.3321203996308834e-14,4.726860432430548e-27,5.109053359480292e-21,4.087063131946974e-15,3.1299966013390978e-30,7.527482312474548e-31,1.6493004219799547e-29,6.296664341663941e-18,4.180894496061631e-15,5.960502446344381e-27,5.867628461558886e-23,5.628512487880053e-22,3.982943634173109e-16,4.250359471915e-11,2.525071663742874e-11,2.1043744321606764e-26,4.7479508026049867e-29,1.289839429287603e-24,2.730059211555715e-12,1.2797966672709188e-11,4.172076212312543e-14,3.124585209369904e-25,2.8851915702368477e-23,1.6839063982270547e-12,1.375306281792845e-20,1.1836803460911843e-12,2.300862912025434e-14,1.3725211851534109e-29
