grid,velocity,T,density,Y_N2,Y_Ne,Y_CH2F2(1),Y_O2(2),Y_H2O(3),Y_OH(4),Y_H(5),Y_O(6),Y_H2(7),Y_HO2(10),Y_H2O2(11),Y_CO(12),Y_CO2(13),Y_HCO(14),Y_CH2O(19),Y_F(37),Y_HF(38),Y_CHF(40),Y_CHF3(41),Y_CF2(42),Y_CF3(44),Y_CHFO(46),Y_CF3O(47),Y_CF2O(48),Y_CF(49),Y_CFO(50),Y_CHFCF2(54),Y_CH2CF2(56),Y_CF2CF2(60),Y_C2H3F2(63),Y_C2H3F2(64),Y_C2H2F3(66),Y_C2H2F3(67),Y_C2HF4(68),Y_C2HF2(71),Y_CF2CH(72),Y_CHF2(81),Y_S(128),Y_S(130),Y_CHFO2(136),Y_CHFO2(138),Y_CHO2(142),Y_CFO2(143),Y_CHF2O(146),Y_CF2O2(147),Y_CF2O2(152),Y_O2(176),Y_CHF2O(220),Y_S(252),Y_C2HF3(276),Y_S(286),Y_S(406),Y_CF3O2(416),Y_S(444),Y_S(467),Y_S(603),Y_S(899),Y_CF2O2(932),Y_S(962),Y_S(1007),Y_S(1017),Y_S(1096),Y_S(1175),Y_S(1224),Y_S(2126)
0.0,0.056407317022159356,298.0,1.350993973023088,0.52919901246874,1.0567102177044454e-43,0.31004064722637076,0.16076033133036643,6.344560732176912e-13,4.032414289002002e-15,1.6612077401324088e-15,0.0,8.970341370705145e-09,2.1280060077507236e-15,0.0,6.457135932380939e-13,1.1700007646264984e-14,0.0,0.0,0.0,2.7019755901123063e-12,0.0,3.115335713793543e-16,0.0,2.1074244358645083e-17,0.0,7.272268808278771e-29,7.231317249389293e-18,0.0,0.0,2.5310434139218933e-17,0.0,0.0,0.0,0.0,6.361706206455493e-35,6.289280857172218e-36,4.444289097576646e-14,5.984683500225441e-14,6.862506838002309e-14,5.84960870034743e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9214619752864085e-40,3.808861286855032e-39,3.729910268904204e-15,9.692383046336294e-39,0.0,4.1700316731190617e-17,2.2616069435597814e-17,8.801440265178552e-16,4.928022604632183e-19,3.5215741264123595e-18,0.0,2.6422319291064114e-19,1.67592977789552e-15,0.0,1.1283121167170442e-17,3.0987635650015554e-20,6.152808155250809e-20,1.2153922267959283e-25,1.2034369708125072e-21,1.5659652651366748e-19,4.295285935590864e-27
0.008,0.05640736588319528,298.000000342746,1.3509928027688067,0.5291989551731393,1.0565172417139998e-43,0.31004065909676964,0.16076032020429085,1.3200660281506216e-11,1.1163722878285455e-19,6.475455855826585e-22,0.0,6.542511366423887e-08,5.354774963432627e-14,0.0,1.7492756740318018e-11,6.163968851602619e-13,0.0,2.7052800103365144e-16,0.0,6.907160902449253e-11,0.0,4.8349740659117684e-15,2.265702713278761e-16,8.311778825178519e-24,0.0,3.860249138178882e-27,1.3117904554312413e-15,0.0,0.0,1.134138782999546e-15,0.0,0.0,0.0,0.0,3.290815565571646e-33,3.253288001982699e-34,4.868211217204586e-21,5.984682158434484e-14,1.514134036793324e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1294409656981501e-38,2.7276454227191786e-37,4.733651627641445e-18,5.120875439956757e-37,0.0,4.1700320715978166e-17,2.261607854228906e-17,5.971315411401359e-14,3.182449449135487e-17,3.4196638775263377e-25,0.0,1.602196134923828e-17,1.2416426828139806e-13,0.0,5.330301436208434e-23,1.6109049967298618e-18,4.463303251399527e-18,8.815608885790759e-24,2.546740370389771e-21,1.5675657802283613e-19,3.306417053611992e-25
0.012,0.05640750611154706,298.00000380443896,1.3509894442176946,0.5291987907972541,1.0562975131236217e-43,0.31004069319936867,0.16076028807990145,1.3266831575662382e-10,0.0,0.0,0.0,2.2688926540843973e-07,6.107635841728723e-14,0.0,1.7840985402746026e-10,8.294954685035301e-12,0.0,5.2973341829683444e-15,0.0,7.136817775862804e-10,0.0,7.533901125644255e-14,3.0220937203569527e-15,6.675217642928802e-30,0.0,3.851755477927236e-27,2.6526649466071214e-14,7.1285974551819e-13,0.0,1.9904273087950083e-14,7.840836545911424e-15,3.4370116429552053e-17,0.0,0.0,6.588054670435243e-32,6.512547335850031e-33,1.0797501875033688e-27,5.9846822288486e-14,6.78443649008622e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5064901352978463e-37,3.72910276196762e-36,4.73364080052165e-18,1.2926142626688138e-44,2.49227238620828e-29,4.170035905131696e-17,2.2616120590292493e-17,5.971319551200215e-14,3.184652003919645e-17,6.725750919385323e-32,0.0,1.6022068282679197e-17,1.2416662315334502e-13,0.0,4.9223343494135095e-28,6.147457989661152e-23,4.4768466185160746e-18,7.666893679347885e-26,2.914664746131749e-20,1.6022202372380792e-19,1.3040832286134704e-29
0.016,0.0564080941217286,298.0000516741865,1.3509753612114102,0.5291981028630173,1.0553488044675704e-43,0.31004083651254,0.16076015078130018,1.6873292500071197e-09,0.0,0.0,0.0,8.964442799736184e-07,2.461830349754015e-13,0.0,2.281425131667307e-09,1.4084261614211458e-10,0.0,9.2592930214773e-14,1.5898051601414232e-27,9.275244856337088e-09,0.0,1.5640502529621462e-12,4.854087921573562e-14,0.0,3.0857480463074242e-15,3.8380735467757076e-27,6.827772882832107e-13,1.0492644263055426e-11,9.435000844766058e-21,4.4982270251624646e-13,1.837181752683797e-13,1.5272994671472803e-15,5.242369021697046e-33,5.331495369395602e-29,6.001264365791728e-30,5.932484635082286e-31,2.768268277140714e-30,5.984685300094755e-14,5.260540062746333e-33,0.0,0.0,1.2027770570742059e-14,0.0,0.0,0.0,0.0,0.0,2.4197073329271892e-36,6.004811481775196e-35,4.7336657015116844e-18,0.0,1.107483407828853e-27,4.170127924756736e-17,2.261705652153107e-17,5.971387235392804e-14,3.256783283890331e-17,0.0,0.0,1.6022281786848407e-17,1.2416678393001965e-13,7.17402433956506e-21,5.160713241179562e-33,2.1876889011627405e-27,4.980829554429115e-18,3.415096548994077e-26,7.403200309595957e-19,2.6124698794283054e-19,6.836463177516998e-32
0.018000000000000002,0.056409115774026006,298.00030588279566,1.350950893054875,0.5291969169646027,1.0520765628027671e-43,0.3100410862369137,0.16075989905230312,9.468375175813814e-09,0.0,0.0,0.0,2.0213339316196867e-06,1.1537290819176198e-12,0.0,1.2850927573960004e-08,1.0154319160477029e-09,0.0,6.719989400101686e-13,1.4034573996833568e-26,5.298794700834758e-08,0.0,1.353813590439732e-11,3.3217116767273514e-13,0.0,3.575458921598103e-14,4.023050222055584e-27,7.169566870560837e-12,6.027691124900359e-11,2.7869052991436204e-20,4.196211041424568e-12,1.6593969778887621e-12,1.5479176478818805e-14,2.167060753859616e-31,2.2038842329232137e-27,2.6236673841576633e-28,2.5936031010693924e-29,1.315324499380747e-28,5.984692855300698e-14,2.1716533224242e-33,0.0,0.0,2.742505585524616e-13,0.0,0.0,0.0,0.0,0.0,1.655839785758497e-35,4.114182602966048e-34,4.733811995576979e-18,0.0,1.1224064434078311e-26,4.1712050642790747e-17,2.2627532018620366e-17,5.972187399884787e-14,4.1524121946669096e-17,0.0,0.0,1.6024383250882885e-17,1.2416706394053358e-13,8.920074067304526e-20,8.014719759525923e-34,0.0,1.2082283535205687e-17,8.22518148004144e-26,7.959449737492755e-18,1.3851406110383786e-18,6.756764388377269e-32
0.02,0.056411983855357,298.0021903467553,1.3508822084110361,0.5291936686966198,1.0360252694163687e-43,0.310041785469471,0.16075910356678094,6.398810019368806e-08,0.0,0.0,0.0,4.91618842312265e-06,7.504343105305139e-12,1.5185886758360147e-13,8.720324580921387e-08,9.001466807422454e-09,0.0,5.992780522835957e-12,1.2359987827477967e-25,3.651412702547634e-07,1.0863299613504599e-23,1.4594519466481064e-10,2.7831708195691705e-12,0.0,4.53198459595636e-13,7.850795228186977e-27,9.482590280030167e-11,4.147810199000294e-10,5.647965270064549e-20,4.897447522317121e-11,1.866017404249344e-11,1.936278838747735e-13,1.582928007612941e-29,1.6097225317246466e-25,1.9918795920065658e-26,1.9690843305160582e-27,1.0703002117353032e-26,5.984728044135757e-14,2.1488735716325615e-33,0.0,1.3136612613878828e-13,3.980836437509098e-12,0.0,0.0,2.6902187610103574e-28,0.0,0.0,1.3875356695446647e-34,3.454631134374495e-33,4.734928147766219e-18,0.0,1.4039588736673211e-25,4.189016515892408e-17,2.278551926863369e-17,5.986173089286477e-14,1.9279297984299748e-16,0.0,0.0,1.6061564821875874e-17,1.2416793682971664e-13,1.315245970595127e-18,8.038530409425862e-34,0.0,1.4787103046332206e-16,1.0067589787131656e-24,1.0807552978203118e-16,1.8377559791058505e-17,6.410029352424312e-32
0.022,0.05642113469192833,298.01615581930616,1.350663111394664,0.5291839689924861,9.601528924081461e-44,0.3100439499552627,0.16075597567045588,4.459954435841795e-07,1.0832611273375227e-19,0.0,0.0,1.2366137912320949e-05,5.2155076351113915e-11,2.8154412764825325e-12,6.102484097432332e-07,8.192374002534682e-08,0.0,5.4854530655411874e-11,1.5326053212163033e-24,2.5942479362768535e-06,7.814910118416522e-22,1.6100769702541414e-09,2.3964068457956833e-11,0.0,5.7873130700882016e-12,7.498081053030314e-26,1.2793297123780218e-09,2.9391617746674186e-09,8.180199469970266e-20,5.841815234410034e-10,2.1452036381028985e-10,2.4682653007525248e-12,1.2658306970482311e-27,1.2866465500047325e-23,1.6521748438649825e-24,1.6334481668549414e-25,9.48231830959565e-25,5.984987423802982e-14,5.0238132895314776e-33,3.815938057843078e-21,2.4106962290461266e-12,5.637427483095554e-11,0.0,1.6922171190045026e-32,1.934656965400458e-26,0.0,1.6529006603974324e-35,1.1959708739090165e-33,2.988098033605277e-32,4.74328918538975e-18,6.135689856244557e-35,1.7896287899169906e-24,4.485031258410438e-17,2.5162183272135547e-17,6.233324373633948e-14,2.747681354842085e-15,1.2976049703580356e-33,0.0,1.67439215093387e-17,1.24172867184166e-13,1.9640799781395277e-17,8.418886923017953e-34,0.0,2.744315217312806e-15,1.8702569840230754e-23,1.4964991444236355e-15,2.751029452817717e-16,2.4969202273644683e-32
0.023,0.05643602413214535,298.0566942487105,1.3503067677666278,0.5291699876967086,8.180138669843478e-44,0.31004714821321866,0.16074961182316508,1.4973836930772876e-06,1.8227899189860727e-18,0.0,0.0,2.0486907384152567e-05,1.756272286284926e-10,1.2944442810873897e-11,2.055311194962416e-06,3.407149877872211e-07,0.0,2.2920903629418093e-10,1.0116152396851615e-23,8.8416118270011e-06,9.431318920380704e-21,7.863703213058229e-09,9.525367260297797e-11,7.348066841292796e-29,3.2010980638274886e-11,6.500816353888264e-25,7.429026314226731e-09,9.995069374175876e-09,8.127296727969604e-20,3.049689637016209e-09,1.0850743447371264e-09,1.3642467743225936e-11,2.1616843188622817e-26,2.1942060314784187e-22,2.9088475517523644e-23,2.876801937617057e-24,1.7647684267189672e-23,5.985980848783265e-14,1.7927758837479948e-31,7.772410174095136e-20,1.5642139013937173e-11,3.4061320850634767e-10,0.0,2.3336855231063997e-31,2.3342623451746043e-25,0.0,3.3905793364713136e-34,4.769381370155703e-33,1.1975019489758361e-31,4.767719023737452e-18,4.107989811287478e-33,9.892618342149241e-24,6.367987590737269e-17,3.8810979585126394e-17,7.903027599006486e-14,1.9246842557164402e-14,1.379656767835359e-31,0.0,2.1541815759234434e-17,1.2419698279077587e-13,1.2463556515023033e-16,1.0949091454680785e-33,0.0,2.168422574435915e-14,1.4822127619965573e-22,8.889769026210599e-15,1.7607056756812944e-15,0.0
0.024,0.05648162228280819,298.2269592871212,1.3492166522775917,0.5291329958005873,4.233787354241759e-44,0.3100553382305423,0.16072703558040746,5.70422138852469e-06,3.279186072532902e-17,3.943966238606334e-24,0.0,3.4992023349959376e-05,6.721144535394648e-10,6.74715265960668e-11,7.857979894086943e-06,1.6509800673419025e-06,0.0,1.1164635987789406e-09,9.391444492536831e-23,3.4258225037766406e-05,1.4011836987073697e-19,4.554570805999212e-08,4.3884742131347236e-10,8.262762933907651e-27,2.1256523493682063e-10,7.9134767889438e-24,5.202930588395123e-08,3.8632024101408736e-08,5.892848144349236e-20,1.9008097936319185e-08,6.532084911377185e-09,9.045356550120736e-11,5.034659226351106e-25,5.080930134200658e-21,6.982673611382313e-22,6.915074208828677e-23,4.476706844723362e-22,5.991905274356161e-14,1.6763246317695603e-29,1.4154528373539417e-18,1.2230396450943412e-10,2.4904073418828476e-09,0.0,3.5197598494036694e-30,3.465647000824702e-24,0.0,6.370483133369673e-33,2.228447490209417e-32,5.6459981631092055e-31,4.871759058737734e-18,3.4062001629508595e-31,6.564669679589792e-23,2.2959169239952677e-16,1.469620366746039e-16,2.34895635255243e-13,1.6674414554471147e-13,1.5765046981992937e-29,0.0,6.811943695517646e-17,1.24421332501138e-13,9.613290211379638e-16,3.5876392634062706e-33,0.0,2.121188305114228e-13,1.4673174388363886e-21,6.382069958181294e-14,1.370247409244385e-14,0.0
0.0245,0.05654774232805425,298.5160983488285,1.3476390425928515,0.5290864104765464,0.0,0.3100644087884469,0.16069183825005484,1.2536747206616838e-05,1.8164907958503e-16,7.890194247376117e-23,0.0,4.651611406920402e-05,1.4836659031688694e-09,1.8349699655789813e-10,1.731476847822299e-05,4.300458328876155e-06,0.0,2.9190270182245598e-09,3.597591677657743e-22,7.617882407986679e-05,6.728270340719641e-19,1.3532937760883336e-07,1.1027551439219655e-09,1.3584996613864766e-25,7.009011097827195e-10,4.5027523206136964e-23,1.787931151628277e-07,8.576455571842739e-08,5.3657764089356304e-20,5.97046242172492e-08,1.9982657985655257e-08,2.978762088694588e-10,3.4632438419718326e-24,3.460963379214882e-20,4.8940245835899735e-21,4.8577474987953435e-22,3.2528855326199457e-21,6.006251833372116e-14,2.7198899000584664e-28,7.875278071300481e-18,4.56805327917199e-10,8.851034973501265e-09,0.0,1.7049974915349867e-29,1.6626699353168163e-23,1.963270112632953e-18,3.742091289631086e-32,5.736442225137678e-32,1.4694932355524581e-30,5.053476029532104e-18,4.7432325383792116e-30,2.165491177561866e-22,7.980627535777276e-16,4.809718703727912e-16,7.980642716613615e-13,6.79194430897196e-13,2.7866660844826357e-28,0.0,2.4336001091895e-16,1.25284330057445e-13,3.5639840034718566e-15,1.3604157359970509e-32,0.0,9.532871280468645e-13,6.738452919907817e-21,2.2359833619334228e-13,5.115226279290046e-14,0.0
