grid,velocity,T,density,Y_N2,Y_Ne,Y_CH2F2(1),Y_O2(2),Y_H2O(3),Y_OH(4),Y_H(5),Y_O(6),Y_H2(7),Y_HO2(10),Y_H2O2(11),Y_CO(12),Y_CO2(13),Y_HCO(14),Y_CH2O(19),Y_F(37),Y_HF(38),Y_CHF(40),Y_CHF3(41),Y_CF2(42),Y_CF3(44),Y_CHFO(46),Y_CF3O(47),Y_CF2O(48),Y_CF(49),Y_CFO(50),Y_CHFCF2(54),Y_CH2CF2(56),Y_CF2CF2(60),Y_C2H3F2(63),Y_C2H3F2(64),Y_C2H2F3(66),Y_C2H2F3(67),Y_C2HF4(68),Y_C2HF2(71),Y_CF2CH(72),Y_CHF2(81),Y_S(128),Y_S(130),Y_CHFO2(136),Y_CHFO2(138),Y_CHO2(142),Y_CFO2(143),Y_CHF2O(146),Y_CF2O2(147),Y_CF2O2(152),Y_O2(176),Y_CHF2O(220),Y_S(252),Y_C2HF3(276),Y_S(286),Y_S(406),Y_CF3O2(416),Y_S(444),Y_S(467),Y_S(603),Y_S(899),Y_CF2O2(932),Y_S(962),Y_S(1007),Y_S(1017),Y_S(1096),Y_S(1175),Y_S(1224),Y_S(2126)
0.0,0.06640154902229117,298.0,1.3240048656224515,0.5594524441105236,0.0,0.27059681521150986,0.1699507332293088,3.239431373835954e-12,5.964846449121462e-13,0.0,0.0,7.4199164318324455e-09,0.0,1.5842385058463581e-12,3.2185469076600343e-12,0.0,0.0,2.052903530004663e-13,2.135592575954713e-12,1.5022113542675368e-11,5.14082623630563e-13,1.0928745967440575e-14,1.7961424099504237e-16,0.0,6.276086054067966e-15,4.608764261362889e-28,0.0,1.8738257210889167e-12,1.2240453081228366e-16,2.5551067356183327e-16,0.0,1.2315042678775532e-15,0.0,0.0,0.0,0.0,0.0,7.50267134526728e-14,0.0,5.211858266003444e-15,1.931991678015502e-13,4.857247399637335e-14,1.4227330041783728e-15,7.63643654501683e-29,1.3251814667749566e-22,5.366395637228376e-16,2.7764811988408214e-34,5.307563363102085e-39,1.922797789638704e-37,0.0,6.441495879844932e-38,1.2066588695353678e-29,0.0,8.238908597106729e-15,0.0,0.0,0.0,0.0,0.0,0.0,5.486518155384221e-19,0.0,0.0,0.0,0.0,6.969251502668257e-20,3.4532083225415284e-16,0.0
0.008,0.06640160398667312,298.00000290829126,1.3240037696758231,0.5594523885245757,0.0,0.2705968261777813,0.16995072278402634,1.084567616971057e-10,2.543132339088609e-17,0.0,0.0,6.186177678498249e-08,0.0,1.5836196294600652e-12,7.768927699478918e-11,6.703851484379164e-12,0.0,2.071154120471925e-13,2.2515028508694202e-17,4.4107235551367673e-10,2.2091946647674956e-16,5.237491530872257e-14,6.823556780896803e-15,0.0,6.50150273200264e-13,2.712131045162551e-26,0.0,2.37644747853021e-12,6.674687240981451e-15,1.318779907264333e-14,0.0,1.258038886069279e-15,0.0,0.0,0.0,0.0,0.0,7.50264253993782e-14,0.0,3.914410837870266e-18,1.2849990351107206e-11,4.9536911649829627e-14,1.4266709793225262e-15,5.7192694722416305e-27,5.6619629412146284e-21,3.5036442531838825e-14,1.691121847407369e-32,3.5241188118705366e-37,1.5585406518977534e-35,5.000569886822617e-18,3.9237905309582816e-36,9.45125280786695e-28,0.0,8.2389090414406e-15,0.0,0.0,0.0,0.0,0.0,0.0,5.4915145850511445e-19,0.0,0.0,0.0,0.0,8.444027014980806e-20,3.4532008503769828e-16,0.0
0.016,0.06640207674667926,298.00009071728414,1.3239943432234886,0.5594519163658387,0.0,0.270596920136104,0.16995062919293005,3.1201404441063076e-09,0.0,0.0,0.0,5.157636579058582e-07,0.0,1.5570228233562707e-12,2.2392534064357124e-09,2.6286380071793573e-10,0.0,2.7808117462631857e-13,4.0779052640081837e-22,1.288213493276655e-08,9.571347389057318e-20,2.018460639134395e-12,2.485224023332299e-13,0.0,6.58670212358801e-13,1.1486328311407355e-25,1.4197587205459964e-12,1.7165186223343254e-11,2.7602731423738315e-14,6.80643895059715e-13,1.48918383247384e-13,3.2747186254424594e-15,0.0,0.0,0.0,0.0,0.0,7.502601758612864e-14,0.0,0.0,1.2642084809159844e-11,1.0864587013786265e-13,1.42667549286856e-15,2.482690085164464e-30,2.453357502474176e-24,3.477563999108846e-14,0.0,1.283527878523073e-35,3.253101781634821e-34,5.004309043457961e-18,0.0,2.4602132960458335e-27,0.0,8.238907450683844e-15,0.0,0.0,0.0,0.0,0.0,0.0,5.81871405503852e-19,0.0,0.0,0.0,0.0,9.759449255264052e-19,3.453645191906178e-16,0.0
0.02,0.06640377858981755,298.00109814074943,1.3239604109584107,0.5594502892690892,0.0,0.27059725091833664,0.16995025038841172,3.601608351992976e-08,0.0,0.0,0.0,1.9916460467901255e-06,0.0,1.1364568254372439e-12,2.6036962855511044e-08,4.010429377716762e-09,0.0,1.3217636774974785e-12,0.0,1.5142210922662733e-07,5.878428610701152e-24,3.723896524386649e-11,3.578048774648755e-12,0.0,8.314142189013184e-13,1.108249836256049e-25,3.5282101793353563e-11,1.8218905151007986e-10,4.1795405778296414e-14,1.368270690582928e-11,2.9686787106743e-12,4.586640861788026e-14,0.0,0.0,0.0,0.0,0.0,7.502596683693303e-14,1.8941446723431802e-33,0.0,1.2613355751026281e-11,1.4823484884426533e-12,1.4267211032088158e-15,4.9690324834585126e-33,1.5093533301801132e-28,3.31872523675694e-14,0.0,1.8480447698393348e-34,4.5966638208893245e-33,5.004941879886176e-18,0.0,3.4457442436289565e-26,0.0,8.238910277713386e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.3895478841041431e-18,0.0,0.0,0.0,0.0,2.1296870330141634e-17,3.476420400653056e-16,0.0
0.022,0.06640791493516937,298.0071282945253,1.3238779455274081,0.5594467508060459,0.0,0.2705979993251501,0.16994911092738993,2.238957930781918e-07,0.0,0.0,0.0,4.760090664615713e-06,1.1282316171070351e-11,1.4653498231639065e-12,1.6298627977422335e-07,3.236028104479752e-08,0.0,9.25728678055095e-12,0.0,9.574251087715472e-07,0.0,3.615128102283905e-10,2.7356839392761476e-11,0.0,2.6847365214050288e-12,7.607618338978213e-26,4.19865299269416e-10,1.1441703816639346e-09,4.779750745917964e-14,1.4357391100145094e-10,3.00999310867689e-11,5.02496587304179e-13,3.629064545438782e-29,3.6898754388677426e-25,8.301388958203098e-26,8.20670828752227e-27,3.944408965592857e-26,7.502705408057465e-14,0.0,0.0,1.3564314250487336e-11,1.7788218916323395e-11,1.4272118530654889e-15,0.0,0.0,2.89282401817399e-14,0.0,1.4136211780699585e-33,3.5172926139615905e-32,5.008764686032523e-18,0.0,3.7749800365765167e-25,0.0,8.239556425692082e-15,0.0,7.156564389615035e-16,0.0,0.0,0.0,0.0,1.1560087370372698e-17,0.0,0.0,0.0,0.0,2.5797277141536667e-16,3.8213808018778305e-16,0.0
0.023,0.06641565263346268,298.0266796513821,1.3237237082742885,0.5594412067167595,0.0,0.2705992116430316,0.1699464741043329,8.073590508195873e-07,0.0,0.0,0.0,8.048652790586734e-06,5.438841017310137e-11,3.859989884842946e-12,5.912594102215705e-07,1.4667387582838327e-07,0.0,4.140795421524661e-11,0.0,3.5034025902497914e-06,0.0,1.9352892425581567e-09,1.1823290388683017e-10,0.0,1.308772724588094e-11,1.2237713511856497e-25,2.69918461401151e-09,4.1883970300845465e-09,4.7687213008238756e-14,8.248238519862262e-10,1.674020339708676e-10,3.0594011211702437e-12,9.748820898927893e-28,9.905590677929824e-24,2.3017213150146566e-24,2.2758222592273764e-25,1.1589823519692391e-24,7.503227361984824e-14,0.0,0.0,2.0225701313736556e-11,1.186347231364372e-10,1.430099444152264e-15,0.0,0.0,2.2965475730752432e-14,0.0,6.1192282350762434e-33,1.5260906052676728e-31,5.0212094993110724e-18,0.0,2.298488815040391e-24,0.0,8.245639104822943e-15,0.0,6.817114668738104e-15,0.0,0.0,0.0,0.0,7.813472153418066e-17,0.0,0.0,0.0,0.0,1.6953351570357663e-15,6.2379630702464955e-16,0.0
0.024,0.06644268824390274,298.11768259195054,1.3231850835060237,0.5594252453977443,0.0,0.2706026379598628,0.16993589523276334,3.417127223373362e-06,1.664210675606459e-17,0.0,0.0,1.4352228655691587e-05,2.4766871389942275e-10,1.9116600329665992e-11,2.519352453985564e-06,7.992133819524286e-07,0.0,2.2575595191592913e-10,1.0774668604417308e-23,1.5072094927355363e-05,0.0,1.2641137976328167e-08,6.115507436903905e-10,4.842814520846636e-28,9.438693949450783e-11,1.4581455166942322e-24,2.146590034737194e-08,1.804489775414505e-08,3.8986910478218746e-14,5.814702668539643e-09,1.1393867894502234e-09,2.297923756616251e-11,3.039538887208586e-26,3.078879895838714e-22,7.414737313029788e-23,7.336599054541422e-24,3.9644854278745284e-23,7.506780413942634e-14,1.2123550520638318e-30,5.628565631744614e-19,8.159627602092844e-11,9.836372095761906e-10,1.4538830635860139e-15,0.0,0.0,1.1495230122482358e-14,2.5034128035094783e-33,3.18912415948974e-32,7.98896090152953e-31,5.0795714912676044e-18,2.277427552915506e-31,1.7272409176417282e-23,0.0,8.307642041726411e-15,7.036698146598855e-15,6.891091291495877e-14,1.806921512962075e-30,0.0,0.0,0.0,6.812230854098105e-16,0.0,0.0,4.1366701546629747e-14,2.840657506382032e-22,1.3810456143769195e-14,2.8818643365811106e-15,0.0
0.0245,0.06648678399414179,298.28780508761434,1.3223075130472541,0.5594032435016669,0.0,0.27060685513179816,0.1699174033389394,8.118503930025437e-06,1.234520900410846e-16,0.0,0.0,1.966973873042872e-05,5.980959287773513e-10,5.602190924373148e-11,6.014061575536317e-06,2.2769484880492104e-06,0.0,6.449780779915036e-10,8.038696026592953e-23,3.6220802854789813e-05,3.8229774658266504e-20,4.127605231157925e-08,1.6772530242783154e-09,2.486175467739553e-26,3.426796005441596e-10,1.2067252493888044e-23,8.17241301537348e-08,4.341825504359056e-08,2.987765560149617e-14,2.013730695013768e-08,3.839899896427799e-09,8.363301654477664e-11,2.5008023109178365e-25,2.5185788062290025e-21,6.240578170914489e-22,6.183141752825511e-23,3.4836393634219853e-22,7.516470993451147e-14,3.0861427387781113e-29,4.3764885877111075e-18,2.998657962865367e-10,3.872610739747713e-09,1.53039202716893e-15,1.0030846826889496e-30,9.78825231449712e-25,5.482866844292068e-15,2.0699248426773802e-32,8.871923650690324e-32,2.23496715920694e-30,5.190440416904255e-18,4.635588113960677e-30,6.292630865366587e-23,0.0,8.543105948187698e-15,4.20455100577658e-13,3.1351574549264057e-13,4.896703097566538e-29,0.0,0.0,0.0,2.804254208089117e-15,0.0,0.0,3.1209092528114353e-13,2.1712142763378366e-21,5.359782847395624e-14,1.1018544623152738e-14,0.0
0.025,0.06660404290546684,298.7680346099617,1.3199795412127882,0.5593518233758425,0.0,0.2706145691748525,0.169866904141783,2.096003776333534e-05,1.0020579552201284e-15,9.934071544453724e-23,0.0,2.7415324360401268e-05,1.5620566024187237e-09,1.8642597847270882e-10,1.561312001687231e-05,7.225057469672082e-06,0.0,2.0538804723290418e-09,5.591189448434033e-22,9.473968164616017e-05,5.648630443461571e-19,1.5278964850848423e-07,5.098376728750835e-09,8.004720566076821e-25,1.4349630204119421e-09,1.1102378626820108e-22,3.594010868097915e-07,1.1374160253954249e-07,1.716047116183733e-14,7.964520872905126e-08,1.472935003999452e-08,3.496401029371203e-10,2.583141989520288e-24,2.559515621724222e-20,6.562230845613436e-21,6.526562057870046e-22,3.801051311029962e-21,7.555181218820532e-14,9.690800462390943e-28,3.5961064240885254e-17,1.4058078922893049e-09,1.7681309709406115e-08,1.8836939283662526e-15,1.4953418349592143e-29,1.4445113860382424e-23,1.502389887508731e-15,2.010668040055729e-31,2.8077713637235618e-31,7.146910967345024e-30,5.515956307927863e-18,1.1444030218119359e-28,2.638976781727106e-22,0.0,9.755637614867255e-15,2.8217809446403643e-12,1.6778622498914444e-12,1.6213525008508674e-27,0.0,0.0,0.0,1.3461795547827989e-14,0.0,0.0,1.994784525225793e-12,1.4393361965328717e-20,2.408203378449284e-13,5.243498623278154e-14,0.0
0.025500000000000002,0.06692383530242722,300.1202153983885,1.3136720812315983,0.5592276647413268,0.0,0.27062485953970644,0.1697281738113298,5.590290981416291e-05,8.401058105181738e-15,4.976396661302898e-21,0.0,3.866829518817697e-05,4.211979109843486e-09,6.431533935416336e-10,4.189384823265298e-05,2.3734814054252677e-05,0.0,6.770835990204066e-09,3.501090945131792e-21,0.00025606424585208567,5.04065310757169e-18,5.854454320933452e-07,1.6050060229893147e-08,2.6462590250552853e-23,6.221687240546639e-09,1.0392981488040258e-21,1.6340333667288243e-06,3.0801282219611463e-07,6.063139910553442e-15,3.2597039200310617e-07,5.847691487126138e-08,1.5118769646062407e-09,3.012221756193248e-23,2.85180964295692e-19,7.61227990848659e-20,7.65173321972026e-21,4.424401349148022e-20,7.709727580442283e-14,3.330551175473027e-26,3.0733697292317894e-16,6.9761195624855055e-09,8.342990609568012e-08,3.5090741803194185e-15,1.3865898962496674e-28,1.2853508415954165e-22,2.0026761305853128e-16,2.5454550300639532e-30,9.90549120412095e-31,2.572198964432816e-29,6.539646391195863e-18,3.0252085502647897e-27,1.1523290505677259e-21,1.266164908437549e-14,1.590867989931757e-14,1.6708200484694262e-11,9.257785785680853e-12,5.96597861756548e-26,0.0,0.0,0.0,6.675428606604281e-14,0.0,0.0,1.2411682050022207e-11,9.915650562398935e-20,1.1184162284996794e-12,2.6200384383564216e-13,0.0
