grid,velocity,T,density,Y_N2,Y_Ne,Y_CH2F2(1),Y_O2(2),Y_H2O(3),Y_OH(4),Y_H(5),Y_O(6),Y_H2(7),Y_HO2(10),Y_H2O2(11),Y_CO(12),Y_CO2(13),Y_HCO(14),Y_CH2O(19),Y_F(37),Y_HF(38),Y_CHF(40),Y_CHF3(41),Y_CF2(42),Y_CF3(44),Y_CHFO(46),Y_CF3O(47),Y_CF2O(48),Y_CF(49),Y_CFO(50),Y_CHFCF2(54),Y_CH2CF2(56),Y_CF2CF2(60),Y_C2H3F2(63),Y_C2H3F2(64),Y_C2H2F3(66),Y_C2H2F3(67),Y_C2HF4(68),Y_C2HF2(71),Y_CF2CH(72),Y_CHF2(81),Y_S(128),Y_S(130),Y_CHFO2(136),Y_CHFO2(138),Y_CHO2(142),Y_CFO2(143),Y_CHF2O(146),Y_CF2O2(147),Y_CF2O2(152),Y_O2(176),Y_CHF2O(220),Y_S(252),Y_C2HF3(276),Y_S(286),Y_S(406),Y_CF3O2(416),Y_S(444),Y_S(467),Y_S(603),Y_S(899),Y_CF2O2(932),Y_S(962),Y_S(1007),Y_S(1017),Y_S(1096),Y_S(1175),Y_S(1224),Y_S(2126)
0.0,0.03284875844300271,298.0,1.3951017893831656,0.4822560732589727,0.0,0.37124300917696595,0.14650006378098226,1.8958795009758098e-10,2.3044200738082044e-15,3.1898081361608525e-18,3.6191058108645086e-14,8.528764602548848e-07,1.8441739245408254e-14,3.320394634225207e-15,1.5430374286516335e-10,6.9515413281523575e-12,3.67959524309084e-28,2.5565442183434863e-14,0.0,5.549094565253527e-10,2.0394131503388407e-21,9.800754621772075e-14,0.0,7.036296728293004e-14,0.0,0.0,4.798538923060182e-14,4.0739431306557684e-14,5.252521661011487e-22,8.569558344260677e-14,2.592571125902062e-13,0.0,1.667114109382103e-33,1.6952850316633965e-29,3.0644589886077097e-31,3.029306048847135e-32,0.0,4.9979274782571026e-15,2.7571930688246233e-15,1.0214161146787931e-13,3.847772838603018e-15,1.113209120034913e-14,0.0,2.8494451122222342e-31,0.0,2.736738277047591e-22,3.009338248700221e-36,3.2799324899659883e-40,0.0,0.0,0.0,0.0,1.3191172154437742e-16,5.040308171627644e-14,0.0,2.7716486570583947e-15,0.0,9.663397918134957e-35,0.0,1.1316950690480988e-16,0.0,0.0,1.295005283771845e-21,0.0,0.0,0.0,0.0,1.6947478086088145e-28
0.008,0.03285041450432119,298.0000517826204,1.3950314592475388,0.48225287230561026,0.0,0.3712436926774683,0.14649939295994532,2.918040912855879e-09,7.156184999986795e-20,0.0,3.435250904748811e-14,4.027876266203415e-06,2.840120487059031e-13,2.651323447075409e-14,2.3719106864272575e-09,1.412809785985006e-10,7.507554854985797e-27,5.693770642826015e-13,0.0,8.741375750082455e-09,6.268358806143341e-25,2.3824637560257754e-12,2.4418870245250793e-16,1.758231533381164e-20,0.0,0.0,1.1535063438113114e-12,1.3065506682177471e-12,1.5120476475143786e-20,5.694621430697378e-13,1.4251391730264002e-12,0.0,5.047659439405303e-32,5.1334834768855725e-28,9.64844208185494e-30,9.537859339496994e-31,0.0,4.9979403841837665e-15,3.842308386121878e-22,2.2324956662621093e-20,1.3461731604343661e-13,4.6420651138602144e-14,0.0,0.0,5.554421251778412e-29,5.321985030196507e-22,9.641043364391636e-35,1.1454463696977545e-38,0.0,4.3137385836366094e-18,0.0,0.0,1.3191239189529236e-16,5.040330733685837e-14,0.0,1.0844850560871051e-13,0.0,3.6981874015621024e-33,0.0,5.076559350447032e-15,0.0,0.0,4.0879051352987407e-20,0.0,0.0,0.0,0.0,7.895442715395686e-27
0.012,0.03285358099193701,298.0003829005837,1.3948970035896109,0.48224676844563474,0.0,0.37124500190091914,0.1464980877480642,1.900422547324518e-08,3.552437628700216e-20,3.621178342252415e-24,3.295439472050698e-14,1.0048080661065864e-05,1.7980138143958536e-12,2.7805026245700106e-13,1.5432957826122602e-08,1.187334505869756e-09,6.110527627151023e-26,4.8353531220052295e-12,0.0,5.812660331388225e-08,1.3400401379978615e-24,2.4234234787076125e-11,2.6246202277965068e-15,9.045118968265146e-27,0.0,0.0,1.4138841556621343e-11,8.860204104856182e-12,4.0028417840964744e-20,5.580127230279886e-12,1.3036884852249446e-11,0.0,2.9074973163367992e-30,2.9568946383748546e-26,5.966856097942563e-28,5.898486297291366e-29,0.0,4.997965638074558e-15,1.0980686594412184e-28,3.726901243601292e-21,1.514954061564789e-13,4.819136580612071e-13,0.0,0.0,3.1274533267707555e-29,1.2438626769799173e-21,1.6092504170432036e-35,1.2310696123636183e-37,0.0,4.313894394890501e-18,4.099775743968958e-39,0.0,1.3191384132719493e-16,5.040374077792035e-14,0.0,1.0845517227018064e-13,0.0,3.5750680891986194e-32,0.0,5.076681116447857e-15,0.0,0.0,1.006370016068925e-24,0.0,0.0,2.1594322266248855e-17,0.0,2.021513299203365e-31
0.016,0.03286286769665383,298.0033143126486,1.3945028201992915,0.482229032402273,0.0,0.3712488484822249,0.14649408337902528,1.5083467524305338e-07,4.329468740982512e-20,9.24823962515998e-24,3.098750315855638e-14,2.727734812462133e-05,1.414143564802871e-11,3.2316862188490302e-12,1.2236688403895462e-07,1.2398371761081227e-08,6.046143266888174e-25,5.088211768664493e-11,1.4097730917586914e-26,4.718602876933104e-07,2.224640772101058e-23,3.1024221191403827e-10,2.6686354953073007e-14,6.956077770285255e-31,3.009490040746686e-13,0.0,2.2181765931205734e-10,7.148671992680109e-11,8.173131533880287e-20,7.645546783077197e-11,1.711218285414806e-10,1.6805100215303617e-13,3.0019181850500484e-28,3.052615499354149e-24,6.430597281856236e-26,6.357061621434421e-27,1.92020574545886e-26,4.998047409669914e-15,9.134237079334326e-34,4.06466736823056e-21,2.643348247466438e-13,7.793648377560743e-12,0.0,0.0,5.1899563975643945e-28,9.387537976766681e-21,1.755669352990864e-35,1.2516502942888243e-36,0.0,4.3153919849582624e-18,9.780883662518177e-38,1.1462627840260416e-25,1.319221211454648e-16,5.040504288848688e-14,0.0,1.0856989614737077e-13,1.0350093858647265e-34,4.617840468686431e-31,0.0,5.076960407446607e-15,0.0,0.0,2.0319568360703843e-25,0.0,0.0,3.7996736842352624e-16,0.0,4.2006299595699565e-32
0.018000000000000002,0.032874740854096224,298.01340238555326,1.3939991766382636,0.4822069747122504,0.0,0.37125373985356686,0.1464884360306671,5.724819444385042e-07,5.6566155881603e-20,1.5363681405271547e-23,2.9270609288524395e-14,4.792519764434164e-05,5.359958779868229e-11,1.640663580734839e-11,4.640650614053713e-07,5.8859144842702204e-08,2.7285283785786523e-24,2.430300324788917e-10,8.112519448999517e-26,1.8234509129108224e-06,1.8148781598965319e-22,1.7498080981531214e-09,1.208865814616147e-13,3.844611236577402e-30,2.163119115235126e-12,0.0,1.4933393222194253e-09,2.740382248018978e-10,1.0443650655737316e-19,4.612680075858028e-10,9.979761151541921e-10,1.1503131745406704e-12,6.640134533623926e-27,6.749959533284072e-23,1.4711036109509085e-24,1.4543975295709437e-25,4.983704573471642e-25,4.998190847954781e-15,5.4257478901001554e-33,4.727948860104459e-21,9.618758647446947e-13,5.474331039299644e-11,0.0,0.0,4.232403755386085e-27,4.2693176420291004e-20,2.0449281679216032e-35,5.672629639891096e-36,0.0,4.320789346567005e-18,9.361095593589424e-37,7.843859123043055e-25,1.3196525179619708e-16,5.040683602554858e-14,0.0,1.0942754833174218e-13,1.3828617677100455e-33,2.6309958033627165e-30,0.0,5.078070070619843e-15,0.0,0.0,1.1221725811340215e-24,0.0,0.0,2.6356395608044555e-15,0.0,2.193285987360013e-31
0.02,0.032901078996734404,298.0629666644409,1.3928832451785644,0.4821610545639024,0.0,0.37126423379669493,0.14647382667945527,2.511334787245768e-06,1.045961880699631e-19,2.5074160119339685e-23,2.595000661997616e-14,8.780879843966585e-05,2.351912610846558e-10,9.89250251297781e-11,2.033958852241986e-06,3.310904704444162e-07,1.3715278437405847e-23,1.376241334619317e-09,6.638607813820813e-25,8.161740137275636e-06,2.3318452086385362e-21,1.1891261372274376e-08,6.443393177848612e-13,2.7063041423571265e-29,1.7148222936920746e-11,0.0,1.2297682054936515e-08,1.2151317864418049e-09,1.2012107737695237e-19,3.3754435281175287e-09,7.0403650195852325e-09,9.076868614306316e-12,2.062136142976483e-25,2.0927139854693145e-21,4.732744377373188e-23,4.6808384677029475e-24,1.7255882884109942e-23,4.998771950494394e-15,8.028968812420156e-32,7.282931952693047e-21,7.5267589427488e-12,4.723718464363873e-10,0.0,1.1999829637638325e-32,5.433626255098447e-26,2.568117638418793e-19,3.173732422011709e-35,3.03408313615584e-35,0.0,4.34778999113949e-18,1.1962105501354172e-35,6.187061454094344e-24,1.3238533620787568e-16,5.041182671779675e-14,1.7154668945297785e-14,1.184294986816648e-13,1.568387958624172e-32,1.7050318014948735e-29,0.0,5.088981727766789e-15,0.0,0.0,7.040796501104965e-24,0.0,0.0,2.2318587387819084e-14,6.506947733228107e-15,1.3599048446085084e-30
0.020999999999999998,0.03292970407952478,298.16029057351955,1.391672441766741,0.48211657923713713,0.0,0.3712745860794371,0.1464549220365233,6.096148501069397e-06,2.298608393541472e-19,3.1136646794718826e-23,2.2987620079482126e-14,0.00012168702115804366,5.718934773630925e-10,3.0250489311855917e-10,4.934435963799936e-06,9.63124390715386e-07,3.5607583055539014e-23,4.023383894635225e-09,2.637218289247515e-24,2.0097629375071283e-05,1.2102990068322059e-20,3.994223552121617e-08,1.8010703941527361e-12,1.1346442481688446e-28,6.422711931900933e-11,1.854304364279169e-24,4.80640778856508e-08,2.9721314588410733e-09,1.1932124054464854e-19,1.2012932922458144e-08,2.434895244961983e-08,3.4044847453148635e-11,1.7451172695489186e-24,1.7651475375587795e-20,4.110819830269561e-22,4.068873028854907e-23,1.5736348195822853e-22,5.000076998733099e-15,7.240675209428835e-31,1.4249980055976333e-20,3.168720461710231e-11,1.9171827437054424e-09,0.0,2.4187400781206025e-31,2.81788548771611e-25,7.116427224509326e-19,6.298608282053462e-35,8.545481842193224e-35,0.0,4.401567017601046e-18,6.049211736534749e-35,2.3206457584066624e-23,1.3406041490220775e-16,5.042000189542236e-14,9.678410524023798e-14,1.5507709298912134e-13,1.0971274228023808e-31,5.367538438970232e-29,0.0,5.136906551174768e-15,0.0,0.0,2.1642772286008284e-23,0.0,0.0,8.916403682421342e-14,3.3683549138276336e-14,4.168196820750048e-30
0.022,0.032987965900822036,298.44680940240386,1.3892145342138478,0.4820386408083118,0.0,0.3712921543562632,0.146411002695565,1.612236930200711e-05,1.0028190600277773e-18,3.716534223905587e-23,1.8389970581823805e-14,0.00017133432275030018,1.5173440370810083e-09,1.039057026766706e-09,1.3042332200160373e-05,3.1290536542636437e-06,9.388747589011015e-23,1.3144854318901568e-08,1.2422130732640006e-23,5.40251829895564e-05,7.642417549837087e-20,1.5267240365655746e-07,5.595933777718833e-12,1.0976877643165805e-27,2.7699721931179907e-10,2.2910103332179025e-23,2.1774236541099457e-07,7.929023703675056e-09,1.0599788927112818e-19,4.900361419030932e-08,9.618159873139425e-08,1.4700919668150844e-10,1.8629069209130469e-23,1.8660574888319833e-19,4.4973285253631236e-21,4.461546927862151e-22,1.802216115965896e-21,5.00503562479194e-15,1.2740010422850701e-29,5.809396462064164e-20,1.5833711205407562e-10,9.058610697446069e-09,0.0,1.769811557882843e-30,1.7765590571354326e-24,2.213619483073306e-18,2.6571868216439007e-34,2.717418089596234e-34,0.0,4.563928382440552e-18,4.176077962422333e-34,1.003069556488603e-22,1.4356765584739213e-16,5.0448668818712395e-14,5.734156289161251e-13,3.6617905254156107e-13,1.8463384718447708e-30,1.7456170903343391e-28,0.0,5.443657174558841e-15,0.0,0.0,6.882846183535872e-23,5.443588502891403e-13,3.824049322704428e-21,4.139166659796005e-13,1.751731507741945e-13,1.3202467415955083e-29
0.023,0.0331210215750631,299.2867746327997,1.3836337016788252,0.4818911562433552,0.0,0.37132081737249795,0.14630110589303935,4.4105347024539034e-05,7.232340329241012e-18,5.33669174281128e-23,1.2043555360100205e-14,0.00024399856108028262,4.180783910569801e-09,3.690169899523698e-09,3.566689325361832e-05,1.0536734962086517e-05,2.181140435251672e-22,4.450803296484884e-08,6.109337811733869e-23,0.00015026524708826582,5.128500047416678e-19,6.047432059345534e-07,1.8050711967088302e-11,2.707789679407063e-26,1.2364998356714744e-09,1.6798673171406313e-22,1.0209280958756313e-06,2.1888742089777233e-08,9.101478243494984e-20,2.0708093432005177e-07,3.936645860103403e-07,6.569728804028124e-10,2.21650242876883e-22,2.1580916253988233e-18,5.4031687433325753e-20,5.39580256818558e-21,2.2166913594289667e-20,5.024772793188625e-15,3.269998170636781e-28,4.1732341649529203e-19,8.207934003203058e-10,4.427878717352608e-08,0.0,1.2411093187904848e-29,1.188349737594259e-23,6.644893909520261e-18,2.097941810724028e-33,9.395424967000365e-34,0.0,5.073858964039829e-18,5.281270434243574e-33,4.502778465961446e-22,1.9746037254883605e-16,5.0568485123791866e-14,3.408440788763753e-12,1.5795328437541879e-12,5.791349454373039e-29,4.789843273166224e-28,0.0,7.416963593041777e-15,0.0,0.0,1.8713569552261217e-22,4.081859682170124e-12,3.0402116372885704e-20,1.9881367954468362e-12,9.105656999347329e-13,3.555716211436196e-29
0.024,0.03345381456843558,301.72936136962966,1.3698695434656059,0.4815910581708943,0.0,0.3713575128355862,0.14601397805575247,0.00012169681537570174,6.143845259280998e-17,2.794508835912556e-22,5.389859573750674e-15,0.00034989856026176967,1.174514163930401e-08,1.3106953274818769e-08,9.844986517496477e-05,3.5716296736085866e-05,5.267551470980113e-22,1.5163687114910938e-07,2.8717161956494426e-22,0.0004215231537802643,3.297384462325237e-18,2.4058678681260597e-06,5.895428619676735e-11,9.481603328400582e-25,5.5346255398895295e-09,1.209558075521454e-21,4.797318219637699e-06,6.0984170426826e-08,1.455435757767989e-19,8.782258256535797e-07,1.6176855731764847e-06,2.9442656845790977e-09,2.9845952712333295e-21,2.6780358875481215e-17,7.043265851265728e-19,7.1688754938955e-20,2.7836529408578175e-19,5.104445545970204e-15,1.0233570008686907e-26,3.6643368637931255e-18,4.261770292835359e-09,2.1680668629744538e-07,0.0,8.565071899328458e-29,7.592098818865855e-23,1.8454384446328097e-17,2.4421736758372887e-32,3.763805158691995e-33,0.0,6.882289603737e-18,1.4517584795364716e-31,2.0531588254270525e-21,5.009321265360582e-16,5.111965696390339e-14,2.0005767434313507e-11,8.505475244827929e-12,2.354889844007102e-27,8.907465827002444e-28,0.0,2.0056816636424492e-14,0.0,0.0,3.5743129118402516e-22,2.6643522802273838e-11,2.34088156951658e-19,9.567608920980853e-12,4.708369577854418e-12,6.613311851199589e-29
