grid,velocity,T,density,Y_N2,Y_Ne,Y_CH2F2(1),Y_O2(2),Y_H2O(3),Y_OH(4),Y_H(5),Y_O(6),Y_H2(7),Y_HO2(10),Y_H2O2(11),Y_CO(12),Y_CO2(13),Y_HCO(14),Y_CH2O(19),Y_F(37),Y_HF(38),Y_CHF(40),Y_CHF3(41),Y_CF2(42),Y_CF3(44),Y_CHFO(46),Y_CF3O(47),Y_CF2O(48),Y_CF(49),Y_CFO(50),Y_CHFCF2(54),Y_CH2CF2(56),Y_CF2CF2(60),Y_C2H3F2(63),Y_C2H3F2(64),Y_C2H2F3(66),Y_C2H2F3(67),Y_C2HF4(68),Y_C2HF2(71),Y_CF2CH(72),Y_CHF2(81),Y_S(128),Y_S(130),Y_CHFO2(136),Y_CHFO2(138),Y_CHO2(142),Y_CFO2(143),Y_CHF2O(146),Y_CF2O2(147),Y_CF2O2(152),Y_O2(176),Y_CHF2O(220),Y_S(252),Y_C2HF3(276),Y_S(286),Y_S(406),Y_CF3O2(416),Y_S(444),Y_S(467),Y_S(603),Y_S(899),Y_CF2O2(932),Y_S(962),Y_S(1007),Y_S(1017),Y_S(1096),Y_S(1175),Y_S(1224),Y_S(2126)
0.0,0.06003360568580886,298.0,1.3457472066161174,0.5349850627181995,0.0,0.30249689455164835,0.162518021811515,6.915949540536686e-12,0.0,0.0,0.0,2.0866690098579697e-08,3.619616654044906e-15,6.420320434882528e-14,8.493182174228934e-12,3.4995764672314764e-13,1.092666556655261e-30,1.2996631758466867e-15,0.0,3.595873282354086e-11,3.7993668837920234e-15,0.0,2.7608128236852904e-14,0.0,4.4979536614708235e-17,0.0,0.0,1.5269915897729548e-14,4.713033970978771e-18,7.7154520957211855e-16,5.26863560366262e-15,4.5164379215358375e-16,3.831132797581692e-36,3.8522158716429147e-32,3.1913251928917266e-33,3.15477289647423e-34,0.0,0.0,2.7534661072891146e-14,3.5803331777705906e-16,0.0,1.477367074325715e-14,0.0,6.162922401772873e-31,9.646570490047408e-25,4.874088530732338e-18,0.0,2.882327651773649e-38,6.162354064395129e-37,6.353887667062357e-14,0.0,5.799410307629857e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.343076097979353e-16,1.8264753494503733e-19,0.0,1.2292218646919878e-20,0.0,0.0,0.0,5.711066252111939e-17,1.7153979906171203e-27
0.008,0.06003373462064692,298.00000532031413,1.3457443163476481,0.5349849202728199,0.0,0.30249692391295296,0.16251799404449338,1.841967420630388e-10,0.0,0.0,0.0,1.6037238616734708e-07,9.691640955563395e-14,7.955741033700513e-15,2.2536366352575097e-10,1.3604690956608068e-11,0.0,8.433051679215104e-15,0.0,9.725105660790903e-10,1.353697845177638e-18,1.2519265764519122e-13,3.489114768836992e-14,0.0,5.1187413483736826e-15,0.0,5.066692943103298e-14,1.22063302408248e-12,2.364680791716349e-16,3.661509980867293e-14,1.8234540529896457e-14,5.708952094091922e-16,2.0588104306717314e-34,2.095256401863125e-30,1.757231609092494e-31,1.737056446920234e-32,0.0,0.0,6.338132822040988e-21,0.0,0.0,1.6802923787808823e-14,0.0,3.40591550409039e-29,3.374899810161979e-23,2.6376214467725623e-16,0.0,1.751486690551255e-36,4.568937772677856e-35,4.7856036591432005e-18,0.0,4.168743871003209e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.959612356154717e-14,1.8341196504801252e-19,0.0,6.743212281150581e-19,0.0,0.0,2.4581293563396236e-20,5.711735651259054e-17,1.3937554822812551e-25
0.016,0.06003474806489825,298.0001550462595,1.3457215989009688,0.5349838067837132,0.0,0.3024971550984832,0.16251776784476007,4.879605945915674e-09,0.0,0.0,0.0,1.2325620103371885e-06,7.088818635823275e-13,0.0,5.998734745816936e-09,4.842337744968276e-10,0.0,2.632574853426632e-13,0.0,2.6302380264516258e-08,4.804676815556311e-22,5.617980736074732e-12,2.784731454482658e-13,0.0,2.0874729071177024e-14,0.0,2.902682062574714e-12,3.374951878391094e-11,8.061495642049766e-16,1.7376630925859295e-12,6.098783273316927e-13,6.874909469586251e-15,4.8602907798897046e-32,4.942904195549657e-28,6.522931923521696e-29,6.448178647085095e-30,0.0,0.0,1.469839810200763e-27,0.0,0.0,1.3190026845000864e-13,0.0,8.595939484597921e-33,1.1979485008996697e-26,2.581345926280952e-16,0.0,1.3978890901658194e-35,3.492495351115477e-34,4.78548283051211e-18,0.0,5.020103786280096e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.959719836746297e-14,2.294010153431131e-19,0.0,1.335581324780782e-23,0.0,0.0,3.0012018853460366e-18,5.753116917886631e-17,2.8661958981061927e-30
0.02,0.060038032916510914,298.00175352139684,1.3456479706806972,0.5349802768539277,0.0,0.30249790276375044,0.16251695332763139,5.210170688842637e-08,0.0,0.0,0.0,4.456833108313414e-06,5.677232591739883e-12,8.753056834886165e-14,6.435695973121191e-08,6.80990004369686e-09,0.0,3.708807049157422e-12,1.3264187745606744e-25,2.863696874941886e-07,4.548411618083974e-24,9.62265902288641e-11,3.3629958081712682e-12,0.0,3.240277300752469e-13,0.0,6.111430086399458e-11,3.67016146115245e-10,1.1356824299553817e-15,3.222338494377871e-11,1.0808056683670542e-11,1.2886233759241462e-13,6.85012496515189e-30,6.966182311469824e-26,9.791865745670565e-27,9.67977298039454e-28,5.326810619666643e-27,0.0,1.9231597268520109e-34,0.0,5.314294474573889e-15,2.593826387628377e-12,0.0,0.0,1.1340673331640298e-28,2.1909883197561133e-16,0.0,1.6883053262729288e-34,4.199385411684117e-33,4.786436014021406e-18,0.0,9.40916210794627e-26,0.0,5.945119880583153e-21,0.0,7.959779119535524e-17,0.0,0.0,0.0,4.9597631370909254e-14,1.2727771387528961e-18,0.0,0.0,0.0,0.0,6.54150198001931e-17,6.71951712224948e-17,2.3321345984101224e-32
0.022,0.06004505886453098,298.0106835804948,1.3454905148071847,0.5349731988848029,0.0,0.30249945859848765,0.16251481459219372,3.0136657912937135e-07,4.172093226248867e-20,0.0,0.0,1.011105343711165e-05,3.172646358446744e-11,1.3358672219082808e-12,3.738965783239138e-07,5.090265600351908e-08,0.0,2.7864319559989167e-11,1.1416161580829903e-24,1.68647743247263e-06,3.1065172263369947e-22,8.662138473453701e-10,2.3664784198082193e-11,0.0,3.3164817858984146e-12,0.0,6.696639761264942e-10,2.1575469081750662e-09,1.2110860661291653e-15,3.130227238853393e-10,1.0125061818977302e-10,1.3341046626965788e-12,3.592586094719675e-28,3.652343900853231e-24,5.324282082661491e-25,5.263705052957903e-26,3.083127215614714e-25,0.0,1.57368532959116e-34,5.12484081624582e-22,1.2991492284833552e-12,2.953943040812187e-11,0.0,4.321451181928369e-33,7.743300179606913e-27,1.449535692446476e-16,2.1227064076899283e-36,1.1888102627747992e-33,2.962496659260533e-32,4.791835487378306e-18,2.2056536478418736e-35,9.740813572547817e-25,0.0,1.5599358589993552e-18,0.0,1.4181543042028933e-15,2.5748057773185483e-35,0.0,0.0,4.959987989690202e-14,1.3369475594174888e-17,0.0,0.0,9.35837454894747e-16,6.3751698885057464e-24,7.353625760957054e-16,1.8105812083854869e-16,0.0
0.023,0.060056508271212276,298.03785100109144,1.3452340054291856,0.5349629547612574,0.0,0.302501784710872,0.16251044535756004,1.0215193352031308e-06,1.1133987473783897e-18,0.0,0.0,1.648231426814305e-05,1.0730214192342762e-10,6.393819511142959e-12,1.2721569811067649e-06,2.155890318049327e-07,0.0,1.1857003485974091e-10,6.472735856207509e-24,5.805094732608901e-06,4.060946727876853e-21,4.3301302558680225e-09,9.555216271332035e-11,2.0536670091376402e-29,1.883275645823398e-11,2.664727427187293e-25,4.002480414914292e-09,7.414881911798179e-09,1.120606122952043e-15,1.6763288161858887e-09,5.248776178074604e-10,7.576699826425859e-12,6.3111057769528965e-27,6.410159350246556e-23,9.655207273261413e-24,9.54741241082226e-25,5.922868547947553e-24,0.0,5.14276390858445e-32,4.5106593227453636e-20,9.23470903818975e-12,1.8372340505977303e-10,0.0,9.877169813287184e-32,1.0120555520454216e-25,7.91814547520394e-17,1.9623868360026205e-34,4.810565443825862e-33,1.2028804182526752e-31,4.80836069752296e-18,2.4846133227590625e-33,5.532332409115473e-24,0.0,1.1021901221943368e-17,0.0,1.0545098981575856e-14,4.3081576826709465e-32,0.0,0.0,4.961343424567298e-14,8.651176290980517e-17,0.0,0.0,1.0362427294077846e-14,7.07363748851387e-23,4.4981695837692685e-15,8.772526747099364e-16,0.0
0.024,0.06009183959690382,298.15702868452564,1.3444430683498256,0.5349357341368084,0.0,0.3025078864941711,0.16249460249838443,4.034771629155816e-06,2.2198906892114866e-17,0.0,0.0,2.8175971586978498e-05,4.251094442871058e-10,3.505913614031652e-11,5.04617330013883e-06,1.090370832128103e-06,0.0,6.027978114132401e-10,5.756160799282607e-23,2.3326683833190262e-05,6.702719529090985e-20,2.6255476480236866e-08,4.5884119551449614e-10,3.2133986500592576e-27,1.3124161207580521e-10,3.721238933112938e-24,2.9442458485999375e-08,2.974352141570646e-08,7.718244717185048e-16,1.0953259693072203e-08,3.310904419454567e-09,5.2713626076522586e-11,1.5893915012011744e-25,1.6078129346549433e-21,2.510742922622762e-22,2.4850588934024915e-23,1.6323564871398783e-22,0.0,5.5983887614802296e-30,9.23278970807243e-19,7.662436432627067e-11,1.411065340798571e-09,0.0,1.690032982207638e-30,1.6696159781926304e-24,1.843729343130579e-17,4.127244340419722e-33,2.3328329747517432e-32,5.870068222969509e-31,4.881592587644586e-18,2.3841279445443426e-31,3.8512171050586895e-23,0.0,9.011244198352373e-17,8.248773581117615e-14,9.653609841502863e-14,5.8406083877105326e-30,0.0,0.0,4.9751740339008366e-14,7.003700329823617e-16,0.0,0.0,1.1030796708179178e-13,7.593213278206696e-22,3.3921988674576554e-14,6.774100651198658e-15,0.0
0.0245,0.06014409409166584,298.36779967992294,1.3432749879880137,0.5349009655966075,0.0,0.3025149613111373,0.16246908834679816,9.13640246820844e-06,1.3140392027122562e-16,3.651846751490309e-23,0.0,3.768309925577423e-05,9.664031115766444e-10,9.914503530588634e-11,1.1460932205373795e-05,2.941183036292176e-06,0.0,1.6320853011868435e-09,2.2875056970232883e-22,5.345230605269564e-05,3.4712838144098914e-19,8.10056593584012e-08,1.1926184394085185e-09,5.849183882323135e-26,4.504772982168837e-10,2.2024058266330567e-23,1.0539478763947249e-07,6.807798301291504e-08,5.092881073464924e-16,3.5770572334927097e-08,1.052582168512077e-08,1.8065917235916675e-10,1.1642671004352282e-24,1.1693655345306507e-20,1.8787228644509858e-21,1.8626105236639898e-22,1.2713747811735488e-21,0.0,1.0079273742637641e-28,5.486433759844042e-18,2.988403164603974e-10,5.225809178317941e-09,0.0,8.819471683369285e-30,8.641028768536201e-24,4.995621922193533e-18,2.575382982597345e-32,6.170928561878017e-32,1.5648296072233197e-30,5.013775532572535e-18,3.6696182043396065e-30,1.321460452477185e-22,0.0,3.4718024636573537e-16,4.4187926687939144e-13,4.108973375789308e-13,1.1435726200604892e-28,0.0,0.0,5.0317402449819174e-14,2.7077884138510873e-15,0.0,0.0,5.199069937994403e-13,3.636361741584769e-21,1.23824754839089e-13,2.622256752092261e-14,0.0
0.025,0.0602734926162323,298.9342445447937,1.3403911721194652,0.5348247111672749,0.0,0.30252758044904815,0.16240382825534083,2.2332180265325398e-05,9.170673291529588e-16,5.352631889280339e-22,0.0,5.114272945839575e-05,2.375224869372464e-09,3.1093563053227556e-10,2.8113981172802013e-05,8.7705004908011e-06,3.5494264332022573e-23,4.887111995633134e-09,1.0355799072960218e-21,0.00013243120509904787,2.0250943255644012e-18,2.812318925104523e-07,3.410661073155347e-09,1.4193892371029992e-24,1.7635919983990804e-09,1.533166521376791e-22,4.325290322119741e-07,1.6846936187572003e-07,2.3518987200028606e-16,1.3241204309469704e-07,3.780064656506689e-08,7.058511179239611e-10,1.0654033795573995e-23,1.0497442630337407e-19,1.7456541096124488e-20,1.7384425585654663e-21,1.2198540992465756e-20,0.0,2.4734391554007857e-27,3.8593248044378695e-17,1.3486940791224522e-09,2.227877675158149e-08,0.0,5.230521133979146e-29,5.0333349000345187e-23,4.770859477945561e-18,2.0624513343878324e-31,1.8505203457339336e-31,4.759999567699894e-30,5.386119872651815e-18,7.329361144835869e-29,5.181763000342373e-22,0.0,1.541694741782325e-15,2.3838158369387845e-12,2.0452777153787107e-12,3.0445502396587368e-27,0.0,0.0,5.360655232197678e-14,1.2114365044204791e-14,0.0,0.0,2.8906333819483843e-12,2.1084761893030455e-20,5.194081452719711e-13,1.1804676179139837e-13,0.0
0.025500000000000002,0.06060475817195533,300.4518583585666,1.3330646012614522,0.5346514609444949,0.0,0.30254566730553484,0.16223543657187395,5.6322445528274965e-05,6.7470000641420295e-15,7.72831061783286e-21,0.0,7.014497679790714e-05,6.0393848195790605e-09,1.0037041911719478e-09,7.119299996443925e-05,2.7058969575683498e-05,1.6442644522043438e-21,1.5137731385008602e-08,4.678408639528306e-21,0.0003386448855327854,1.1767987972075631e-17,1.0104737981581452e-06,1.0096564986778591e-08,3.8501446045093954e-23,7.1419889202735526e-09,1.084340424210895e-21,1.8355202401219357e-06,4.3044318995214514e-07,6.30634119622612e-17,5.071990273014042e-07,1.404871672559377e-07,2.852720536954831e-09,1.108196276743737e-22,1.0375957707010908e-18,1.798105511393591e-19,1.8121098283998154e-20,1.2511062147334578e-19,0.0,6.8949845765099e-26,2.8998013896609257e-16,6.276902737424253e-09,9.8185461301496e-08,1.1925781635051166e-15,3.173702505061231e-28,2.9151407866695804e-22,1.1202744608650426e-17,2.1102995775718877e-30,6.2240553997845975e-31,1.6453419114472695e-29,6.517245803479696e-18,1.5996020966921067e-27,2.1173151473870423e-21,0.0,7.064040547486278e-15,1.2812561994187143e-11,1.0505281290750257e-11,9.271169255973628e-26,0.0,0.0,7.267628522780117e-14,5.600296764011761e-14,0.0,0.0,1.6551160508730007e-11,1.3418433469774016e-19,2.2526026356296083e-12,5.496760805809024e-13,0.0
