grid,velocity,T,density,Y_N2,Y_Ne,Y_CH2F2(1),Y_O2(2),Y_H2O(3),Y_OH(4),Y_H(5),Y_O(6),Y_H2(7),Y_HO2(10),Y_H2O2(11),Y_CO(12),Y_CO2(13),Y_HCO(14),Y_CH2O(19),Y_F(37),Y_HF(38),Y_CHF(40),Y_CHF3(41),Y_CF2(42),Y_CF3(44),Y_CHFO(46),Y_CF3O(47),Y_CF2O(48),Y_CF(49),Y_CFO(50),Y_CHFCF2(54),Y_CH2CF2(56),Y_CF2CF2(60),Y_C2H3F2(63),Y_C2H3F2(64),Y_C2H2F3(66),Y_C2H2F3(67),Y_C2HF4(68),Y_C2HF2(71),Y_CF2CH(72),Y_CHF2(81),Y_S(128),Y_S(130),Y_CHFO2(136),Y_CHFO2(138),Y_CHO2(142),Y_CFO2(143),Y_CHF2O(146),Y_CF2O2(147),Y_CF2O2(152),Y_O2(176),Y_CHF2O(220),Y_S(252),Y_C2HF3(276),Y_S(286),Y_S(406),Y_CF3O2(416),Y_S(444),Y_S(467),Y_S(603),Y_S(899),Y_CF2O2(932),Y_S(962),Y_S(1007),Y_S(1017),Y_S(1096),Y_S(1175),Y_S(1224),Y_S(2126)
0.0,0.00495477284302118,298.0,1.2365909931186325,0.6660984690900977,8.207325791311663e-21,0.1315377272956159,0.20200045488800733,0.000306153809197962,0.0,0.0,0.0,5.029119423799376e-07,4.773887066579749e-10,5.16056485972403e-09,4.400310537389473e-06,4.7160659390105725e-06,5.118862362756498e-27,4.1496990195901033e-10,0.0,3.161435396385622e-05,5.469543857883489e-16,1.4770462257163187e-08,4.316312078601823e-15,4.217096648434227e-15,2.983406153207115e-10,0.0,1.5839969077684816e-05,8.625395401923021e-13,1.8213274898771957e-15,2.7995996709316272e-08,2.404455522754859e-09,2.8728744529790177e-15,4.750041497319434e-25,3.585018430092184e-21,2.098776375023211e-21,2.2240099207685487e-22,0.0,0.0,0.0,0.0,1.7900434350554948e-09,6.798431741677444e-08,1.4135072824544045e-15,7.478070648544763e-29,2.92586865681219e-24,1.1617525834745817e-16,0.0,3.4186668303063987e-37,8.252199301930106e-35,3.013126425434068e-15,6.33939069463049e-33,3.7213218611750967e-28,0.0,0.0,6.2767173827901116e-12,4.3931116022731656e-13,0.0,0.0,1.2245418415077858e-13,1.5957043999936252e-18,3.1480025410087586e-18,1.8130898020641753e-16,0.0,1.3525011087158417e-12,1.6762923697701906e-20,9.100301370792126e-16,8.311795860535414e-15,0.0
0.008,0.005107694628412804,307.03763978743143,1.1995680862683409,0.6662129010778535,2.2412026954536714e-20,0.13135563747114246,0.2013417938676888,0.0008873514657193117,0.0,0.0,1.7267481308572597e-17,7.630658209192241e-07,1.4044893864932105e-09,1.9659526688647775e-08,1.2961795831088279e-05,1.6946524645483087e-05,1.8401236930071427e-26,1.491879205080252e-09,0.0,9.254552419973908e-05,2.007357035739467e-20,6.135076680741144e-08,1.4902148224161317e-14,1.874704565933593e-22,1.4138738670309176e-09,0.0,7.852133154265055e-05,2.5640031713705017e-12,8.456952151364525e-15,1.2454953620836476e-07,1.0393185998321016e-08,2.570194091491815e-15,2.2945022460140966e-24,1.7317396455792396e-20,1.0437039911248199e-20,1.1059815735776734e-21,0.0,0.0,0.0,0.0,9.788239061927876e-09,3.4776969847646425e-07,1.4109484615062057e-15,7.624436028705552e-31,5.647128723031221e-25,6.263965265145014e-16,0.0,1.8414184181951367e-36,5.332412588710452e-34,1.8177705899765517e-17,0.0,2.3292624755529298e-27,0.0,2.834608966749926e-17,3.920695370878872e-11,2.637084287673289e-12,0.0,0.0,7.936776890252153e-13,1.0761591442379859e-17,1.142040029509059e-17,8.814039526018423e-23,0.0,9.033157453611332e-12,1.1195712021655027e-19,4.5910981576215484e-15,9.272723293642281e-14,0.0
0.012,0.005291175874707617,317.8689611991754,1.1579708586042952,0.666398724034963,3.9180306410186983e-20,0.1310517780784807,0.2005576677639442,0.001568025758262101,1.8996389846590732e-20,2.020196921590324e-27,1.6690195626405715e-17,9.392651750083487e-07,2.827658266959145e-09,4.127445153599554e-08,2.321146496250292e-05,3.443884679088168e-05,1.5867927041506929e-25,3.027798201066647e-09,0.0,0.00016474009077999162,8.446488058367366e-23,1.3736942364307884e-07,3.069716088864703e-14,0.0,3.470463295161404e-09,0.0,0.00019904159418117402,4.618183437772253e-12,1.5110461232925654e-14,2.92539440871968e-07,2.3925684186683792e-08,2.6226788561272137e-15,1.992162745284025e-23,1.0754709693025241e-19,7.10973898640702e-20,8.143454231594834e-21,4.343944213688297e-26,0.0,0.0,3.9151711519537357e-22,2.664536846214931e-08,9.018605822117029e-07,1.4055118170038352e-15,7.217929748285501e-32,2.4030064988025266e-27,1.4243638663493655e-15,1.368821723669685e-35,9.52081782263923e-36,5.119293053079824e-33,6.376082591079865e-17,0.0,2.7268864732653816e-27,0.0,8.830838389825181e-17,1.1791434297626875e-10,7.679012412803676e-12,2.006158195551002e-31,6.408071170984427e-31,2.4542944303034832e-12,3.8301364851229303e-17,2.865919232443165e-17,3.8308579724061525e-27,1.811313870361886e-26,2.8590802099144184e-11,6.954199466551206e-19,1.1787125792488777e-14,2.700001980933583e-13,3.72126553666298e-33
0.016,0.005635622946950896,338.175217518171,1.0871961322373223,0.666818584605478,7.027799137708674e-20,0.13032338906819416,0.19911538956952424,0.0027956975322460044,6.654225421747562e-20,2.3958033296537245e-26,1.7064368492054618e-17,1.1498920416680179e-06,6.153912775085422e-09,8.907504616588593e-08,4.219547261952355e-05,7.190501228118151e-05,2.0797342353796784e-24,6.297020708113678e-09,0.0,0.00029661736552240515,3.527035864517741e-22,3.1926925050989865e-07,6.794367185661236e-14,0.0,8.935720581325236e-09,0.0,0.0005313194101296458,8.448535201814881e-12,2.1586269985793232e-14,7.175261804391315e-07,5.737786328365857e-08,3.3570743631596794e-15,3.0302965176987355e-22,9.248461623384914e-19,7.070982344129671e-19,9.238762694532958e-20,1.3234123429333655e-25,0.0,0.0,2.081973854777681e-21,7.702254157807904e-08,2.4698940638896624e-06,1.3899544608038262e-15,7.694664574358457e-31,1.0532606321617537e-26,3.3324199174550036e-15,5.03174930698138e-34,1.1144495614132659e-34,1.4566666763594952e-31,5.395132111574551e-16,1.0237244049642365e-33,4.6554498685223424e-27,0.0,2.633687126721971e-16,3.810195808016315e-10,2.397616786874169e-11,2.650616894387173e-29,2.114598389336223e-30,8.183322556838454e-12,1.365556594141425e-16,7.968390926761628e-17,3.0832240336569173e-25,6.90780822096568e-26,9.780663881887449e-11,7.500022813675353e-18,3.1920856799265686e-14,7.982955380399671e-13,1.9296038648361635e-32
0.018000000000000002,0.005914174684899304,354.56936969729605,1.0359902771081149,0.6672062920058156,9.554644267055186e-20,0.1295969165945937,0.19795340440002854,0.00376233250853879,1.4074021053948361e-19,9.099728017031158e-26,2.2462199170465566e-17,1.2707456540269551e-06,9.765368644873607e-09,1.3362414773852219e-07,5.7588443020556795e-05,0.0001061392089813527,1.1033165670421252e-23,9.258192251623739e-09,0.0,0.00040185323688824836,8.501355599343724e-22,5.01687297069567e-07,1.0959418081860472e-13,0.0,1.493314571931029e-08,0.0,0.0009078495467304547,1.1571378396872147e-11,2.228568462624853e-14,1.1648642510414443e-06,9.18927984074113e-08,4.7222137000922636e-15,1.6721696667286002e-21,3.3773615192867117e-18,2.8606654651342396e-18,4.108630766033333e-19,4.1219742828589335e-25,0.0,0.0,6.613355879340061e-21,1.3827751591294808e-07,4.288002492568586e-06,1.371977552619949e-15,4.251816928246985e-30,2.6511915141023363e-26,4.851231894113079e-15,6.141947767485982e-33,6.520844826326685e-34,1.4071999225913007e-30,2.5292771122663927e-15,1.2198947394567784e-32,8.142240081285287e-27,0.0,4.719915484416949e-16,7.343815298303388e-10,4.5219579958264095e-11,9.848925562677718e-28,5.175310809652772e-30,1.609794273510267e-11,2.7639946371857303e-16,1.412230423767005e-16,6.190595961085379e-24,1.5501863313675418e-25,1.9562850143333188e-10,3.450719419820531e-17,5.503502834305114e-14,1.439339687130726e-12,1.1513894983272115e-31
0.02,0.006298100841392978,377.1345325541162,0.9728373084157856,0.6677782239722376,1.3002969848104696e-19,0.128436459701019,0.19636885017173433,0.00504921247311311,3.068338010755034e-19,3.773681023331109e-25,3.135772237428097e-17,1.40004255846862e-06,1.5915950426752668e-08,2.0120436641442642e-07,7.867298440103552e-05,0.00015741195813542654,7.446610408539138e-23,1.3650072829674039e-08,0.0,0.0005437306149767405,2.192740010036634e-21,7.951058424188507e-07,1.8468092185499583e-13,2.3906447107711056e-26,2.529021866184448e-08,0.0,0.0015750998855812762,1.586634403930791e-11,1.9947633510370936e-14,1.9127787792088312e-06,1.4869135828141348e-07,7.912854973708678e-15,1.1497460725943692e-20,1.394980397273179e-17,1.3379882685001526e-17,2.157853025956411e-18,6.922499154289381e-24,0.0,0.0,2.9769423752247904e-20,2.531825665979647e-07,7.57038105772145e-06,1.339779486523509e-15,3.4985390754833496e-29,7.161017876375032e-26,6.548900790270539e-15,1.3522429106934935e-31,6.2811076371804e-33,2.0811237053577928e-29,1.701384501705668e-14,1.646276882408328e-31,1.7561698371811023e-26,0.0,8.57279223330349e-16,1.4537727041460574e-09,8.741358715625448e-11,7.88031632577275e-26,1.442066834997351e-29,3.2594232309477355e-11,5.751584096566493e-16,2.5593028416985366e-16,2.209498201491931e-22,3.780892184158682e-25,4.034075422801301e-10,1.9932571099709187e-16,9.643368338266596e-14,2.640252603596038e-12,1.5539498066005566e-30
0.022,0.0068142634584563,407.4219346238313,0.8991474292149858,0.6685818078795627,1.7584647735097467e-19,0.12664536081023206,0.19425947760861154,0.006710390619276452,6.950466381802263e-19,1.730766906943854e-24,4.111594258362177e-17,1.5363569583611869e-06,2.6489851801496105e-08,3.000638044881066e-07,0.00010683577986096098,0.00023193686878940733,6.161356754847128e-22,1.995365168819934e-08,3.8365245901671046e-22,0.0007296259628636348,5.9491861795213524e-21,1.2514561751655832e-06,3.2853888823135867e-13,2.647080826010712e-24,4.2535308010616005e-08,0.0,0.0027142869098756334,2.162555327461458e-11,1.4530358371626747e-14,3.120837727246358e-06,2.3903756534541666e-07,1.5696365724774016e-14,9.442035953679961e-20,6.314915438648792e-17,6.988622385694644e-17,1.2886934022130238e-17,6.039486810219568e-22,0.0,4.755207153533109e-28,2.820013577512741e-19,4.60406538656796e-07,1.3276478393590551e-05,1.2843843377887314e-15,4.072747001131005e-28,1.9894214361218652e-25,7.228834371738821e-15,7.155352813142183e-30,1.1488819385824404e-31,4.388595553236529e-28,1.5745273381257016e-13,2.9468507832422836e-30,4.930688187275064e-26,0.0,1.541860552703607e-15,2.858330635802982e-09,1.6785049518758763e-10,1.1641065326459374e-23,3.9974827101656847e-29,6.554658817111989e-11,1.1862357864568438e-15,4.615944344343341e-16,1.2729804281722395e-20,9.243464754894483e-25,8.260985082561867e-10,1.363846934696866e-15,1.6785363697260975e-13,4.8041276604283285e-12,3.3056717277495004e-29
0.023,0.007133977115383535,426.1506047737585,0.8588515734718215,0.669097325320542,2.0445837743090476e-19,0.12538425079417495,0.19293197000895798,0.007725333217802675,1.1404574474731257e-18,4.160882144973162e-24,4.38535047536969e-17,1.6083037474823855e-06,3.492185280803708e-08,3.664053229114791e-07,0.00012457604020106337,0.00028201853420996775,1.934407739647485e-21,2.4139384648918633e-08,1.0602458160791407e-21,0.0008447208315863052,1.0169298408456048e-20,1.5746860011573907e-06,4.66459965973386e-13,3.539436260464265e-23,5.5429988111401075e-08,0.0,0.003583508481422788,2.5264242937463106e-11,1.1151166017998493e-14,4.0029386351937096e-06,3.0420257947540367e-07,2.5229360485200476e-14,2.929754481895329e-19,1.4141464164483368e-16,1.6924681352909252e-16,3.355859441861104e-17,7.310834817518493e-21,0.0,1.573718904297858e-27,1.5392323983755578e-18,6.256748076158037e-07,1.7694454253427144e-05,1.2419066783589014e-15,1.5475554102374718e-27,3.375144752624345e-25,6.378431262574951e-15,9.351871772861811e-29,6.561521011083355e-31,2.288296372862586e-27,5.315736254109693e-13,1.7170230757653478e-29,8.134375579271056e-26,0.0,2.0813696018769736e-15,4.053969286343056e-09,2.349905105470654e-10,1.7524329515122792e-22,6.337729221219015e-29,9.413413606343397e-11,1.7267854456553758e-15,6.248749836743663e-16,1.1487158428876037e-19,1.4324303054363013e-24,1.1983687101055953e-09,3.835045809366502e-15,2.2281349577968399e-13,6.529146581715441e-12,1.736404264633717e-28
0.024,0.00750046562129468,447.59934892671623,0.8168862814672981,0.6696887269417096,2.3706721105946836e-19,0.12381576522711767,0.19140494870299027,0.008864287191096925,2.109020237406814e-18,1.142510321065323e-23,4.410507189658854e-17,1.6815637933164712e-06,4.628550254841129e-08,4.4597714652965367e-07,0.00014496657465669772,0.0003422553231451847,6.303322915906969e-21,2.9124839031001468e-08,2.1774735594481735e-21,0.0009752265667577103,1.7663338988371253e-20,1.9782935877525035e-06,6.85294030866267e-13,5.265819627276364e-22,7.217915110858419e-08,7.792200356907338e-19,0.004729612087692387,2.945531689954216e-11,7.701722107295869e-15,5.129312194294522e-06,3.866700962391929e-07,4.3320297186186177e-14,9.379011255617276e-19,3.221681332705811e-16,4.18428523140327e-16,8.943345006643313e-17,9.731536426970704e-20,0.0,3.6803170004231685e-27,1.323028749306091e-17,8.508467354658656e-07,2.3583115031858748e-05,1.185721576656278e-15,6.1598277823818445e-27,5.721986922568846e-25,4.5515100075372745e-15,1.8965301399409766e-27,4.3374505806014846e-30,1.2670071336168456e-26,1.8882276986656513e-12,1.4992404452326404e-28,1.5609840675018693e-25,0.0,2.810220692060694e-15,5.765063618810148e-09,3.29657421360686e-10,2.9185176693078953e-21,9.527002734702341e-29,1.3564137917762862e-10,2.5233398677762983e-15,8.466102019236647e-16,1.1258996450981208e-18,2.306701778330343e-24,1.7451143220998249e-09,1.1148458511551098e-14,2.957400922310661e-13,8.879062514681686e-12,9.64896868533416e-28
0.025,0.007916792946674934,471.9430529841779,0.7739279670335522,0.6703533889686196,2.7393474032389976e-19,0.12188662577986872,0.18966047182450577,0.010130320113304937,5.9397649768191974e-18,4.316924639038274e-23,4.3733814400662676e-17,1.7558549980783529e-06,6.160411386970548e-08,5.401227015633038e-07,0.00016821419752883796,0.0004139847315581543,2.1047350981489658e-20,3.499912804638413e-08,3.332853051316887e-21,0.001121896299163212,3.114218953398516e-20,2.4764372017381137e-06,1.053647964566267e-12,8.296417440580916e-21,9.365312970127416e-08,4.755569334459648e-19,0.006220606523555413,3.424334894465234e-11,4.64391332611623e-15,6.5501931293297876e-06,4.897994190865936e-07,8.072362893606105e-14,3.0564949958337444e-18,7.406720820929833e-16,1.0463044080084331e-15,2.4134162596505323e-16,1.3622847309112948e-18,0.0,5.54536196915012e-27,1.5341290745578827e-16,1.1531800944477215e-06,3.132429791536468e-05,1.1124316057247103e-15,2.4982674206651973e-26,9.7644293462129e-25,2.363582197954849e-15,5.0431934445323823e-26,3.1604579328533556e-29,7.258030205639824e-26,6.914851283147007e-12,2.0395103220325485e-27,3.2254264700430645e-25,0.0,3.781077084904722e-15,8.174682967936243e-09,4.6106538188252285e-10,5.1365691371363286e-20,1.4104516836099242e-28,1.9491875276057718e-10,3.677525738424804e-15,1.1434072700287931e-15,1.1559144094615133e-17,5.668341571316264e-24,2.5346271014138505e-09,3.2932791678431505e-14,3.9119659842770676e-13,1.2034285664212336e-11,5.509604494828833e-27
