grid,velocity,T,density,Y_N2,Y_Ne,Y_CH2F2(1),Y_O2(2),Y_H2O(3),Y_OH(4),Y_H(5),Y_O(6),Y_H2(7),Y_HO2(10),Y_H2O2(11),Y_CO(12),Y_CO2(13),Y_HCO(14),Y_CH2O(19),Y_F(37),Y_HF(38),Y_CHF(40),Y_CHF3(41),Y_CF2(42),Y_CF3(44),Y_CHFO(46),Y_CF3O(47),Y_CF2O(48),Y_CF(49),Y_CFO(50),Y_CHFCF2(54),Y_CH2CF2(56),Y_CF2CF2(60),Y_C2H3F2(63),Y_C2H3F2(64),Y_C2H2F3(66),Y_C2H2F3(67),Y_C2HF4(68),Y_C2HF2(71),Y_CF2CH(72),Y_CHF2(81),Y_S(128),Y_S(130),Y_CHFO2(136),Y_CHFO2(138),Y_CHO2(142),Y_CFO2(143),Y_CHF2O(146),Y_CF2O2(147),Y_CF2O2(152),Y_O2(176),Y_CHF2O(220),Y_S(252),Y_C2HF3(276),Y_S(286),Y_S(406),Y_CF3O2(416),Y_S(444),Y_S(467),Y_S(603),Y_S(899),Y_CF2O2(932),Y_S(962),Y_S(1007),Y_S(1017),Y_S(1096),Y_S(1175),Y_S(1224),Y_S(2126)
0.0,0.04825274054704288,298.0,1.3612704620720737,0.517994384374711,1.1131201112635753e-38,0.32464899625274063,0.1573565865583992,3.4397517296054795e-12,3.699947929754547e-14,0.0,4.9719700579714144e-14,3.278675962111803e-08,1.6312193994671923e-15,1.27676518468611e-14,5.2257275974100765e-12,1.3253066895408882e-13,0.0,3.603750353912332e-14,0.0,1.824967891872385e-11,7.598669365586875e-16,0.0,0.0,0.0,0.0,0.0,3.2699569271324017e-16,5.043954006758076e-14,3.2513301512295544e-21,2.6951380151177607e-16,0.0,0.0,0.0,0.0,4.302576702445552e-34,4.2618677397427564e-35,0.0,5.6419531383690146e-14,1.7484226804356134e-16,0.0,0.0,9.595400890565044e-14,0.0,1.6109185439956615e-31,1.928977034045881e-25,1.079395614278767e-18,0.0,4.0890785760269765e-40,3.7442942440614165e-39,0.0,0.0,0.0,1.0882760102361417e-16,0.0,0.0,0.0,0.0,1.791349067256113e-36,2.59899016610508e-18,5.520062805293565e-18,0.0,1.1256577222784927e-16,7.976739416899567e-23,0.0,0.0,1.3007192051333495e-19,8.426762361626424e-18,1.0922725745266472e-29
0.008,0.04825287284578856,298.00000195072244,1.3612667297720533,0.5179942045248325,4.267367550129133e-38,0.3246490339962461,0.15735655093135018,7.655100572168187e-11,1.0437371979640168e-18,0.0,4.835207072625913e-14,2.0994612881450088e-07,3.567997930442369e-14,0.0,1.1555991387968737e-10,4.165935841380942e-12,0.0,4.015475854793419e-14,0.0,4.0451656321317037e-10,2.527939229441291e-19,0.0,4.133993453418166e-16,0.0,6.448229981930306e-16,0.0,1.4334915098230887e-14,3.459271549784182e-13,1.3304019454921633e-19,1.0441010308447964e-14,0.0,0.0,0.0,0.0,1.9339662374512812e-32,1.911490361250192e-33,0.0,5.6419611868706176e-14,3.007438205578027e-23,0.0,0.0,9.643466895489445e-14,0.0,6.225336704146857e-30,6.176032130286293e-24,5.246479192879451e-17,0.0,2.0324753694418727e-38,2.266236928007268e-37,4.633357291540618e-18,0.0,0.0,1.0882763761830072e-16,0.0,0.0,0.0,0.0,9.755642564856618e-35,1.597861414285485e-16,3.1875289553987266e-16,0.0,5.579167701662602e-22,3.199661076692175e-21,0.0,0.0,1.4510117936325847e-19,8.428930494130654e-18,6.477177145139289e-28
0.012,0.04825320911930561,298.0000191916698,1.3612572431992973,0.51799374762303,4.2803265330492064e-38,0.32464913013782115,0.15735645931262895,6.799674813255472e-10,4.434387342998085e-20,3.1985133441533613e-25,4.749570805751573e-14,6.575000595589115e-07,1.7090262315842308e-13,0.0,1.0295184014575382e-09,4.851713227301859e-11,0.0,8.572093912755525e-14,0.0,3.664125480384341e-09,1.7186011648127826e-22,5.426234196540274e-13,4.889961178148924e-15,0.0,1.6363831337601292e-15,0.0,2.481105791481443e-13,2.8265413359329622e-12,2.3871502584616255e-19,1.5948139726278044e-13,8.274012043389102e-14,2.545390045790737e-16,2.4344977235032153e-34,2.4758884444764617e-30,1.4960945010972267e-30,1.4789475882213133e-31,5.918204934213097e-30,5.641967035695944e-14,1.0413440524716153e-29,4.0564283067117226e-21,0.0,1.0483610283106812e-13,0.0,0.0,4.199229057379116e-27,5.241224186353569e-17,1.7520603510508056e-35,2.4041319891486406e-37,5.694541686834651e-36,4.633423023287025e-18,0.0,1.8203904272089822e-28,1.0882782091995944e-16,0.0,0.0,0.0,0.0,1.4620871296877725e-33,1.5978712532120008e-16,3.1875805991834455e-16,0.0,5.611292083078436e-27,9.436994447881851e-26,0.0,0.0,4.025514862792564e-19,8.474385947047192e-18,1.9804476838933627e-32
0.016,0.04825447802697073,298.0002279022753,1.3612214473818947,0.5179920287464967,4.2766345821512544e-38,0.3246494944797624,0.15735610139642137,7.525340345757602e-09,4.5207704977518716e-20,1.1047438369157198e-24,4.65731569363147e-14,2.3142346243050954e-06,1.1108794804908147e-12,0.0,1.1428721075197876e-08,7.135770548544902e-10,6.993705238855844e-27,7.733007277183483e-13,5.114263942119905e-27,4.142021762896141e-08,1.2478148161266443e-24,1.0668035290460821e-11,6.822485259272573e-14,2.9491933136167604e-32,2.2727166740442264e-14,0.0,5.519912349938824e-12,3.1420042109962545e-11,3.878928949893379e-19,3.1209680584950385e-12,1.7184276991610307e-12,9.624646578023667e-15,2.202182490308597e-31,2.2396086493157452e-27,1.9163598885599314e-28,1.8943993915001975e-29,7.548727551625063e-29,5.64197954986308e-14,2.0903621039156325e-33,4.058062164294885e-21,0.0,3.0344357528794207e-13,0.0,0.0,3.048490721408733e-29,5.17329662024725e-17,1.7528688442905754e-35,3.3542164525307256e-36,8.320984999437494e-35,4.633536007610036e-18,6.860380774536316e-38,6.883126771886906e-27,1.0883105366594006e-16,0.0,0.0,0.0,7.558839913889722e-36,2.802359202147174e-32,1.59789916852008e-16,3.1876325399794365e-16,7.596673295813032e-21,6.535275184762311e-32,3.534350913603117e-27,0.0,0.0,6.368583005260319e-18,9.585528527350414e-18,8.89790386950923e-34
0.018000000000000002,0.0482565074700729,298.00120133379977,1.361164200810588,0.5179893132296047,4.2654272505173185e-38,0.324650079982722,0.15735547597831992,3.750249318026492e-08,4.7992942099575616e-20,2.2706220331837897e-24,4.5969679220066854e-14,4.821186807680801e-06,5.043715699198996e-12,1.217293738497162e-13,5.7100686059710624e-08,4.536532683172904e-09,7.306306915303863e-26,4.750044889680675e-12,3.116551246703658e-26,2.101399192866726e-07,1.2089161493622563e-23,8.15524771223984e-11,4.121733065691241e-13,2.4350954066378797e-31,1.9364756145435143e-13,0.0,5.076023932501947e-11,1.5859219678738166e-10,4.692300492487906e-19,2.555846541884694e-11,1.365219615231805e-11,8.57493786771197e-14,7.948554495644261e-30,8.08337301414887e-26,7.13448588526157e-27,7.0527827980854665e-28,3.239879576578467e-27,5.6419986567770504e-14,2.1433247593213842e-33,4.160942922471056e-21,0.0,2.0889217670534937e-12,0.0,0.0,2.953284373384236e-28,4.997613158072437e-17,1.7975211201495135e-35,2.0264953709599407e-35,5.056459769623619e-34,4.634093746184846e-18,4.76275274331462e-37,6.132161626299295e-26,1.0886286754038039e-16,0.0,0.0,0.0,6.377259688906599e-35,2.2627671423331515e-31,1.598178999883555e-16,3.188084847560089e-16,2.8003057300867565e-19,8.106294724783739e-33,2.7242932059947686e-26,4.154620787590229e-17,2.8283251986539324e-25,5.895987276099509e-17,2.0071379419176584e-17,5.6888061193457975e-33
0.02,0.0482619581592144,298.0075777534953,1.361010471492741,0.5179822776981586,4.2179185397826753e-38,0.32465164102372795,0.15735349437134677,2.2253234735230613e-07,6.737646442354409e-20,4.929547351259552e-24,4.4893966736243956e-14,1.0715015635452395e-05,2.9273684891829657e-11,2.012710012334076e-12,3.397778918325129e-07,3.511196251849056e-08,5.907336774164979e-25,3.6743119879623396e-11,3.3370929636095267e-25,1.2716710754339916e-06,2.3464779452937787e-22,7.668395850226209e-10,3.0173932653044187e-12,2.3511986297035614e-30,2.0975508933780502e-12,0.0,5.834944856496135e-10,9.551454669075365e-10,5.308812459780188e-19,2.5970229965925324e-10,1.3372151334780783e-10,9.338633262771363e-13,4.52169424950849e-28,4.597391648925377e-24,4.20997303541133e-25,4.161971575020211e-26,2.0568555966765767e-25,5.642075664257953e-14,3.052872072465762e-33,5.009404881281406e-21,6.813510888174033e-13,2.408626749784372e-11,0.0,1.109270185788132e-33,5.73160809534643e-27,4.242770386247869e-17,2.1658232254359712e-35,1.4841823386196013e-34,3.725481556107204e-33,4.637811095527466e-18,5.0028136285998926e-36,6.6779054562879305e-25,1.0931833524230782e-16,0.0,3.277613016653348e-16,7.239984940227276e-16,7.788911037579116e-34,2.2426224940754873e-30,1.602560912170661e-16,3.195229307067822e-16,3.825032950064098e-18,8.137460004134886e-33,2.6167350248628327e-25,1.0059019283411096e-15,6.851166406121046e-24,6.94629611651697e-16,1.5680013421765965e-16,5.313355641086128e-32
0.022,0.04827921950600423,298.0493213136089,1.360523867585205,0.5179618382204831,4.02256682163953e-38,0.32465632188401533,0.15734555971034886,1.364554404590008e-06,5.389474928547782e-19,1.0759087232521381e-23,4.2174872279952585e-14,2.457138605231833e-05,1.7925757484709805e-10,1.8344265732946405e-11,2.0893027643483024e-06,2.796394654784364e-07,4.48234548325506e-24,2.941163776885167e-10,5.382959003698913e-24,7.95021216144936e-06,6.786259579889141e-21,7.391630537926691e-09,2.2751279335585036e-11,4.1394500994751136e-29,2.3304322512213445e-11,4.197632629137088e-25,6.856446930900899e-09,5.944281264865718e-09,4.750656390200744e-19,2.702957218665847e-09,1.3417159889644333e-09,1.0381733333136314e-11,2.785858096037467e-26,2.8284791890843996e-22,2.6875516414467417e-23,2.6577885044251954e-24,1.400367106652124e-23,5.642588154356896e-14,8.416044282113593e-32,2.6636573034684786e-20,9.883509189330506e-12,2.950815199673216e-10,0.0,1.6272436199310964e-31,1.6570855651280253e-25,2.1883734540539367e-17,1.1584313080312627e-34,1.1227475812943486e-33,2.8448662276933465e-32,4.662365936241542e-18,2.9876062565069303e-34,7.4240304554583e-24,1.1589724357729007e-16,0.0,1.2787048177869338e-14,1.2921816925038782e-14,4.2886468121742437e-32,2.1889916801654807e-29,1.6724910809880227e-16,3.3131144126831197e-16,4.995121637901756e-17,8.55944752129862e-33,2.484441236183056e-24,1.702897333440573e-14,1.1632102436077743e-22,8.377521500092692e-15,1.9426408716393344e-15,5.0267858586935945e-31
0.023,0.0483074974483017,298.1569247086102,1.359727453195383,0.5179325886454327,3.7103741410602737e-38,0.32466295160898245,0.157329736323627,4.149753731285368e-06,4.9322428897340485e-18,1.7318764542198906e-23,3.8900075758727305e-14,3.8517894189547775e-05,5.467352620433075e-10,7.267718475368344e-11,6.367475442029806e-06,1.0433454709138005e-06,1.5618088921627802e-23,1.1024733346346059e-09,3.4360121556096346e-23,2.4536890189742866e-05,5.93424105873103e-20,3.222829626830678e-08,8.128449571833359e-11,9.693742520249887e-28,1.145067779746169e-10,4.594782101237118e-24,3.5330495019332225e-08,1.828329367639144e-08,3.6122850754404806e-19,1.2565961347481187e-08,6.048814481085745e-09,5.1018125821427144e-11,3.8571917211266173e-25,3.901910675181899e-21,3.8262344037781643e-22,3.7870903822773097e-23,2.098622106311195e-22,5.644327435447142e-14,2.9293556272011655e-30,2.2933387413573834e-19,5.645551248861683e-11,1.5804851716506674e-09,0.0,1.4634670484090891e-30,1.4483059155423576e-24,1.0148085977485745e-17,1.0117108035931225e-33,4.046749801243937e-33,1.0385860500889826e-31,4.726369199493449e-18,9.713011934426169e-33,3.6499268785828536e-23,1.5238677810195874e-16,1.394914601753541e-17,8.597577825634123e-14,8.160652261676143e-14,1.720931592061405e-30,9.365996913624198e-29,2.1008108375267678e-16,4.0635994014175833e-16,2.8070820228882717e-16,1.0974462802444234e-32,1.0404715434005657e-23,1.1883292480097807e-13,8.180702738747543e-22,4.414800362570695e-14,1.0921328739827832e-14,2.1020189155721385e-30
0.024,0.0483922534972746,298.56196767016456,1.3573459761886264,0.5178567595859087,2.980239697483165e-38,0.3246784702373556,0.15727709144354923,1.4123702089252621e-05,6.622842198228053e-17,6.532657123598481e-23,3.234478032722507e-14,6.186442084408982e-05,1.870030801058558e-09,3.3064702755095384e-10,2.172742810169423e-05,4.474560233346483e-06,6.157084623616267e-23,4.752979567220864e-09,2.6506722232562445e-22,8.49244278994674e-05,6.476472380446949e-19,1.645130951180023e-07,3.32143124302601e-10,6.146173894973415e-26,6.672604188782901e-10,5.310623055879559e-23,2.1694809312195388e-07,6.304161675160906e-08,1.8969550508199082e-19,6.887863279563844e-08,3.204506267023199e-08,2.9708095415882586e-10,7.172691146683341e-24,7.156839587962738e-20,7.282926935872917e-21,7.2315628972004575e-22,4.177297161733727e-21,5.6534768597540325e-14,1.8150206343061213e-28,3.0754136654048704e-18,3.8600090733399795e-10,1.0128614166383428e-08,0.0,1.6200788626869336e-29,1.5784472762545714e-23,5.141986029304919e-18,1.4316809908164608e-32,1.7101547088172905e-32,4.494275365363256e-31,4.975046914953811e-18,5.325824243387511e-31,2.1301499721171096e-22,4.3408594828113437e-16,2.291188288154099e-16,6.822990198573083e-13,6.195550204129943e-13,1.2850071215999645e-28,4.246451420510804e-28,5.738814643397789e-16,1.0700170215032042e-15,1.8950057908259294e-15,3.254012433101456e-32,4.6337837177982116e-23,1.0141465451648065e-12,7.180651160597978e-21,2.7786242993840924e-13,7.414719590820079e-14,9.321309965406776e-30
0.0245,0.048508695904830874,299.1830895749443,1.3540877455372968,0.517765725644806,2.292301818196169e-38,0.3246930529710207,0.15720173110796692,2.8739736091492373e-05,3.08955895589192e-16,3.3291243032538217e-22,2.722248181022238e-14,7.942361836448488e-05,3.828572178563902e-09,8.158892340732517e-10,4.429629405374954e-05,1.0674582946223531e-05,1.7578873708532594e-22,1.1379883958317247e-08,8.583333310267132e-22,0.00017476984013810353,2.5425786112061393e-18,4.4478533805580124e-07,7.668864690985843e-10,7.793610549241749e-25,1.9902907634011357e-09,2.531337758639406e-22,6.732375390054103e-07,1.2942744796286385e-07,1.5431382217876644e-19,1.9626777584278026e-07,8.903686903039868e-08,8.855454287387713e-10,4.244752992987059e-23,4.14737066247158e-19,4.3479894131363675e-20,4.338521597422623e-21,2.5470343530730364e-20,5.673104740071921e-14,2.239842975720176e-27,1.446457823875273e-17,1.2981975436297237e-09,3.2474252605004556e-08,0.0,6.474391378162987e-29,6.186082067088605e-23,7.076610613151575e-18,7.312387909288481e-32,4.159196700615728e-32,1.1244906020485802e-30,5.380761232739926e-18,5.7431533746517876e-30,6.374740036479862e-22,1.28331956614147e-15,8.037681202170989e-16,2.562765708901771e-12,2.2637103845371453e-12,1.7638864002504418e-27,1.0116211474862216e-27,1.7759192918354904e-15,3.351193486119833e-15,6.323616389825261e-15,1.1431017746436885e-31,1.0970805598188302e-22,4.0729077046863475e-12,3.0175262938070044e-20,8.786280688653822e-13,2.4877044852750094e-13,2.193050035827528e-29
