grid,velocity,T,density,Y_N2,Y_Ne,Y_CH2F2(1),Y_O2(2),Y_H2O(3),Y_OH(4),Y_H(5),Y_O(6),Y_H2(7),Y_HO2(10),Y_H2O2(11),Y_CO(12),Y_CO2(13),Y_HCO(14),Y_CH2O(19),Y_F(37),Y_HF(38),Y_CHF(40),Y_CHF3(41),Y_CF2(42),Y_CF3(44),Y_CHFO(46),Y_CF3O(47),Y_CF2O(48),Y_CF(49),Y_CFO(50),Y_CHFCF2(54),Y_CH2CF2(56),Y_CF2CF2(60),Y_C2H3F2(63),Y_C2H3F2(64),Y_C2H2F3(66),Y_C2H2F3(67),Y_C2HF4(68),Y_C2HF2(71),Y_CF2CH(72),Y_CHF2(81),Y_S(128),Y_S(130),Y_CHFO2(136),Y_CHFO2(138),Y_CHO2(142),Y_CFO2(143),Y_CHF2O(146),Y_CF2O2(147),Y_CF2O2(152),Y_O2(176),Y_CHF2O(220),Y_S(252),Y_C2HF3(276),Y_S(286),Y_S(406),Y_CF3O2(416),Y_S(444),Y_S(467),Y_S(603),Y_S(899),Y_CF2O2(932),Y_S(962),Y_S(1007),Y_S(1017),Y_S(1096),Y_S(1175),Y_S(1224),Y_S(2126)
0.0,0.06220666309847128,298.0,1.3126563812763499,0.572545023160032,0.0,0.25352696530350055,0.17392800330836417,7.458285607431295e-12,1.9343499946401498e-13,7.37335193183942e-15,0.0,8.192749254874398e-09,1.4371973479265925e-14,0.0,3.748492837771157e-12,1.5988912542090206e-13,1.3124897445415907e-27,2.879405283601487e-13,3.838187394644839e-14,2.2474162555180165e-11,4.3768625638163505e-13,3.587399680494737e-15,4.5584364914732445e-16,3.7401231805892064e-16,1.1532002738322912e-14,0.0,1.3813150979784507e-13,0.0,1.7714706952658788e-20,2.854867303928764e-16,0.0,0.0,5.036733398930691e-38,1.4674714163061811e-32,4.911793442408665e-33,4.859977100116873e-34,0.0,0.0,9.620041070937476e-16,0.0,2.1678254721592036e-14,2.6152226005835896e-14,0.0,6.571401670329369e-29,1.136670352898338e-22,4.915494519008987e-16,2.8685175384991113e-35,5.97894256837253e-39,0.0,3.296762264104857e-13,2.433856492360377e-37,0.0,2.3446609236555937e-16,5.151689941777956e-16,0.0,8.105481378144466e-18,0.0,1.0590184166580955e-36,0.0,2.1775900274288242e-17,0.0,0.0,4.2072209109244873e-22,0.0,0.0,8.677538050050326e-21,1.7777257712039802e-16,6.132278945491188e-29
0.008,0.06220671606305554,298.0000046744342,1.312655263643351,0.5725449658364676,0.0,0.2535269762944774,0.17392799268145437,1.8831032122908283e-10,8.68535501485254e-18,3.512243490599575e-21,2.884046315543642e-14,6.42786318232082e-08,3.8940054065403144e-13,0.0,9.340985650446324e-11,9.615495657162013e-12,4.712869274041098e-26,2.899341444364367e-13,7.6249653150327625e-19,6.147043751494203e-10,1.7399965358911089e-16,4.466815562748947e-14,7.0483954919060496e-15,1.5307839326572068e-22,5.600553655272382e-13,0.0,1.721007962788002e-13,2.0268011333079894e-14,8.987321815979101e-19,1.3714677155763154e-14,0.0,0.0,0.0,0.0,2.719389828139037e-31,2.688338609112453e-32,0.0,0.0,2.2081058551886476e-22,3.773106007894012e-19,1.3419016391384767e-12,2.7253263302707554e-14,0.0,4.570382940871163e-27,4.522813631322302e-21,2.987370742667591e-14,1.6266185969685395e-33,3.693499224326697e-37,0.0,5.122523976734243e-18,1.3839704070433051e-35,0.0,2.344661183651422e-16,5.151691056775406e-16,0.0,5.615602616296881e-16,0.0,7.176226262333958e-35,0.0,1.7320936147010032e-15,0.0,0.0,2.3492294455348387e-20,0.0,0.0,1.9615692426860444e-20,1.7777442687108276e-16,5.068757095077285e-27
0.016,0.06220715170209963,298.0001354735856,1.312646071068878,0.5725445049147729,0.0,0.25352706559638066,0.17392790043218345,5.0376249790152945e-09,3.8375253176007927e-20,4.327272807159591e-25,2.9136680535952516e-14,5.043158678572931e-07,7.314024377715222e-13,0.0,2.52332791230186e-09,3.4762148681205125e-10,4.688788046569788e-26,3.621810761062616e-13,1.49728045282262e-22,1.6811065280163372e-08,6.97834090604838e-20,1.8579932396531104e-12,2.3071183754423663e-13,6.333585461330686e-29,5.686806953466795e-13,0.0,2.021600954192596e-12,1.31023349438043e-11,1.7495229693429302e-18,6.588352629923569e-13,1.1685453395970004e-13,0.0,5.849361074738809e-33,5.948789713853979e-29,2.435344733953903e-29,2.4074351788237124e-30,0.0,0.0,5.104064997775227e-29,2.140784067306839e-21,1.3526893574265257e-12,9.039658472176452e-14,0.0,1.728210554383803e-30,1.8141286417840395e-24,2.9639719408486004e-14,9.14793188800709e-36,1.2089806360534485e-35,0.0,5.121451712313564e-18,3.0382757790803157e-37,0.0,2.3446858565351786e-16,5.151730662281033e-16,0.0,5.63193720559565e-16,0.0,3.4827814750574614e-33,0.0,1.7321297305294302e-15,0.0,0.0,4.641724522298246e-25,0.0,0.0,6.348308351479492e-19,1.778674608815648e-16,1.0407347617986995e-31
0.02,0.06220869932173094,298.0015275453019,1.3126134152375228,0.5725429820380212,0.0,0.25352736901747236,0.17392752279759088,5.446127145950858e-08,4.094081183374023e-20,4.967616741897317e-25,2.919997926932265e-14,1.8539932052585822e-06,4.254855970671494e-12,0.0,2.752221822142593e-08,4.960519603784928e-09,5.561623362632209e-26,1.3529573080746637e-12,7.745730611013394e-25,1.8496068695327762e-07,6.327356300372696e-23,3.210018532095071e-11,3.1073035022909513e-12,6.842390168623004e-32,7.327866260847312e-13,0.0,4.027713086881688e-11,1.495037953737936e-10,2.1270526224548877e-18,1.2361271390702345e-11,2.350629327794301e-12,2.5785704674504817e-14,1.0437220740775226e-30,1.0614132358535207e-26,2.638514102603766e-27,2.6083050005956125e-28,1.528188724521743e-27,0.0,0.0,2.2076977687585887e-21,1.430599699713571e-12,1.4558670383421353e-12,0.0,0.0,1.64483679324479e-27,2.8418061330544542e-14,9.430301460841099e-36,1.6284509709868092e-34,0.0,5.122351319139771e-18,2.9051232124588285e-36,1.9655202373042012e-26,2.345284052841859e-16,5.152510467423595e-16,0.0,6.058052804054367e-16,1.449593066407717e-35,6.550186831806086e-32,0.0,1.732163043966972e-15,0.0,0.0,3.69205872715408e-27,1.3261702931190266e-17,8.975327836788081e-26,1.3687794017399711e-17,1.7998744150396946e-16,1.7441308787667116e-33
0.022,0.06221258435660728,298.00928252581554,1.3125314455064077,0.5725397278744392,0.0,0.25352805016258645,0.1739263403609508,3.1867430114611516e-07,1.149686400833981e-19,1.1417907564059758e-24,2.9126218087551264e-14,4.261272834700881e-06,2.3264202703346535e-11,4.947833022221103e-13,1.6236461657506639e-07,3.759039307721643e-08,1.205142875841253e-25,8.394181063652152e-12,1.7509176433440735e-24,1.0998479434304005e-06,1.2797227422091608e-22,2.9184329974598645e-10,2.233240967104466e-11,8.264527593105607e-31,2.375572123957102e-12,0.0,4.4547608709495927e-10,8.946971614182174e-10,2.2315100963096407e-18,1.2142609376099265e-10,2.2409703652165105e-11,2.8686236196300136e-13,5.450705811750892e-29,5.541634220217322e-25,1.4158192202508702e-25,1.3996952167547641e-26,4.615560163373392e-26,0.0,0.0,4.61538568440871e-21,2.314341476849663e-12,1.6561127234513788e-11,0.0,0.0,3.3261267815956266e-27,2.5278748563218466e-14,1.9866348182667952e-35,1.1710984654873138e-33,0.0,5.1273927632655515e-18,5.626718775265428e-35,2.1866218661627993e-25,2.3530801862128544e-16,5.16121246990032e-16,0.0,1.172442939722631e-15,2.994896940751028e-34,6.418965782560437e-31,0.0,1.7326041721746558e-15,0.0,0.0,3.5083546793877514e-26,4.1271710915630893e-16,2.811315893772848e-24,1.5542078313347592e-16,2.0496749870737098e-16,8.517227357285202e-33
0.023,0.062220151816478095,298.0328182235139,1.3123718102662933,0.5725346267795269,0.0,0.2535291614139878,0.173923564524443,1.0909039279945242e-06,1.0629586420153201e-18,1.9201200579349393e-24,2.89510977145644e-14,7.009811074630408e-06,8.027516244297006e-11,3.687847414218483e-12,5.597195574837682e-07,1.6114596217734898e-07,3.676169584860837e-25,3.51729287537856e-11,6.625571901154737e-24,3.8173111020294e-06,1.4064026114644745e-21,1.4721386579314497e-09,9.139071485526697e-11,1.3297789753484615e-29,1.1008345295895752e-11,0.0,2.692538891795682e-09,3.1164558863705688e-09,2.454001309025268e-18,6.568906318057329e-10,1.1748256620280242e-10,1.6552103960589874e-12,9.87334888747305e-28,1.0030026607103946e-23,2.6447672423305763e-24,2.6151356281893795e-25,9.053404075053874e-25,0.0,1.621224422370472e-33,3.547398111450103e-20,7.777953686332093e-12,1.0388107056462403e-10,0.0,0.0,3.65502199181925e-26,2.0876772561966806e-14,1.5442797447088265e-34,4.801768332395913e-33,8.362224398111691e-32,5.142745920179562e-18,2.1247451341096094e-33,1.2618105055964149e-24,2.406087510965715e-16,5.213139613050343e-16,0.0,5.0814243510573044e-15,1.251381055421846e-32,3.451614934927533e-30,0.0,1.736003249877289e-15,0.0,0.0,1.853042178797785e-25,3.5231758323211453e-15,2.4041183963615925e-23,9.602889955073303e-16,3.588619294110382e-16,4.0918833387917185e-32
0.024,0.06224685911930137,298.13586520087745,1.3118087310800437,0.572519980273398,0.0,0.2535323092832163,0.1739126350223604,4.3567248454630225e-06,1.9822278613261113e-17,5.072918277393559e-24,2.8498207962764635e-14,1.210910659621046e-05,3.2393506943256287e-10,2.1537258229027533e-11,2.252979832942767e-06,8.259521146715367e-07,1.737657841994357e-24,1.7984762154227218e-10,4.460437980475135e-23,1.5481898458802714e-05,2.1832343197297354e-20,9.01456419095979e-09,4.4510560951909385e-10,1.0109626358329068e-27,7.435415797589901e-11,4.642613172785327e-24,2.0051486239239646e-08,1.26866841351983e-08,2.430921676745704e-18,4.33954857419576e-09,7.49808905401192e-10,1.1661535284225174e-11,2.5594667622018903e-26,2.590992861745286e-22,7.077165272525369e-23,7.00359396182889e-24,2.5714686228615348e-23,0.0,1.0336146103323508e-30,6.470456302167881e-19,5.4695861290108065e-11,8.058164634933224e-10,0.0,4.688248348649091e-31,5.672065630886544e-25,1.1858038118552487e-14,2.8962609404837008e-33,2.358816771134993e-32,5.532213268250228e-31,5.210517712790947e-18,1.929945606889911e-31,8.895154772023546e-24,2.9043781109222254e-16,5.646473556887562e-16,0.0,4.232851852019414e-14,1.5150387067425963e-30,2.243158961314194e-29,0.0,1.7725997683247668e-15,0.0,0.0,1.1832704956696751e-24,3.684375226997856e-14,2.532417468222858e-22,7.320918757738045e-15,1.6753876405380373e-15,2.5592723823024643e-31
0.0245,0.06228955932637794,298.3178407979851,1.310909471168877,0.5725001212272669,0.0,0.2535361701057986,0.17389419688875504,9.941331686734868e-06,1.1892330662983235e-16,2.1371575404797568e-23,2.811328784144157e-14,1.629298778227642e-05,7.443173278424251e-10,6.180210693991746e-11,5.169213965639188e-06,2.249769209513098e-06,5.396622840096579e-24,4.90875927607693e-10,1.6439064327014027e-22,3.570595792704774e-05,1.135723914471794e-19,2.802198387525791e-08,1.1686010134040697e-09,1.774627274440986e-26,2.564837942871857e-10,2.837992145623408e-23,7.248085276911196e-08,2.9334699670358627e-08,2.1346524096489294e-18,1.4292585522539722e-08,2.4050988657474583e-09,4.033653180969449e-11,1.9083810012621787e-25,1.919988303018267e-21,5.392098224793291e-22,5.343741655154545e-23,2.0430778608026135e-22,0.0,1.9092074142412692e-29,3.887100854692228e-18,2.111293910466441e-10,3.0083641138649274e-09,0.0,2.9006975922102976e-30,2.9491964526416006e-24,6.560554928456537e-15,1.8293760264817623e-32,6.288159362422681e-32,1.5417435145903572e-30,5.332295751033994e-18,3.0404590925881577e-30,3.080221242066656e-23,4.722378946800116e-16,7.057699682475313e-16,5.19866339634265e-14,1.80000812510076e-13,3.019419793071308e-29,7.278759740365971e-29,0.0,1.9252166889254184e-15,0.0,0.0,3.7949062870685674e-24,1.747856877592016e-13,1.2180779389037447e-21,2.6955299036336533e-14,6.061957643173589e-15,8.17304523044789e-31
0.025,0.062399358030723155,298.8064818123418,1.3086027782187182,0.5724548963476394,0.0,0.25354329092468786,0.17384574358829394,2.4515117928773973e-05,8.482756910143268e-16,2.1459800626992357e-22,2.7655828011643138e-14,2.225855008313752e-05,1.8504250146729785e-09,1.9639310934516545e-10,1.2828679606698554e-05,6.78425966842413e-06,3.324372735691179e-23,1.4846952747293593e-09,7.345489951545209e-22,8.912604986063873e-05,6.818257647843664e-19,9.812801363023657e-08,3.3805033940291443e-09,4.342388140991454e-25,1.0143282931294387e-09,1.8582246327221917e-22,3.0077076715194007e-07,7.344406138880283e-08,1.5254577513521582e-18,5.342298003577729e-08,8.725784507246346e-09,1.5925051557339528e-10,1.775590046962845e-24,1.7570632877752446e-20,5.102113602937064e-21,5.075920925933917e-22,2.0038213500204e-21,0.0,4.847626889493076e-28,2.7904376521632157e-17,9.58004048940021e-10,1.2943402931711631e-08,0.0,1.8211131719579163e-29,1.7684694267685343e-23,2.3106899742448594e-15,1.5014974527582155e-31,1.8953148094321868e-31,4.759456790612599e-30,5.672802559172741e-18,6.276729964254408e-29,1.2200470333565914e-22,1.415869183645053e-15,1.3657181206784894e-15,1.555305565236608e-12,9.033271996031864e-13,8.257573976919588e-28,2.6665305762484434e-28,3.1256189855038777e-16,2.8239039184692463e-15,4.3791107954570385e-15,1.726051301370396e-32,1.3802125109472167e-23,9.809941565247884e-13,7.089401574733638e-21,1.141878594330826e-13,2.698781296079457e-14,2.9565139534439088e-30
0.025500000000000002,0.0626866652403544,300.11550829057325,1.3026051548657243,0.5723492155137319,0.0,0.25355367204891427,0.17371800302941537,6.240919012141807e-05,6.401768644352505e-15,3.0876853397596484e-21,2.760873583783507e-14,3.074348595581245e-05,4.758217851615422e-09,6.424088737044806e-10,3.2883985368193016e-05,2.1176472567254803e-05,5.129341515782924e-22,4.64863212226998e-09,3.480491717291603e-21,0.00022973283713107235,4.207145074984719e-18,3.5578206346664505e-07,1.0125570827089852e-08,1.2029842417744684e-23,4.1561411531029485e-09,1.3180989715329295e-21,1.291116810223515e-06,1.8995050892719246e-07,9.535589331016236e-19,2.067152764653165e-07,3.277542232814261e-08,6.506041711945364e-10,1.8629091278309935e-23,1.7639805004815223e-19,5.3272538983430064e-20,5.354667412540186e-21,2.1015530770406087e-20,0.0,1.4004477134406013e-26,2.1438687915756732e-16,4.502674554275299e-09,5.7591645664630324e-08,0.0,1.172849004249778e-28,1.0883208769069403e-22,4.3865528621990863e-16,1.5839751699997936e-30,6.339495559025872e-31,1.626568277624152e-29,6.689408348451559e-18,1.4209224003967989e-27,5.0323393331113905e-22,6.2954646233418805e-15,4.441460057895705e-15,9.73992669196667e-12,4.6892191618269e-12,2.57803568298986e-26,1.0201637221599557e-27,2.9448396157162195e-15,8.096149818999767e-15,3.102733545311081e-14,2.11083936302389e-31,5.39829522211593e-23,5.674741178123625e-12,4.493465958535223e-20,5.003150047884444e-13,1.2644682986870203e-13,1.1416329280129518e-29
