Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42)
3.637419642070084e-10,0.27461811114259416,3.76,0.0,0.925284340820382,0.9994380122573612,1.4323035650281564e-16,1.5404810180994032e-13,9.658585276673931e-09,1.1533919390900404e-07,9.659080578968233e-09,1.1524053346834693e-07,8.135427457973365e-16,3.682722394769584e-15,9.840372389763695e-11,9.828858588168734e-11,4.634066984588699e-13,2.3891484548339343e-13,2.316531656941765e-13,5.224151231411847e-10,1.372767730829469e-13,1.8440824606884453e-13,2.199175677574265e-14,0.0005619779842533204,1.2117873826206566e-13,3.324489981726704e-19,1.6234881794799337e-18,4.903286920936081e-22,5.223017076608348e-10
3.710073154514905e-10,0.27461811125437785,3.76,0.0,0.9252843383132733,0.9994350570759868,1.5242789088636932e-16,1.6085639987777904e-13,9.851461680907459e-09,1.1764296943824776e-07,9.851974241677399e-09,1.1754032962911487e-07,8.534556310580984e-16,3.808636072772821e-15,1.0236964998831073e-10,1.0224771579559605e-10,4.820116011531154e-13,2.535065217036166e-13,2.456512089669138e-13,5.328544613515659e-10,1.4298774517243954e-13,1.9242226893378563e-13,2.2705718760065683e-14,0.000564932968728447,1.2606596580846828e-13,3.4658009512452767e-19,1.722704564043827e-18,5.202494926817349e-22,5.327341171037461e-10
3.782726666959726e-10,0.2746181113661616,3.76,0.0,0.9252843358061649,0.9994322304750827,1.6202811978071877e-16,1.678344953849651e-13,1.0044337349756911e-08,1.199467449940507e-07,1.0044867342971583e-08,1.198400471761173e-07,8.945081327347385e-16,3.9359182307797454e-15,1.0641375944009453e-10,1.0628476959778857e-10,5.009790944995724e-13,2.6868006421959455e-13,2.601956149928718e-13,5.432940759820095e-10,1.4881967357362054e-13,2.0062941281211532e-13,2.342575484251235e-14,0.0005677593726546663,1.31049744074274e-13,3.6103323141897566e-19,1.825882324889802e-18,5.513630126824362e-22,5.431665265187081e-10
3.855380179404547e-10,0.2746181114779454,3.76,0.0,0.9252843332990565,0.9994295268469129,1.7204100257750546e-16,1.7498374969533073e-13,1.0237212314536171e-08,1.2225052057778445e-07,1.0237759907240618e-08,1.2213968611197387e-07,9.36709244444459e-16,4.064539948387495e-15,1.1053604300918686e-10,1.1039973335208402e-10,5.203089773987119e-13,2.844468127487893e-13,2.7529635174013074e-13,5.537339724288472e-10,1.54772733423827e-13,2.0903102995622968e-13,2.4151690124631316e-14,0.0005704628037681257,1.3613006977649543e-13,3.758100581669524e-19,1.9330989551016575e-18,5.83692534381601e-22,5.535989359057211e-10
3.928033691849368e-10,0.2746181115897292,3.76,0.0,0.9252843307919484,0.9994269408533528,1.8247657817793127e-16,1.8230552400321359e-13,1.0430086605413504e-08,1.2455429619084571e-07,1.0430651957704703e-08,1.2443924643930709e-07,9.800677775345907e-16,4.194472882479659e-15,1.1473649144425019e-10,1.145925931207251e-10,5.400010489107228e-13,3.0081810497903163e-13,2.909633605118885e-13,5.641741560877699e-10,1.6084709513604677e-13,2.1762847240681426e-13,2.4883354448616563e-14,0.0005730486001931695,1.4130693962795245e-13,3.909122264828296e-19,2.0444319451137078e-18,6.172613386162497e-22,5.640313452647849e-10
4.000687204294189e-10,0.274618111701513,3.76,0.0,0.9252843282848405,0.9994244673927172,1.9334496500106555e-16,1.8980117934729495e-13,1.0622960251555409e-08,1.268580718346558e-07,1.062354351655831e-08,1.267387281607299e-07,1.0245923519674946e-15,4.32568929693225e-15,1.1901509549912165e-10,1.1886333497737318e-10,5.600551083110091e-13,3.1780527656388656e-13,3.07206555850934e-13,5.746146323538277e-10,1.6704292413148612e-13,2.2642309201184092e-13,2.5620582683608523e-14,0.0005755218636148338,1.465803503532619e-13,4.063413874750001e-19,2.159958782682119e-18,6.520927046861025e-22,5.744637545958996e-10
4.07334071673901e-10,0.27461811181329676,3.76,0.0,0.9252843257777326,0.9994221015649298,2.0465636099041114e-16,1.9747207661747386e-13,1.0815833281277729e-08,1.291618475106604e-07,1.0816434605121287e-08,1.2903813127883953e-07,1.0702913932255026e-15,4.458162072797553e-15,1.2337184593869703e-10,1.2321194501304274e-10,5.804709551116453e-13,3.3541966112910955e-13,3.2403582551294797e-13,5.850554066214324e-10,1.7336038079323126e-13,2.354162404365321e-13,2.636321477939621e-14,0.0005778874941098787,1.5195029869614835e-13,4.2209919224099897e-19,2.2797569529299696e-18,6.882099103046543e-22,5.84896163899065e-10
4.145994229183831e-10,0.27461811192508057,3.76,0.0,0.9252843232706248,0.999419838665663,2.1642104359909013e-16,2.0531957654375736e-13,1.1008705722071012e-08,1.3146562322032995e-07,1.1009325243864288e-08,1.3133745579622777e-07,1.117173144668463e-15,4.591864668510238e-15,1.278067335292935e-10,1.2763840932601413e-10,6.012483890120689e-13,3.536725902851757e-13,3.414610306330114e-13,5.954964842843635e-10,1.7979962089710077e-13,2.4460926914942477e-13,2.7111095318906076e-14,0.0005801501960057134,1.5741678140703685e-13,4.381872918744013e-19,2.403903938428047e-18,7.256362316597267e-22,5.95328573174281e-10
4.218647741628652e-10,0.2746181120368644,3.76,0.0,0.9252843207635172,0.9994176742100608,2.286493697575609e-16,2.1334503967944073e-13,1.1201577600497438e-08,1.337693989651593e-07,1.1202215452305845e-08,1.3363670171549442e-07,1.1652456846845443e-15,4.726771064667533e-15,1.323197490253479e-10,1.3214271400799214e-10,6.223872098377017e-13,3.725753936275139e-13,3.5949200596331034e-13,6.059378707357649e-10,1.8636079613321125e-13,2.540035294004867e-13,2.786407297579451e-14,0.000582314454157885,1.6297979522600663e-13,4.546073374755345e-19,2.5324772191895017e-18,7.643949435137201e-22,6.057609824215484e-10
4.291301254073473e-10,0.27461811214864823,3.76,0.0,0.9252843182564097,0.9994156039388303,2.413517758568021e-16,2.215498264035576e-13,1.1394448942164352e-08,1.3607317474666804e-07,1.1395105248985963e-08,1.3593586903924286e-07,1.2145169270932525e-15,4.862855763020182e-15,1.3691088317359295e-10,1.3672484514832852e-10,6.438872175613451e-13,3.9213939872037647e-13,3.781385599103056e-13,6.163795713681373e-10,1.9304405407068892e-13,2.6360037222461287e-13,2.862200055693509e-14,0.0005843845278595343,1.6863933688796417e-13,4.713609801496333e-19,2.6655542725587062e-18,8.045093191899918e-22,6.161933916408665e-10
4.363954766518294e-10,0.2746181122604321,3.76,0.0,0.9252843157493023,0.999413623763902,2.5453877777185647e-16,2.299352969465891e-13,1.1587319771959984e-08,1.3837695056639995e-07,1.1587994651701827e-08,1.382349577700576e-07,1.2649946014896593e-15,5.00009385023445e-15,1.4158012673580572e-10,1.4138478885739e-10,6.657482124040106e-13,4.123759310901402e-13,3.9741047430995546e-13,6.268215915733385e-10,1.998495375684464e-13,2.734011484764148e-13,2.938473562591189e-14,0.0005863645051806517,1.7439540315140187e-13,4.884498709896659e-19,2.8032125731722854e-18,8.460026304116945e-22,6.266258008322353e-10
4.436608278963115e-10,0.274618112372216,3.76,0.0,0.9252843132421946,0.9994117297422028,2.682209708628123e-16,2.385028113890973e-13,1.1780190114167235e-08,1.4068072642592263e-07,1.1780883677621599e-08,1.4053396791050602e-07,1.3166862572683182e-15,5.1384609850148914e-15,1.4632747048698472e-10,1.4612253126453391e-10,6.879699948200423e-13,4.332963142412226e-13,4.1731750448819325e-13,6.3726393674259e-10,2.0677738496738583e-13,2.8340720882922085e-13,3.0152140305884245e-14,0.0005882583291936558,1.802479907959222e-13,5.05875661076915e-19,2.945529593066155e-18,8.888981473020292e-22,6.370582099956552e-10
4.509261791407936e-10,0.2746181124839999,3.76,0.0,0.9252843107350871,0.9994099181153019,2.8240902992842593e-16,2.472537296235491e-13,1.1973059992291502e-08,1.4298450232682848e-07,1.1973772343112429e-08,1.428328994631726e-07,1.3695992996094254e-15,5.277933281887819e-15,1.5115290518195518e-10,1.5093805848349702e-10,7.105523653396844e-13,4.549118696799961e-13,4.3786937972372533e-13,6.477066122664843e-10,2.1382773125223707e-13,2.936199037249729e-13,3.092408006439396e-14,0.0005900697583295767,1.8619709657965133e-13,5.236400015058637e-19,3.092582801825243e-18,9.332191386118417e-22,6.47490619131126e-10
4.581915303852757e-10,0.2746181125957837,3.76,0.0,0.9252843082279796,0.9994081853192464,2.971137091843705e-16,2.561894113503273e-13,1.2165929429017951e-08,1.4528827827073426e-07,1.2166660663697776e-08,1.451317524306605e-07,1.4237409951403381e-15,5.4184872931365495e-15,1.5605642155351545e-10,1.5583135661040366e-10,7.334951245615576e-13,4.772339169041844e-13,4.590758033504704e-13,6.581496235349772e-10,2.2100070819186432e-13,3.040405833692694e-13,3.1700423570461715e-14,0.0005918023565416432,1.9224271723676783e-13,5.417445433865917e-19,3.2444496665081472e-18,9.789888717440898e-22,6.579230282386475e-10
4.654568816297578e-10,0.27461811270756764,3.76,0.0,0.9252843057208721,0.9994065279302208,3.123458422919298e-16,2.653112161242608e-13,1.2358798446447244e-08,1.4759205425928046e-07,1.2359548654293142e-08,1.474305268155481e-07,1.4791184332192547e-15,5.560100134299052e-15,1.6103801035562575e-10,1.6080241176831033e-10,7.567980733546632e-13,5.002737733615007e-13,4.809464523186466e-13,6.685929759373764e-10,2.282964430543283e-13,3.1467059779336784e-13,3.248104404797554e-14,0.0005934595476444007,1.9838484953228995e-13,5.601909378138762e-19,3.4012076513777457e-18,1.0262306124724343e-21,6.683554373182201e-10
4.727222328742399e-10,0.27461811281935167,3.76,0.0,0.9252843032137642,0.9994049426430595,3.281163423599323e-16,2.746205033592951e-13,1.2551667066188751e-08,1.4989583029413124e-07,1.2552436329299307e-08,1.4972922262038513e-07,1.5357385248413418e-15,5.702749487888282e-15,1.6609766236740613e-10,1.658512101112046e-10,7.804610128731679e-13,5.240427544566483e-13,5.034909771999345e-13,6.790366748623429e-10,2.357150586066058e-13,3.2551129686086163e-13,3.326581928106748e-14,0.0005950446368043494,2.0462349026700425e-13,5.78980835863996e-19,3.562934217948903e-18,1.0749676249089616e-21,6.787878463698438e-10
4.799875841187221e-10,0.27461811293113564,3.76,0.0,0.9252843007066563,0.999403426314958,3.4443620189306716e-16,2.8411863226856824e-13,1.2744535309170773e-08,1.5219960637697527e-07,1.274532370241269e-08,1.520278398477486e-07,1.593608058789796e-15,5.846413421857896e-15,1.7123536833802907e-10,1.7097773776690688e-10,8.044837442922937e-13,5.485521736139366e-13,5.267190028811732e-13,6.894807256979144e-10,2.4325667500888675e-13,3.3656403018889104e-13,3.405462963043195e-14,0.0005965607668256714,2.1095863620724137e-13,5.981158886342569e-19,3.729706825395633e-18,1.1252231718603071e-21,6.892202553935182e-10
4.872529353632042e-10,0.2746181130429196,3.76,0.0,0.9252842981995484,0.9994019759637819,3.613164927767234e-16,2.9380696186698837e-13,1.2937403195647777e-08,1.5450338250952534e-07,1.2938210786632686e-08,1.5432637850023897e-07,1.6527337008198027e-15,5.9910703924451884e-15,1.764511189906982e-10,1.761819808411292e-10,8.288660688274569e-13,5.738133422612897e-13,5.506401285902951e-13,6.999251338314969e-10,2.509214097451617e-13,3.4783014715200905e-13,3.484735810917257e-14,0.0005980109198425554,2.173902840898502e-13,6.175977472409582e-19,3.901602930441253e-18,1.1770205148109809e-21,6.996526643892436e-10
4.945182866076864e-10,0.2746181131547036,3.76,0.0,0.9252842956924403,0.9994005887351605,3.7876836628859387e-16,3.0368685100548977e-13,1.3130270745343164e-08,1.5680715869351786e-07,1.313109759440443e-08,1.5662483858044662e-07,1.7131219648123834e-15,6.136699337723532e-15,1.817449050555541e-10,1.8146392545143526e-10,8.536077878900139e-13,5.998375697881726e-13,5.752639275853833e-13,7.103699046498494e-10,2.5870937662766063e-13,3.593109969279145e-13,3.5643891431083335e-14,0.0005993979502262281,2.2391843066395192e-13,6.374280627964313e-19,4.078699987080332e-18,1.230382913716323e-21,7.100850733570198e-10
5.017836378521685e-10,0.27461811326648766,3.76,0.0,0.9252842931853321,0.9993992618679679,3.9680305311417175e-16,3.1375965839813713e-13,1.332313797759899e-08,1.591109349307128e-07,1.3323984137768515e-08,1.5892322009092666e-07,1.7747791914523637e-15,6.283279746797579e-15,1.87116717294735e-10,1.8682355775303707e-10,8.787087032035801e-13,6.266361635266991e-13,6.005999469243044e-13,7.208150435390783e-10,2.666206850994333e-13,3.7100792853363057e-13,3.644412074752266e-14,0.0006007246191018968,2.305430727226733e-13,6.576084863910541e-19,4.261075446456509e-18,1.2853336268376536e-21,7.205174822968472e-10
5.090489890966507e-10,0.27461811337827163,3.76,0.0,0.9252842906782238,0.9993979927160119,4.1543186331704625e-16,3.2402674258279093e-13,1.3516004911281784e-08,1.614147112228937e-07,1.3516870428266938e-08,1.61221523034237e-07,1.8377115872511725e-15,6.430791533708638e-15,1.9256654646512707e-10,1.9226086390012233e-10,9.041686166234547e-13,6.542204288072171e-13,6.266577079492714e-13,7.312605558846581e-10,2.746554415857198e-13,3.829222907736863e-13,3.724794023501531e-14,0.0006019935726618989,2.3726420705559884e-13,6.781406691195923e-19,4.4488067572277115e-18,1.34189591097728e-21,7.309498912087257e-10
5.163143403411328e-10,0.2746181134900557,3.76,0.0,0.9252842881711151,0.9993967787710298,4.34666186303857e-16,3.344894618914503e-13,1.3708871564682688e-08,1.637184875718682e-07,1.370975647684332e-08,1.635197474129653e-07,1.9019252530815816e-15,6.579214945273427e-15,1.9809438329175758e-10,1.9777583001826712e-10,9.299873300094339e-13,6.8260166898179e-13,6.5344670665975e-13,7.417064470714381e-10,2.8281375043040976e-13,3.950554322012729e-13,3.8055246115720153e-14,0.0006032073191695045,2.4408183041483183e-13,6.990262621007516e-19,4.641971365715566e-18,1.4000930216557775e-21,7.41382300092655e-10
5.241653563824002e-10,0.2746181136108508,3.76,0.0,0.9252842854619066,0.9993955262719812,4.561449382027821e-16,3.4601708194584843e-13,1.39172850327768e-08,1.662079729307831e-07,1.3918190938185004e-08,1.6600314487108548e-07,1.9727624679264125e-15,6.740605384743546e-15,2.0415550549680292e-10,2.0382264783863162e-10,9.582904289000714e-13,7.141797169812271e-13,6.832281479351359e-13,7.529948205908547e-10,2.9176871594936576e-13,4.084141346310823e-13,3.89314326872028e-14,0.0006044596036556467,2.5155749277440485e-13,7.219946540817062e-19,4.856904423696818e-18,1.464846098746884e-21,7.526556723650173e-10
5.320163724236676e-10,0.2746181137316459,3.76,0.0,0.9252842827526978,0.9993943325580648,4.7835872870116515e-16,3.577764484462092e-13,1.4125698216314802e-08,1.686974583604971e-07,1.4126625141826769e-08,1.684864505940888e-07,2.0451101630905024e-15,6.903013958722162e-15,2.1030769622864354e-10,2.0996011702875668e-10,9.870120247004754e-13,7.467158626632724e-13,7.138864444983209e-13,7.642836495709269e-10,3.0086819771089557e-13,4.2203158539320165e-13,3.981145007722453e-14,0.0006056531029173165,2.591458193714796e-13,7.453797415858913e-19,5.078370199891118e-18,1.5315646898369315e-21,7.639290446047431e-10
5.398673884649349e-10,0.27461811385244106,3.76,0.0,0.9252842800434886,0.9993931948683357,5.013222419752807e-16,3.697692747247552e-13,1.4334111136714354e-08,1.7118694386338372e-07,1.4335059099824715e-08,1.7096966458522594e-07,2.1189755155942008e-15,7.066417394484954e-15,2.1655094378863955e-10,2.1618822010295355e-10,1.0161518680200738e-12,7.802243611837519e-13,7.454334780976944e-13,7.755729408039935e-10,3.101123154421719e-13,4.359094853471412e-13,4.0695179340345596e-14,0.00060679057789971,2.6684680612533765e-13,7.691836080826344e-19,5.306466409482669e-18,1.6002781340546813e-21,7.752024168118322e-10
5.477184045062023e-10,0.2746181139732362,3.76,0.0,0.9252842773342792,0.9993921105702429,5.250502703580495e-16,3.8199727387108525e-13,1.4542523814867103e-08,1.7367642944184817e-07,1.4543492823677929e-08,1.734527868477492e-07,2.1943655358851858e-15,7.230792946969039e-15,2.2288523647356657e-10,2.225069395762682e-10,1.0457097096524827e-12,8.147194649512602e-13,7.778810958403994e-13,7.868627010815222e-10,3.195011852066589e-13,4.500495350620004e-13,4.158250520650567e-14,0.0006078746611533364,2.7466044895300893e-13,7.934083370480995e-19,5.5412907641332045e-18,1.6710157685457318e-21,7.86475788986285e-10
5.63420436588737e-10,0.2746181142148266,3.76,0.0,0.9252842719158594,0.9993900922297025,5.74859582420735e-16,4.071656418984044e-13,1.495934852550276e-08,1.786554008352906e-07,1.4960359612296108e-08,1.7841875619997825e-07,2.3497468247047224e-15,7.562371945809003e-15,2.3582691037635073e-10,2.3541615777701916e-10,1.1060783919111064e-12,8.867264841123158e-13,8.455252998140685e-13,8.094436559314639e-10,3.3871362780489206e-13,4.791228845838647e-13,4.336750299689456e-14,0.0006098925717393489,2.906256864778705e-13,8.431287163328293e-19,6.031514737530672e-18,1.8186809470910135e-21,8.090225332372807e-10
5.76961916597432e-10,0.27461811442317496,3.76,0.0,0.9252842672429965,0.9993885007996723,6.204113619097878e-16,4.296423601003875e-13,1.531881882567741e-08,1.8294928110557272e-07,1.5319866138345605e-08,1.8270112857677298e-07,2.488708261422486e-15,7.851246457821586e-15,2.4728020250063623e-10,2.46840028899241e-10,1.1594809308136262e-12,9.521279083393416e-13,9.068648239690127e-13,8.289191098965887e-10,3.557484999838547e-13,5.050538102203808e-13,4.491743253357662e-14,0.0006114836306792352,3.0475600075605547e-13,8.8737911612346e-19,6.476810862661932e-18,1.952804153964177e-21,8.284669136388119e-10
5.905033966061269e-10,0.2746181146315235,3.76,0.0,0.9252842625701324,0.999387035974419,6.684498655296372e-16,4.528427765900689e-13,1.5678288679392917e-08,1.8724316163579532e-07,1.5679372108761893e-08,1.8698322811079107e-07,2.6322976303044477e-15,8.142713624265983e-15,2.590041851558427e-10,2.5853323404971384e-10,1.2141235006953526e-12,1.0206646608522133e-12,9.710486684407407e-13,8.483960546742069e-10,3.732154955820435e-13,5.317885112868023e-13,4.6476580863683515e-14,0.0006129480845681011,3.1922140437484257e-13,9.329108490747644e-19,6.943496222320462e-18,2.093361522952432e-21,8.479112939432509e-10
6.026907286139523e-10,0.2746181148190372,3.76,0.0,0.9252842583645536,0.9993858175469216,7.138761724751324e-16,4.743491723189188e-13,1.600181124311296e-08,1.9110765434625503e-07,1.600292704354834e-08,1.908368844246784e-07,2.7655107258389774e-15,8.407166842924106e-15,2.6978716019897186e-10,2.6928732513574456e-10,1.264360987786657e-12,1.085088817138201e-12,1.0312953856509048e-12,8.659266083986463e-10,3.893056647362636e-13,5.565441747816923e-13,4.7887292456670335e-14,0.0006141661776029333,3.325267516324008e-13,9.749937847301057e-19,7.382215141319989e-18,2.2254887306617143e-21,8.654112361342324e-10
6.148780606217778e-10,0.2746181150065511,3.76,0.0,0.9252842541589738,0.9993846867145189,7.614393866608794e-16,4.964552785723461e-13,1.6325333586528526e-08,1.9497214728796652e-07,1.6326481593768608e-08,1.9469031976171068e-07,2.902519568616489e-15,8.673566592335474e-15,2.807893019067573e-10,2.8025943872644673e-10,1.3156009416424665e-12,1.1521649911823046e-12,1.0939377046353436e-12,8.834584232658007e-10,4.057465945806819e-13,5.819643098631297e-13,4.930473734642651e-14,0.0006152966753208501,3.4610348886511873e-13,1.018131053825417e-18,7.839030772438079e-18,2.363059177190742e-21,8.829111782465694e-10
6.270653926296033e-10,0.2746181151940649,3.76,0.0,0.9252842499533926,0.9993836371806718,8.111985920972979e-16,5.191674949021456e-13,1.664885577344362e-08,1.988366404710179e-07,1.6650035787031914e-08,1.9854353413412543e-07,3.0433452263792816e-15,8.941844122554614e-15,2.920105663472416e-10,2.914495094287472e-10,1.3678424362120822e-12,1.2219464009824945e-12,1.159018755510753e-12,9.009915246498905e-10,4.2253861022014275e-13,6.080552676190773e-13,5.0728593722979657e-14,0.0006163458742605906,3.5995160070457856e-13,1.0623304502565355e-18,8.314308498557334e-18,2.506182534633292e-21,9.004111202802619e-10
6.392527246374287e-10,0.27461811538157893,3.76,0.0,0.9252842457478102,0.999382663096357,8.632134998544609e-16,5.424922194168134e-13,1.697237786589526e-08,2.0270113390567668e-07,1.6973589649005996e-08,2.0239652755417357e-07,3.1880080095432885e-15,9.21193308233251e-15,3.0345090956470333e-10,3.028574718506182e-10,1.4210845464382421e-12,1.2944862485728722e-12,1.2265814729561171e-12,9.185259379200476e-10,4.3968202151571196e-13,6.348233974268084e-13,5.215855506415844e-14,0.000617319623445874,3.740710717650365e-13,1.1075997679861543e-18,8.808413681856322e-18,2.6549684637682526e-21,9.179110622353101e-10
6.514400566452542e-10,0.274618115569093,3.76,0.0,0.9252842415422267,0.9993817590380242,9.175444479586937e-16,5.664358487793611e-13,1.729589992424848e-08,2.0656562760238929e-07,1.7297143203512767e-08,2.0624930003411924e-07,3.336527490171497e-15,9.483769459006404e-15,3.151102875802416e-10,3.1448326060114067e-10,1.4753263482528159e-12,1.3698377200236544e-12,1.2966685968045839e-12,9.360616884403132e-10,4.571771236009396e-13,6.6227504695156e-13,5.359432961808967e-14,0.000618223346427011,3.884618866434765e-13,1.1539468010465958e-18,9.32171166379117e-18,2.8095266140803203e-21,9.35411004111714e-10
6.636273886530796e-10,0.2746181157566071,3.76,0.0,0.9252842373366416,0.9993809199689581,9.742524012188595e-16,5.910047782031963e-13,1.7619422007363015e-08,2.1043012157178004e-07,1.762069647269592e-08,2.1010185158624026e-07,3.4889225340428008e-15,9.757291476878789e-15,3.269886563924072e-10,3.263268102902532e-10,1.530566918567555e-12,1.4480539854413994e-12,1.3693226730392946e-12,9.535988015696345e-10,4.750241977582152e-13,6.904165621437657e-13,5.50356395240784e-14,0.0006190620799190555,4.0312402991925936e-13,1.2013793435445353e-18,9.854567765066336e-18,2.969966623794771e-21,9.529109459094736e-10
6.758147206609051e-10,0.27461811594412144,3.76,0.0,0.9252842331310552,0.9993801412201274,1.0333989511265545e-15,6.162054014502891e-13,1.7942944172675772e-08,2.1429461582465056e-07,1.7944249477103978e-08,2.1395418222282778e-07,3.645211317913365e-15,1.0032439542535713e-14,3.390859719777966e-10,3.3838805552888023e-10,1.586805335270669e-12,1.529188198969066e-12,1.4445860543592949e-12,9.71137302661863e-10,4.93223511879394e-13,7.192542872379749e-13,5.6482220351031517e-14,0.0006198404929532182,4.180574861542575e-13,1.2499051896636356e-18,1.0407347285617343e-17,3.136398119897e-21,9.70410887628589e-10
6.880020526687306e-10,0.2746181161316358,3.76,0.0,0.9252842289254675,0.9993794184530158,1.0950463156555107e-15,6.420441108276392e-13,1.826646647636097e-08,2.1815911037197874e-07,1.8267802235851617e-08,2.1780629195618657e-07,3.805411363496615e-15,1.0309156137195254e-14,3.514021902920945e-10,3.5066693092906777e-10,1.6440406772196173e-12,1.6132934987863329e-12,1.522500901313646e-12,9.88677217065751e-10,5.117753213667245e-13,7.487945647507338e-13,5.793382019451128e-14,0.0006205629240461845,4.3326223989297847e-13,1.2995321336698706e-18,1.0980415504577469e-17,3.308930718171875e-21,9.879108292690601e-10
7.00189384676556e-10,0.27461811631915023,3.76,0.0,0.9252842247198781,0.9993787476428367,1.159257339161879e-15,6.685272971855478e-13,1.8589988973402374e-08,2.2202360522491803e-07,1.8591354766692393e-08,2.2165818079863476e-07,3.969539553606618e-15,1.0587385765563906e-14,3.6393726727056265e-10,3.63163371104048e-10,1.702272024237838e-12,1.70042300710981e-12,1.6031091828612553e-12,1.0062185701249497e-09,5.306798695539929e-13,7.790437354794982e-13,5.939019925469105e-14,0.0006212333979841611,4.4873827566262254e-13,1.350267969914193e-18,1.1574137680261492e-17,3.487674023223446e-21,1.005410770830887e-09
7.123767166843815e-10,0.2746181165066648,3.76,0.0,0.9252842205142873,0.9993781250475539,1.2260954921873766e-15,6.956613499148459e-13,1.891351171772663e-08,2.2588810039479638e-07,1.891490708615321e-08,2.255098487625036e-07,4.13761216296899e-15,1.08670748582296e-14,3.766911588290362e-10,3.7587731066843417e-10,1.7614984571090402e-12,1.7906298301935158e-12,1.686452677470665e-12,1.023761387178006e-09,5.49937388500765e-13,8.100081385010674e-13,6.085112904059356e-14,0.0006218556568036934,4.644855779732829e-13,1.4021204928377466e-18,1.2188879050134114e-17,3.6727376285134605e-21,1.0229107123140698e-09
7.24564048692207e-10,0.2746181166941794,3.76,0.0,0.9252842163086946,0.9993775472012049,1.295624871400585e-15,7.234526569461303e-13,1.923703476223189e-08,2.297525958931159e-07,1.923845920956322e-08,2.293612958601377e-07,4.309644866204646e-15,1.1148171746377426e-14,3.8966382086429154e-10,3.888086842383927e-10,1.8217190575765373e-12,1.8839670583290714e-12,1.7725729734413612e-12,1.0413056935583619e-09,5.695480991872127e-13,8.416941111711177e-13,6.231639217515814e-14,0.0006224331664667711,4.805041313181471e-13,1.4550974969734232e-18,1.2825004830800874e-17,3.86423111637289e-21,1.0404106537186088e-09
7.367513807000324e-10,0.2746181168816942,3.76,0.0,0.9252842121031004,0.9993770108817144,1.3679101993686834e-15,7.51907604747409e-13,1.956055815892617e-08,2.336170917315518e-07,1.9562011151193512e-08,2.3321252210389433e-07,4.485652771659835e-15,1.1430626554631323e-14,4.028552092553286e-10,4.019574264320639e-10,1.8829329083382746e-12,1.980487765846332e-12,1.861511470168925e-12,1.0588515145943512e-09,5.895122123698071e-13,8.741079891231634e-13,6.378578153834204e-14,0.000622969149049231,4.967939201739712e-13,1.5092067769518398e-18,1.3482880217971998e-17,4.062264058046114e-21,1.0579105950445035e-09
7.489387127078579e-10,0.2746181170692091,3.76,0.0,0.9252842078975045,0.9993765131079272,1.4430168245192657e-15,7.810325783234539e-13,1.9884081958940016e-08,2.3748158792195195e-07,1.988556292426995e-08,2.3706352750614336e-07,4.665650425801387e-15,1.1714391187141437e-14,4.162652798636759e-10,4.1532347186976456e-10,1.9451390930470984e-12,2.080245011113602e-12,1.953309378349242e-12,1.076398875609198e-09,6.098299286818539e-13,9.0725610626808e-13,6.525910016675412e-14,0.0006234665857056009,5.133549290013221e-13,1.5644561275023637e-18,1.4162870386457102e-17,4.266946013698519e-21,1.0754105362917543e-09
7.611260447156833e-10,0.2746181172567241,3.76,0.0,0.9252842036919067,0.9993760511035304,1.5210107208609012e-15,8.108339612138224e-13,2.0207606212681514e-08,2.413460844763355e-07,2.02091145411297e-08,2.409143120792667e-07,4.849651852830617e-15,1.1999419202112822e-14,4.29893988534997e-10,4.2890675517460195e-10,2.0083366963057884e-12,2.183291836538607e-12,2.04800772151808e-12,1.0939478019210154e-09,6.305014396202002e-13,9.41144794793642e-13,6.673616026584975e-14,0.0006239282527493441,5.301871422452833e-13,1.6208533434603885e-18,1.4865340490122266e-17,4.478386532470269e-21,1.092910477460361e-09
7.733133767235088e-10,0.2746181174442392,3.76,0.0,0.9252841994863071,0.999375622302168,1.6019584879952058e-15,8.413181354921145e-13,2.0531130969814154e-08,2.452105814068926e-07,2.053266601319903e-08,2.4476487583565833e-07,5.0376705510144e-15,1.2285665823430384e-14,4.4374129109899187e-10,4.427072109724811e-10,2.0725248036681168e-12,2.289681268568697e-12,2.1456473359727062e-12,1.111498318842801e-09,6.515269274375017e-13,9.757803851635936e-13,6.821678331799541e-14,0.0006243567165362393,5.472905443354686e-13,1.6784062197671418e-18,1.5590655661893542e-17,4.696695152474872e-21,1.1104104185503245e-09
