Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37)
9.208e-13,0.25719043641605444,3.76,0.0,0.7679138055210369,0.9999999999999398,2.4197779181242626e-42,1.60489468984795e-36,6.015757043810717e-14,1.0218699981411089e-13,6.015759792462691e-14,1.0218686491202162e-13,6.331025617404108e-25,8.655033487471043e-24,1.3489443806706084e-19,1.348923892658552e-19,2.748815679233948e-20,4.1180428983007264e-25,4.117494125700151e-25
1e-12,0.25719043641605926,3.76,0.0,0.767913805521023,0.9999999999999347,8.874201225924371e-42,3.6762661626904265e-36,6.533184848393618e-14,1.1097632473295803e-13,6.53318830629617e-14,1.1097615502126372e-13,8.003091582080509e-25,1.0883081550988789e-23,1.697020600149336e-19,1.6969935103080158e-19,3.45810748568098e-20,6.597443920858887e-25,6.596187172004466e-25
1.8424000000000003e-12,0.25719043641605926,3.76,0.0,0.7679138055208744,0.9999999999998797,7.75257945907077e-41,2.570812637383322e-35,1.2036735133502678e-13,2.044627806879687e-13,1.2036746135252254e-13,2.0446224072865723e-13,2.578779320636598e-24,3.458141095385947e-23,5.399285843695813e-19,5.399188534397784e-19,1.1002393063344895e-19,3.2969254797159457e-24,3.2960467755423212e-24
3.6856e-12,0.25719043641606876,3.76,0.0,0.7679138055205494,0.9999999999997592,2.4823031122357116e-39,4.1156702166975876e-34,2.4078674798791337e-13,4.090143424355752e-13,2.4078718819907674e-13,4.090121818998809e-13,1.0674578416039485e-23,1.378827194526169e-22,2.160412317942826e-18,2.1603607376208915e-18,4.402363725762108e-19,2.6385219219407396e-23,2.637115768417472e-23
7.372e-12,0.25719043641608774,3.76,0.0,0.7679138055198995,0.9999999999995184,7.945672493448025e-38,6.586916239928139e-33,4.816248807439979e-13,8.181174659304898e-13,4.816266418574273e-13,8.181088224198273e-13,4.552657110563202e-23,5.477545772657644e-22,8.6430143519794e-18,8.642706037808286e-18,1.7612108497973214e-18,2.111185669717582e-22,2.1089365489464947e-22
1e-11,0.2571904364161258,3.76,0.0,0.7679138055194362,0.9999999999993466,9.575550733169872e-37,4.180970477960526e-32,6.53315185969617e-13,1.1097632473285945e-12,6.533188304572748e-13,1.1097453601090083e-12,1.0210477798833948e-22,1.122740187980179e-21,1.7886184752806706e-17,1.7885255392489205e-17,3.6446805216247834e-18,7.379226122289413e-22,7.364963950043721e-22
1.47448e-11,0.2571904364161258,3.76,0.0,0.7679138055185997,0.9999999999990367,2.542943598204857e-36,1.0540372573206345e-31,9.632985041714885e-13,1.6363237129213372e-12,9.633055490526162e-13,1.6362891363752282e-12,2.0425556794917299e-22,2.1608648933522318e-21,3.457453898334149e-17,3.457248833696791e-17,7.045246312677653e-18,1.6890564912001297e-21,1.6854613422161735e-21
2.9490400000000004e-11,0.25719043641620193,3.76,0.0,0.7679138055159999,0.9999999999980731,8.137688442939994e-35,1.6865101186012445e-30,1.926635183617872e-12,3.272736206942375e-12,1.9266633630971005e-12,3.272597897592096e-12,9.87432248564576e-22,8.410329330369885e-21,1.3830112691039485e-16,1.3828638285907253e-16,2.8180768429118464e-17,1.3512254615660818e-20,1.3454850998313372e-20
4.4236000000000005e-11,0.25719043641627815,3.76,0.0,0.7679138055134,0.9999999999971096,3.819304787079579e-34,6.429802602590394e-30,2.8899612966032146e-12,4.909148701055548e-12,2.890021176935842e-12,4.908854793759018e-12,2.3407552258691118e-21,1.7539922318234982e-20,2.938895080534332e-16,2.938485690856296e-16,5.988284696950778e-17,3.8635696122040196e-20,3.8424625227917706e-20
7.37272e-11,0.25719043641643036,3.76,0.0,0.7679138055082005,0.9999999999951823,5.3247919456065664e-33,5.287180743787432e-29,4.816571264586953e-12,8.181973690350746e-12,4.816736804911475e-12,8.181161139044131e-12,8.087854862438977e-21,4.6278143635203625e-20,8.124994526354894e-16,8.123177838083681e-16,1.655460728397297e-16,1.7753865821306856e-19,1.7592050911569016e-19
9.999999999999999e-11,0.2571904364165674,3.76,0.0,0.7679138055035685,0.9999999999934651,1.8120910949425947e-32,1.5317039605144161e-28,6.53289484899163e-12,1.1097632477504173e-11,6.533188301670033e-12,1.1096192023460196e-11,1.6135560811120917e-20,7.957783998796928e-20,1.4403586184387431e-15,1.4399565476727231e-15,2.9346180699962677e-16,3.9736253457114273e-19,3.9294216725840075e-19
1.0026928e-10,0.2571904364165674,3.76,0.0,0.767913805503521,0.9999999999934475,1.8252063279034846e-32,1.5419839473988984e-28,6.550486107434146e-12,1.1127516182256034e-11,6.550780871135303e-12,1.1126069292596169e-11,1.621804483482076e-20,7.991914134274963e-20,1.4467937877456883e-15,1.446389457995696e-15,2.947728644009916e-16,3.996155937588085e-19,3.951665054372272e-19
1.2681136e-10,0.2571904364167044,3.76,0.0,0.7679138054988414,0.9999999999917124,4.929913348486973e-32,3.528245269529489e-28,8.284364833422303e-12,1.4073058676857129e-11,8.284824939440947e-12,1.4070800101712658e-11,2.803001283395573e-20,1.2103613824413131e-19,2.2584192770865918e-15,2.2576608218203833e-15,4.601192219096915e-16,7.5525424877543e-19,7.452519996857207e-19
1.5335344000000001e-10,0.2571904364168414,3.76,0.0,0.7679138054941618,0.9999999999899771,1.1017934512680705e-31,6.977137803340065e-28,1.0018209449372088e-11,1.7018601175069642e-11,1.0018869010511943e-11,1.7015363399583875e-11,4.373094635580509e-20,1.6865131563434096e-19,3.2375428197884776e-15,3.2362816043227538e-15,6.595792396997554e-16,1.2623073996410806e-18,1.2431156182278013e-18
2.0643760000000002e-10,0.25719043641711553,3.76,0.0,0.7679138054848026,0.9999999999865063,3.593738640851316e-31,1.9515206686303774e-27,1.3485820912311992e-11,2.290968618336411e-11,1.3486957161267584e-11,2.2904108016071815e-11,8.508224780797506e-20,2.7721871364562175e-19,5.5777371696685075e-15,5.575060861526429e-15,1.1362801283068755e-15,2.6946326153021804e-18,2.645135422909603e-18
2.5952176000000003e-10,0.25719043641738953,3.76,0.0,0.7679138054754434,0.9999999999830347,9.151211231283823e-31,4.369560707653499e-27,1.6953306344960345e-11,2.8800771216333104e-11,1.6955045328979434e-11,2.879223352180574e-11,1.438352253753929e-19,4.056557059074195e-19,8.53698790037491e-15,8.532141002009269e-15,1.739036021759425e-15,4.899465057853991e-18,4.794895689679772e-18
3.1260592000000004e-10,0.25719043641766365,3.76,0.0,0.7679138054660842,0.9999999999795622,2.036580282014807e-30,8.632993250102745e-27,2.042065724551516e-11,3.469185628691127e-11,2.0423133520328382e-11,3.467969798879123e-11,2.2332533249686563e-19,5.523538562526646e-19,1.2157214588516418e-14,1.2149221149660082e-14,2.47636165932194e-15,8.103941978949102e-18,7.906592758507246e-18
4.1877424000000006e-10,0.25719043641821177,3.76,0.0,0.7679138054473659,0.999999999972615,8.775767896386548e-30,2.7544272149975175e-26,2.7354948191768924e-11,4.6474026638844486e-11,2.7359310010762672e-11,4.645260697390058e-11,4.563437014197358e-19,8.869350115415877e-19,2.1417393391370623e-14,2.1399038681401517e-14,4.362078693648266e-15,1.8688996946101374e-17,1.8095010087684598e-17
5.249425600000001e-10,0.25719043641875977,3.76,0.0,0.7679138054286475,0.9999999999656644,2.5925826525514815e-29,6.642437721919153e-26,3.428869337269282e-11,5.825619738832657e-11,3.429548667828106e-11,5.82228314873637e-11,7.951841525208338e-19,1.2660763073417954e-18,3.3361715741807425e-14,3.3326556894023445e-14,6.7939587747758135e-15,3.589423484852601e-17,3.4505661308428114e-17
7.372792000000001e-10,0.25719043641985584,3.76,0.0,0.7679138053912108,0.9999999999517536,1.5269916508785173e-28,2.6476368328177305e-25,4.815454826283998e-11,8.182054127641823e-11,4.816784081447032e-11,8.175522490524954e-11,1.8318131086680525e-18,2.1013578707825614e-18,6.530473048481245e-14,6.520839051110172e-14,1.3295580269334291e-14,9.867941077193406e-17,9.331133496581587e-17
9.999999999999999e-10,0.2571904364220476,3.76,0.0,0.767913805344891,0.999999999934524,9.32114802002316e-28,1.006698284440868e-24,6.530754554564708e-11,1.1097634474381559e-10,6.533188965693897e-11,1.1085662951215167e-10,3.8292916982466785e-18,3.204368811286493e-18,1.1968156707019535e-13,1.1943430949155009e-13,2.435753770488047e-14,2.5385983921845166e-16,2.33831166629366e-16
1.1619524800000002e-09,0.2571904364220476,3.76,0.0,0.7679138053163374,0.9999999999238932,1.755651231273303e-27,1.7376800311251226e-24,7.587973846881073e-11,1.2894925015242441e-10,7.591255402197904e-11,1.2878780841588868e-10,5.454565162769514e-18,3.922628078311103e-18,1.613874421725653e-13,1.6100570188480497e-13,3.283949941992174e-14,3.922257477578481e-16,3.5779403786797926e-16
1.5866257600000003e-09,0.25719043642423906,3.76,0.0,0.7679138052414639,0.9999999998959812,7.469301636060504e-27,5.77096344473392e-24,1.0359626952859268e-10,1.760780064960183e-10,1.0365727609558217e-10,1.7577747978798555e-10,1.1218572941986422e-17,5.8396357185077575e-18,3.0037117917668036e-13,2.994170948092718e-13,6.109003503116938e-14,9.815856731486788e-16,8.706163314829983e-16
2.01129904e-09,0.25719043642643,3.76,0.0,0.7679138051665905,0.9999999998680176,2.2227677178966644e-26,1.4322105919299123e-23,1.3130419350361872e-10,2.2320684230415296e-10,1.3140201021340501e-10,2.2272427578126252e-10,1.91758572015461e-17,7.778076677430039e-18,4.822160259244909e-13,4.803061007342022e-13,9.802712261959241e-14,1.9664902968115505e-15,1.699512371337145e-15
2.4359723200000002e-09,0.2571904364286208,3.76,0.0,0.7679138050917167,0.9999999998400027,5.403862380557561e-26,2.99632777541072e-23,1.5900357091653956e-10,2.703357973472256e-10,1.5914675965653593e-10,2.696282347191448e-10,2.9341471844823907e-17,9.714134237768718e-18,7.068803866561737e-13,7.03531663291704e-13,1.4363000992815224e-13,3.4496813228154484e-15,2.9074534627177928e-15
3.2853188800000004e-09,0.25719043643300094,3.76,0.0,0.7679138049419689,0.9999999997838181,2.202465643645327e-25,9.534953402732803e-23,2.1437694418405806e-10,3.6459424655594004e-10,2.1463631666568183e-10,3.6330778387369575e-10,5.629013427760181e-17,1.3577540125053899e-17,1.2845130672212694e-12,1.2764709300259793e-12,2.607564734544254e-13,8.290015002196931e-15,6.658145460426652e-15
4.1346654400000005e-09,0.2571904364373796,3.76,0.0,0.7679138047922198,0.9999999997274281,6.462254813065409e-25,2.329115670523294e-22,2.697169762604962e-10,4.58853775480494e-10,2.7012597338081813e-10,4.568164351709675e-10,9.205341463330748e-17,1.7419374377865602e-17,2.032935065285894e-12,2.0171088128376523e-12,4.123038545642575e-13,1.6320771169973856e-14,1.2519518440149391e-14
4.984012000000001e-09,0.2571904364417569,3.76,0.0,0.7679138046424692,0.9999999996708334,1.5673713616232877e-24,4.84066895603536e-22,3.2502436330346625e-10,5.531149069717418e-10,3.256157573965653e-10,5.501545123952367e-10,1.36601455512096e-16,2.1253454363280507e-17,2.9517950178964023e-12,2.9242654088873745e-12,5.980988464682647e-13,2.8398084417372123e-14,2.082485612697911e-14
5.833358560000001e-09,0.2571904364461329,3.76,0.0,0.7679138044927165,0.9999999996140341,3.353643120071318e-24,9.01181497452949e-22,3.80299880486237e-10,6.473782457162179e-10,3.811056960105743e-10,6.433223360404928e-10,1.899103616751646e-16,2.5085712737870217e-17,4.040745151267042e-12,3.996778131568269e-12,8.179709624000248e-13,4.536406531303114e-14,3.181158254386107e-14
6.682705120000001e-09,0.25719043645050743,3.76,0.0,0.767913804342961,0.9999999995570307,6.539332975958026e-24,1.546805980580386e-21,4.355443459018123e-10,7.416444451996848e-10,4.3659581574650035e-10,7.363202176134871e-10,2.5196253995551844e-16,2.8914206905115177e-17,5.299447454409484e-12,5.233522127245928e-12,1.0717555950877192e-12,6.80320802642757e-14,4.5639578323798506e-14
7.532051680000001e-09,0.2571904364548807,3.76,0.0,0.7679138041932017,0.9999999994998237,1.1873227406648547e-23,2.4939311304846535e-21,4.907585976922837e-10,8.359141835057357e-10,4.920861425736955e-10,8.29148462131535e-10,3.2274083503375017e-16,3.2736938229816577e-17,6.727570959682685e-12,6.6334007973654104e-12,1.3592926860016385e-12,9.719372965366426e-14,6.242236024516062e-14
8.381398240000001e-09,0.2571904364592529,3.76,0.0,0.7679138040434385,0.9999999994424135,2.0286739872571472e-23,3.82317484940333e-21,5.459434848770755e-10,9.301881500426135e-10,5.475767025074073e-10,9.218073751435756e-10,4.022267812047595e-16,3.655365824903415e-17,8.32478412147767e-12,8.195318585400828e-12,1.6804226239285423e-12,1.336390397707008e-13,8.226054634384695e-14
9.230744800000001e-09,0.25719043646362366,3.76,0.0,0.76791380389367,0.9999999993848006,3.290056175718595e-23,5.6222906620793454e-21,6.010998724892049e-10,1.0244670484386223e-09,6.030675219502949e-10,1.0142972667674472e-09,4.904010327539531e-16,4.0364942302248775e-17,1.0090750437921634e-11,9.91816596164593e-12,2.034984004124187e-12,1.7816744124195357e-13,1.0524993892968447e-13
9.999999999999999e-09,0.25719043647236217,3.76,0.0,0.7679138037580195,0.999999999332446,4.9123223871254997e-23,7.739322616487084e-21,6.510312906407881e-10,1.109860535554605e-09,6.533259350590182e-10,1.0979199743762542e-09,5.777428493527265e-16,4.3812230189330774e-17,1.1835544162403295e-11,1.1616515508722885e-11,2.3848289730962336e-12,2.261341106001624e-13,1.2884410665202841e-13
1.0929437920000002e-08,0.25719043647236217,3.76,0.0,0.7679138035941157,0.9999999992689685,7.666179850855355e-23,1.1034562184510579e-20,7.113307239010668e-10,1.2130425791394698e-09,7.140500443630327e-10,1.1987712195806313e-09,6.92739236558404e-16,4.79711096221846e-17,1.4127603880042362e-11,1.3842259373939345e-11,2.843764517036284e-12,2.946299683868239e-13,1.6090046222063218e-13
1.2458261728000001e-08,0.25719043648022305,3.76,0.0,0.7679138033244924,0.9999999991640309,1.4741495417941276e-22,1.859573411322581e-20,8.10450061802114e-10,1.3827848728294458e-09,8.139354656003266e-10,1.364222820864137e-09,9.043683609942113e-16,5.479847239963437e-17,1.8334547510400065e-11,1.7913330899398003e-11,3.684411442992282e-12,4.3498544209512844e-13,2.222089851130685e-13
1.3987085536000001e-08,0.2571904364880808,3.76,0.0,0.7679138030548416,0.9999999990584432,2.6257002606070135e-22,2.9488304236309614e-20,9.094911610195624e-10,1.552554799286255e-09,9.138221350651357e-10,1.5291315810898668e-09,1.1438554461945912e-15,6.160820967928041e-17,2.3083055993547002e-11,2.2488875884844257e-11,4.630929852801141e-12,6.136805896882861e-13,2.9422433148840867e-13
1.5515909344e-08,0.2571904364959355,3.76,0.0,0.7679138027851585,0.9999999989522081,4.402831487307622e-22,4.45656039767747e-20,1.0084593607587323e-09,1.7223568069317432e-09,1.0137102040994576e-09,1.6934992798671412e-09,1.4110920738162214e-15,6.840012078052868e-17,2.8371198485548914e-11,2.756267475758755e-11,5.682428962784094e-12,8.35155483084108e-13,3.769381513486145e-13
1.7044733152000002e-08,0.25719043650378753,3.76,0.0,0.7679138025154392,0.999999998845328,7.030989225674572e-22,6.477535513987904e-20,1.1073599694257458e-09,1.8921953266171897e-09,1.113599823447432e-09,1.8573276902969645e-09,1.7059698128693315e-15,7.517458044331884e-17,3.419705124797191e-11,3.312857126413049e-11,6.838031217891211e-12,1.1037933827597842e-12,4.703028538180291e-13
1.8573556960000003e-08,0.2571904365116371,3.76,0.0,0.7679138022456787,0.9999999987378055,1.0783762562413934e-21,9.11578552649328e-20,1.2061982542005262e-09,2.0620747598984013e-09,1.2134911434237254e-09,2.0206185809335857e-09,2.028380683998995e-15,8.193173889889296e-17,4.0558695518272756e-11,3.918046432952571e-11,8.096870993790025e-12,1.423926917168661e-12,5.742495114708253e-13
2.1631204576000002e-08,0.2571904365273296,3.76,0.0,0.7679138017060178,0.9999999985208429,2.3034316472233903e-21,1.6705957018529105e-19,1.4037086791822646e-09,2.4019737924241494e-09,1.4132794840784302e-09,2.3455948508600154e-09,2.7553721576544815e-15,9.539392656595304e-17,5.48817121560609e-11,5.271812156658472e-11,1.0920861174226991e-11,2.235751857273007e-12,8.13534483081279e-13
2.4688852192e-08,0.25719043654301493,3.76,0.0,0.7679138011661415,0.9999999983013398,4.447692209513949e-21,2.8241761046527706e-19,1.6010317773560752e-09,2.74208836398586e-09,1.6130764186086294e-09,2.668442130919875e-09,3.591210083238594e-15,1.0878695480700699e-16,7.132501542266603e-11,6.812798736138061e-11,1.4147717326985413e-11,3.3042489928664077e-12,1.0939522781671678e-12
2.7746499808e-08,0.2571904365586949,3.76,0.0,0.7679138006260158,0.9999999980793158,7.948076175834809e-21,4.488128928113146e-19,1.7982077689268857e-09,3.0824522061522664e-09,1.8128831310289098e-09,2.989174370146366e-09,4.535043638829678e-15,1.2211137110763543e-16,8.987347310489599e-11,8.536333295292892e-11,1.777095081390115e-11,4.662198901379942e-12,1.4145519047985147e-12
3.0804147424000003e-08,0.2571904365743711,3.76,0.0,0.767913800085608,0.9999999978547892,1.3360575127019092e-20,6.792314729249658e-19,1.9952758825402526e-09,3.423098248016772e-09,2.0127007967631175e-09,3.3078054245734876e-09,5.586027911826761e-15,1.3536762348274956e-16,1.105120545718828e-10,1.04378347618681e-10,2.1784262080723428e-11,6.341557115181783e-12,1.7743598012955928e-12
3.3861795040000006e-08,0.25719043659004526,3.76,0.0,0.7679137995448855,0.9999999976277795,2.1374065429830205e-20,9.880356442395876e-19,2.1922743474926494e-09,3.7640586025824995e-09,2.2125305827887055e-09,3.6243490588687794e-09,6.7433237731152356e-15,1.4855609443972173e-16,1.3322582899808562e-10,1.251281175932689e-10,2.6181534831866808e-11,8.373473570186352e-12,2.1724128997892047e-12
3.691944265600001e-08,0.25719043660571905,3.76,0.0,0.7679137990038177,0.9999999973983045,3.2823416445215344e-20,1.3909363987325976e-18,2.3892404158959365e-09,4.105364583413735e-09,2.41237364776592e-09,3.9388189477905046e-09,8.006097712765124e-15,1.6167720236303978e-16,1.5799996377697246e-10,1.4756860645675528e-10,3.0956830517381066e-11,1.0788310760481427e-11,2.607760129403577e-12
3.997709027200001e-08,0.2571904366213939,3.76,0.0,0.7679137984623737,0.9999999971663825,4.87022469277828e-20,1.9049668080285372e-18,2.5862103850117173e-09,4.447046722081991e-09,2.612231142100593e-09,4.251228676869673e-09,9.37352181687453e-15,1.7473137454675275e-16,1.848197237762622e-10,1.7165663896714662e-10,3.610438344464897e-11,1.361565922384713e-11,3.0794604557132215e-12
4.609238550400001e-08,0.2571904366527536,3.76,0.0,0.767913797378239,0.99999999669527,9.858949989062177e-20,3.3410069728610365e-18,2.98030252245135e-09,5.131657745306804e-09,3.0119939793565854e-09,4.869921553093259e-09,1.2419036808696988e-14,2.0064056875359609e-16,2.445376645100515e-10,2.246068563704013e-10,4.7494036320215676e-11,2.0622474214310495e-11,4.128232262856229e-12
5.220768073600001e-08,0.25719043668413616,3.76,0.0,0.7679137962922521,0.9999999962145824,1.8263370035498437e-19,5.457869410875317e-18,3.3748226528143693e-09,5.8181207229459745e-09,3.4118281342626676e-09,5.48053460337265e-09,1.5873356560187e-14,2.262869553680358e-16,3.122637019493263e-10,2.8365002644302217e-10,6.030765112142521e-11,2.9615752571549854e-11,5.311511656313174e-12
5.8322975968000006e-08,0.2571904367155527,3.76,0.0,0.7679137952041962,0.9999999957244564,3.1576001324550256e-19,8.436762048195173e-18,3.77002846493322e-09,6.506652977275622e-09,3.81174251734493e-09,6.08317334639594e-09,1.9730056604652056e-14,2.5167378630791823e-16,3.8788341305194636e-10,3.484702309847761e-10,7.450486126596835e-11,4.080590022285414e-11,6.622382281193554e-12
6.44382712e-08,0.25719043674701403,3.76,0.0,0.767913794113865,0.9999999952250258,5.165894715674184e-19,1.2477596703298526e-17,4.166164046446357e-09,7.197460568782078e-09,4.211745911670953e-09,6.6779419222139295e-09,2.3982799037712916e-14,2.7680427584929613e-16,4.712838807558693e-10,4.187639128920253e-10,9.004763957307777e-11,5.4392340549474224e-11,8.054207026138291e-12
7.055356643200001e-08,0.2571904367785301,3.76,0.0,0.7679137930210629,0.9999999947164203,8.077923141854279e-19,1.779822190005821e-17,4.563460478392073e-09,7.890738760781162e-09,4.611846974600572e-09,7.2649431111117696e-09,2.8625331339047244e-14,3.016815854194932e-16,5.623536733580317e-10,4.942394262759186e-10,1.0690016828897523e-10,7.056394539799561e-11,9.600594415442157e-12
7.666886166400001e-08,0.25719043681011045,3.76,0.0,0.7679137919256054,0.9999999941987668,1.216428612740475e-18,2.463367531338271e-17,4.962136375995614e-09,8.586672436447587e-09,5.012054239453859e-09,7.844278351528513e-09,3.36514852303725e-14,3.263088389363143e-16,6.609828249280698e-10,5.746166032490684e-10,1.2502871532922478e-10,8.94994503752443e-11,1.125539687455168e-11
8.278415689600002e-08,0.25719043684176407,3.76,0.0,0.7679137908273177,0.9999999936721885,1.7742755405300265e-18,3.3235457278730855e-17,5.362398398873729e-09,9.285436491393873e-09,5.4123761171110464e-09,8.416047757199947e-09,3.90551755928325e-14,3.506891223996367e-16,7.67062816566832e-10,6.596263372126298e-10,1.444015166531636e-10,1.1136785441947338e-10,1.3012717722365174e-11
8.889945212800003e-08,0.2571904368734993,3.76,0.0,0.7679137897260342,0.999999993136806,2.5181401208478514e-18,4.387082746072464e-17,5.764441759267218e-09,9.98719623022248e-09,5.812820897603624e-09,8.980350134220641e-09,4.483039939238497e-14,3.748254799961598e-16,8.804865577545371e-10,7.490101809833027e-10,1.6498866458362834e-10,1.3632880461239305e-10,1.4866899431120967e-11
9.501474736000003e-08,0.257190436905324,3.76,0.0,0.7679137886215988,0.9999999925927369,3.490157767872629e-18,5.682212416160989e-17,6.1684507181966905e-09,1.0692107756651003e-08,6.213396751713102e-09,9.537282998218067e-09,5.0971234594054085e-14,3.987209167746051e-16,1.0011483675792253e-09,8.425199586258154e-10,1.8676200177652616e-10,1.645329671736732e-10,1.6812504495734982e-11
9.999999999999998e-08,0.25719043693724597,3.76,0.0,0.7679137877188171,0.9999999921428583,4.4843307318986044e-18,6.92992822682361e-17,6.499378353001038e-09,1.1269193505422422e-08,6.5400529531597394e-09,9.985914733668867e-09,5.624376084031983e-14,4.180245331424106e-16,1.1047960522883366e-09,9.216370926013921e-10,2.0537104758283914e-10,1.9002380394877155e-10,1.8462590530750096e-11
1.0113004259200004e-07,0.25719043693724597,3.76,0.0,0.7679137875138646,0.9999999920400954,4.73807781150597e-18,7.238610431853887e-17,6.574599051792309e-09,1.1400318339140774e-08,6.6141117325546084e-09,1.0086942591369038e-08,5.747183908759812e-14,4.22378399516751e-16,1.1289439561380832e-09,9.399173907957589e-10,2.0969502051989183e-10,1.9612238510274216e-10,1.88443074469921e-11
1.0724533782400004e-07,0.2571904369692719,3.76,0.0,0.7679137864026926,0.999999991478994,6.3155367980726715e-18,9.087330298153213e-17,6.98305049284706e-09,1.2111966756797361e-08,7.014973777127692e-09,1.0629423899051551e-08,6.432644963678745e-14,4.458008563876427e-16,1.2637704063361876e-09,1.0409737335352097e-09,2.337627670813086e-10,2.3123082273239314e-10,2.0957293504678006e-11
1.1336063305600005e-07,0.2571904370014084,3.76,0.0,0.7679137852879518,0.9999999909095417,8.282319727629415e-18,1.1260741212510183e-16,7.39395916031862e-09,1.2827183638045731e-08,7.415990707838804e-09,1.1164820666184996e-08,7.152938084734463e-14,4.689911777148445e-16,1.4055261560251708e-09,1.1454694300678564e-09,2.5894175088144565e-10,2.6998409759447885e-10,2.3146651768102786e-11
1.1947592828800005e-07,0.2571904370336619,3.76,0.0,0.7679137841695198,0.999999990331846,1.0704609311380891e-17,1.3792467874277132e-16,7.80746997646686e-09,1.354609179157574e-08,7.817170234006604e-09,1.1693225413388886e-08,7.907502414653165e-14,4.91952216623973e-16,1.5541109803405816e-09,1.253193774928965e-09,2.8520985830228845e-10,3.125004001322504e-10,2.5407763982971244e-11
