Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170)
4.3674660003929474e-12,0.08996842266567598,3.76,0.0,0.9780327147002547,0.9999999999822734,2.058710294391016e-22,7.658333234069091e-18,4.0825760291720763e-10,4.082492370743193e-10,1.771834487997134e-11,1.4563810045262174e-19,1.650095123343578e-18,8.342893744419625e-15,8.342870067440271e-15,2.1288330806443507e-19,2.1259879063656212e-19,1.771848673589497e-11,1.3364835777460626e-16,1.8152724544267365e-19,2.1874283244085358e-17,7.617229241768567e-18,2.0963919826278622e-17,1.6637711464748524e-26,7.512941591834851e-29,8.059849958543654e-19
6.1144529929258155e-12,0.08996842266823643,3.76,0.0,0.9780327145298642,0.9999999999751781,5.445243522405079e-22,1.47580873550405e-17,5.715606993882557e-10,5.715446122528037e-10,2.4805611167155976e-11,2.930791251528461e-19,3.1525664674317045e-18,1.604284044570845e-14,1.6042814020796095e-14,5.620680991627823e-19,5.610261692829992e-19,2.480588382573277e-11,2.5699457542725473e-16,4.792793461273582e-19,4.206395214568661e-17,1.4649603333702066e-17,4.031267559823015e-17,4.552358488739051e-26,2.9133267487358537e-28,1.5479284462583659e-18
7.861439985458684e-12,0.08996842267079692,3.76,0.0,0.9780327143594737,0.9999999999680802,1.130741733588285e-21,2.4253270115171344e-17,7.34863795819031e-10,7.348374130933538e-10,3.189283395964343e-11,5.01231426066063e-19,5.137786035471621e-18,2.6309819177231412e-14,2.6309806296988884e-14,1.1652954051173657e-18,1.1625908826786535e-18,3.189328091889366e-11,4.21460086906544e-16,9.936545425308027e-19,6.900520434557985e-17,2.4028401164919854e-17,6.611236274258485e-17,9.596882294423483e-26,7.751920508280765e-28,2.535490845985465e-18
1e-11,0.08996842267591787,3.76,0.0,0.9780327141508915,0.9999999999593878,2.350763975532326e-21,3.917150975771222e-17,9.347699620796614e-10,9.34727472200809e-10,4.0568541438409246e-11,8.520913070810234e-19,8.203935609677172e-18,4.2371877112449904e-14,4.2371923852205446e-14,2.416289591856901e-18,2.408851631406895e-18,4.0569260835494554e-11,6.787512687541319e-16,2.0603819685664137e-18,1.1120873623935796e-16,3.8705289544710175e-17,1.0647524568339558e-16,2.0122567689248812e-25,2.1532337421162493e-27,4.076620894992555e-18
1.135541397052442e-11,0.08996842267591787,3.76,0.0,0.9780327140186927,0.9999999999538766,3.410346645569588e-21,5.050443619533991e-17,1.0614699885630074e-09,1.061415293055218e-09,4.606714941206484e-11,1.1292078502969711e-18,1.0509702748455746e-17,5.454318524519393e-14,5.4543294301201975e-14,3.501286593975537e-18,3.4893108260757174e-18,4.606807514453197e-11,8.737159706240807e-16,2.9855622661060607e-18,1.4321400170904515e-16,4.982889416625178e-17,1.3706131508024178e-16,2.9273165373118194e-25,3.474440107375746e-27,5.242722174018832e-18
1.8343361940655892e-11,0.08996842268615977,3.76,0.0,0.9780327133371307,0.999999999925438,1.4784345401514253e-20,1.3253488778936753e-16,1.7146823736144653e-09,1.7145401676878704e-09,7.441526194430256e-11,3.4110979347884594e-18,2.6577041089720555e-17,1.4180341634397312e-13,1.4180444430852102e-13,1.5052303282545415e-17,1.496418662786854e-17,7.441766394160654e-11,2.2714226081709203e-15,1.2835104150168338e-17,3.734139731978035e-16,1.2963056906308306e-16,3.563537274025816e-16,1.2701598163841523e-24,2.521629467198712e-26,1.3556068709005685e-17
3.2319257880918836e-11,0.08996842270664353,3.76,0.0,0.9780327119740068,0.9999999998684351,8.469859899787483e-20,4.186278595443906e-16,3.0211071424271628e-09,3.020666387676495e-09,1.3110943112286932e-10,1.3391809580539354e-17,7.793664553200175e-17,4.3946529681989606e-13,4.394732563353662e-13,8.475116579217811e-17,8.382448925296257e-17,1.31116844442616e-10,7.038785738573282e-15,7.226663505449502e-17,1.164802103367959e-15,4.022681510030108e-16,1.1044880352568564e-15,7.180608217133367e-24,2.5863138740445693e-25,4.154421336563635e-17
4.629515382118178e-11,0.08996842272712728,3.76,0.0,0.9780327106108826,0.9999999998112648,2.442315809873844e-19,8.725305262925793e-16,4.327531910353695e-09,4.326627916160077e-09,1.8780088224408496e-10,3.21396342686002e-17,1.5249563793642592e-16,9.012745164812882e-13,9.012993188044157e-13,2.4140408828181533e-16,2.378895050083477e-16,1.878160308017494e-10,1.4434357156101054e-14,2.0584185842691461e-16,2.4025307983040365e-15,8.259144084742436e-16,2.2653208715507236e-15,2.0473091584505835e-23,1.0008933416889325e-24,8.438252661668513e-17
7.424694570170767e-11,0.08996842276809462,3.76,0.0,0.978032707884634,0.9999999996964218,1.0458563038728683e-18,2.32223793410056e-15,6.940381453268943e-09,6.938057005875772e-09,3.01175808204709e-10,1.0562398893658229e-16,3.5594018926011477e-16,2.317022643611566e-12,2.3171344772551646e-12,1.002868758867435e-15,9.79208279591863e-16,3.012144360495654e-10,3.7102152304179986e-14,8.551166841528276e-16,6.254897147644773e-15,2.1283859076067875e-15,5.8248225054867345e-15,8.511266507667929e-23,6.805026194422313e-24,2.1244164501955703e-16
9.854715330781476e-11,0.08996842280370991,3.76,0.0,0.9780327055145384,0.9999999995960372,2.4288103442601458e-18,4.197228245451271e-15,9.211891884363727e-09,9.2077974281248e-09,3.997310757277023e-10,2.1401605754322595e-16,5.829646910877002e-16,4.080784961846392e-12,4.0810472301745235e-12,2.284582259715485e-15,2.2173788864831133e-15,3.9979867301259425e-10,6.533679361508659e-14,1.9479732888206287e-15,1.112292009785307e-14,3.755335467303194e-15,1.0260242389200097e-14,1.9393696261608542e-22,1.9714626613202416e-23,3.682051442028852e-16
9.999999999999999e-11,0.0899684228393251,3.76,0.0,0.9780327053728365,0.9999999995900194,2.5404008441958407e-18,4.328840684406433e-15,9.34769963122936e-09,9.343483585587792e-09,4.056231967117735e-10,2.220455832563701e-16,5.97640979846852e-16,4.2019292273024124e-12,4.202203557459902e-12,2.386287784327778e-15,2.3151062483860578e-15,4.0569277198581095e-10,6.727587962530215e-14,2.034691875254446e-15,1.1460102432032872e-14,3.867254231645843e-15,1.0564928242041484e-14,2.0257317094052597e-22,2.0909444220132843e-23,3.7875433270588584e-16
1.2284736091392184e-10,0.0899684228393251,3.76,0.0,0.978032703144442,0.9999999994951465,4.7242124820280876e-18,6.688096268030285e-15,1.148340235088362e-08,1.1477040264081835e-08,4.982786388515596e-10,3.713031993460441e-16,8.4480755582938e-16,6.339906648245634e-12,6.340416183115315e-12,4.357785948411544e-15,4.203643119981625e-15,4.983829698918513e-10,1.014944759462e-13,3.71566737247782e-15,1.7447205158292238e-14,5.844633437279377e-15,1.5942579181085743e-14,3.699903877415937e-22,4.59756434322543e-23,5.629980873333608e-16
1.4714756852002893e-10,0.08996842287494017,3.76,0.0,0.9780327007743448,0.9999999993937496,8.174907686738816e-18,9.831580812894154e-15,1.3754912872713049e-08,1.3745785615845238e-08,5.968186781293706e-10,5.823668999644894e-16,1.133756267989861e-15,9.09408694299229e-12,9.094963359351416e-12,7.401439117211992e-15,7.097074518599096e-15,5.969673409744308e-10,1.4556763263035144e-13,6.310764447709144e-15,2.5263926348637618e-14,8.398091020376691e-15,2.287158166596145e-14,6.284866339089345e-22,9.221022924151517e-23,7.949975936757029e-16
1.7144777612613602e-10,0.08996842291055515,3.76,0.0,0.9780326984042464,0.9999999992918467,1.3053820964074826e-17,1.3666702208721625e-14,1.60264234749165e-08,1.6014033591909893e-08,6.953513893058927e-10,8.51253649427161e-16,1.443409078577367e-15,1.2343005577037592e-11,1.2344392771664042e-11,1.1605655986187962e-14,1.1062721407428381e-14,6.955518014370721e-10,1.975482425980588e-13,9.895332315999387e-15,3.461150219936729e-14,1.1417544357527581e-14,3.1046981813541894e-14,9.85593646279759e-22,1.6675273840693356e-22,1.0623560107611813e-15
2.200481913383502e-10,0.08996842298178473,3.76,0.0,0.9780326936640458,0.9999999990865226,2.814350417761229e-17,2.35501466466687e-14,2.0569445029673592e-08,2.0549037801770818e-08,8.923955416659875e-10,1.5723957515912924e-15,2.109123094557641e-15,2.0323919314344257e-11,2.0326846231207254e-11,2.4169780648002572e-14,2.2775428329821165e-14,8.92721044302914e-10,3.2520347933416974e-13,2.0607409173865394e-14,5.803536725649745e-14,1.8860507479905723e-14,5.1136020200051895e-14,2.0529887787921406e-21,4.3862806358637095e-22,1.6970444595296798e-15
2.6864860655056437e-10,0.08996842305301395,3.76,0.0,0.9780326889238388,0.9999999988791748,5.243610243723617e-17,3.664962550208224e-14,2.5112467282152465e-08,2.5082053760002065e-08,1.0894127247348856e-09,2.5538636904537904e-15,2.8115527179279026e-15,3.028008297921005e-11,3.0285406691803513e-11,4.3567096568390813e-14,4.0591691665324214e-14,1.089890819570031e-09,4.843964990289006e-13,3.714491685571513e-14,8.802516852888631e-14,2.8186743180981728e-14,7.62075416701044e-14,3.7012834538563844e-21,9.545342661898369e-22,2.4537676027606137e-15
3.1724902176277854e-10,0.08996842312424282,3.76,0.0,0.9780326841836234,0.999999998669804,8.875824533910445e-17,5.329313219150987e-14,2.965549057490849e-08,2.9613082380744762e-08,1.2864047169312999e-09,3.8074228881027455e-15,3.531871558483704e-15,4.220878552957656e-11,4.221756983183416e-11,7.139711277594728e-14,6.57684530852383e-14,1.2870612548951979e-09,6.750604511184724e-13,6.087113149734997e-14,1.2490378776602454e-13,3.9408940007488355e-14,1.0625926681954689e-13,6.066720473174765e-21,1.834876053184424e-21,3.3197732960254396e-15
3.658494369749927e-10,0.0899684231954713,3.76,0.0,0.9780326794433982,0.9999999984584104,1.4018700910821914e-16,7.380131851396342e-14,3.41985153160256e-08,3.414212455897797e-08,1.4833733307376753e-09,5.33776078109702e-15,4.262390296297742e-15,5.610736920386338e-11,5.6120881333679664e-11,1.0922439616594499e-13,9.946218381005177e-14,1.4842324751283138e-09,8.971303317794803e-13,9.311938953485625e-14,1.6898685338497687e-13,5.2538074054855604e-14,1.4128895757476365e-13,9.282703642468262e-21,3.2256381837401234e-21,4.284043708733656e-15
4.144498521872069e-10,0.08996842326669946,3.76,0.0,0.9780326747031608,0.9999999982449947,2.100145773560099e-16,9.848525222213544e-14,3.8741541968925945e-08,3.8669181164207185e-08,1.6803203926423182e-09,7.146400678237809e-15,5.000404335100691e-15,7.197325068118507e-11,7.199295639628113e-11,1.585675895212326e-13,1.4272809296999688e-13,1.6814046014371345e-09,1.1505434355513206e-12,1.3518373475583713e-13,2.205805370869963e-13,6.758356001240993e-14,1.8129443669921396e-13,1.3478860230871503e-20,5.2966258665133714e-21,5.3371445119446855e-15
4.852697201147025e-10,0.08996842337049162,3.76,0.0,0.9780326677957264,0.9999999979303889,3.5204894422058483e-16,1.4256705105949581e-13,4.5361583472794325e-08,4.526239387201685e-08,1.9672742645618754e-09,1.0283403760983303e-14,6.083524139772618e-15,9.86095359913699e-11,9.864129928834013e-11,2.5419768018350453e-13,2.2495430656767146e-13,1.9687230282811024e-09,1.575799374623987e-12,2.1670359660029531e-13,3.0983517780803404e-13,9.295581249308122e-14,2.4849351736810704e-13,2.1614079864889115e-20,9.936440118715497e-21,7.013395127173096e-15
5.56089588042198e-10,0.0899684234742832,3.76,0.0,0.9780326608882577,0.9999999976114918,5.52541216992143e-16,1.9712677359364245e-13,5.198163189523987e-08,5.1851394942464204e-08,2.2541922971206785e-09,1.401704166668257e-14,7.172006540519878e-15,1.2940976218767756e-10,1.2945773044778226e-10,3.821527243863863e-13,3.325189979151758e-13,2.256044007044617e-09,2.0672873687713295e-12,3.2577357473469457e-13,4.1662345931592396e-13,1.224386353331514e-13,3.2624684592893317e-13,3.250369201602707e-20,1.7118231976064254e-20,8.836932735021723e-15
6.269094559696936e-10,0.08996842357807429,3.76,0.0,0.9780326539807483,0.9999999972883051,8.244766215647021e-16,2.631207128348887e-13,5.860168920291966e-08,5.843618706052464e-08,2.541080653005805e-09,1.834912545767022e-14,8.262049235296522e-15,1.6436595860974433e-10,1.6443489715366053e-10,5.471091498286987e-13,4.681319018054582e-13,2.543367910687603e-09,2.6248182294451647e-12,4.663770083741293e-13,5.418864199184154e-13,1.5605260302061165e-13,4.1454769644689235e-13,4.654832228025616e-20,2.7631429067639224e-20,1.078733505720113e-14
7.685491918246849e-10,0.08996842378565523,3.76,0.0,0.9780326401655829,0.9999999966290689,1.6403181088198064e-15,4.332349194922522e-13,7.184183927809914e-08,7.159315519892798e-08,3.1147939271669433e-09,2.880875999124408e-14,1.044278835110536e-14,2.4671433771021524e-10,2.468419946459041e-10,1.0067399765528238e-12,8.334119177185062e-13,3.1180259847923235e-09,3.937259671596226e-12,8.581215617471708e-13,8.515986318425649e-13,2.3574371407251496e-13,6.227650038736861e-13,8.570914429573128e-20,6.23355268347873e-20,1.5000055346499152e-14
9.10188927679676e-10,0.08996842399323497,3.76,0.0,0.978032626350179,0.9999999959526925,2.9262570194054944e-15,6.605390186939727e-13,8.508205308070627e-08,8.473331980387543e-08,3.6884669884264856e-09,4.165971351927611e-14,1.2622174777390788e-14,3.455908738007294e-10,3.458037639804026e-10,1.6704610910806603e-12,1.3387826210064445e-12,3.6927002298111707e-09,5.5116452426831e-12,1.423757539527561e-12,1.2464777190302364e-12,3.32145653701751e-13,8.730915234853032e-13,1.4231169308721125e-19,1.2248198337973406e-19,1.9538116118444236e-14
9.999999999999999e-10,0.08996842420081409,3.76,0.0,0.9780326175899454,0.9999999955149407,4.050302954148667e-15,8.377491283992055e-13,9.347746461135073e-08,9.30565535274621e-08,4.052226409882384e-09,5.104509590588463e-14,1.4003109872347875e-14,4.1682041768965934e-10,4.1710334892584856e-10,2.2139795083913745e-12,1.738881942464226e-12,4.057100005154073e-09,6.644980509542338e-12,1.8869179221199047e-12,1.5443815167973852e-12,4.019705432130937e-13,1.0536098610480806e-12,1.8870014952338275e-19,1.7833961870330547e-19,2.2545341532826034e-14
