Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63)
2.3777653474689347e-19,0.7042811211895629,3.76,0.0,0.61422914986422,0.99999999999882,6.806506594706192e-44,1.567477676384074e-31,1.3356761752567897e-15,1.335676175256183e-15,2.182492998290679e-17,9.639538375464104e-34,1.1850460862222517e-32,5.734703646090463e-27,6.061700770349821e-28,1.808514568292848e-39,3.765246568016696e-21,2.1824929977778546e-17,1.0566431494338671e-31,1.839612871600365e-17,3.9241589014191865e-23,1.7297780102390966e-31,3.5723870653281467e-31,8.861472413423923e-36,5.206832948727558e-35,9.584515729317372e-32,9.037174619801884e-45,5.597738156174118e-40,1.8396128716003618e-17,7.398507132611302e-36,6.611030134608639e-54,3.348296487847895e-34,4.7587379309971903e-33,1.179966221326476e-12,1.0551344108569432e-53,5.486011646362698e-48,9.862156730680016e-48,4.652878962339723e-46,3.7652465680637415e-21,1.947949996377858e-62,9.09065415547117e-56,6.1471075311692e-63,1.0630211204539852e-64
4.756046815048021e-19,0.7042811211895629,3.76,0.0,0.6142291498642186,0.9999999999976398,5.446239427144017e-43,6.270931391929623e-31,2.6716422737120238e-15,2.6716422737095973e-15,4.3654597306777663e-17,3.856443040037031e-33,4.740955999809869e-32,1.2683321567478036e-26,2.425075022378966e-27,1.4470864312232778e-38,7.531310424102546e-21,4.3654597296520586e-17,4.227260642374822e-31,3.679625051399465e-17,7.849169678744615e-23,6.920238405366453e-31,1.4291874460049675e-30,3.545165989809325e-35,2.0830722280901235e-34,3.8344303972857837e-31,7.231112758627871e-44,2.2394598107487153e-39,3.6796250513994524e-17,2.9598846149263317e-35,5.2898286540009735e-53,1.3395366278944802e-33,1.9038050422580467e-32,2.360188566245155e-12,8.44267840616089e-53,4.38992077842111e-47,7.891723451834224e-47,3.723245840446152e-45,7.531310424290758e-21,3.117565676315173e-61,7.273904513237752e-55,9.838040752802544e-62,1.7012952922520444e-63
9.512609750206194e-19,0.7042811211895633,3.76,0.0,0.6142291498642158,0.9999999999952793,4.3574052525187475e-42,2.50857671232559e-30,5.343574470622476e-15,5.3435744706127676e-15,8.731393195441433e-17,1.5427027634105814e-32,1.8965367414498729e-31,3.0218960700100075e-26,9.70108957415152e-27,1.157779067349392e-37,1.506343813599197e-20,8.731393193390114e-17,1.6910418756425113e-30,7.359649410997648e-17,1.5699191515647918e-22,2.7683206514401207e-30,5.717215056888418e-30,1.4181818090361452e-34,8.332967057845206e-34,1.5338969885405947e-30,5.785439490681623e-43,8.95856866427854e-39,7.3596494109976e-17,1.1840502052265812e-34,4.232264904303291e-52,5.3585826368381915e-33,7.615839949612503e-32,4.720633252935624e-12,6.754784042626638e-52,3.512381261406498e-46,6.314178086035954e-46,2.9789737866205214e-44,1.5063438136744883e-20,4.988781723655574e-60,5.819676145942473e-54,1.5743000470568577e-60,2.722441719604651e-62
1.902573562052254e-18,0.7042811211895639,3.76,0.0,0.6142291498642103,0.9999999999905583,3.486089704869095e-41,1.0034715204843571e-29,1.0687438864443319e-14,1.0687438864404485e-14,1.7463260124926729e-16,6.171062161254089e-32,7.586455656247479e-31,7.984385212449215e-26,3.880593732158842e-26,9.262672251649028e-37,3.0127693558641734e-20,1.7463260120824812e-16,6.764442749471448e-30,1.4719698130193952e-16,3.139923631846432e-22,1.1073733203335717e-29,2.2869790806326277e-29,5.672958070632932e-34,3.333322457059412e-33,6.135837619304583e-30,4.6285713177737886e-42,3.583573573405854e-38,1.4719698130193752e-16,4.736393546421868e-34,3.3859729159131516e-51,2.143520305848563e-32,3.046459937755029e-31,9.441522613729004e-12,5.404083777231226e-51,2.810082875217007e-45,5.0516622182833065e-45,2.3833298842013737e-43,3.012769356165352e-20,7.982592108001831e-59,4.6559619439545895e-53,2.519050908618468e-59,4.356202173327139e-61
3.805198736115523e-18,0.7042811211895654,3.76,0.0,0.6142291498641993,0.9999999999811163,2.7889379823151596e-40,4.01396777841597e-29,2.1375167652084748e-14,2.1375167651929415e-14,3.492699398372919e-16,2.4684750900217956e-31,3.034643998811704e-30,2.3730808760795176e-25,1.552269073884567e-25,7.410313690975755e-36,6.025620439942493e-20,3.492699397552856e-16,2.7058321499217014e-29,2.9439795568586287e-16,6.279933044013631e-22,4.429583404809454e-29,9.148102441520078e-29,2.2692293960084393e-33,1.333356110087058e-32,2.4543849792393388e-29,3.702944946627895e-41,1.433458826017117e-37,2.94397955685855e-16,1.8945959644712082e-33,2.7088430377472694e-50,8.574255912372207e-32,1.2186087650296276e-30,1.888330128496554e-11,4.323369645536074e-50,2.2481374484093784e-44,4.041457678488161e-44,1.9067242511512346e-42,6.025620441147229e-20,1.277258046310178e-57,3.7248579704128696e-52,4.030618124919011e-58,6.97015982113363e-60
7.610449084242062e-18,0.7042811211895683,3.76,0.0,0.6142291498641773,0.9999999999622324,2.231176898390469e-39,1.605603469940668e-28,4.2750625227366615e-14,4.275062522674527e-14,6.985446170066155e-16,9.874000836851596e-31,1.2138699445963387e-29,7.850943690982409e-25,6.209139457815907e-25,5.928321309291526e-35,1.2051322606292596e-19,6.985446168427348e-16,1.0823438699115634e-28,5.887999044536992e-16,1.2559953674763714e-21,1.7718513886638709e-28,3.65927820067465e-28,9.077009920651845e-33,5.333478695326553e-32,9.817639761682238e-29,2.9623911146879503e-40,5.733895494670847e-37,5.887999044536677e-16,7.578460951281174e-33,2.167100802646446e-49,3.429737449971734e-31,4.874484623649066e-30,3.7766858426037705e-11,3.458736772491493e-49,1.7985384178604172e-43,3.2332173053978803e-43,1.5254035387838565e-41,1.2051322611111589e-19,2.043647520258979e-56,2.979921746114992e-51,6.449098337444608e-57,1.1152444785275592e-58
1.5220949780495138e-17,0.704281121189574,3.76,0.0,0.6142291498641332,0.9999999999244646,1.7849521635053686e-38,6.422446750122132e-28,8.550154037792635e-14,8.550154037544097e-14,1.397093971318361e-15,3.949620450046958e-30,4.8555044502322075e-29,2.8120981740496457e-24,2.4836684153768035e-24,4.742685189759753e-34,2.4102726931766677e-19,1.3970939709911296e-15,4.329397498176077e-28,1.1776038019893295e-15,2.5120002161926774e-21,7.087441623373074e-28,1.4637187250662147e-27,3.6308224358950746e-32,2.1334023291496246e-31,3.9270758583475047e-28,2.369926954722782e-39,2.2935713534596478e-36,1.1776038019892032e-15,3.031399799984531e-32,1.733691975322948e-48,1.3719021145576854e-30,1.94980374879704e-29,7.553397190257844e-11,2.7670058501504794e-48,1.4388421170752905e-42,2.5865943099686865e-42,1.2203324862114902e-40,2.410272695104272e-19,3.269863744221561e-55,2.383951550040835e-50,1.0318644806666585e-55,1.7844062892709044e-57
3.044195117300129e-17,0.7042811211895853,3.76,0.0,0.6142291498640452,0.9999999998489291,1.4279660522667525e-37,2.5689853965876986e-27,1.7100337067902985e-13,1.7100337066908828e-13,2.7941926798342442e-15,1.5798522189802145e-29,1.942206699748147e-28,1.0591830750854532e-23,9.934698923973852e-24,3.794159408030853e-33,4.820553555381045e-19,2.7941926791819055e-15,1.731763401823039e-27,2.3552115970604203e-15,5.024012803890555e-21,2.8349838751703714e-27,5.854889789489877e-27,1.4523326680759415e-31,8.533631018485172e-31,1.570834321795404e-27,1.8959471888648282e-38,9.174320664424455e-36,2.355211597059916e-15,1.212563004474426e-31,1.3869593682066553e-47,5.487623667666686e-30,7.799234686604453e-29,1.5106819563324577e-10,2.213611268401413e-47,1.1510782452674858e-41,2.069283634988413e-41,9.762698510026351e-40,4.820553563091467e-19,5.231804143115933e-54,1.9071669095359353e-49,1.65099016513174e-54,2.85506215466947e-56
6.088395395801359e-17,0.7042811211896082,3.76,0.0,0.614229149863869,0.9999999996978578,1.1423746720510023e-36,1.0275955959062348e-26,3.4200703128117273e-13,3.420070312414065e-13,5.588390096435579e-15,6.319417080982457e-29,7.7688365205133185e-28,4.1054195764222734e-23,3.973884620416115e-23,3.035332027729197e-32,9.641115268228153e-19,5.5883900951394044e-15,6.927062403101915e-27,4.710427187201925e-15,1.0048049540348216e-20,1.1339950048832443e-26,2.3419588933236096e-26,5.809338061210408e-31,3.4134567476165304e-30,6.2833451458040364e-27,1.5167600009364303e-37,3.6697424673732023e-35,4.710427187199909e-15,4.850258191500502e-31,1.1095718171909364e-46,2.1950532611704453e-29,3.119697727087323e-28,3.021366302049247e-10,1.77089167467183e-46,9.208644144205222e-41,1.655430183957695e-40,7.810174255303484e-39,9.641115299069721e-19,8.370904295928482e-53,1.525735808593579e-48,2.6415898568945886e-53,4.5681090981798005e-55
1.217679595280382e-16,0.7042811211896534,3.76,0.0,0.6142291498635167,0.9999999993957154,9.139006323760702e-36,4.1103860418641646e-26,6.840143524852027e-13,6.840143523261378e-13,1.1176784927916532e-14,2.527768575110032e-28,3.1075364582699533e-27,1.6159052516719392e-22,1.589554856994424e-22,2.428267420799113e-31,1.9282238647676563e-18,1.117678492535819e-14,2.7708267129594967e-26,9.420858367482228e-15,2.0096169257518015e-20,4.535983006358878e-26,9.367841525787808e-26,2.323736703436395e-30,1.3653835669638287e-29,2.513339551407577e-26,1.2134089003775979e-36,1.4679055484553225e-34,9.420858367474161e-15,1.940104515029216e-30,8.876623947130734e-46,8.780226650599512e-29,1.2478797926507827e-27,6.042734477896684e-10,1.4167144431328625e-45,7.36692254915981e-40,1.3243454594027267e-39,6.248145581752327e-38,1.92822387710417e-18,1.339346083110175e-51,1.2205895803171404e-47,4.226548231805074e-52,7.308982204761777e-54
2.4353597066808743e-16,0.7042811211897445,3.76,0.0,0.6142291498628121,0.9999999987914308,7.311211240185348e-35,1.6441557753500201e-25,1.3680289948922383e-12,1.3680289942559785e-12,2.2353574583991546e-14,1.0111078599505679e-27,1.2430148779285297e-26,6.41109580975684e-22,6.358221434931015e-22,1.942614653033806e-30,3.856448522159653e-18,2.2353574579010902e-14,1.1083310295722798e-25,1.8841720728032e-14,4.019259366893016e-20,1.8143938616641647e-25,3.7471377987619142e-25,9.294949781011508e-30,5.461536002668149e-29,1.0053360562687902e-25,9.7072747965741e-36,5.871685086312485e-34,1.884172072799974e-14,7.760420566637727e-30,7.101370312094861e-45,3.5120981955881387e-28,4.9915200248458434e-27,1.2085468767247702e-09,1.1333720589273838e-44,5.893540870387551e-39,1.0594768953747136e-38,4.998518934151933e-37,3.856448571504753e-18,2.1429547932809203e-50,9.764720713196981e-47,6.762480696698529e-51,1.1694377412476934e-52
3.6530398180813666e-16,0.7042811211898353,3.76,0.0,0.6142291498621074,0.9999999981871464,2.0905502329684383e-34,3.4938325768871334e-25,2.05204363729825e-12,2.052043635946198e-12,3.3530364233179674e-14,2.148604562505417e-27,2.6414067147785927e-26,1.359075033212276e-21,1.3511221790812717e-21,5.554664295732337e-30,5.784673161054603e-18,3.353036422587876e-14,2.3552036462585335e-25,2.8262583088570948e-14,6.028920305746947e-20,3.855587437256222e-25,7.962668562415005e-25,1.9751770152463175e-29,1.1605765088974878e-28,2.1363391959979168e-25,2.7756741503498956e-35,1.2477434957052666e-33,2.8262583088502387e-14,1.6490895312699782e-29,2.0305609347641426e-44,7.463218790753348e-28,1.0606979968070575e-26,1.8128200994255572e-09,3.2407362015830266e-44,1.7496448709261405e-38,3.145322481578212e-38,1.4839355166234636e-36,5.7846732659115225e-18,8.107234186802717e-50,2.7921001850306025e-46,2.5583841313609767e-50,4.424221034738287e-52
4.870719929481859e-16,0.7042811211899263,3.76,0.0,0.6142291498614028,0.9999999975828622,4.4095772239183895e-34,5.960069557199245e-25,2.7360582797032373e-12,2.736058277396796e-12,4.4707153875480926e-14,3.665267036253616e-27,4.50592909026791e-26,2.3154868813025233e-21,2.304855591455367e-21,1.1716396331875226e-29,7.712897781453142e-18,4.4707153865961767e-14,4.017700516018165e-25,3.768344544909906e-14,8.038599742319055e-20,6.577179081242682e-25,1.3583376441317712e-24,3.369419782872353e-29,1.9798070825186466e-28,3.644343319166642e-25,5.854700973121895e-35,2.1285208559137558e-33,3.768344544898211e-14,2.8131528787818734e-29,4.283066940906226e-44,1.2731388662549114e-27,1.809425914104382e-26,2.417093115892099e-09,6.8356519617259e-44,3.812383793644305e-38,6.85349268294837e-38,3.233417636156906e-36,7.71289796032448e-18,2.110308583721129e-49,5.8893484610213874e-46,6.659459847161044e-50,1.1516222975306384e-51
7.306080152282843e-16,0.7042811211901079,3.76,0.0,0.6142291498599936,0.9999999963742944,1.2043928596353976e-33,1.233957420938466e-24,4.1040875645108086e-12,4.104087559735615e-12,6.706073314392033e-14,7.588471054622786e-27,9.328953471294869e-26,4.787929667775386e-21,4.7719109501943234e-21,3.2001113777014e-29,1.156934697884226e-17,6.706073313020415e-14,8.318138914153486e-25,5.652517017012985e-14,1.205800202849224e-19,1.36172151450273e-24,2.8122656849087832e-24,6.975956016396545e-29,4.098939280096707e-28,7.545149620458764e-25,1.59910049894219e-34,4.406897987958683e-33,5.6525170169887726e-14,5.824276023775237e-29,1.169851160991404e-43,2.6358775487194436e-27,3.7461861123232303e-26,3.6256386648062557e-09,1.8670288840749784e-43,1.106617192308796e-37,1.9893576669147275e-37,9.38561466396537e-36,1.156934734916492e-17,7.744535183526528e-49,1.6085639442026905e-45,2.443927986639142e-49,4.226291610120631e-51
9.741440375083828e-16,0.7042811211902896,3.76,0.0,0.6142291498585843,0.9999999951657271,2.5199937254867585e-33,2.0986395093813076e-24,5.472116849314616e-12,5.472116841193261e-12,8.941431238703427e-14,1.2906003435482344e-26,1.5866105541500292e-25,8.137224890124646e-21,8.115770865447847e-21,6.695703622719368e-29,1.542579610821878e-17,8.941431236949624e-14,1.4146975880967939e-24,7.536689489112082e-14,1.6077472337417822e-19,2.3159318020835855e-24,4.782927465460163e-24,1.1864274383372982e-28,6.971222307470342e-28,1.2832322538904721e-24,3.345853238145412e-34,7.495090839049666e-33,7.536689489070904e-14,9.905568360656215e-29,2.4477448496880645e-43,4.4829457223604485e-27,6.371280600880913e-26,4.8341834553241234e-09,3.906449500480343e-43,2.420046631742827e-37,4.3505010462551365e-37,2.0525281586206332e-35,1.5425796738028113e-17,2.0082160035056812e-48,3.3656542015017676e-45,6.337288493722379e-49,1.0959090884403225e-50
1.4612160820685797e-15,0.7042811211906531,3.76,0.0,0.6142291498557659,0.9999999927485953,7.957371783375645e-33,4.5725133547906816e-24,8.208175418909864e-12,8.20817540121509e-12,1.3412147079010217e-13,2.811955810553912e-26,3.456900311700432e-25,1.771509221371252e-20,1.768261033778485e-20,2.114296811728674e-28,2.313869414366862e-17,1.3412147076615245e-13,3.082337625375061e-24,1.1305034433297201e-13,2.411663631843708e-19,5.0459438834003e-24,1.0421023998648626e-23,2.5849835652448356e-28,1.5188872426598945e-27,2.795900946979718e-24,1.056517321345647e-33,1.6330850381480646e-32,1.1305034433207478e-13,2.1582214735486055e-28,7.729453291916487e-43,9.767468260471238e-27,1.3881716793492476e-25,7.251270546054454e-09,1.2335367032651433e-42,8.050220010349425e-37,1.4471828192302531e-36,6.827681287940469e-35,2.3138695515829227e-17,9.925150513336501e-48,1.0627700731322354e-44,3.132060777351308e-48,5.41628133914033e-50
1.9482881266287764e-15,0.7042811211910166,3.76,0.0,0.6142291498529475,0.9999999903314668,1.8099351355484143e-32,8.027804343403433e-24,1.0944233988488815e-11,1.0944233957422742e-11,1.7882862908354844e-13,4.93684946790129e-26,6.069152641755262e-25,3.108843080181851e-20,3.104471378608776e-20,4.809045888897903e-28,3.085159188478625e-17,1.7882862905481109e-13,5.411547642281771e-24,1.507337937746508e-13,3.2156094737673324e-19,8.858980541146354e-24,1.829581166746149e-23,4.5383613725302455e-28,2.6666549263314875e-27,4.908660356876096e-24,2.4030875259717717e-33,2.8672429821027454e-32,1.5073379377307556e-13,3.789110777318214e-28,1.758137512988565e-42,1.714846022768616e-26,2.4371615526313565e-25,9.668354354059786e-09,2.805725333158908e-42,1.872795835684716e-36,3.36671330162373e-36,1.5883857185293096e-34,3.085159429372886e-17,2.9588361866054626e-47,2.417310066657442e-44,9.337143209828018e-48,1.6146747033449357e-49
