! Species         Shape    LJ-depth  LJ-diam   DiplMom   Polzblty  RotRelaxNum Data     
! Name            Index    epsilon/k_B sigma     mu        alpha     Zrot      Source   
N2                  1      97.530     3.621     0.000     1.760     4.000    ! GRI-Mech
Ne                  0     148.600     3.758     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
CH3F(1)             2     262.000     4.123     1.800     0.000     0.000    ! NIST_Fluorine
O2(2)               1     107.400     3.458     0.000     1.600     3.800    ! GRI-Mech
H2O(3)              2     572.402     2.605     1.844     0.000     4.000    ! GRI-Mech
CH4(4)              2     141.400     3.746     0.000     2.600    13.000    ! GRI-Mech
OH(5)               1      80.000     2.750     0.000     0.000     0.000    ! GRI-Mech
HF(15)              1     330.001     3.148     1.920     2.460     1.000    ! NIST_Fluorine
CH2(S)(41)          2     144.001     3.800     0.000     0.000     0.000    ! GRI-Mech
CH2F(8)             2     262.000     4.123     1.800     0.000     0.000    ! NIST_Fluorine
CH2(T)(36)          2     144.001     3.800     0.000     0.000     0.000    ! GRI-Mech
H2(7)               1      38.000     2.920     0.000     0.790   280.000    ! GRI-Mech
CHF(53)             2     262.000     4.123     1.800     0.000     0.000    ! NIST_Fluorine
HO2(20)             2     107.400     3.458     0.000     0.000     1.000    ! GRI-Mech
C1OO1(133)          2     362.248     5.143     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=470.45 K, Pc=50.23 bar (from Joback method)
CH2O2(138)          2     436.691     5.898     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=567.13 K, Pc=40.16 bar (from Joback method)
H(6)                0     145.000     2.050     0.000     0.000     0.000    ! GRI-Mech
CHO2(141)           2     498.000     3.590     0.000     0.000     2.000    ! NOx2018
CO2(33)             1     244.001     3.763     0.000     2.650     2.100    ! GRI-Mech
CHFO(21)            2     350.500     4.906     0.000     0.000     0.000    ! NIST_Fluorine
O(13)               0      80.000     2.750     0.000     0.000     0.000    ! GRI-Mech
S(135)              2     384.601     5.279     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=499.48 K, Pc=49.32 bar (from Joback method)
CO(32)              1      98.100     3.650     0.000     1.950     1.800    ! GRI-Mech
