grid,velocity,T,density,Y_N2,Y_Ne,Y_CH2F2(1),Y_O2(2),Y_H2O(3),Y_OH(4),Y_H(5),Y_O(6),Y_H2(7),Y_HO2(10),Y_H2O2(11),Y_CO(12),Y_CO2(13),Y_HCO(14),Y_CH2O(19),Y_F(37),Y_HF(38),Y_CHF(40),Y_CHF3(41),Y_CF2(42),Y_CF3(44),Y_CHFO(46),Y_CF2O(48),Y_CF(49),Y_CFO(50),Y_CHFCF2(54),Y_CH2CF2(56),Y_C2HF(57),Y_CF2CF2(60),Y_CHF2-CH2(63),Y_CH3-CF2(64),Y_CHF2-CHF(66),Y_CH2F-CF2(67),Y_CHF2-CF2(68),Y_HCCO(68),Y_C2H2(70),Y_CHFCF[Z](71),Y_CF2CH(72),Y_CH2CO(75),Y_CHF2(81),Y_CHF(86),Y_CF2(87),Y_CH2F(89),Y_FC1OO1(129),Y_[O]C([O])F(131),Y_CHO2(135),Y_CFO2(136),Y_CF2O2(144),Y_[O]OC(F)F(163),Y_FC(F)C(F)F(164),Y_[O]C(F)F(170),Y_[O]O[C](F)F(171),Y_O2(177),Y_F[C]C(F)F(180),Y_O[C](F)F(232),Y_C2F4O2(248),Y_FC1OC1(F)F(275),Y_F[C]C(F)F(316),Y_C2HFO(390),Y_C2HF4O2(419),Y_CF3O2(433),Y_C2HF3O(474),Y_C2HF(510),Y_C2HFO2(557),Y_C2H2F3O2(649),Y_C2HF2O3(898),Y_FC1(F)OO1(924),Y_C2HF2O(1009),Y_C2H2F3(1097),Y_FC1(F)CO1(1188),Y_C2H3F2O2(1290),Y_[C]#CF(2151),Y_C2HF(2152),Y_C2HFO3(2756)
0.0,0.08380525055847761,298.0,1.312656533898435,0.5725450310810456,0.0,0.25352696378599904,0.17392800474354092,1.3322763107402707e-13,0.0,5.754695039289466e-15,0.0,3.874809850960184e-10,6.6561165575070556e-15,0.0,1.3034920506823121e-14,2.1937049769391995e-13,5.690051797774988e-29,1.0565804726536977e-14,5.064488121222651e-14,8.298944474475701e-14,2.290153452915223e-14,2.29496578163127e-15,8.317631809956242e-14,7.216888737902432e-14,6.335177187071552e-14,1.5061360981280054e-15,0.0,6.803195578133558e-20,7.959925310414057e-16,2.653099103008274e-13,0.0,0.0,0.0,0.0,0.0,0.0,3.301300658576239e-15,0.0,2.2061903680749665e-14,9.504761634041143e-20,8.189815689063378e-14,2.6768047744557464e-17,6.325043881939115e-14,2.42140226041213e-19,6.750968180862561e-17,5.5837393792171685e-25,4.661158873004117e-13,3.6331773922196586e-30,5.912063913598409e-24,1.4759965657632746e-16,1.268345777250381e-29,1.8217279007388508e-15,5.0392351436574614e-14,1.9257522970385226e-35,1.8347774096397427e-30,1.4276462145848365e-13,2.3327136342279697e-18,0.0,0.0,7.721514743547889e-15,0.0,7.000276856518845e-16,4.5210741606442506e-17,1.1483496181823888e-15,0.0,5.8112591232943256e-15,2.2410426779922606e-18,0.0,1.3589872285449866e-15,0.0,3.58359971009112e-20,0.0,5.100585166559836e-14,0.0,0.0,1.0595888139255764e-17,3.183462175708349e-29
0.008,0.08380525491590082,298.00000002664655,1.3126564656474708,0.5725450275967557,0.0,0.25352696441529865,0.1739280041105372,1.277635617753946e-12,0.0,2.4600755539005683e-20,5.085822801643549e-16,3.87062654906879e-09,2.3975987347061036e-13,0.0,4.692145402296299e-13,2.561707358548055e-13,2.5226602950810933e-27,1.0574607471105912e-14,2.7900010746650795e-21,3.0367007084969004e-12,2.4392043793617756e-16,2.36642336665204e-15,6.6893790946822145e-21,4.121049455293412e-20,8.315734135496492e-14,1.115192439513811e-13,0.0,4.6162657470725765e-18,8.026993942667701e-16,2.653162542305637e-13,0.0,0.0,0.0,0.0,0.0,0.0,5.121528131369875e-22,0.0,2.2071048411229708e-14,5.874862117023219e-18,4.6533228375685454e-20,2.6962849777128518e-17,5.471618363804757e-20,1.2954480204818186e-17,8.643024603484942e-16,3.013209906490535e-23,4.661160603805021e-13,3.6053122101194633e-28,3.3380026393641343e-22,1.2819065387482187e-14,1.2936493920358372e-27,1.5090227142408864e-13,5.039342891401641e-14,1.4760837269755385e-33,1.5324025016229945e-28,5.1220444908883145e-18,2.332592258900707e-18,0.0,0.0,7.721514792850911e-15,0.0,2.4790325778690577e-21,4.408298405517698e-15,1.0791427283888499e-13,0.0,5.811259147650067e-15,8.892862926285654e-16,0.0,1.4693209173839834e-13,0.0,2.7149661114944906e-18,0.0,5.1005854659571687e-14,0.0,0.0,1.0564548671986975e-17,5.670778908671064e-27
0.012,0.0838052718485776,298.00000035662623,1.3126562004282274,0.5725450140732827,0.0,0.2535269668596389,0.17392800164286282,1.6546660236606343e-11,2.9120250524047524e-19,2.4329257921037127e-23,2.169231669018324e-16,1.7353599558130307e-08,2.399317010001087e-13,0.0,8.28538449160088e-12,8.46266184684911e-13,8.74918483880542e-28,1.0734961629438926e-14,2.3070233823340196e-24,4.317555053843138e-11,5.181556813862605e-18,3.961236257991107e-15,1.0884538473120115e-27,4.7634848738753295e-26,8.340836616704377e-14,1.1251641768586187e-13,4.831918182288888e-15,5.354817443253334e-18,1.062676829590429e-15,2.654473721503427e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.1241571703707892e-28,0.0,2.221219924920893e-14,1.1428399264781989e-17,5.342244120373756e-26,3.175766655465135e-17,3.763222807283697e-21,2.900085795616334e-19,8.574275155788636e-15,6.524071797368421e-25,4.661160713137699e-13,9.6093273185984e-30,7.47274960373821e-24,1.293622917546445e-14,0.0,1.5483341064819483e-13,5.042067584106115e-14,1.0391350262337456e-34,2.565517197750602e-35,5.1213662955124265e-18,2.3325912137985254e-18,0.0,0.0,7.721514985735794e-15,0.0,1.428195128255234e-26,4.408288196646845e-15,1.0791433770403324e-13,0.0,5.811259236308512e-15,8.892895547997035e-16,0.0,1.4693602278878616e-13,0.0,1.4734692659532723e-22,0.0,5.100585621818264e-14,0.0,0.0,1.0548687631914266e-17,3.282608175929348e-32
0.016,0.08380536616772732,298.0000066269196,1.312654723094078,0.5725449391428732,0.0,0.2535269804380669,0.17392798772824283,2.851341339600509e-10,1.1015601221059215e-19,5.172147303758357e-25,8.004989727096138e-17,9.143662106632997e-08,2.405832399012977e-13,0.0,1.5335566764962628e-10,1.53158554607846e-11,2.7758607350386527e-28,1.470054792136202e-14,5.043910771664301e-26,7.979586465113851e-10,1.1085374764607213e-19,5.195128804214372e-14,0.0,4.1682582146832647e-32,8.448829982788556e-14,1.4960636469422678e-13,3.8626752819870265e-13,5.588441751967375e-18,9.67421200832055e-15,2.695752410034749e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5441926937129872e-14,2.0563465412249742e-17,6.280096788161367e-32,1.6914859616704632e-16,1.3806058670152851e-21,6.22208754132555e-21,1.8715115968330224e-13,1.555304839622524e-26,4.661161186908222e-13,1.745842283032905e-30,1.6032657357260449e-25,1.2915136477204597e-14,0.0,1.5644595053500578e-13,5.14826728214518e-14,3.752567116606447e-35,1.0270874170485357e-35,5.1213699929612795e-18,2.3326059242523248e-18,0.0,0.0,7.721516378754801e-15,0.0,7.544473928768911e-32,4.408446646977457e-15,1.079144046185107e-13,0.0,5.811259720930074e-15,8.892925947418731e-16,0.0,1.4693604740600521e-13,0.0,7.955465119368683e-27,0.0,5.100586657318415e-14,0.0,0.0,1.0532798929011571e-17,2.567389980712806e-36
0.018000000000000002,0.0838055814275962,298.0000520928805,1.312651351460876,0.5725447712229619,0.0,0.25352701109726805,0.17392795469274158,2.090458893035562e-09,6.321085859857752e-20,2.1954360564726472e-26,4.55862590804163e-17,2.5334234554342706e-07,2.4494200730253e-13,0.0,1.1811945801549138e-09,1.5019069095708553e-10,1.3452788238748025e-28,5.197381904804506e-14,3.580294923126466e-27,6.214752868758513e-09,4.728780964847185e-21,5.994825176338229e-13,0.0,0.0,9.880109877023612e-14,6.723467385487107e-13,3.1268471600180827e-12,5.639842460401312e-18,1.1641995399527544e-13,3.1881815371598873e-13,7.701005856517113e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.355858162368923e-14,2.6140279104808496e-17,4.465552916426276e-34,1.662634905405282e-15,7.884191911862849e-22,2.6601714061649253e-22,1.763889587582935e-12,8.260249386899502e-28,4.661162231006758e-13,1.5808154494345717e-30,6.854537708328092e-27,1.290188528042722e-14,0.0,1.586109125699119e-13,6.713829789351631e-14,2.1372687990738412e-35,9.680306307096884e-35,5.121398763741611e-18,2.332856931081658e-18,0.0,0.0,7.721525321811935e-15,0.0,9.145363598389249e-35,4.411649325602572e-15,1.0791539006680484e-13,0.0,5.811260796412729e-15,8.893428898207385e-16,0.0,1.4693619579565487e-13,0.0,3.2406500434287707e-29,0.0,5.100595112687058e-14,0.0,8.871641736789035e-36,1.0524885984426084e-17,1.1683422276338898e-36
0.02,0.08380636866832876,298.00050680450323,1.312639020992156,0.5725441883368767,0.0,0.2535271193899675,0.17392782126819878,1.887172719300896e-08,8.932822937843267e-20,5.7499130775276014e-27,6.100386106478199e-17,7.79097879186687e-07,2.8749488624473985e-13,6.966335311345891e-14,1.1233634412295653e-08,1.871425986617214e-09,6.894050110141958e-29,5.315172259873229e-13,7.614206910418709e-27,5.985286522118035e-08,2.0100122110856155e-22,9.111247985572624e-12,0.0,0.0,3.575992981017014e-13,1.0670124713786144e-11,3.0294164036355906e-11,5.584106771248117e-18,1.915157586055415e-12,1.1184850737415434e-12,3.5008550589667034e-13,7.319771107649736e-14,2.7889708548068882e-33,1.441593662986858e-30,1.3101945024397049e-27,3.731551689201946e-28,0.0,0.0,3.8929395238859803e-13,3.255971925811372e-17,2.85427652391408e-34,2.380678330222698e-14,1.0846122820482133e-21,1.6026958601823047e-23,2.0853521389255265e-11,5.893709640754541e-29,4.661165794652723e-13,1.5739938239894162e-30,4.129661116955191e-28,1.2870868026873578e-14,0.0,1.9591083027361423e-13,3.8007892085673346e-13,2.9529768206144115e-35,1.1444882764674086e-33,5.121692299667923e-18,2.338774713481231e-18,0.0,6.767514471841011e-30,7.721675963652051e-15,2.700810260364664e-18,5.564026930119249e-35,4.49251131171196e-15,1.079384354417792e-13,0.0,5.8112644824174466e-15,8.904255562330158e-16,0.0,1.4693924185070743e-13,0.0,2.022678428125099e-29,0.0,5.1007531001147286e-14,0.0,1.115947788017423e-35,1.0517464717199981e-17,5.700853104560397e-37
0.022,0.08380980720459147,298.0050541157873,1.3125851662831258,0.5725419442439431,0.0,0.25352754916164,0.17392712000492785,1.7486041189882007e-07,8.627052276861536e-19,2.082099493712689e-25,5.260700809071393e-16,2.486383111063868e-06,7.044872597185837e-13,7.830410852948243e-13,1.0954810934626843e-07,2.383729469936108e-08,1.3446277288648846e-27,6.701116338133171e-12,8.126656986190689e-26,5.909862256961183e-07,8.498118102491056e-24,1.4143229523446647e-10,1.8056703968347596e-32,1.2946357377804222e-31,5.037100912094156e-12,2.0188420438789761e-10,2.9960255972516067e-10,4.190278471202423e-18,3.222410332016561e-11,1.4104423110368629e-11,5.206820977570925e-12,1.5064326342073328e-12,7.236488801330611e-32,3.740136286307965e-29,1.0159040545875582e-25,2.893381739522272e-26,1.5403449752278885e-26,6.034945923078923e-27,4.398235155138504e-12,3.819677132183828e-17,1.4233555657821711e-33,3.521402841224877e-13,9.928994893713215e-21,1.0964365805576965e-22,2.5197306138092023e-10,5.9441798448091276e-30,4.661179382531538e-13,1.5776328884839727e-30,2.8250174531983855e-27,1.265523949777703e-14,0.0,9.83778463218273e-13,6.6354343415657694e-12,2.8630040211019546e-34,1.383413636074952e-32,5.124647306273108e-18,2.4786489097147974e-18,1.5296524881657919e-32,1.3929274233093359e-28,7.724706099401004e-15,5.852913279147949e-17,1.7286168194610935e-33,6.526673383300457e-15,1.0848925164671701e-13,1.832354384866082e-33,5.811278334850116e-15,9.135388494995857e-16,0.0,1.470193712926487e-13,0.0,1.2357258310813388e-28,0.0,5.1040548071635643e-14,0.0,6.400498731772634e-36,1.0517280390809818e-17,2.828008446981737e-37
0.024,0.0838297906913735,298.05051656990133,1.312272270354797,0.5725313892909594,0.0,0.253529609840956,0.1739221079038658,1.624682658224874e-06,1.9814869585849692e-17,1.350898824032921e-23,6.900184145136353e-15,8.030017925846923e-06,4.7931791436745655e-12,7.810609495709344e-12,1.0709912607541156e-06,3.041300520659955e-07,2.433514281884052e-25,8.606791453267784e-11,1.0217647022011172e-24,5.849801271589108e-06,2.396166347035457e-24,2.198233118647307e-09,4.23377989848889e-30,3.867724396908306e-29,8.964117230851354e-11,3.858579997063944e-09,2.9689993998363206e-09,4.4066007801601725e-18,5.428785115523819e-10,2.24963348151566e-10,7.409233246186476e-11,2.728906767572049e-11,7.43602178083074e-30,3.839824281112801e-27,1.1573560669773497e-23,3.2962009956466157e-24,2.238979009699646e-24,1.079652827576131e-24,5.226336403693976e-11,3.3954911532958397e-17,4.845867191310226e-31,5.219844097936752e-12,1.8323936159626005e-19,7.191557120688884e-21,3.0498900757020995e-09,5.866876498660918e-30,4.661247489243437e-13,1.7844031699493482e-30,1.8523082517182419e-25,1.090179420931083e-14,4.433413840404211e-30,1.7788301218620048e-11,1.31659832267248e-10,9.544931610130785e-33,1.6812070373130075e-31,5.1543385566880724e-18,5.785302000251719e-18,4.3496344586819844e-30,2.526427465686273e-27,7.787632463114377e-15,1.037754191126304e-15,3.3904558871916513e-31,5.768629994487999e-14,1.2169326493526418e-13,4.294628118518347e-31,5.811340567316851e-15,1.406158522330327e-15,0.0,1.4920477495355375e-13,0.0,2.5450353995517936e-26,0.0,5.174372302960789e-14,0.0,4.19150831552019e-35,1.062627900494562e-17,9.289564561494959e-37
0.025,0.08388965348108413,298.2265324133649,1.311335847532169,0.572505900500354,0.0,0.2535343079368643,0.17390496435874936,6.856385673452382e-06,2.6388843850567027e-16,3.329844458457874e-22,3.9837523408448285e-14,1.547041062888183e-05,1.8536677394268833e-11,3.5594882929259034e-11,4.715336498042327e-06,1.6797172340323522e-06,9.157845666680952e-24,4.786522965024795e-10,6.111684581380413e-24,2.602230477829225e-05,8.200050085670892e-23,1.4438153330232488e-08,1.72981622743285e-28,2.990437834679472e-27,6.735174276228253e-10,3.052485472687436e-08,1.3220196750196526e-08,1.3961083765693166e-17,3.831398522059818e-09,1.534583974153055e-09,4.4890445808370954e-10,2.0434830821752227e-10,2.0003569938709626e-28,1.029342892281982e-25,3.202423366530283e-22,9.120122939275274e-23,6.579581002113568e-23,3.2986330366156005e-23,2.724475654128637e-10,2.2168086152259746e-17,4.4309047776528335e-29,3.287597976356724e-11,1.9941225608576404e-18,1.2304847156240232e-19,1.6095372106658285e-08,3.891737850843435e-28,4.661457237480665e-13,5.0440011263996254e-30,3.1658281170984357e-24,7.818687535119186e-15,2.914009798899047e-29,1.5437385750522233e-10,1.0838493997967906e-09,3.774794321116483e-31,9.012932622163416e-31,5.2709058167945454e-18,3.549729254246332e-17,3.068576301147228e-28,1.9013874070002724e-26,8.287887615750467e-15,7.597570997632404e-15,1.2098168517320778e-29,5.462853170317649e-13,2.420270919594155e-13,1.7523112411057386e-29,5.811480287665447e-15,5.401891024776358e-15,0.0,1.7192105225127194e-13,0.0,1.016046383664633e-24,0.0,5.746172746793033e-14,0.0,2.7155900204530776e-34,1.1312321549560002e-17,2.7927348771123947e-35
0.025500000000000002,0.0840086566969293,298.610870564781,1.3094782652366703,0.5724623474117887,0.0,0.25354098857144314,0.17386882020156205,1.7591182033674665e-05,1.822296108131847e-15,3.794246455581824e-21,1.1456715184020596e-13,2.231823311510552e-05,4.769060137201712e-11,9.584918291048459e-11,1.252558026052068e-05,5.3949838915629924e-06,1.1579124465798093e-22,1.5465002503906539e-09,2.2827289921984067e-23,6.97057453988658e-05,1.0517498694101927e-21,5.387308169874498e-08,1.983276758739187e-27,7.41612799137898e-26,2.8317282413239056e-09,1.3430136855603898e-07,3.5444577505063106e-08,5.616970035266292e-17,1.522939110945717e-08,5.924001846116787e-09,1.5610749081560738e-09,8.558386610575888e-10,2.0458667129805315e-27,1.044753039377234e-24,3.3175998290544428e-21,9.446960944279892e-22,7.110340716126225e-22,3.0039639413137354e-22,8.33323239414027e-10,1.3003854337701357e-17,1.1968323678900693e-27,1.1825508001082802e-10,1.2443831240054622e-17,8.307283324237169e-19,4.9735325155737035e-08,7.202014597744999e-27,4.661985338805817e-13,2.49007088363187e-29,2.132530831876706e-23,5.108304027444126e-15,9.661188769285096e-29,7.442037308828835e-10,4.9433533671973e-09,7.36533149038558e-30,2.8826539359724986e-30,5.5342142363181934e-18,1.7624952680473324e-16,6.57266077198487e-27,8.052694210266726e-26,1.040076662821396e-14,3.118242220387651e-14,1.2371693626230081e-28,2.998567627546742e-12,8.197861763237752e-13,2.0034160719741858e-28,5.811694922146191e-15,2.258484471433594e-14,0.0,2.95586564224979e-13,8.91175399522855e-14,1.1440491247346079e-23,5.1884807040598694e-27,8.21221474643305e-14,0.0,9.908629882085988e-34,1.3543921220748708e-17,2.8358411809601316e-34
