grid,velocity,T,density,Y_N2,Y_Ne,Y_CH2F2(1),Y_O2(2),Y_H2O(3),Y_OH(4),Y_H(5),Y_O(6),Y_H2(7),Y_HO2(10),Y_H2O2(11),Y_CO(12),Y_CO2(13),Y_HCO(14),Y_CH2O(19),Y_F(37),Y_HF(38),Y_CHF(40),Y_CHF3(41),Y_CF2(42),Y_CF3(44),Y_CHFO(46),Y_CF2O(48),Y_CF(49),Y_CFO(50),Y_CHFCF2(54),Y_CH2CF2(56),Y_C2HF(57),Y_CF2CF2(60),Y_CHF2-CH2(63),Y_CH3-CF2(64),Y_CHF2-CHF(66),Y_CH2F-CF2(67),Y_CHF2-CF2(68),Y_HCCO(68),Y_C2H2(70),Y_CHFCF[Z](71),Y_CF2CH(72),Y_CH2CO(75),Y_CHF2(81),Y_CHF(86),Y_CF2(87),Y_CH2F(89),Y_FC1OO1(129),Y_[O]C([O])F(131),Y_CHO2(135),Y_CFO2(136),Y_CF2O2(144),Y_[O]OC(F)F(163),Y_FC(F)C(F)F(164),Y_[O]C(F)F(170),Y_[O]O[C](F)F(171),Y_O2(177),Y_F[C]C(F)F(180),Y_O[C](F)F(232),Y_C2F4O2(248),Y_FC1OC1(F)F(275),Y_F[C]C(F)F(316),Y_C2HFO(390),Y_C2HF4O2(419),Y_CF3O2(433),Y_C2HF3O(474),Y_C2HF(510),Y_C2HFO2(557),Y_C2H2F3O2(649),Y_C2HF2O3(898),Y_FC1(F)OO1(924),Y_C2HF2O(1009),Y_C2H2F3(1097),Y_FC1(F)CO1(1188),Y_C2H3F2O2(1290),Y_[C]#CF(2151),Y_C2HF(2152),Y_C2HFO3(2756)
0.0,0.08054441699659147,298.0,1.3509940601219532,0.5291990167992833,0.0,0.3100406462689698,0.16076033216617439,3.1500486730744806e-13,0.0,0.0,9.784632513867958e-14,4.760424101048548e-09,0.0,1.0291528759525404e-13,3.0536263265968114e-13,0.0,0.0,0.0,1.5130228600431877e-13,1.0096235746818684e-12,0.0,1.0099196269593538e-12,0.0,0.0,6.978004977941957e-13,0.0,7.059241650061256e-14,0.0,0.0,6.035591990389817e-14,0.0,0.0,0.0,0.0,8.245330598673863e-29,2.3855598014250923e-29,3.570654171823873e-13,0.0,0.0,5.752092203843015e-22,1.9963377045853535e-13,0.0,8.606104810460474e-14,4.1521399762026816e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.500766701250104e-15,9.845564886217941e-15,8.626705113670445e-35,0.0,1.6519751340467888e-13,4.303986465056491e-17,1.2572922220697878e-36,0.0,0.0,0.0,5.476175864884169e-15,4.9728808891894126e-15,0.0,0.0,4.877054413669928e-13,9.061792041302827e-17,0.0,3.3995137070540534e-15,0.0,8.900319566355649e-20,0.0,0.0,0.0,0.0,0.0,2.4300125822545156e-28
0.008,0.08054446851375542,298.0000002138412,1.3509931960127348,0.5291989750790173,0.0,0.31004065438904677,0.16076032403638754,1.1324685833321955e-11,0.0,0.0,1.329901029912374e-14,4.643297017527314e-08,0.0,1.0284328050766999e-13,1.0819509573085193e-11,3.5597923204352927e-13,0.0,0.0,5.970607252303775e-21,3.6514025001306547e-11,0.0,1.0125181008156255e-12,0.0,0.0,2.9975704726093937e-13,0.0,8.519941875152873e-14,0.0,0.0,6.069834663452199e-14,0.0,0.0,0.0,0.0,9.562375696321306e-28,2.7234570739217806e-28,5.543693128740961e-20,0.0,0.0,3.508013606046446e-20,1.123220467520883e-19,4.09634925669354e-17,2.1657892506086752e-19,0.0,6.978117280369065e-15,0.0,0.0,0.0,0.0,0.0,0.0,6.445363102951346e-13,9.870637288544214e-15,5.88010605410775e-33,0.0,4.734422281909301e-18,4.304062214930626e-17,0.0,0.0,0.0,0.0,1.0536289041840345e-20,4.764681713069765e-13,0.0,0.0,4.877054617383452e-13,7.039037111298879e-15,0.0,3.5752385550991597e-13,0.0,6.553398634010662e-18,0.0,0.0,0.0,0.0,0.0,2.292759303314581e-26
0.016,0.08054497268455074,298.0000083253812,1.3509847394987744,0.5291985669560436,0.0,0.31004073392308995,0.16076024410609613,3.854888877857561e-10,2.6758380363281432e-18,0.0,1.918724929593458e-15,4.5290747927979813e-07,0.0,1.045763925025663e-13,3.840134833799543e-10,1.794556079927643e-11,8.908330167835662e-29,0.0,3.469115009006279e-28,1.3149575906768368e-09,0.0,1.1645376337529862e-12,0.0,0.0,3.00948300600519e-13,0.0,6.103274588890534e-13,0.0,0.0,8.14595831581367e-14,0.0,0.0,0.0,0.0,8.500479402868626e-28,2.4210133339741306e-28,0.0,0.0,4.975959533065594e-14,2.7255760830016494e-19,6.351620756338521e-26,4.2171200802872315e-15,4.4025254437254707e-20,0.0,4.611475176407809e-13,0.0,0.0,0.0,0.0,0.0,0.0,7.667320863635895e-13,1.135126467932581e-14,1.1985315475924018e-33,0.0,4.733642235857661e-18,4.304066372976477e-17,1.199986539526852e-34,0.0,0.0,0.0,2.041484332268693e-26,4.764682652448166e-13,0.0,0.0,4.877056613046716e-13,7.039066551563256e-15,0.0,3.57533596408535e-13,0.0,1.754866118499178e-22,0.0,0.0,0.0,0.0,0.0,4.4615811196067745e-32
0.02,0.0805469030215674,298.0001225458567,1.3509523627243505,0.5291970078470595,0.0,0.3100410390023928,0.16075993288994575,5.173691147520683e-09,6.8931085194585845e-19,1.696533739807565e-25,4.943157441656809e-16,1.9905209601747192e-06,0.0,1.2944592572201994e-13,5.38966209274651e-09,3.3228856074090236e-10,4.355353216339412e-28,2.5716858979057767e-13,1.9246280480188784e-27,1.8816828090417912e-08,0.0,4.518723533777324e-12,0.0,0.0,3.315978368067652e-13,1.10979236364436e-12,7.755517541439315e-12,5.872878995203022e-23,3.7305591397097723e-13,5.598628924815782e-13,2.497141685005756e-13,0.0,0.0,0.0,1.7431813631799055e-28,4.964738095810263e-29,0.0,9.228824321450051e-27,1.5072968865382518e-12,4.773116209506243e-19,7.358221279227679e-32,9.164303263164719e-14,1.1341858752715113e-20,0.0,8.119894844755427e-12,0.0,0.0,0.0,0.0,9.70335052416398e-20,5.41741446326258e-33,7.854040010751063e-13,5.378031610332097e-14,3.0932904514402204e-34,4.239065403102869e-34,4.733702136342846e-18,4.3041148411957203e-17,5.5960776950664376e-34,0.0,0.0,0.0,8.117153498326177e-32,4.764806794806235e-13,0.0,0.0,4.877064230891547e-13,7.039416723589959e-15,0.0,3.5753518990435803e-13,0.0,9.378799937219296e-27,0.0,0.0,0.0,0.0,0.0,1.8405564411684087e-37
0.022,0.08055119968681623,298.0009551921495,1.3508803020594389,0.5291935700370094,0.0,0.3100417193431039,0.16075920368658195,3.700985621690001e-08,2.975496669543624e-19,1.9487114355284393e-25,2.2326692653581494e-16,5.283263369403751e-06,0.0,3.0319069194497385e-13,4.0212122758909534e-08,3.2197311415505047e-09,5.402429186371495e-28,2.799049026473018e-12,1.7716789438995968e-26,1.4299481560741512e-07,5.2487486265195905e-28,4.2361579491853344e-11,1.5150060476499826e-33,1.267619302505465e-32,7.334700201958061e-13,1.9209926851470878e-11,5.8153532415897815e-11,2.200393247381655e-21,6.4668851342178864e-12,6.1915039823058376e-12,4.345166838967616e-12,3.9412532935569666e-13,0.0,0.0,0.0,0.0,0.0,1.608962629339026e-26,1.3973040468471107e-11,6.009812727936616e-19,3.654211469353981e-34,1.0286251602613753e-12,5.010230859678082e-21,0.0,7.461131187398619e-11,1.6391493076917927e-33,0.0,0.0,0.0,6.336882224409234e-19,1.208989815636591e-31,8.364441951582478e-13,6.723177647720399e-13,1.3864481047486016e-34,3.895231488389888e-33,4.734184140563272e-18,4.3047849037022224e-17,2.1593093082237134e-33,3.466163375434233e-29,0.0,2.758224594470837e-18,9.80704774136374e-34,4.766937648418121e-13,0.0,1.4623284994505066e-34,4.877080958062935e-13,7.044594036829651e-15,0.0,3.5754885326681646e-13,0.0,3.223273498690161e-29,0.0,0.0,0.0,0.0,0.0,5.726682470930043e-39
0.023,0.08055746800446391,298.0041975371273,1.3507751880422592,0.5291886968917368,0.0,0.3100427055708937,0.16075801140657267,1.5080753899218838e-07,3.2934945919604175e-19,3.6353013729699775e-25,2.3806309372335006e-16,9.632240267997125e-06,9.141286595083458e-14,9.522955312973356e-13,1.7004284715133576e-07,1.7203194666491594e-08,2.0091068102776673e-27,1.5206421360839613e-11,9.049557740000125e-26,6.145735618344693e-07,6.778184222707198e-27,2.6530005443966965e-10,1.5127427378347254e-32,1.5233383088337339e-31,3.4686216397386298e-12,1.495252172211909e-10,2.484943681321757e-10,1.660560518465529e-20,4.5267370497720245e-11,4.074668256800302e-11,2.6321793607920982e-11,3.5731756015383162e-12,0.0,0.0,0.0,0.0,0.0,6.5594911957879e-26,7.039730936500827e-11,6.577317328220297e-19,1.7762262309258385e-33,6.283922369849317e-12,5.445029123541502e-21,2.340017544992375e-24,3.7986820333253574e-10,2.2950188739756795e-32,0.0,0.0,5.746416497439626e-29,2.1567115287551094e-18,6.522653292533007e-31,1.2225666944057953e-12,5.3355259977735086e-12,1.5903695406093671e-34,1.983612393460181e-32,4.73611004601195e-18,4.3105644737277956e-17,1.0338891793857932e-32,3.1425040211506184e-28,0.0,2.9445949183810154e-17,5.108413540869124e-33,4.786860861853068e-13,0.0,1.4601140997499746e-33,4.877104391753665e-13,7.085803908439278e-15,0.0,3.576695963262338e-13,0.0,1.7532057001979676e-28,0.0,0.0,0.0,5.154586143954826e-38,0.0,1.7904754270106097e-38
0.024,0.08057367494064412,298.02210502451874,1.3505034883285951,0.5291768974462926,0.0,0.31004516453476977,0.16075432680600923,7.310964561603865e-07,1.928877432790482e-18,3.0810442390026992e-24,7.852248239665175e-16,1.8740860242474205e-05,7.546860993715542e-13,5.146780926843184e-12,8.587319716227555e-07,1.1215724399099567e-07,3.855392977238484e-26,1.0009195555212094e-10,5.623606689278024e-25,3.1595919958133143e-06,1.7797531291998352e-25,2.090757161911553e-09,3.839470617082441e-31,5.67159973494674e-30,2.920088132515956e-11,1.4439212810833064e-09,1.2704408340327385e-09,1.7200662446696398e-19,3.875978452280593e-10,3.3496610350763807e-10,1.908853380513601e-10,3.339277301350368e-11,1.263416969109053e-30,6.528668172520335e-28,1.0222832486652294e-24,2.911540801714358e-25,1.0814583692126944e-25,1.1240375934298515e-24,4.297336656446778e-10,6.730657535624672e-19,6.617492009829209e-32,4.733627637082622e-11,2.4908874785214897e-20,4.736377791974664e-22,2.350170937863296e-09,1.0751219831363514e-30,0.0,0.0,1.1621855505800257e-26,9.582016556792236e-18,4.098837546109852e-30,5.495825221403138e-12,5.376457962690043e-11,1.0190290658880853e-33,1.229013412660573e-31,4.746845827514649e-18,4.3805807767829137e-17,3.259196698372654e-31,2.937884296631488e-27,0.0,2.738784241418353e-16,1.055992462873469e-31,5.044079621188373e-13,0.0,3.704934132589723e-32,4.877159516470904e-13,7.539305055225404e-15,0.0,3.593297145905279e-13,1.7364028161568338e-15,4.072750969283425e-27,0.0,0.0,0.0,0.0,0.0,2.516236521739936e-37
0.0245,0.0805948002968924,298.0614114934684,1.3501494984842293,0.5291631131757889,0.0,0.3100480744987423,0.1607485264768269,1.9131676989651844e-06,8.434245319994139e-18,1.7494595954644575e-23,2.2147864276785075e-15,2.7033355077988436e-05,1.399239888410974e-12,1.447203463979797e-11,2.3146337548999264e-06,3.657928003931815e-07,3.719875027705507e-25,3.284578402504712e-10,1.770406879079612e-24,8.627792658298217e-06,2.2331539032552312e-24,7.92345268921373e-09,4.272393505970753e-30,7.541252770012162e-29,1.231895728836331e-10,6.426478488690929e-09,3.4555765083000757e-09,7.4318438267064515e-19,1.5628758079220783e-09,1.3110547363351682e-09,6.735059348673573e-10,1.419981994930582e-10,1.128325191550449e-29,5.826230617618691e-27,8.94377156276495e-24,2.547223736664844e-24,2.8595210779602077e-24,9.621561841075754e-24,1.3327221066737513e-09,6.343874263355402e-19,1.1612256707223129e-30,1.727102983148508e-10,9.496410498914908e-20,2.5432538321097576e-21,7.3650348191141765e-09,1.9186055048943907e-29,0.0,0.0,6.238272045253468e-26,2.083194980104151e-17,1.295741003373931e-29,2.380915888587514e-11,2.48401501011167e-10,7.353778892380271e-33,3.864613343188331e-31,4.770559265754407e-18,4.708437659746602e-17,4.54567539527123e-30,1.2505245458147867e-26,1.8921512327994704e-17,1.1438613310858433e-15,1.034888039525444e-30,6.322892170835893e-13,0.0,4.12098918057686e-31,4.877219912458774e-13,9.468838036373012e-15,2.807935003758377e-16,3.682496076265703e-13,1.1061966431221766e-14,4.411867888986556e-26,8.740435174770488e-30,0.0,0.0,0.0,1.2039912949289527e-18,2.2760199767272596e-36
0.025,0.0806461061138397,298.18945004796905,1.3492905583663375,0.5291336024558516,0.0,0.3100540639001846,0.16073245990465201,5.516594353886237e-06,5.040155463091954e-17,1.482103006822812e-22,6.708271369643978e-15,3.9860944704741214e-05,2.873272285397898e-12,4.433764210666434e-11,6.902405799982538e-06,1.3533565778215692e-06,4.834300749306394e-24,1.2234411774009887e-09,6.340610464446285e-24,2.6110147092752725e-05,2.93324798456463e-23,3.47078093135202e-08,6.041666380014955e-29,1.645425592375465e-27,6.120897213241951e-10,3.365089053533926e-08,1.0411738416991511e-08,3.7338965156827235e-18,7.332665522929932e-09,5.952557117113741e-09,2.7209339945947176e-09,7.054149454018595e-10,1.1887836264518883e-28,6.123056323339969e-26,9.521853845276674e-23,2.7117538083419745e-23,3.493181349407302e-23,1.0181485092943909e-22,4.658248545574654e-09,5.143871931503892e-19,3.3232035641425645e-29,7.248409910708669e-10,4.93361532160793e-19,1.622339275972432e-20,2.6049865738935107e-08,3.698833303905079e-28,0.0,0.0,3.975650396115526e-25,4.933371600376973e-17,4.6682961395027844e-29,1.3462111336843665e-10,1.3559054108824058e-09,1.1822834801351633e-31,1.3824181127236165e-30,4.848669675108507e-18,6.864657373277657e-17,9.910354043877349e-29,6.23420718530888e-26,8.326042258120132e-16,5.560976301979442e-15,1.274001785492869e-29,1.5224949323851688e-12,0.0,5.821030110845747e-30,4.877334469849792e-13,2.1056014822610646e-14,2.849694784928349e-15,4.3527366225528885e-13,6.67869895940067e-14,6.078384402193826e-25,1.690634333994581e-28,0.0,0.0,0.0,7.437777955182095e-18,2.776173004738028e-35
0.025500000000000002,0.08078600302604491,298.60590807926053,1.3469540081627323,0.5290634767829646,0.0,0.31006647942832405,0.1606848030414128,1.6488917384638455e-05,4.0210577306170546e-16,1.9811090630018288e-21,2.0721538508377497e-14,5.9689043375465394e-05,6.968495747069793e-12,1.392636709750871e-10,2.134502454418836e-05,5.194359638799855e-06,8.176711663165323e-23,4.726906790395199e-09,2.41604510248976e-23,8.194029174682209e-05,3.846202021362245e-22,1.5756545775567124e-07,9.083566873937085e-28,5.366215757393565e-26,3.152248831509257e-09,1.822297458545996e-07,3.253432779348122e-08,1.998082797062582e-17,3.5626266651988824e-08,2.7999040731432856e-08,1.1397250530654026e-08,3.6249474729213683e-09,1.4797831583022321e-27,7.55877984154425e-25,1.1937703885525738e-21,3.3993145908337542e-22,4.624985157457308e-22,1.1610155002066423e-21,1.6892477873709585e-08,3.048172629481087e-19,1.3148786530039396e-27,3.153529569066344e-09,3.5799526909372435e-18,1.2112270674978296e-19,9.559671652905957e-08,7.293013296404978e-27,0.0,2.5543765611004275e-30,2.9601720194824505e-24,1.0877389442028829e-16,1.79666294174934e-28,8.044028689769549e-10,7.650341123318223e-09,3.322995111907991e-30,5.264641759571898e-30,5.1113359931566926e-18,2.1029798043342301e-16,2.9766741556162724e-27,3.2417961360618585e-25,5.634594953495698e-15,2.7961874384782177e-14,1.6771089484977697e-28,7.712095618678832e-12,1.0113864780875481e-12,8.722905586788159e-29,4.877544309878257e-13,9.055833291455156e-14,2.1369176834055748e-14,9.385051702236589e-13,3.9937959357955225e-13,8.94237913287386e-24,7.532500111432718e-27,0.0,0.0,1.905724658182499e-35,3.6133579178411213e-17,3.641182721235377e-34
