grid,velocity,T,density,Y_N2,Y_Ne,Y_CH2F2(1),Y_O2(2),Y_H2O(3),Y_OH(4),Y_H(5),Y_O(6),Y_H2(7),Y_HO2(10),Y_H2O2(11),Y_CO(12),Y_CO2(13),Y_HCO(14),Y_CH2O(19),Y_F(37),Y_HF(38),Y_CHF(40),Y_CHF3(41),Y_CF2(42),Y_CF3(44),Y_CHFO(46),Y_CF2O(48),Y_CF(49),Y_CFO(50),Y_CHFCF2(54),Y_CH2CF2(56),Y_C2HF(57),Y_CF2CF2(60),Y_CHF2-CH2(63),Y_CH3-CF2(64),Y_CHF2-CHF(66),Y_CH2F-CF2(67),Y_CHF2-CF2(68),Y_HCCO(68),Y_C2H2(70),Y_CHFCF[Z](71),Y_CF2CH(72),Y_CH2CO(75),Y_CHF2(81),Y_CHF(86),Y_CF2(87),Y_CH2F(89),Y_FC1OO1(129),Y_[O]C([O])F(131),Y_CHO2(135),Y_CFO2(136),Y_CF2O2(144),Y_[O]OC(F)F(163),Y_FC(F)C(F)F(164),Y_[O]C(F)F(170),Y_[O]O[C](F)F(171),Y_O2(177),Y_F[C]C(F)F(180),Y_O[C](F)F(232),Y_C2F4O2(248),Y_FC1OC1(F)F(275),Y_F[C]C(F)F(316),Y_C2HFO(390),Y_C2HF4O2(419),Y_CF3O2(433),Y_C2HF3O(474),Y_C2HF(510),Y_C2HFO2(557),Y_C2H2F3O2(649),Y_C2HF2O3(898),Y_FC1(F)OO1(924),Y_C2HF2O(1009),Y_C2H2F3(1097),Y_FC1(F)CO1(1188),Y_C2H3F2O2(1290),Y_[C]#CF(2151),Y_C2HF(2152),Y_C2HFO3(2756)
0.0,0.09308926081765252,298.0,1.3295573941111578,0.5531281675588814,8.209987289776998e-41,0.2788422917038293,0.16802954058089037,0.0,1.0706839514250771e-18,0.0,0.0,1.5303978885886344e-10,1.3829094104116683e-12,0.0,9.57117564555359e-15,1.0757309986163397e-13,0.0,0.0,0.0,1.6694291685150216e-15,3.3551514588844497e-17,4.4795100880129355e-13,0.0,0.0,7.559912673150019e-14,0.0,2.1320216717956888e-14,9.64690070268909e-21,0.0,5.168782145185584e-14,0.0,0.0,2.8942872359606665e-33,1.5282512975792457e-30,0.0,0.0,3.542019680526047e-15,1.9856222415868783e-13,0.0,3.787023671873264e-18,2.840548795777937e-13,2.3056502439822843e-16,3.854468793489414e-14,3.629875468744628e-22,0.0,1.737281237349337e-26,0.0,0.0,0.0,4.611161405836118e-19,0.0,0.0,0.0,0.0,0.0,2.6833438109766804e-13,6.350635842307283e-17,0.0,0.0,6.109875585652815e-16,0.0,0.0,4.2966522839605133e-17,0.0,0.0,4.257175988068765e-13,0.0,0.0,4.278167990890954e-15,0.0,1.254695515064319e-19,0.0,3.7254896697418485e-14,0.0,0.0,0.0,0.0
0.008,0.09308926293237763,297.9999998609168,1.3295573639040474,0.553128166005292,8.20998700655294e-41,0.27884229198525984,0.16802954026150466,7.391476236164735e-14,2.2653916808601146e-17,0.0,3.8137099082038326e-15,1.6896524380237592e-09,5.6167443938057403e-11,0.0,3.0891444056935477e-13,1.0819130446380112e-13,0.0,0.0,0.0,5.4789239030576196e-14,2.2919533792881076e-20,4.479524219079896e-13,0.0,0.0,7.562726483338971e-14,0.0,2.1394783920320793e-14,7.382278083911281e-19,0.0,5.1691137627454406e-14,0.0,0.0,2.172893050557286e-31,1.113438112904679e-28,0.0,0.0,6.195171029741702e-22,6.6587338774650575e-19,0.0,2.626232843821365e-16,1.7914861600679576e-19,2.3066371472219953e-16,0.0,1.1816210309505584e-21,0.0,4.8178833084862075e-27,0.0,0.0,2.981353449695802e-26,2.6693527654834736e-17,0.0,0.0,0.0,0.0,0.0,4.948693313883682e-18,6.350635289202173e-17,0.0,0.0,6.109875252553448e-16,0.0,0.0,4.701618233936176e-15,0.0,1.513172248216413e-38,4.257175992697162e-13,0.0,0.0,5.087653876216441e-13,0.0,1.0452337143520346e-17,0.0,3.725490018868514e-14,0.0,0.0,0.0,0.0
0.012,0.09308927212412378,297.99999980629127,1.3295572326227634,0.5531281594355488,8.209987500819811e-41,0.27884229321566073,0.16802953901657935,7.122064764847279e-13,1.4111966004890509e-18,0.0,1.9996371293823685e-15,8.245226144411676e-09,8.219464993152639e-11,0.0,7.05494628957717e-13,1.2073048374197717e-13,0.0,0.0,0.0,1.6739574058499517e-12,0.0,4.479877814624495e-13,0.0,0.0,7.562742333774411e-14,0.0,2.2549089853174743e-14,2.4219908713716523e-18,0.0,5.169441683986152e-14,0.0,0.0,2.4932102126233206e-31,1.2887310750297769e-28,0.0,0.0,0.0,3.7954685102957864e-24,0.0,5.29412628981177e-16,2.2817555610202326e-25,2.310014290540466e-16,2.9732221073897984e-20,0.0,0.0,0.0,0.0,0.0,0.0,2.989986686655555e-17,0.0,0.0,0.0,8.178498225766502e-34,0.0,4.947673425932431e-18,6.350635326091113e-17,8.428678179959562e-33,0.0,6.10987525965523e-16,0.0,0.0,4.689726575928392e-15,0.0,5.3934527545571404e-39,4.25717601985589e-13,0.0,0.0,5.087805031753366e-13,0.0,6.296507682808437e-22,0.0,3.725490076712369e-14,0.0,0.0,0.0,0.0
0.016,0.09308932763753315,297.99999999714146,1.3295564397492086,0.5531281198810705,8.209998992943391e-41,0.2788423006525073,0.16802953158334452,1.3213849715304768e-11,7.081064850664447e-19,3.775193270259144e-27,1.042718530932736e-15,4.7720726369931415e-08,1.024573461871385e-10,0.0,8.906310305685237e-12,4.645094870741908e-13,0.0,0.0,0.0,3.570661385250941e-11,0.0,4.491799394519374e-13,0.0,0.0,7.56417438694403e-14,0.0,4.6760884328678643e-14,5.462630730351573e-18,0.0,5.181033797947373e-14,0.0,0.0,2.5239717921477323e-31,1.3046316845140846e-28,0.0,0.0,0.0,5.495935600551705e-29,2.79148105275414e-16,9.656171354064292e-16,2.932146440306919e-31,2.418178658203666e-16,1.5308578988547368e-20,0.0,0.0,0.0,0.0,0.0,0.0,3.2593456270843687e-17,0.0,0.0,0.0,4.153585852129374e-34,0.0,4.947677367667974e-18,6.350635671808986e-17,0.0,0.0,6.109875682153211e-16,0.0,0.0,4.67770496096783e-15,0.0,1.7539371495618854e-39,4.257176191083048e-13,0.0,0.0,5.0878054340167e-13,0.0,3.7336964148862093e-26,0.0,3.725490241105849e-14,0.0,0.0,0.0,0.0
0.018000000000000002,0.09308946041190913,298.00000195052485,1.3295545433934886,0.5531280253866434,8.2100753811943e-41,0.2788423184427367,0.16802951376943032,1.069282655584512e-10,5.646578414696246e-19,1.6912851495295504e-26,6.931577306822322e-16,1.4179591775395392e-07,1.107544157378972e-10,0.0,7.352531730337716e-11,4.041254120218904e-12,0.0,0.0,0.0,3.082055703504421e-10,0.0,4.644026900201941e-13,0.0,0.0,7.585644210567846e-14,0.0,2.4023141263640486e-13,7.298314836068981e-18,0.0,5.335690853034113e-14,0.0,0.0,2.4925437773623965e-31,1.288386609350664e-28,0.0,0.0,0.0,5.740209532868724e-29,4.021732281433676e-15,1.235278287747306e-15,0.0,3.732000216326456e-16,1.0841133846587953e-20,0.0,0.0,0.0,0.0,0.0,0.0,3.3926147053193806e-17,0.0,0.0,0.0,2.9307006588137785e-34,0.0,4.947680370888842e-18,6.350636833416947e-17,0.0,0.0,6.10987771526154e-16,0.0,0.0,4.6718280231588195e-15,0.0,9.746678919346673e-40,4.257176607271815e-13,0.0,0.0,5.087806379159775e-13,0.0,0.0,0.0,3.725490726023009e-14,0.0,0.0,0.0,0.0
0.02,0.09308993143823786,298.00002405265195,1.3295478159830396,0.5531276911814988,8.210657837106369e-41,0.27884238153297497,0.1680294498713336,1.0749307208616596e-09,5.526274275932108e-19,5.379433594363654e-26,4.459424632796875e-16,4.720796039731718e-07,1.1716736640393753e-10,0.0,7.739612358795981e-10,5.485088843939671e-11,4.4866070599255576e-29,9.457460517831647e-15,8.732410163057328e-28,3.3082398122588904e-09,0.0,7.286538572811702e-13,0.0,1.1827622385299535e-33,8.018887628269374e-14,0.0,2.3660269569359927e-12,9.393004580542336e-18,2.5178241635544546e-14,8.138417329350216e-14,0.0,0.0,2.6414666064527777e-31,1.3653636675931508e-28,0.0,0.0,0.0,2.396202497243151e-28,5.366943516842582e-14,1.5674990330511595e-15,4.788087508973428e-35,2.5448117011698655e-15,8.314366162577962e-21,8.056211313632827e-23,1.1124663659627171e-12,0.0,0.0,0.0,2.0325234967161222e-27,3.4970246494923805e-17,0.0,0.0,0.0,2.248160470488727e-34,5.974122247314384e-35,4.94769414544496e-18,6.350648627149065e-17,0.0,0.0,6.109907669065375e-16,0.0,0.0,4.666912480584635e-15,0.0,0.0,4.2571780883176244e-13,0.0,0.0,5.087809960779979e-13,0.0,0.0,0.0,3.7254950101309157e-14,0.0,0.0,0.0,0.0
0.022,0.0930916395576151,298.000271810775,1.329523420426181,0.5531264921535978,8.214755871107827e-41,0.27884260959960144,0.1680292098505289,1.107383009719858e-08,1.82315249851344e-18,3.4752833172481677e-25,3.367635992854434e-16,1.6316655484451393e-06,1.2174399082551273e-10,0.0,8.366377779480274e-09,7.766350044431366e-10,1.1434589823346258e-27,3.7916511610161885e-13,1.5895988821879604e-26,3.633690507020604e-08,0.0,5.315819744114708e-12,8.022121769377626e-33,1.4487862019334072e-32,1.6760447767908608e-13,2.6921657584582075e-12,2.57238159461426e-11,1.1675626210262376e-17,8.639302869573061e-13,5.893045123189567e-13,5.207864723482217e-15,9.644947774874786e-15,6.944466834667644e-31,3.589549940614194e-28,0.0,0.0,0.0,1.7976036190637395e-27,7.122822212759613e-13,1.9712754710084506e-15,4.1843577989825594e-34,3.8439592576730745e-14,1.6225543532324657e-20,1.5746140596111079e-21,1.7682226897269493e-11,0.0,0.0,0.0,3.972556714521919e-26,3.606021795817623e-17,0.0,0.0,7.25653872874485e-14,4.43807906025851e-34,9.495673875976493e-34,4.947844732524336e-18,6.350892261902627e-17,2.05741866293043e-33,8.724716989733464e-31,6.110545639793441e-16,8.836909458076736e-19,2.0178245612091822e-33,4.683462893150129e-15,0.0,7.966684457580358e-34,4.257183394648207e-13,0.0,0.0,5.087830638674886e-13,0.0,0.0,0.0,3.725571927493643e-14,0.0,0.0,0.0,0.0
0.023,0.09309433033926018,298.00134350791376,1.3294849921984062,0.5531246631473623,8.225770193903703e-41,0.27884296365463623,0.16802879667043977,5.105495792168796e-08,8.980109403315123e-18,2.2931437962400487e-24,6.298654215769836e-16,3.3033216979909574e-06,1.2353741293455421e-10,0.0,4.017752379228268e-08,4.711903354661521e-09,1.9403828786274067e-27,2.4110281327768276e-12,8.458069713558791e-26,1.7682623415781693e-07,0.0,3.575023120425101e-11,1.2905395968382507e-32,2.6165185902569984e-31,8.399558337813926e-13,2.4816103316436183e-11,1.2488797372739893e-10,1.2836813975267649e-17,6.888812512110663e-12,4.104574713144199e-12,2.0892019257640955e-12,3.7193859968196685e-13,3.800125196928525e-30,1.9642185057870558e-27,3.461961150574663e-24,9.85997382103006e-25,0.0,1.1999439310420199e-26,4.070990424134687e-12,2.177080216463124e-15,4.804895913983372e-33,2.654177629695696e-13,6.975945842463025e-20,8.014121581057321e-21,1.0338788426169555e-10,3.142608107113271e-33,0.0,0.0,2.0217981747430147e-25,3.715617348752229e-17,0.0,0.0,8.427366634591183e-13,1.9733993225057277e-33,5.5524994038804e-33,4.948510343094944e-18,6.353249948455041e-17,7.161188917567416e-32,3.364801394242882e-29,6.116134949844644e-16,8.669339869176047e-18,4.788088544051977e-33,4.913638865418169e-15,0.0,1.2815494430494236e-33,4.257191425138891e-13,0.0,0.0,5.08795347112192e-13,0.0,5.467930789846936e-29,0.0,3.7262354272995454e-14,0.0,4.900140316293942e-31,0.0,9.96472536390821e-38
0.024,0.09310171570182862,298.0078803481447,1.329379530059229,0.5531199981747283,8.269018954577089e-41,0.2788438928596774,0.16802747178728247,2.7753828368189996e-07,6.093301622085797e-17,2.6828969921421916e-23,2.833531894589917e-15,7.073732175826711e-06,1.2487558060088782e-10,0.0,2.284945376567674e-07,3.4631236903500223e-08,4.1411137772499586e-26,1.7977462588322188e-11,5.280714393063292e-25,1.0204314816726953e-06,1.3071619819453427e-25,3.151256370171752e-10,2.413630985447225e-31,1.5063071407663485e-29,7.959240737429996e-12,2.720271616950879e-10,7.192735461979677e-10,1.3951239111797526e-17,6.658495355745548e-11,3.771484835805948e-11,1.959596100411403e-11,4.192762920656974e-12,3.3941048237491446e-29,1.7541264740050454e-26,3.812980688047539e-23,1.0859685748117305e-23,6.902768647385816e-24,2.6885134818417946e-25,2.8028392519574588e-11,2.3181134482109556e-15,2.6057083828519313e-31,2.2547863525469338e-12,4.591636825246296e-19,4.700368418956352e-20,7.229710480153111e-10,3.0549635388805013e-31,0.0,8.486577512857967e-31,1.1856918740580525e-24,4.1728298262864093e-17,9.722661887209786e-31,1.1913433101965449e-12,9.83753174040056e-12,1.593886693715381e-32,3.8847998667278934e-32,4.9526052558760765e-18,6.385422357941397e-17,3.304621815225165e-30,3.7935514362295116e-28,6.184087824095722e-16,8.881598044288976e-17,4.1781824225528796e-32,8.293235172200046e-15,0.0,2.3964720791824695e-32,4.2572114845413806e-13,0.0,0.0,5.08967073063849e-13,0.0,1.8132114798484102e-27,0.0,3.7344227090963095e-14,0.0,7.579107576174033e-30,0.0,8.763752593899312e-37
0.0245,0.09311189489775958,298.0236457962443,1.3292341997785553,0.5531143197368568,8.339658293267775e-41,0.2788450540484585,0.16802527782266716,7.869442953466264e-07,2.0785968594851476e-16,1.3406080758250735e-22,8.383621756140054e-15,1.0734074918677388e-05,1.2544472996527052e-10,0.0,6.700729992945976e-07,1.2366986392931508e-07,4.625334823866448e-25,6.464265362623689e-11,1.661081665134583e-24,3.0254254913694234e-06,1.986665650955774e-24,1.3117104836532877e-09,2.966326558083438e-30,2.1149814834967957e-28,3.711667289381332e-11,1.338970233795391e-09,2.1295471469510018e-09,1.4553050653047487e-17,2.9583940142213756e-10,1.6241888048091215e-10,7.693049731079345e-11,1.9780426102910214e-11,1.4664255803668615e-28,7.57634647295164e-26,1.7210332404433167e-22,4.901620594981212e-23,4.223371998143971e-23,2.5867795366933115e-24,9.510293240389491e-11,2.286306477804969e-15,3.803706071398511e-30,9.041648893282867e-12,1.5540568045307781e-18,1.3974045808375176e-19,2.4800066911721504e-09,6.772854592139535e-30,0.0,3.3632264140405554e-30,3.524504049902e-24,4.967723077248879e-17,4.133082826698762e-30,6.530591689827406e-12,5.03536259090505e-11,8.247578547292153e-32,1.3344147250671184e-31,4.9625235231102515e-18,6.554808644878121e-17,3.856217705494355e-29,1.7903719321012775e-27,6.502960324165926e-16,4.082102153782751e-16,4.380154770482301e-31,2.715745908110101e-14,0.0,2.944734948600751e-31,4.2572348503161674e-13,0.0,0.0,5.099890311397442e-13,0.0,2.2094561698397803e-26,6.145980044233004e-31,3.77359900936889e-14,0.0,2.6861660524193953e-29,0.0,1.9948362320385656e-36
