grid,velocity,T,density,Y_N2,Y_Ne,Y_CH2F2(1),Y_O2(2),Y_H2O(3),Y_OH(4),Y_H(5),Y_O(6),Y_H2(7),Y_HO2(10),Y_H2O2(11),Y_CO(12),Y_CO2(13),Y_HCO(14),Y_CH2O(19),Y_F(37),Y_HF(38),Y_CHF(40),Y_CHF3(41),Y_CF2(42),Y_CF3(44),Y_CHFO(46),Y_CF2O(48),Y_CF(49),Y_CFO(50),Y_CHFCF2(54),Y_CH2CF2(56),Y_C2HF(57),Y_CF2CF2(60),Y_CHF2-CH2(63),Y_CH3-CF2(64),Y_CHF2-CHF(66),Y_CH2F-CF2(67),Y_CHF2-CF2(68),Y_HCCO(68),Y_C2H2(70),Y_CHFCF[Z](71),Y_CF2CH(72),Y_CH2CO(75),Y_CHF2(81),Y_CHF(86),Y_CF2(87),Y_CH2F(89),Y_FC1OO1(129),Y_[O]C([O])F(131),Y_CHO2(135),Y_CFO2(136),Y_CF2O2(144),Y_[O]OC(F)F(163),Y_FC(F)C(F)F(164),Y_[O]C(F)F(170),Y_[O]O[C](F)F(171),Y_O2(177),Y_F[C]C(F)F(180),Y_O[C](F)F(232),Y_C2F4O2(248),Y_FC1OC1(F)F(275),Y_F[C]C(F)F(316),Y_C2HFO(390),Y_C2HF4O2(419),Y_CF3O2(433),Y_C2HF3O(474),Y_C2HF(510),Y_C2HFO2(557),Y_C2H2F3O2(649),Y_C2HF2O3(898),Y_FC1(F)OO1(924),Y_C2HF2O(1009),Y_C2H2F3(1097),Y_FC1(F)CO1(1188),Y_C2H3F2O2(1290),Y_[C]#CF(2151),Y_C2HF(2152),Y_C2HFO3(2756)
0.0,0.08865531254902492,298.0,1.3183719810678483,0.5659230275876023,0.0,0.2621606029203669,0.17191636931333915,3.336572100949228e-15,0.0,0.0,0.0,1.7752763249672326e-10,1.0983096712983413e-13,6.843024906438075e-14,1.1361906902150037e-15,2.590597535013734e-13,0.0,1.4539317186508614e-14,1.189057659638618e-13,9.257258347155885e-15,0.0,0.0,0.0,1.175432094226644e-13,9.718493786889772e-14,0.0,1.4242772197041927e-14,1.9257976741774085e-20,0.0,2.9775315832301442e-15,0.0,0.0,0.0,0.0,2.7562998187896897e-28,7.854645320884219e-29,0.0,0.0,1.4551365778603407e-16,0.0,1.7012989704915073e-14,2.6176790654795493e-16,0.0,0.0,1.9579629280156214e-13,2.151345495671239e-27,0.0,9.649986630588063e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2683705791953647e-13,0.0,5.648354534122399e-36,0.0,0.0,0.0,5.436984224832419e-15,0.0,1.7686844890687932e-15,0.0,0.0,9.272308428017684e-17,0.0,2.6040297375406767e-16,0.0,7.464777323310925e-21,0.0,0.0,0.0,0.0,0.0,2.4800355827546806e-28
0.008,0.08865531478985751,297.99999998869305,1.3183719477461353,0.5659230258942894,1.7801259189473634e-45,0.2621606032302277,0.17191636900099902,4.665228656521739e-14,0.0,0.0,0.0,1.8690088742644685e-09,4.221589590050285e-12,0.0,4.8435838350872095e-14,2.605643279067099e-13,0.0,1.4539836782062652e-14,6.609530727749384e-21,3.599215707981736e-13,0.0,0.0,0.0,7.107915736154745e-20,9.713743749825272e-14,0.0,1.437895174675163e-14,1.3923040094285633e-18,0.0,2.9779236195966044e-15,0.0,0.0,0.0,0.0,2.1917208626023388e-26,6.24222039293829e-27,0.0,1.1317657897470976e-20,1.4626117778979325e-16,0.0,1.04732666195701e-20,2.6178107886452317e-16,0.0,0.0,1.9562932080026694e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.062770838114426e-18,0.0,0.0,0.0,0.0,0.0,9.744765937992385e-21,0.0,1.755652162502652e-13,0.0,0.0,6.9959272787777134e-15,0.0,3.0479745211358185e-14,0.0,6.110579979211325e-19,4.28673438242915e-23,0.0,0.0,0.0,0.0,2.212917311767281e-26
0.012,0.08865532393652416,298.0000000087546,1.3183718117285306,0.565923019000107,2.820798858386762e-45,0.2621606044939995,0.17191636773459787,1.384014231740223e-12,0.0,0.0,0.0,8.758509615674734e-09,6.18250224542092e-12,0.0,7.508388128530489e-13,2.897991790749748e-13,0.0,1.4549727129598986e-14,0.0,3.637991082440349e-12,0.0,0.0,0.0,8.694976407654752e-26,9.713741134287412e-14,0.0,1.6346412168424192e-14,2.794089793255431e-18,0.0,2.9831371983630524e-15,0.0,0.0,0.0,0.0,2.5059986385945948e-26,7.137310485030258e-27,0.0,2.3401392932872836e-25,1.5965145555156975e-16,0.0,1.2999964850330095e-26,2.620876373616075e-16,0.0,0.0,1.9620872572602863e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0621324892722526e-18,0.0,0.0,0.0,0.0,0.0,3.4134646043917644e-26,0.0,1.755653239359914e-13,0.0,0.0,6.9959396939402505e-15,0.0,3.0480628851382594e-14,0.0,3.586999351425488e-23,6.742062377370486e-27,0.0,0.0,0.0,0.0,7.786645328068432e-32
0.016,0.08865537677706219,298.00000051385376,1.3183710259511758,0.5659229792045329,3.228117882491845e-45,0.2621606117939611,0.17191636041214353,2.6450629482414723e-11,0.0,0.0,0.0,4.847013584611245e-08,7.678600013275847e-12,0.0,1.4540664941695908e-11,1.0492634252824766e-12,0.0,1.480880340695363e-14,0.0,6.891295464846833e-11,0.0,0.0,0.0,1.079209883657804e-31,9.716923570185768e-14,0.0,5.5504143318667244e-14,5.0137818911754446e-18,0.0,3.1571094089943552e-15,0.0,0.0,0.0,0.0,2.480893610957827e-26,7.065809099898566e-27,0.0,0.0,4.839708716557415e-16,0.0,1.6267534596547366e-32,2.713963777546938e-16,0.0,0.0,2.0998866696298636e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1440438309671101e-35,5.0621328542240555e-18,0.0,0.0,0.0,0.0,0.0,1.1539802253884646e-31,0.0,1.7556533644653199e-13,0.0,0.0,6.995940387978431e-15,0.0,3.048063062985083e-14,0.0,2.065408482460382e-27,7.8738880044841165e-31,0.0,0.0,0.0,0.0,9.059936424892889e-37
0.018000000000000002,0.08865549843806583,298.0000044265428,1.3183692167666905,0.5659228877869721,3.347996585062912e-45,0.26216062858870137,0.1719163434474968,2.046777607730027e-10,0.0,0.0,0.0,1.392720180765537e-07,8.279888450578466e-12,0.0,1.1778695986686886e-10,8.542019950596892e-12,0.0,1.738624074874998e-14,1.0956238335293223e-28,5.644960437221537e-10,0.0,0.0,0.0,1.1276210889294023e-34,9.761858144450149e-14,0.0,3.528075796157269e-13,6.320997893602072e-18,0.0,5.3557539788771334e-15,0.0,0.0,0.0,0.0,2.4218970755915326e-26,6.897781630218138e-27,0.0,0.0,3.4702088640299045e-15,0.0,0.0,3.785546605539889e-16,0.0,1.096690471895471e-24,3.3853433691959553e-13,0.0,0.0,0.0,2.8058689436212356e-29,0.0,0.0,0.0,0.0,0.0,1.8443889664671085e-35,5.0621349484320926e-18,0.0,2.9988524371148217e-35,0.0,0.0,0.0,1.8011786426545727e-34,0.0,1.75565381334061e-13,0.0,0.0,6.995943341398155e-15,0.0,3.0480636334129e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1660263125994047e-37
0.02,0.08865591848478047,298.00004586777254,1.318362970415449,0.5659225745372821,3.4043874894948605e-45,0.2621606863821954,0.17191628370441459,1.953542338468542e-09,0.0,0.0,0.0,4.46368531542033e-07,8.734157560128097e-12,0.0,1.1828966321705641e-09,1.0960264443893256e-10,1.3709039137440744e-29,5.2434401419600164e-14,7.25591642341374e-28,5.746481482589883e-09,0.0,1.8087936974638537e-13,0.0,0.0,1.0621705014020792e-13,2.0357086098762816e-13,3.4616779615877186e-12,7.79467727194341e-18,3.251692561958999e-14,4.313707670375506e-14,0.0,0.0,0.0,0.0,2.595260327558284e-26,7.39153573323155e-27,0.0,0.0,4.112757306970653e-14,0.0,0.0,2.059025495745734e-15,0.0,1.6896978701420024e-23,1.9823154918326022e-12,0.0,0.0,0.0,4.323127293089801e-28,0.0,0.0,0.0,0.0,0.0,1.07999915747483e-34,5.06216001654423e-18,0.0,1.0519537347069842e-34,0.0,0.0,0.0,1.2323161903733736e-34,0.0,1.7556594147184234e-13,0.0,0.0,6.995978844539232e-15,0.0,3.048069905681097e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.579484610787249e-37
0.022,0.08865742993774127,298.00048462611295,1.3183404946785082,0.5659214747445873,3.371735567603799e-45,0.26216089164476686,0.17191605584520236,1.911442807899848e-08,1.0202547163495989e-19,2.174296730849324e-26,0.0,1.484991688533818e-06,9.067268495745591e-12,0.0,1.2170852093433057e-08,1.472693192412e-09,2.5502683791730124e-28,5.290240860355214e-13,8.216905721319978e-27,5.993141415489741e-08,0.0,6.8805649816567735e-12,0.0,1.2042974679035226e-33,2.7075501178183673e-13,5.6978899103737274e-12,3.597105654946454e-11,9.389640179753484e-18,1.331150355076867e-12,6.923716953204353e-13,0.0,4.041535697713155e-14,4.101207137511413e-32,2.119878457554375e-29,7.800892947958638e-26,2.2217644299612644e-26,0.0,2.0105615934919555e-29,5.160011821157881e-13,0.0,5.841138760945471e-36,2.8412544714994108e-14,4.612113821144155e-22,1.6845953634937013e-22,2.300373086115671e-11,0.0,0.0,0.0,4.3099920366598875e-27,0.0,0.0,0.0,1.2565444537707415e-13,1.287093666497607e-35,1.2533114084816424e-33,5.062437030325649e-18,0.0,3.0844110165001474e-34,3.7093973340639694e-30,0.0,1.13741547305475e-18,2.535960625826538e-34,0.0,1.7557820661545605e-13,0.0,0.0,6.996667120347395e-15,0.0,3.048215309011306e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0931865356436693e-37
0.023,0.08865989627103933,298.0022813065906,1.3183038212495626,0.5659197926802074,3.1296295821529155e-45,0.2621612132366527,0.17191563339250307,8.44068673420102e-08,1.6058673559057791e-18,4.23621048491971e-25,5.87413422063003e-16,2.9320944362090397e-06,9.283126517536033e-12,0.0,5.60524343454642e-08,8.537515043602198e-09,9.255916690337049e-28,3.0188719188941598e-12,4.419105620055999e-26,2.7917212313945646e-07,0.0,4.90532949320247e-11,6.684815266594422e-33,7.266591782107441e-32,1.4720320473983935e-12,4.80994814434767e-11,1.6751613304668775e-10,1.020080424296259e-17,1.017895596391992e-11,4.95719290814039e-12,2.0026797025866838e-12,4.826122051110209e-13,3.1967739959211037e-31,1.6523259353247224e-28,4.515099568902112e-25,1.2859401929001714e-25,3.194614043173821e-26,5.232830889703613e-27,2.8209884230718198e-12,0.0,8.910912272847321e-34,1.8668729999368837e-13,1.5773834762939908e-20,7.984803427400168e-22,1.2644378868078817e-10,0.0,0.0,0.0,2.042823720603455e-26,0.0,1.4243626232385832e-31,0.0,1.5309897864882658e-12,4.4510662462278774e-34,6.889986804326466e-33,5.063586512184389e-18,0.0,1.5082597099864142e-32,4.429607779299136e-29,0.0,1.5646290620072502e-17,9.771945732760573e-34,0.0,1.7569409418409465e-13,6.734407604930362e-34,0.0,7.0024378944787616e-15,7.269778855715535e-19,3.04976954778879e-14,0.0,4.743597982918105e-29,1.5423961064309186e-32,0.0,0.0,0.0,0.0,2.482445527600358e-37
0.024,0.08866726733232563,298.0126883352996,1.3181942285852468,0.5659153437071979,1.5285956369066212e-45,0.2621620909821526,0.17191412316570995,4.3739256830139807e-07,1.1153517431231875e-17,5.6065644754433885e-24,3.965126698134356e-15,6.102768152658244e-06,9.932823955086102e-12,0.0,3.0433831548540823e-07,5.97138576100434e-08,3.4931114139680695e-26,2.119216952613607e-11,2.8879211276599637e-25,1.5350121804205451e-06,2.3130815249225763e-25,4.17060068024129e-10,4.2594323488896745e-31,4.034245489199646e-30,1.3566169066285244e-11,4.985505937165488e-10,9.210643640378244e-10,1.1041439816169615e-17,9.35023889374633e-11,4.373236527480575e-11,1.8334547604515848e-11,4.914451569654016e-12,3.051304681841594e-30,1.5768108265218752e-27,4.24623902181197e-24,1.2093622540398046e-24,8.155809825258825e-25,2.230888723145283e-25,1.850668850930332e-11,0.0,5.389096117462579e-32,1.5068535285798685e-12,1.0854044196101944e-19,4.694614422862385e-21,8.395746848633713e-10,4.530594251055695e-31,0.0,0.0,1.2009353560481468e-25,0.0,1.4399444599583924e-30,1.0923090568313354e-12,1.7111292848600205e-11,3.670167248413617e-33,4.5789406122563953e-32,5.0702771967350715e-18,0.0,6.852622723534921e-31,4.511825418258907e-28,0.0,1.5759982405608113e-16,4.7899020972665704e-32,4.226465962580962e-15,1.7721974871334185e-13,4.290523984104674e-32,0.0,7.070180737464558e-15,1.1525712924040819e-17,3.0730395176337755e-14,0.0,2.7931616063121775e-27,2.899566641791454e-31,0.0,0.0,7.339126962092654e-33,0.0,3.1819184348880648e-37
0.0245,0.088678516429628,298.03658999488863,1.318027012587973,0.5659095834271942,0.0,0.2621632437008388,0.1719114045063078,1.1970870956014464e-06,3.762179229142842e-17,2.759858497061168e-23,1.1843532906049607e-14,9.104190467207637e-06,1.1247159702462798e-11,1.3820892255147997e-12,8.621523368395771e-07,2.0511864901957638e-07,3.654477220557971e-25,7.320256522345446e-11,9.520270016484191e-25,4.389417201047197e-06,3.47301684821451e-24,1.6672095822457892e-09,5.405496384775641e-30,5.285660968198407e-29,6.073479405330526e-11,2.349243586293187e-09,2.6339100416476576e-09,1.1832773994179309e-17,3.9815586599037594e-10,1.8077183067008973e-10,6.936145139056596e-11,2.2123719007335523e-11,1.4330614435099122e-29,7.402057092283612e-27,2.042044893117418e-23,5.815859271545419e-24,4.3470878764502906e-24,2.1752636178514e-24,6.04934248275479e-11,0.0,7.5123196361009775e-31,5.800876214989051e-12,3.5239514612112834e-19,1.5208076733530214e-20,2.7722622996495546e-09,9.916358507568838e-30,0.0,2.1295957137985213e-31,3.8896905006373856e-25,0.0,4.979061360294611e-30,9.911704315356936e-12,8.38283256017234e-11,1.7567098119642766e-32,1.5151424886356793e-31,5.085697476787613e-18,0.0,7.629431235794306e-30,2.032388585520233e-27,0.0,6.961285147195217e-16,5.433710300868792e-31,3.3197793526722e-14,1.8496163893100049e-13,5.443780204146597e-31,0.0,7.377758313487553e-15,7.112842321355995e-17,3.20703842275293e-14,0.0,3.4684554367882166e-26,2.5374693406105273e-30,0.0,0.0,2.560277076701012e-32,0.0,1.4190907616759423e-36
