grid,velocity,T,density,Y_N2,Y_Ne,Y_CH2F2(1),Y_O2(2),Y_H2O(3),Y_OH(4),Y_H(5),Y_O(6),Y_H2(7),Y_HO2(10),Y_H2O2(11),Y_CO(12),Y_CO2(13),Y_HCO(14),Y_CH2O(19),Y_F(37),Y_HF(38),Y_CHF(40),Y_CHF3(41),Y_CF2(42),Y_CF3(44),Y_CHFO(46),Y_CF2O(48),Y_CF(49),Y_CFO(50),Y_CHFCF2(54),Y_CH2CF2(56),Y_C2HF(57),Y_CF2CF2(60),Y_CHF2-CH2(63),Y_CH3-CF2(64),Y_CHF2-CHF(66),Y_CH2F-CF2(67),Y_CHF2-CF2(68),Y_HCCO(68),Y_C2H2(70),Y_CHFCF[Z](71),Y_CF2CH(72),Y_CH2CO(75),Y_CHF2(81),Y_CHF(86),Y_CF2(87),Y_CH2F(89),Y_FC1OO1(129),Y_[O]C([O])F(131),Y_CHO2(135),Y_CFO2(136),Y_CF2O2(144),Y_[O]OC(F)F(163),Y_FC(F)C(F)F(164),Y_[O]C(F)F(170),Y_[O]O[C](F)F(171),Y_O2(177),Y_F[C]C(F)F(180),Y_O[C](F)F(232),Y_C2F4O2(248),Y_FC1OC1(F)F(275),Y_F[C]C(F)F(316),Y_C2HFO(390),Y_C2HF4O2(419),Y_CF3O2(433),Y_C2HF3O(474),Y_C2HF(510),Y_C2HFO2(557),Y_C2H2F3O2(649),Y_C2HF2O3(898),Y_FC1(F)OO1(924),Y_C2HF2O(1009),Y_C2H2F3(1097),Y_FC1(F)CO1(1188),Y_C2H3F2O2(1290),Y_[C]#CF(2151),Y_C2HF(2152),Y_C2HFO3(2756)
0.0,0.043885291109776514,298.0,1.3809980078059505,0.496950625615328,0.0,0.3520853057302154,0.15096391511945884,1.6632664852143616e-11,0.0,0.0,2.8751598622391367e-15,1.5345814064917622e-07,2.9052860449552146e-15,0.0,1.5533560668765044e-11,4.0291809386120503e-13,0.0,3.8708047503133147e-16,0.0,4.409066726849225e-11,0.0,6.1490324248311435e-15,0.0,1.6293888537567804e-16,0.0,4.2521761755587526e-17,1.3558349418915454e-14,1.8699590417737335e-15,0.0,1.5083033784981493e-14,1.873192814502557e-15,0.0,0.0,0.0,0.0,0.0,4.439076617690256e-15,5.365388415712689e-16,2.0440045590847542e-14,2.0846331428395265e-20,1.6853572566853796e-15,1.1434688694880319e-15,3.525307496168766e-14,0.0,4.622830324367047e-15,0.0,0.0,0.0,0.0,0.0,0.0,7.773949516726673e-16,5.317366050760316e-17,4.8852501643095893e-36,0.0,0.0,0.0,0.0,0.0,2.1939324587515397e-15,0.0,2.226705739728386e-16,1.108608786034397e-16,4.903576080201661e-18,0.0,0.0,6.3270730364144096e-18,1.1535755179978153e-15,5.1276712753402065e-17,2.109749005580964e-18,7.764231486333929e-22,4.57404075958736e-14,0.0,1.2120596824368258e-14,2.2135219110429432e-14,3.704943065523552e-18,9.791394315594203e-30
0.008,0.043885800435864854,298.00000520798847,1.3809819803204704,0.4969498889981786,7.39446814491465e-43,0.35208545197397945,0.15096376457131566,3.202173118892915e-10,0.0,0.0,0.0,8.929062228755472e-07,5.839807083836139e-14,0.0,3.114732249089255e-10,1.0646226395087949e-11,0.0,1.9554980813796072e-14,0.0,9.069010211218437e-10,0.0,1.393899816223535e-13,0.0,5.30614907109565e-23,0.0,1.7511561130088231e-15,2.550117609510019e-14,1.8700204700393613e-15,8.466897462929022e-15,5.086138995594206e-14,5.583758941299671e-14,0.0,0.0,0.0,0.0,0.0,4.007835867899298e-22,1.326643008951242e-21,5.058840740343765e-13,7.152561746935048e-19,5.591451384076837e-22,3.600220253601408e-14,7.56564460468522e-21,0.0,3.5931467477573065e-14,0.0,0.0,0.0,0.0,0.0,0.0,3.58187590920396e-14,1.1496457784417925e-15,2.0603183582249536e-34,0.0,4.4451599282201614e-18,0.0,0.0,0.0,2.193934724138342e-15,0.0,2.5962927786607767e-22,5.995043535797277e-15,2.4822318329927573e-16,0.0,0.0,2.895258199850691e-16,6.506673516032913e-14,3.0688266594556205e-15,1.7808433868341774e-18,3.2623501342688293e-20,9.603344345084694e-19,0.0,1.2120643030491224e-14,2.0926790393892408e-20,3.705046299326241e-18,5.423173207465984e-28
0.012,0.043886980070790664,298.00004773609623,1.380944860972912,0.4969481835694233,8.827250364007623e-43,0.3520857912228732,0.1509634134759433,2.5499718774176188e-09,0.0,0.0,0.0,2.5988134398775106e-06,1.1964801676480262e-13,3.237314576781453e-14,2.573764388830257e-09,1.1452836204148272e-10,0.0,2.1557464224784404e-13,0.0,7.670038010517792e-09,0.0,1.8052660567525789e-12,0.0,3.536164740232032e-29,2.9345598696426067e-15,6.103887506881788e-13,1.1806783864566785e-13,1.8697679300911903e-15,1.699563543193254e-13,5.169522213361583e-13,4.106061138658726e-13,1.0989367473894909e-14,1.5102200824504003e-34,7.806293696442896e-32,5.293804602365461e-29,1.5077232070358736e-29,8.684067555055162e-29,5.735857995375907e-27,5.077018423401399e-12,1.334083203319372e-18,3.78022596737824e-28,4.489823182027177e-13,0.0,0.0,3.364163905915047e-13,0.0,0.0,0.0,0.0,0.0,5.605666656376364e-34,3.2550538594514496e-14,1.888234802825153e-14,0.0,1.4185151175309205e-35,4.445193473714417e-18,0.0,0.0,9.277646289011507e-31,2.193940863141961e-15,0.0,6.152098998547387e-28,5.998056636215116e-15,2.486616933702101e-16,0.0,0.0,2.8974707878431925e-16,6.506838384489016e-14,3.0690669461697424e-15,1.9225540512396884e-18,1.0382450348813655e-24,4.097027979512446e-23,0.0,1.2121328819016835e-14,4.0371017101886854e-26,3.705249470235182e-18,1.2903164210924774e-33
0.016,0.043891052258209794,298.00052481930805,1.3808167375712264,0.496942308700153,9.152731415296548e-43,0.3520869662693375,0.15096217610072657,2.5129800783688386e-08,0.0,0.0,0.0,8.415104873606957e-06,3.333967529802331e-13,8.051326421821863e-13,2.6387519157895445e-08,1.553898269454249e-09,0.0,2.9538051239590804e-12,8.068521019503102e-28,8.061101359968955e-08,0.0,3.013229961603264e-11,0.0,0.0,9.085704157120143e-14,1.3299314021922661e-11,1.1055872845230557e-12,1.86723267797018e-15,3.14151302373776e-12,8.768431399596798e-12,5.873940860562692e-12,2.5174654134050263e-13,2.3203156255680688e-32,1.1993500721939655e-29,5.389750145844251e-27,1.535049267716404e-27,1.6764596990250643e-27,0.0,6.399468092985033e-11,2.2734314887227825e-18,2.465057432318453e-34,7.11047108307149e-12,0.0,0.0,4.268962109674148e-12,0.0,0.0,0.0,0.0,0.0,7.162011633719765e-33,4.8804491132231714e-14,4.0720605075529646e-13,0.0,2.1391675292928346e-34,4.445427927770777e-18,0.0,0.0,2.1251618966844747e-29,2.193982149430735e-15,0.0,1.4414277834992063e-33,6.080640505750142e-15,2.601447235501245e-16,0.0,0.0,2.9487463182853856e-16,6.507223276754935e-14,3.0746335859648473e-15,5.2006308342470104e-18,3.163031382114726e-29,3.2484480459164736e-27,0.0,1.2139447590019978e-14,7.943032669078616e-32,3.707949426691693e-18,3.0357833504765006e-39
0.018000000000000002,0.04389697922758365,298.00259055425033,1.3806302995811288,0.49693383151471665,9.101513024956104e-43,0.35208868389873016,0.15096027342053245,1.1370166169475749e-07,1.0940338866823846e-20,6.3027427228734846e-27,0.0,1.6579221462551526e-05,1.0454271420869597e-12,4.0626433432824946e-12,1.2336999879245726e-07,9.212878470030893e-09,0.0,1.764052161399999e-11,4.745888754684686e-27,3.847418049875403e-07,0.0,2.143074831482583e-10,0.0,2.1221099186371658e-33,7.50223781555105e-13,1.1408950014319318e-10,5.179812862290544e-12,1.8512947833032352e-15,2.401811729548641e-11,6.45813576720592e-11,3.8107831395630606e-11,2.0542432871148475e-12,5.409966307988441e-31,2.7962476561869696e-28,1.3013273611156164e-25,3.7062947620612865e-26,4.3150867934608306e-26,0.0,3.561411294578678e-10,2.8230804436901324e-18,9.139932130810667e-35,4.823851927335075e-11,7.345894423573558e-23,3.0308922601618236e-24,2.406108382664534e-11,0.0,0.0,0.0,7.147385238737873e-29,0.0,4.042784366835783e-32,1.9919418743787303e-13,3.644726106916254e-12,2.022878926480586e-36,1.2057516575979759e-33,4.4465449947562734e-18,0.0,2.1632843767792424e-35,1.7339809683838106e-28,2.1942139160989664e-15,4.6140479246114305e-18,0.0,6.94354539511209e-15,3.74509841330753e-16,0.0,0.0,3.4024081537916726e-16,6.510795969993806e-14,3.137708657261145e-15,3.4047436876350455e-17,0.0,1.4746574045283963e-27,0.0,1.2328140254124364e-14,3.2333772253351097e-37,3.725176935149383e-18,0.0
0.02,0.043911265226014885,298.01519451796884,1.3801811279293401,0.49691392593732037,8.82003765312013e-43,0.3520928085819522,0.15095514375851274,6.065070906280309e-07,4.661831845483542e-19,8.757266898589227e-25,0.0,3.458229667181e-05,5.069983668941936e-12,2.3036897126550185e-11,6.823632434058046e-07,6.610828673125534e-08,1.2739894364293897e-27,1.2757464994943214e-10,3.2528314250311835e-26,2.177038824394713e-06,0.0,1.872413827656095e-09,0.0,7.3426069466543e-31,7.563589116888585e-12,1.215208104730178e-09,2.895193379655998e-11,1.693915157000293e-15,2.2654654577785668e-10,5.865753604103372e-10,3.0244509936682464e-10,2.064913205003573e-11,2.3861371788597202e-29,1.233013207328566e-26,5.957471948281336e-24,1.6967334559086942e-24,2.1045637739210912e-24,0.0,2.3851753729936064e-09,3.4146473064308197e-18,3.448063907031919e-32,4.0053631458282523e-10,4.635576606659534e-21,8.616285150639748e-23,1.6348446346179957e-10,0.0,0.0,0.0,2.031116387526446e-27,0.0,2.76789594098018e-31,2.040006351025908e-12,4.07149731421586e-11,1.333616635831726e-34,8.199311383765492e-33,4.453557590637979e-18,0.0,6.34834947182128e-33,1.743089704064715e-27,2.1967366873687975e-15,5.3116098388420305e-17,0.0,1.925958633131132e-14,1.9316528042306587e-15,0.0,0.0,8.907327133601208e-16,6.562656697500892e-14,4.1154863107590546e-15,3.821501921886631e-16,3.1056768993620913e-31,1.489899583272505e-27,0.0,1.5023680723987526e-14,1.1337025900450953e-38,3.8801261393861355e-18,0.0
0.022,0.043950173969500364,298.0919521973532,1.3789592636976007,0.49686330116344474,8.058148613042256e-43,0.35210358861512825,0.15093827932971074,3.348450153372759e-06,1.7764364880772966e-17,7.489158357998599e-23,4.0094017032867e-18,7.428652072051075e-05,2.8310090846544756e-11,1.3330209612306304e-10,3.904435210126941e-06,4.887583818130842e-07,3.627532594725338e-25,9.504513607718096e-10,2.382363907970878e-25,1.2739451553008448e-05,2.2658976418076537e-27,1.679979336039119e-08,1.1458731603592789e-32,2.4804187978293967e-28,7.796569233276849e-11,1.3244368807233765e-08,1.6766112726029143e-10,1.1052097740042966e-16,2.19126877911868e-09,5.46845725116986e-09,2.4701542942441513e-09,2.1247185978082428e-10,1.2488628859843298e-27,6.443543202927924e-25,3.224699144325633e-22,9.183960410425718e-23,1.2092309791976205e-22,4.745115492260107e-25,1.647755086016486e-08,3.916181577438145e-18,1.223472004920116e-29,3.4182089558359255e-09,1.769660418012267e-19,2.7544909913901827e-21,1.1456620932514674e-09,5.482411985261775e-32,0.0,4.435028993865336e-32,6.485939885441765e-26,0.0,1.9753546998830294e-30,2.452081104456861e-11,4.65160773532225e-10,6.980205859455508e-33,5.781703700347503e-32,4.496918396513516e-18,0.0,1.6972423535762467e-30,1.7963582777883584e-26,2.2262706885887417e-15,5.415512380331063e-16,7.340259009678174e-33,1.949708808750056e-13,2.3132525855244e-14,1.059845766300934e-33,0.0,7.570682038647793e-15,7.329674655248044e-14,1.9279270774384626e-14,4.582653915742123e-15,1.0243295580938796e-27,1.7047569835496967e-27,9.84642525102672e-15,5.355036256971557e-14,7.1031164991906164e-37,5.2762398160465126e-18,1.532274870961832e-38
0.023,0.04400406462505716,298.2763844863282,1.3772704865832768,0.49680126851335243,7.267327468276787e-43,0.3521166972412184,0.15090990693084358,9.409444731020979e-06,1.700447001650529e-16,1.1587322993160582e-21,1.6359424762885885e-17,0.00011208394348120429,8.182686068018925e-11,3.871864274844846e-10,1.126896298204525e-05,1.7183731631672808e-06,1.219221700008521e-23,3.3618506477818206e-09,8.73004395223633e-25,3.739098422251218e-05,5.5598533237224e-26,6.90330768210599e-08,2.0478200184047744e-31,9.77921261122931e-27,3.594108589560125e-10,6.399903555373647e-08,4.883867982212428e-10,3.895144844370619e-15,9.580317404264489e-09,2.319085744257718e-08,9.403856639254892e-09,9.780937717397545e-10,1.5505389408948004e-26,7.97079584515348e-24,4.095826635804642e-21,1.1664239647543713e-21,1.6087269551388012e-21,1.2128600677086716e-23,5.492565571373047e-08,4.054869013269699e-18,4.992778413740968e-28,1.3483240209552471e-08,1.6983263108065283e-18,2.2718780822555426e-20,3.86209474124454e-09,2.039911636048903e-30,0.0,5.496926744115747e-31,5.3403994264229055e-25,2.9776426206167674e-17,6.87499364930063e-30,1.296174314934388e-10,2.3395832524137574e-09,1.313343205711161e-31,1.9802955600269282e-31,4.603114309903558e-18,0.0,5.488152430570037e-29,8.30842658514311e-26,2.3614540697166343e-15,2.446090150743915e-15,1.1562458905850506e-31,1.154696788851518e-12,1.3396340524946342e-13,1.8903623742374865e-32,0.0,3.878465869761546e-14,1.1689253999813088e-13,1.0931376393149183e-13,2.4104153244601154e-14,3.455959554111695e-26,3.980001208389094e-27,6.357136937088717e-14,2.6471590971324015e-13,1.374641862603388e-35,1.0166820559839035e-17,2.40964124343977e-37
0.024,0.044144086996835676,298.92622231801545,1.37290186606145,0.4966622606321473,5.9121076221397e-43,0.35214322432911604,0.15082623498778625,2.926020433259523e-05,2.0361977911958684e-15,2.477676367268813e-20,6.540916675982697e-17,0.00017259559665598685,2.6416664480675905e-10,1.2500090054505584e-09,3.613185755969142e-05,6.889634248594922e-06,5.865663772121525e-22,1.3570233384787202e-08,4.0823322407001505e-24,0.0001221797463082702,9.227402864054943e-25,3.297050516105524e-07,4.21151538559424e-30,5.669007013148475e-25,1.9506811278031535e-09,3.659292724283684e-07,1.58251411899937e-09,2.9491516573495827e-14,4.902970291078721e-08,1.1472849527372162e-07,4.1234868047489064e-08,5.300452440886794e-09,2.59010177265495e-25,1.3144358836758345e-22,6.888584912958416e-20,1.961345733969906e-20,2.812982432283436e-20,5.229915530886392e-22,2.0736756448037148e-07,4.171464673980391e-18,3.0171601661624626e-26,6.151650240951518e-08,2.0533506949718013e-17,2.2079639183271443e-19,1.4769214446576952e-08,5.276164698942868e-29,0.0,5.6046506777023336e-30,5.165525654428622e-24,4.074371636249583e-16,2.866094398567516e-29,8.184034200889146e-10,1.3981277352734558e-08,6.60458960096387e-30,8.018872263453002e-31,4.997058381935809e-18,0.0,2.5300582331803248e-27,4.584120015582547e-25,3.232256816695132e-15,1.2964739002638586e-14,2.0784970065322456e-30,8.447311005249042e-12,9.419950620420283e-13,3.8654487133218417e-31,0.0,2.43305221523754e-13,4.613393590557874e-13,8.507728145597073e-13,1.5135621832804346e-13,1.8697165036505735e-24,1.4237029640698893e-25,4.1648406010992703e-13,1.875429322603641e-12,5.671484212500459e-34,3.459958073585899e-17,4.308701573937543e-36
0.0245,0.044316160990486214,299.8621274057604,1.3675710615450944,0.4965147842099585,4.846555341288552e-43,0.35216466871394564,0.15071668230233476,5.6056662066557787e-05,8.651780846401241e-15,1.527477504153306e-19,1.4423016444520968e-16,0.00021644366549948858,5.229526654789927e-10,2.4547402426441105e-09,7.064594348955791e-05,1.567021188429646e-05,5.677772075850733e-21,3.100696522482416e-08,1.0805804874349635e-23,0.00024184772125779614,5.044160499203377e-24,8.487794753976519e-07,2.532370635364415e-29,6.328080208173821e-24,5.513816426184359e-09,1.0752680946471325e-06,3.115844882330081e-09,8.88607477779419e-14,1.3272379365785847e-07,3.029845331612603e-07,9.986738539565326e-08,1.4966049872177073e-08,1.4440005329900167e-24,7.193814693584746e-22,3.786559841147002e-19,1.077804626024075e-19,1.571388033990802e-19,5.149552821695322e-21,4.5250651002811187e-07,4.871682828073797e-18,3.484066871460021e-25,1.5323750931046908e-07,8.848248578300064e-17,7.850775823828274e-19,3.252170313084224e-08,3.6861297462209655e-28,0.0,2.0221226728140958e-29,1.8257529109566613e-23,1.237850101258777e-15,7.100088643020089e-29,2.5806694610646063e-09,4.2472141330411995e-08,9.109837934007795e-29,1.9184583750527626e-30,5.621266196475745e-18,0.0,2.390129777850288e-26,1.3296173754217237e-24,5.439648148827089e-15,3.6003021562432856e-14,1.1407539023605894e-29,3.000138255800957e-11,3.2455527417741117e-12,2.3066439064111616e-30,0.0,7.699052724259407e-13,1.5219226244534815e-12,3.2262573686374286e-12,4.774153715352835e-13,2.1005010134906645e-23,2.196051774301977e-24,1.3273959998281802e-12,6.6687539279541835e-12,5.937400404103684e-33,8.330129521304672e-17,2.3481815543968562e-35
