grid,velocity,T,density,Y_N2,Y_Ne,Y_CH2F2(1),Y_O2(2),Y_H2O(3),Y_OH(4),Y_H(5),Y_O(6),Y_H2(7),Y_HO2(10),Y_H2O2(11),Y_CO(12),Y_CO2(13),Y_HCO(14),Y_CH2O(19),Y_F(37),Y_HF(38),Y_CHF(40),Y_CHF3(41),Y_CF2(42),Y_CF3(44),Y_CHFO(46),Y_CF2O(48),Y_CF(49),Y_CFO(50),Y_CHFCF2(54),Y_CH2CF2(56),Y_C2HF(57),Y_CF2CF2(60),Y_CHF2-CH2(63),Y_CH3-CF2(64),Y_CHF2-CHF(66),Y_CH2F-CF2(67),Y_CHF2-CF2(68),Y_HCCO(68),Y_C2H2(70),Y_CHFCF[Z](71),Y_CF2CH(72),Y_CH2CO(75),Y_CHF2(81),Y_CHF(86),Y_CF2(87),Y_CH2F(89),Y_FC1OO1(129),Y_[O]C([O])F(131),Y_CHO2(135),Y_CFO2(136),Y_CF2O2(144),Y_[O]OC(F)F(163),Y_FC(F)C(F)F(164),Y_[O]C(F)F(170),Y_[O]O[C](F)F(171),Y_O2(177),Y_F[C]C(F)F(180),Y_O[C](F)F(232),Y_C2F4O2(248),Y_FC1OC1(F)F(275),Y_F[C]C(F)F(316),Y_C2HFO(390),Y_C2HF4O2(419),Y_CF3O2(433),Y_C2HF3O(474),Y_C2HF(510),Y_C2HFO2(557),Y_C2H2F3O2(649),Y_C2HF2O3(898),Y_FC1(F)OO1(924),Y_C2HF2O(1009),Y_C2H2F3(1097),Y_FC1(F)CO1(1188),Y_C2H3F2O2(1290),Y_[C]#CF(2151),Y_C2HF(2152),Y_C2HFO3(2756)
0.0,0.05157562890456546,298.0,1.3712688754675748,0.5072543967014218,1.9880871372991852e-39,0.3386515699287759,0.1540939889574911,3.00623035455126e-12,5.498407340654707e-20,0.0,1.2131924020279533e-14,4.439818051806259e-08,0.0,0.0,2.9131557598238535e-12,7.508188853000471e-14,0.0,1.204898786929968e-14,0.0,8.040383370764987e-12,0.0,8.545811086864029e-15,0.0,1.5325467075213405e-16,7.928788013699573e-15,7.325679399628238e-17,4.965881186342609e-15,8.891545710656188e-18,0.0,5.6306788206918646e-15,2.075679353347458e-17,0.0,3.941105701346401e-36,1.9875507207753286e-33,0.0,0.0,3.337568398738141e-16,0.0,0.0,0.0,0.0,4.412470098725649e-17,1.5423295426632972e-14,0.0,2.3801540747753483e-16,0.0,3.825504574487168e-16,0.0,0.0,0.0,0.0,9.975034901590828e-16,9.207871426226778e-15,7.008462804460127e-36,0.0,0.0,0.0,0.0,0.0,7.096462166715221e-16,2.8166448569236455e-15,2.0605493394627676e-15,7.069866908116453e-18,3.9188981281534895e-18,0.0,6.896438682064683e-15,5.03912553121371e-17,1.1529566502175926e-16,0.0,6.380906974016451e-19,0.0,5.416244311126562e-15,1.5487281624582254e-16,0.0,0.0,0.0,9.100254631979432e-29
0.008,0.05157583020949746,298.00000108131786,1.3712635232886763,0.5072541466273589,1.988023046959635e-39,0.3386516194135644,0.15409393863446108,6.722691708894399e-11,8.380729758639726e-19,0.0,8.668671008821626e-16,2.9499561010433793e-07,0.0,0.0,6.78172311328966e-11,2.022612561553334e-12,0.0,1.494110837296714e-14,0.0,1.9171376899078565e-10,0.0,3.0466066260039904e-14,0.0,5.772922933417461e-23,3.8784476497065195e-15,3.54042022229992e-15,1.2243208574820707e-14,3.102680473159223e-17,0.0,1.0173604332971453e-14,7.373040396100408e-16,0.0,1.823127577467881e-34,9.185882585174821e-32,0.0,0.0,3.499800218762573e-23,0.0,4.667288038352523e-14,0.0,0.0,3.0127653264638347e-15,1.271673328571841e-20,0.0,1.3664776815964549e-14,0.0,3.825158799249192e-16,0.0,0.0,0.0,0.0,5.3082751473380324e-14,9.373905753422026e-15,3.4131731900997353e-34,0.0,4.537334138296312e-18,0.0,0.0,0.0,7.096464809484564e-16,2.8170041020918014e-15,2.758671071263884e-21,4.484746245733816e-16,2.3209938368669754e-16,0.0,6.896440817886701e-15,2.6694571888839317e-15,7.673598748357888e-15,0.0,6.176834815621053e-19,0.0,1.3294576996955613e-19,1.5487589264491408e-16,0.0,0.0,0.0,5.8404360753229305e-27
0.012,0.05157635825875551,298.0000112580458,1.3712494840186953,0.5072534907239407,1.987760078465089e-39,0.3386517493555597,0.15409380606422135,6.123393792584397e-10,2.1054804846145768e-19,0.0,1.506179168028242e-16,9.507176774562056e-07,0.0,0.0,6.426182107933654e-10,2.4942673361788442e-11,0.0,4.924987970498162e-14,0.0,1.8570801760541954e-09,0.0,3.4851510870562036e-13,0.0,4.433359372674916e-29,4.946186307098253e-15,1.1083208999199487e-13,7.758859797378864e-14,3.788902077692337e-17,1.1515417784317231e-14,7.890548268898274e-14,5.959931193235657e-14,0.0,5.591853388970453e-34,2.890379012620105e-31,0.0,0.0,0.0,0.0,5.768030378166984e-13,0.0,0.0,4.384430707538411e-14,3.936570586779877e-21,0.0,1.6273841864106709e-13,0.0,3.82516317094909e-16,0.0,0.0,0.0,2.805334136657321e-34,6.116381057845595e-14,1.2494152451071343e-14,1.0715165842499078e-34,8.038419139251237e-36,4.537348313206617e-18,0.0,2.7731635398514193e-36,0.0,7.096475291658753e-16,2.8171951824620836e-15,7.491997282310078e-27,4.487573654481906e-16,2.322003858449316e-16,0.0,6.896445801042104e-15,2.669496396023795e-15,7.673802766602148e-15,0.0,6.596224990943685e-19,0.0,6.613731495390394e-24,1.549371337400617e-16,0.0,0.0,0.0,1.5927625688478378e-32
0.016,0.05157839298181731,298.0001422859959,1.371195389428795,0.5072509658700483,1.985873310022599e-39,0.33865225127085546,0.15409328825325627,6.964096070625308e-09,3.73175417568363e-20,0.0,2.6742493857874278e-17,3.457058101900104e-06,0.0,1.1503190696497754e-13,7.620757216884175e-09,3.920826835111765e-10,2.519513609642029e-29,6.033621784647494e-13,0.0,2.254462238273882e-08,0.0,6.607558047764337e-12,0.0,2.4673384475138646e-34,2.9975749996015947e-14,2.705312520719041e-12,8.817456558603356e-13,4.2847599652589475e-17,7.049961292001632e-13,1.4883104991093909e-12,1.1087433953810725e-12,5.4487035655486034e-14,9.305020406220058e-34,4.80971154263064e-31,0.0,0.0,0.0,8.476183052514944e-28,8.475776095144966e-12,0.0,0.0,8.062788053161205e-13,6.993829316532798e-22,0.0,2.4180747458742072e-12,0.0,3.825186937423791e-16,0.0,0.0,0.0,4.0969552981778224e-33,6.621937790739843e-14,9.172079212025586e-14,1.9046502518265266e-35,1.2281615374281227e-34,4.537409005280562e-18,0.0,7.654534350051936e-36,4.662239850163258e-30,7.096607407393416e-16,2.8175824868227975e-15,2.0651400879839112e-32,4.669806999073884e-16,2.3526701949231813e-16,0.0,6.896464345778538e-15,2.6704027453612285e-15,7.674167882172344e-15,0.0,1.785479521795443e-18,0.0,5.047218557387756e-28,1.5659048741186879e-16,0.0,0.0,0.0,4.390189651507882e-38
0.018000000000000002,0.051581642909325834,298.000791171682,1.3711089965958767,0.5072469524217181,1.980226320939096e-39,0.33865305610534174,0.154092428414961,3.551312147730069e-08,1.0808742462143219e-20,8.740232330588083e-27,8.429317321826822e-18,7.36294399246761e-06,0.0,7.043245578931872e-13,4.026189056049815e-08,2.643366605397363e-09,2.6108497653554195e-29,4.028677992395725e-12,3.0492404996067735e-27,1.2150185974412267e-07,0.0,5.3581103580534373e-11,4.119849229132841e-35,6.598142771807339e-34,2.4716324342379365e-13,2.6556300255698678e-11,4.693403485530536e-12,4.551149264991754e-17,6.335014378729622e-12,1.2502522306129033e-11,8.252389216483845e-12,5.287025906840542e-13,0.0,0.0,0.0,0.0,0.0,1.6470748134372194e-27,5.359964259968594e-11,0.0,2.3046180527756563e-35,6.240422387303588e-12,2.1168103293408057e-22,0.0,1.5495567634875465e-11,0.0,3.8252259168163144e-16,1.0273882515191557e-33,0.0,0.0,2.6276648525813375e-32,1.0419666976729659e-13,8.560050991122485e-13,5.777684614277339e-36,7.870275901613872e-34,4.5377597736437874e-18,0.0,1.423681617313511e-35,4.523664789422398e-29,7.097727622376755e-16,2.819372645560423e-15,5.100223586482849e-35,6.913276136377102e-16,2.706660794234747e-16,3.868803645898132e-36,6.8964930794219e-15,2.679611409753854e-15,7.6784387163497e-15,0.0,1.3260383942132246e-17,1.8678834348836167e-30,1.7152121214839353e-28,1.7358148858742122e-16,0.0,0.0,0.0,1.0796489384780093e-40
0.02,0.05159000081275474,298.0052901681347,1.3708868684106121,0.5072367997899523,1.955702311025496e-39,0.33865512725099456,0.15409001135232614,2.1612936553798577e-07,1.9728320156217246e-20,2.2737337023539427e-26,3.1430006822184238e-18,1.6781463756990063e-05,2.281078568721684e-13,4.2683731986381074e-12,2.5473052549567934e-07,2.1800979011733432e-08,8.659181282206628e-29,3.3403775714385925e-11,2.5145448475482046e-26,7.856587634811578e-07,0.0,5.393015039210726e-10,2.8149962555448417e-34,1.5572559033013242e-32,2.832407544651452e-12,3.268668590907588e-10,3.00546114953626e-11,5.389760590287996e-17,6.915720981711334e-11,1.3094385255696533e-10,7.5491520424637e-11,6.161532840728188e-12,2.3606071699623966e-31,1.2200607203431504e-28,7.951638532850218e-26,2.264695003865225e-26,0.0,4.642190958684057e-27,4.123590125866208e-10,2.167143156785599e-23,3.510378246384191e-34,5.969548466443218e-11,2.2715495946531117e-22,3.7224354873044626e-24,1.2096539764074464e-10,0.0,3.825370727673351e-16,1.3887988818808674e-33,8.893693109935209e-29,0.0,2.06042186777059e-31,6.380097866294692e-13,1.0941693721398956e-11,6.393899023376463e-36,6.1453981665576135e-33,4.540296935965578e-18,0.0,1.9605216694924378e-34,5.271756177983278e-28,7.112696035838342e-16,2.839067693278453e-15,1.7761253062236512e-34,4.394770345030665e-15,8.274488152334142e-16,2.6431133486470364e-35,6.8965643698361175e-15,2.8083806115862612e-15,7.751009824364418e-15,0.0,1.730305778894203e-16,6.2734190129799536e-30,1.7325158121775257e-28,4.121506868038658e-16,0.0,1.4787718552047165e-40,0.0,3.759037897205655e-40
0.022,0.051613764618981865,298.03645140626793,1.3702556902637626,0.5072093097316354,1.851107630596383e-39,0.33866088273274186,0.15408184302260391,1.3588602724150168e-06,1.4947857417897593e-18,3.275936486611597e-24,5.828477378321664e-18,3.949528099203222e-05,2.8182953580201505e-12,2.7707264309139232e-11,1.6639835564052353e-06,1.8483200945368414e-07,1.0288598815615398e-26,2.853308059692683e-10,2.0411777806021255e-25,5.243407126988262e-06,0.0,5.561954744701505e-09,5.7764948542595194e-33,7.179929888293693e-30,3.360628200011668e-11,4.108215664130918e-09,1.9880781361097528e-10,1.3236958780644862e-16,7.701761062282482e-10,1.4046449381613482e-09,7.08401175889936e-10,7.307135937665009e-11,3.1162409274132544e-29,1.6096070292588098e-26,1.10346426423422e-23,3.1427287111136498e-24,4.01206713686829e-24,7.046254746783575e-26,3.2648384027067223e-09,2.532246742988973e-22,2.6065415332652746e-31,5.855444989712541e-10,1.4099791129637785e-20,3.2177726890043714e-22,9.716204702960554e-10,0.0,3.826410608290646e-16,9.555258500039201e-33,7.683673815087894e-27,0.0,1.6714252067015088e-30,8.179159951677483e-12,1.440382856313856e-10,5.1300929825395175e-34,4.948048497729266e-32,4.558160383039006e-18,0.0,1.1854159979263375e-31,6.25518076472759e-27,7.31749152468892e-16,3.066168531289696e-15,2.9933980845782805e-33,6.549378706056747e-14,9.585408718088317e-15,5.420575969606916e-34,6.896755469302722e-15,4.6110579835930965e-15,8.994503072403262e-15,0.0,2.3976391113483623e-15,1.3253137528035942e-28,2.023718581334408e-28,3.762127950195023e-15,0.0,0.0,0.0,6.34573478920749e-39
0.023,0.05164757910973844,298.12116133728784,1.3693585623728755,0.5071739375048411,1.676488101650373e-39,0.3386683457324603,0.15406748888258875,4.212382137909276e-06,1.8885098497027362e-17,6.940860886608629e-23,2.34986765647128e-17,6.287634495164928e-05,9.585608934048408e-12,8.883732991512249e-11,5.312113194933608e-06,7.253730039809792e-07,4.644533348804523e-25,1.126858674646894e-09,7.803640542537576e-25,1.7018408169542713e-05,3.283678448405731e-26,2.566176807835057e-08,1.1398021922868404e-31,4.0012565286855456e-28,1.747907422745151e-10,2.2431199262674904e-08,6.409148706930788e-10,4.83846341144198e-16,3.790553364400855e-09,6.699119006989767e-09,3.021083195133418e-09,3.7941005277175666e-10,5.084738652683138e-28,2.621960275460311e-25,1.8516568447086993e-22,5.2734786669560775e-23,7.157695623753186e-23,1.2744283963477107e-24,1.2124749540616982e-08,1.2260634310209099e-21,1.5651175082178278e-29,2.5906557178451285e-09,1.7762690408333645e-19,3.5015547845797215e-21,3.6503108210690353e-09,6.7412707457967146e-31,3.830736011360308e-16,9.116780636158343e-32,8.353934273050055e-26,0.0,6.390139926952074e-30,4.9006211143142995e-11,8.191665411165477e-10,1.1291274624323937e-32,1.8723973753152344e-31,4.607292438260969e-18,0.0,5.6309475175952185e-30,3.254580729563247e-26,8.398069032703154e-16,4.0809185949627755e-15,5.164761034614653e-32,4.509499154658516e-13,6.232648059133226e-14,1.068509929720057e-32,6.8969997081220905e-15,1.4299361990993617e-14,1.7147586113834683e-14,2.6696507208185912e-14,1.4288395919378516e-14,3.1601785283969182e-27,4.18971780674226e-28,2.1816625908454674e-14,2.279832105389793e-14,3.315991363058104e-37,0.0,1.0934615473771622e-37
0.024,0.0517390407754745,298.4556436821865,1.366937880201027,0.5070905209082365,1.2495726594255791e-39,0.33868485177362795,0.15402198970426378,1.4655769664642577e-05,2.950697981651927e-16,2.022476472342448e-21,1.0784564418644967e-16,0.00010274102655525475,3.5322694189062196e-11,3.216937906940339e-10,1.9110445204531744e-05,3.2931195659057404e-06,3.2051369099226674e-23,5.152011375281578e-09,3.578177216925338e-24,6.237774660976948e-05,8.59142110750084e-25,1.3951611059000847e-07,3.0599685718946897e-30,3.382331951858101e-26,1.084723852249122e-09,1.4681491636158152e-07,2.3314456229005814e-09,2.7444115497258228e-15,2.213353863440859e-08,3.7782411787356474e-08,1.5049992984591667e-08,2.349928917807621e-09,1.081549262886965e-26,5.54007571226046e-24,4.021100630998324e-21,1.1450769784448142e-21,1.6341202100441372e-21,4.334251671047574e-23,5.174023918184006e-08,7.11315462665115e-21,1.390990927567037e-27,1.3444095484233043e-08,2.7854405547452294e-18,4.5089588666050864e-20,1.5781279201025274e-08,2.8615304723369336e-29,3.8590677306099585e-16,1.1620646285033062e-30,1.0729361360619396e-24,0.0,2.897301089791824e-29,3.5697679894094847e-10,5.606216760795207e-09,5.816045733105183e-31,8.335866254676182e-31,4.806582668308995e-18,0.0,3.814457561328295e-28,2.0341334475192423e-25,1.6359114659328997e-15,1.0462281843807285e-14,1.2014039139991356e-30,3.818518806594142e-12,5.030039228023965e-13,2.8597562135236382e-31,6.8975792890076545e-15,8.689321103658294e-14,9.108773063515232e-14,3.3782409924299813e-13,1.0291908852798845e-13,1.3964300095110093e-25,6.929097387638695e-27,1.5745702824018217e-13,2.4740897585094324e-13,3.9373223749172185e-35,1.3483834540119198e-17,2.5363578243103095e-36
0.0245,0.051858797723071205,298.9912728769456,1.3637812267176024,0.5069961016110107,8.31244286498544e-40,0.3387001374047048,0.1539569278764748,3.0271528102130584e-05,1.4963538842943007e-15,1.531247326973181e-20,2.703683932657091e-16,0.0001331935087333667,7.564423198532745e-11,6.829783701853866e-10,4.0380360181955296e-05,8.181156398938171e-06,4.024292821416362e-22,1.286318581820277e-08,9.271215851168775e-24,0.00013346957741311148,6.12774161547078e-24,3.95204008867624e-07,2.301464825553257e-29,4.905196452541519e-25,3.3940030395587384e-09,4.784669645586717e-07,4.963651104786901e-09,8.646538899855794e-15,6.613335230639287e-08,1.0999068981789568e-07,3.997947905345954e-08,7.341748299618623e-09,6.996715285770334e-26,3.546023788473329e-23,2.6108972282588434e-20,7.433697625729259e-21,1.0929116407772222e-20,4.43857032359893e-22,1.230189667261046e-07,2.3880384920598437e-20,2.0870260438170093e-26,3.679492776500096e-08,1.4234834283736445e-17,1.9446413812958806e-19,3.7871033869547344e-08,2.672044703499595e-28,3.933929485595028e-16,5.0375128273032044e-30,4.610899815950827e-24,0.0,7.451592099835781e-29,1.2633213947703391e-09,1.8911734660672056e-08,7.95361562916973e-30,2.097672673036688e-30,5.143067260013607e-18,0.0,4.662675653365758e-27,6.45225846518643e-25,3.931452029122556e-15,2.6284793148200816e-14,8.159972940968761e-30,1.5248185622056123e-11,1.9364675537881107e-12,2.1414259643489668e-30,6.898253008161379e-15,2.9959516935707933e-13,3.5135584964965004e-13,1.478416287163307e-12,3.613126644942882e-13,1.6494555364538744e-24,1.1569354410187294e-25,5.55903370441788e-13,1.011299694241337e-12,5.830023227018753e-34,4.5919761406990933e-17,1.7159833914728959e-35
